Michigan
2014
"Reznicek, A.A., M.R. Penskar, B.S. Walters, and B.S. Slaughter.  2014.  Michigan Floristic Quality Assessment Database.  Herbarium, University of Michigan, Ann Arbor, MI and Michigan Natural Features Inventory, Michigan State University, Lansing, MI. http://michiganflora.net "
"Michigan  , 2014"

"Total Species:",2872
"Native Species:",1810
"Non-native Species:",1062
"Total Mean C:",4.1
"Native Mean C:",6.5

"Scientific Name",Family,Acronym,Native?,C,W,Physiognomy,Duration,"Common Name"
"Acer saccharinum",Sapindaceae,ACESAI,native,2,-3,tree,perennial,"silver maple"
"Acer saccharum",Sapindaceae,ACESAU,native,5,3,tree,perennial,"sugar maple"
"Acer spicatum",Sapindaceae,ACESPI,native,5,3,tree,perennial,"mountain maple"
"Achillea filipendulina",Asteraceae,ACHFIL,non-native,0,5,forb,perennial,"fern-leaf yarrow"
"Achillea millefolium",Asteraceae,ACHMIL,native,1,3,forb,perennial,yarrow
"Achillea ptarmica",Asteraceae,ACHPTA,non-native,0,3,forb,perennial,sneezeweed
"Aconitum napellus",Ranunculaceae,ACONAP,non-native,0,5,forb,perennial,"garden monkshood"
"Acorus americanus; a. calamus",Acoraceae,ACOAME,native,6,-5,forb,perennial,sweet-flag
"Acorus calamus",Acoraceae,ACOCAL,non-native,0,-5,forb,perennial,calamus
"Actaea pachypoda",Ranunculaceae,ACTPAC,native,7,5,forb,perennial,dolls-eyes
"Actaea racemosa; cimicifuga r.",Ranunculaceae,ACTRAC,non-native,0,5,forb,perennial,"black snakeroot"
"Actaea rubra",Ranunculaceae,ACTRUB,native,7,3,forb,perennial,"red baneberry"
"Adenocaulon bicolor",Asteraceae,ADEBIC,native,8,3,forb,perennial,trail-plant
"Adiantum pedatum",Pteridaceae,ADIPED,native,6,3,fern,perennial,"maidenhair fern"
"Adlumia fungosa",Papaveraceae,ADLFUN,native,4,5,vine,biennial,"climbing fumitory"
"Aegilops cylindrica",Poaceae,AEGCYL,non-native,0,5,grass,annual,"jointed goat grass"
"Aegopodium podagraria",Apiaceae,AEGPOD,non-native,0,0,forb,perennial,goutweed
"Aesculus glabra",Sapindaceae,AESGLA,native,5,0,tree,perennial,"ohio buckeye"
"Aesculus hippocastanum",Sapindaceae,AESHIP,non-native,0,5,tree,perennial,horse-chestnut
"Aethusa cynapium",Apiaceae,AETCYN,non-native,0,5,forb,annual,fools-parsley
"Agalinis auriculata; tomanthera a.",Orobanchaceae,AGAAUR,native,10,5,forb,annual,"eared false foxglove"
"Agalinis gattingeri",Orobanchaceae,AGAGAT,native,10,0,forb,annual,"gattingers false foxglove"
"Agalinis purpurea",Orobanchaceae,AGAPUR,native,7,-3,forb,annual,"purple false foxglove"
"Agalinis skinneriana",Orobanchaceae,AGASKI,native,10,3,forb,annual,"skinners false foxglove"
"Agalinis tenuifolia",Orobanchaceae,AGATEN,native,5,-3,forb,annual,"common false foxglove"
"Agastache foeniculum",Lamiaceae,AGAFOE,non-native,0,5,forb,perennial,"blue giant hyssop"
"Agastache nepetoides",Lamiaceae,AGANEP,native,5,3,forb,perennial,"yellow giant hyssop"
"Agastache rugosa",Lamiaceae,AGARUG,non-native,0,5,forb,perennial,"korean hyssop"
"Agastache scrophulariifolia",Lamiaceae,AGASCR,native,5,5,forb,perennial,"purple giant hyssop"
"Ageratina altissima; eupatorium rugosum",Asteraceae,AGEALT,native,4,3,forb,perennial,"white snakeroot"
"Agoseris glauca",Asteraceae,AGOGLA,native,9,3,forb,perennial,"prairie or pale agoseris"
"Agrimonia gryposepala",Rosaceae,AGRGRY,native,2,3,forb,perennial,"tall agrimony"
"Agrimonia parviflora",Rosaceae,AGRPAR,native,4,0,forb,perennial,"swamp agrimony"
"Agrimonia pubescens",Rosaceae,AGRPUB,native,5,5,forb,perennial,"soft agrimony"
"Agrimonia rostellata",Rosaceae,AGRROS,native,8,3,forb,perennial,"beaked agrimony"
"Agrimonia striata",Rosaceae,AGRSTR,native,3,3,forb,perennial,"roadside agrimony"
"Agropyron cristatum",Poaceae,AGRCRI,non-native,0,5,grass,annual,"crested wheatgrass"
"Agrostemma githago",Caryophyllaceae,AGRGIT,non-native,0,5,forb,annual,corn-cockle
"Agrostis canina",Poaceae,AGRCAN,non-native,0,5,grass,perennial,"velvet bent"
"Agrostis capillaris; a. tenuis",Poaceae,AGRCAP,non-native,0,0,grass,perennial,"colonial bent"
"Agrostis gigantea",Poaceae,AGRGIG,non-native,0,-3,grass,perennial,redtop
"Agrostis hyemalis",Poaceae,AGRHYE,native,4,0,grass,perennial,ticklegrass
"Agrostis perennans",Poaceae,AGRPER,native,5,3,grass,perennial,"autumn bent"
"Agrostis scabra; a. hyemalis",Poaceae,AGRSCA,native,4,0,grass,perennial,ticklegrass
"Agrostis stolonifera",Poaceae,AGRSTO,non-native,0,-3,grass,perennial,"creeping bent"
"Ailanthus altissima",Simaroubaceae,AILALT,non-native,0,5,tree,perennial,tree-of-heaven
"Aira caryophyllea",Poaceae,AIRCAR,non-native,0,5,grass,annual,"silver hair grass"
"Ajuga genevensis",Lamiaceae,AJUGEN,non-native,0,5,forb,perennial,bugle
"Ajuga reptans",Lamiaceae,AJUREP,non-native,0,5,forb,perennial,"carpet bugle"
"Akebia quinata",Lardizabalaceae,AKEQUI,non-native,0,5,vine,perennial,chocolate-vine
"Alcea rosea",Malvaceae,ALCROS,non-native,0,5,forb,perennial,hollyhock
"Aletris farinosa",Melanthiaceae,ALEFAR,native,10,0,forb,perennial,"colic root"
"Alisma subcordatum; a. plantago-aquatica",Alismataceae,ALISUB,native,1,-5,forb,perennial,"southern water-plantain"
"Alisma triviale; a. plantago-aquatica",Alismataceae,ALITRI,native,1,-5,forb,perennial,"northern water-plantain"
"Alliaria petiolata",Brassicaceae,ALLPET,non-native,0,3,forb,biennial,"garlic mustard"
"Allium burdickii; a. tricoccum",Alliaceae,ALLBUR,native,7,3,forb,perennial,"wild leek"
"Allium canadense",Alliaceae,ALLCAN,native,4,3,forb,perennial,"wild garlic"
"Allium cepa",Alliaceae,ALLCEP,non-native,0,5,forb,perennial,onion
"Allium cernuum",Alliaceae,ALLCER,native,5,3,forb,perennial,"nodding wild onion"
"Allium rotundum",Alliaceae,ALLROT,non-native,0,5,forb,perennial,onion
"Allium sativum",Alliaceae,ALLSAT,non-native,0,5,forb,perennial,garlic
"Allium schoenoprasum var. schoenoprasum",Alliaceae,ALSCSC,non-native,0,3,forb,perennial,chives
"Allium schoenoprasum var. sibiricum",Alliaceae,ALSCSI,native,10,3,forb,perennial,"wild chives"
"Allium stellatum",Alliaceae,ALLSTE,non-native,0,5,forb,perennial,"wild onion"
"Allium tricoccum",Alliaceae,ALLTRI,native,5,3,forb,perennial,"wild leek"
"Allium tuberosum",Alliaceae,ALLTUB,non-native,0,5,forb,perennial,"chinese chives"
"Allium vineale",Alliaceae,ALLVIN,non-native,0,3,forb,perennial,"field garlic"
"Alnus glutinosa",Betulaceae,ALNGLU,non-native,0,-3,tree,perennial,"black alder"
"Alnus incana; a. rugosa",Betulaceae,ALNINC,native,5,-3,shrub,perennial,"speckled alder"
"Alnus viridis; a. crispa",Betulaceae,ALNVIR,native,8,0,shrub,perennial,"mountain alder"
"Alopecurus aequalis",Poaceae,ALOAEQ,native,4,-5,grass,perennial,"short-awned foxtail"
"Alopecurus carolinianus",Poaceae,ALOCAR,non-native,0,-3,grass,annual,"carolina foxtail"
"Alopecurus geniculatus",Poaceae,ALOGEN,non-native,0,-5,grass,perennial,"marsh foxtail"
"Alopecurus myosuroides",Poaceae,ALOMYO,non-native,0,-3,grass,annual,"mouse foxtail"
"Alopecurus pratensis",Poaceae,ALOPRA,non-native,0,0,grass,perennial,"meadow foxtail"
"Althaea officinalis",Malvaceae,ALTOFF,non-native,0,0,forb,perennial,"marsh mallow"
"Alyssum alyssoides",Brassicaceae,ALYALY,non-native,0,5,forb,annual,"pale alyssum"
"Alyssum murale",Brassicaceae,ALYMUR,non-native,0,5,forb,perennial,yellowtuft
"Amaranthus albus",Amaranthaceae,AMAALB,native,0,3,forb,annual,tumbleweed
"Amaranthus arenicola",Amaranthaceae,AMAARE,non-native,0,3,forb,annual,amaranth
"Amaranthus blitoides",Amaranthaceae,AMABLI,non-native,0,3,forb,annual,amaranth
"Amaranthus caudatus",Amaranthaceae,AMACAU,non-native,0,5,forb,annual,love-lies-bleeding
"Amaranthus cruentus",Amaranthaceae,AMACRU,non-native,0,5,forb,annual,"purple amaranth"
"Amaranthus hybridus",Amaranthaceae,AMAHYB,non-native,0,5,forb,perennial,"green amaranth"
"Amaranthus hypochondriacus",Amaranthaceae,AMAHYP,non-native,0,5,forb,annual,amaranth
"Amaranthus powellii",Amaranthaceae,AMAPOW,non-native,0,5,forb,annual,"tall amaranth"
"Amaranthus retroflexus",Amaranthaceae,AMARET,non-native,0,3,forb,annual,"rough amaranth"
"Amaranthus tricolor",Amaranthaceae,AMATRI,non-native,0,3,forb,annual,amaranth
"Amaranthus tuberculatus",Amaranthaceae,AMATUB,native,6,-5,forb,annual,water-hemp
"Amaranthus viridis; a. gracilis",Amaranthaceae,AMAVIR,non-native,0,3,forb,annual,amaranth
"Ambrosia artemisiifolia",Asteraceae,AMBART,native,0,3,forb,annual,"common ragweed"
"Ambrosia psilostachya",Asteraceae,AMBPSI,non-native,0,0,forb,perennial,"western ragweed"
"Ambrosia trifida",Asteraceae,AMBTRI,native,0,0,forb,annual,"giant ragweed"
"Amelanchier arborea",Rosaceae,AMEARB,native,4,3,tree,perennial,juneberry
"Amelanchier bartramiana",Rosaceae,AMEBAR,native,8,0,shrub,perennial,"northern juneberry"
"Amelanchier interior",Rosaceae,AMEINT,native,4,5,shrub,perennial,serviceberry
"Amelanchier laevis",Rosaceae,AMELAE,native,4,5,tree,perennial,"smooth shadbush"
"Amelanchier sanguinea",Rosaceae,AMESAN,native,5,5,shrub,perennial,"round-leaved serviceberry"
"Amelanchier spicata",Rosaceae,AMESPI,native,4,3,shrub,perennial,"shadbush serviceberry"
"Amerorchis rotundifolia; orchis r.",Orchidaceae,AMEROT,native,10,-5,forb,perennial,"round-leaved orchis"
"Ammannia robusta",Lythraceae,AMMROB,native,6,-5,forb,annual,"sessile tooth-cup"
"Ammophila breviligulata",Poaceae,AMMBRE,native,10,5,grass,perennial,"marram grass"
"Amorpha canescens",Fabaceae,AMOCAN,native,8,5,shrub,perennial,lead-plant
"Amorpha fruticosa",Fabaceae,AMOFRU,non-native,0,-3,shrub,perennial,"false indigo"
"Ampelopsis aconitifolia",Vitaceae,AMPACO,non-native,0,5,vine,perennial,"monkshood vine"
"Ampelopsis brevipedunculata",Vitaceae,AMPBRE,non-native,0,5,vine,perennial,"porcelain vine"
"Amphicarpaea bracteata",Fabaceae,AMPBRA,native,5,0,vine,annual,hog-peanut
"Anagallis arvensis",Myrsinaceae,ANAARV,non-native,0,3,forb,annual,"scarlet pimpernel"
"Anaphalis margaritacea",Asteraceae,ANAMAR,native,3,5,forb,perennial,"pearly everlasting"
"Anchusa azurea",Boraginaceae,ANCAZU,non-native,0,5,forb,perennial,"showy bugloss"
"Anchusa officinalis",Boraginaceae,ANCOFF,non-native,0,5,forb,perennial,"common bugloss"
"Andromeda glaucophylla",Ericaceae,ANDGLA,native,10,-5,shrub,perennial,bog-rosemary
"Andropogon gerardii",Poaceae,ANDGER,native,5,0,grass,perennial,"big bluestem"
"Andropogon virginicus",Poaceae,ANDVIR,native,4,3,grass,perennial,broom-sedge
"Androsace occidentalis",Primulaceae,ANDOCC,native,6,5,forb,annual,rock-jasmine
"Anemone blanda",Ranunculaceae,ANEBLA,non-native,0,5,forb,perennial,"grecian windflower"
"Anemone canadensis",Ranunculaceae,ANECAN,native,4,-3,forb,perennial,"canada anemone"
"Anemone cylindrica",Ranunculaceae,ANECYL,native,6,5,forb,perennial,thimbleweed
"Anemone multifida",Ranunculaceae,ANEMUL,native,10,5,forb,perennial,"red anemone"
"Anemone quinquefolia",Ranunculaceae,ANEQUI,native,5,3,forb,perennial,"wood anemone"
"Anemone virginiana",Ranunculaceae,ANEVIR,native,3,3,forb,perennial,thimbleweed
"Anethum graveolens",Apiaceae,ANEGRA,non-native,0,5,forb,annual,dill
"Angelica atropurpurea",Apiaceae,ANGATR,native,6,-5,forb,perennial,"purplestem angelica"
"Angelica venenosa",Apiaceae,ANGVEN,native,8,3,forb,perennial,"hairy angelica"
"Antennaria howellii",Asteraceae,ANTHOW,native,2,5,forb,perennial,"small pussytoes"
"Antennaria neglecta",Asteraceae,ANTNEG,native,3,5,forb,perennial,"cats foot"
"Antennaria parlinii",Asteraceae,ANTPAL,native,2,5,forb,perennial,"smooth pussytoes"
"Antennaria parvifolia",Asteraceae,ANTPAV,non-native,0,5,forb,perennial,"small-leaved pussytoes"
"Antennaria rosea",Asteraceae,ANTROS,native,10,5,forb,perennial,"rosy pussytoes"
"Anthemis arvensis",Asteraceae,ANTARV,non-native,0,5,forb,annual,"field chamomile"
"Anthemis cotula",Asteraceae,ANTCOT,non-native,0,3,forb,annual,dog-fennel
"Anthoxanthum odoratum",Poaceae,ANTODO,non-native,0,3,grass,perennial,"sweet vernal grass"
"Anthriscus sylvestris",Apiaceae,ANTSYL,non-native,0,5,forb,biennial,"false chervil"
"Anthyllis vulneraria",Fabaceae,ANTVUL,non-native,0,5,forb,annual,woundwort
"Anticlea elegans; zigadenus glaucus",Melanthiaceae,ANTELE,native,10,-3,forb,perennial,"white camas"
"Antirrhinum majus",Plantaginaceae,ANTMAJ,non-native,0,5,forb,perennial,snapdragon
"Apera interrupta",Poaceae,APEINT,non-native,0,5,grass,annual,apera
"Apera spica-venti",Poaceae,APESPI,non-native,0,5,grass,annual,apera
"Apios americana",Fabaceae,APIAME,native,3,-3,vine,perennial,groundnut
"Aplectrum hyemale",Orchidaceae,APLHYE,native,10,0,forb,perennial,putty-root
"Apocynum androsaemifolium",Apocynaceae,APOAND,native,3,5,forb,perennial,"spreading dogbane"
"Apocynum cannabinum; a. sibiricum",Apocynaceae,APOCAN,native,3,0,forb,perennial,indian-hemp
"Aquilegia canadensis",Ranunculaceae,AQUCAN,native,5,3,forb,perennial,"wild columbine"
"Aquilegia vulgaris",Ranunculaceae,AQUVUL,non-native,0,5,forb,perennial,"garden columbine"
"Arabidopsis lyrata; arabis l.",Brassicaceae,ARALYR,native,7,3,forb,biennial,"sand cress"
"Arabidopsis thaliana",Brassicaceae,ARATHA,non-native,0,5,forb,annual,"mouse-ear cress"
"Arabis caucasica",Brassicaceae,ARACAU,non-native,0,5,forb,perennial,"wall rock cress"
"Arabis procurrens",Brassicaceae,ARAPRO,non-native,0,5,forb,perennial,"hungarian rock cress"
"Arabis pycnocarpa; a. hirsuta",Brassicaceae,ARAPYC,native,6,3,forb,biennial,"hairy rock cress"
"Aralia elata",Araliaceae,ARAELA,non-native,0,5,shrub,perennial,"angelica tree"
"Aralia hispida",Araliaceae,ARAHIS,native,3,5,shrub,perennial,"bristly sarsaparilla"
"Aralia nudicaulis",Araliaceae,ARANUD,native,5,3,forb,perennial,"wild sarsaparilla"
"Aralia racemosa",Araliaceae,ARARAC,native,8,3,forb,perennial,spikenard
"Aralia spinosa",Araliaceae,ARASPI,non-native,0,0,shrub,perennial,"hercules-club; devils walking-stick"
"Arceuthobium pusillum",Santalaceae,ARCPUS,native,10,0,shrub,perennial,"dwarf mistletoe"
"Arctium lappa",Asteraceae,ARCLAP,non-native,0,3,forb,biennial,"great burdock"
"Arctium minus",Asteraceae,ARCMIN,non-native,0,3,forb,biennial,"common burdock"
"Arctostaphylos uva-ursi",Ericaceae,ARCUVA,native,8,5,shrub,perennial,bearberry
"Arenaria serpyllifolia",Caryophyllaceae,ARESER,non-native,0,0,forb,annual,"thyme-leaved sandwort"
"Arethusa bulbosa",Orchidaceae,AREBUL,native,10,-5,forb,perennial,"dragons mouth"
"Argemone albiflora",Papaveraceae,ARGALB,non-native,0,5,forb,annual,"white prickly poppy"
"Argemone mexicana",Papaveraceae,ARGMEX,non-native,0,5,forb,annual,"mexican prickly poppy"
"Arisaema dracontium",Araceae,ARIDRA,native,8,-3,forb,perennial,"green dragon"
"Arisaema triphyllum",Araceae,ARITRI,native,5,0,forb,perennial,jack-in-the-pulpit
"Aristida basiramea",Poaceae,ARIBAS,native,3,5,grass,annual,"fork-tipped three-awned grass"
"Aristida dichotoma",Poaceae,ARIDIC,non-native,0,3,grass,annual,"poverty grass"
"Aristida longespica",Poaceae,ARILON,native,6,3,grass,annual,"three-awned grass"
"Aristida necopina",Poaceae,ARINEC,native,4,5,grass,annual,"three-awned grass"
"Aristida oligantha",Poaceae,ARIOLI,non-native,0,5,grass,annual,"plains three-awned grass"
"Aristida purpurascens",Poaceae,ARIPUR,native,8,5,grass,perennial,"three-awned grass"
"Aristida tuberculosa",Poaceae,ARITUB,native,9,5,grass,annual,"beach three-awned grass"
"Aristolochia clematitis",Aristolochiaceae,ARICLE,non-native,0,5,forb,perennial,birthwort
"Armoracia rusticana",Brassicaceae,ARMRUS,non-native,0,0,forb,perennial,horseradish
"Arnica cordifolia",Asteraceae,ARNCOR,native,9,5,forb,perennial,"heart-leaved arnica"
"Arnica lonchophylla",Asteraceae,ARNLON,native,10,5,forb,perennial,"longleaf arnica"
"Arnoglossum atriplicifolium; cacalia a.",Asteraceae,ARNATR,native,8,5,forb,perennial,"pale indian plantain"
"Arnoglossum plantagineum; cacalia p.",Asteraceae,ARNPLA,native,10,0,forb,perennial,"tuberous indian plantain"
"Arnoseris minima",Asteraceae,ARNMIN,non-native,0,5,forb,annual,dwarf-nipplewort
"Aronia arbutifolia",Rosaceae,AROARB,native,8,-5,shrub,perennial,"red-fruited chokeberry"
"Aronia prunifolia",Rosaceae,AROPRU,native,5,-3,shrub,perennial,chokeberry
"Arrhenatherum elatius",Poaceae,ARRELA,non-native,0,3,grass,perennial,"tall oatgrass"
"Artemisia abrotanum",Asteraceae,ARTABR,non-native,0,5,shrub,perennial,southernwood
"Artemisia absinthium",Asteraceae,ARTABS,non-native,0,5,forb,perennial,"absinth wormwood"
"Artemisia annua",Asteraceae,ARTANN,non-native,0,3,forb,annual,"sweet wormwood"
"Artemisia biennis",Asteraceae,ARTBIE,non-native,0,-3,forb,biennial,"biennial wormwood"
"Artemisia campestris",Asteraceae,ARTCAM,native,5,5,forb,biennial,wormwood
"Artemisia carruthii",Asteraceae,ARTCAR,non-native,0,5,forb,perennial,"kansas mugwort"
"Artemisia frigida",Asteraceae,ARTFRI,non-native,0,5,forb,perennial,"prairie sagewort"
"Artemisia ludoviciana",Asteraceae,ARTLUD,native,8,5,forb,perennial,"white sage"
"Artemisia pontica",Asteraceae,ARTPON,non-native,0,5,forb,perennial,wormwood
"Artemisia serrata",Asteraceae,ARTSER,native,6,5,forb,perennial,"sawtooth wormwood"
"Artemisia stelleriana",Asteraceae,ARTSTE,non-native,0,3,forb,perennial,dusty-miller
"Artemisia vulgaris",Asteraceae,ARTVUL,non-native,0,5,forb,perennial,mugwort
"Arthraxon hispidus",Poaceae,ARTHIS,non-native,0,-3,grass,annual,"small carpgrass"
"Aruncus dioicus",Rosaceae,ARUDIO,non-native,0,3,forb,perennial,goatsbeard
"Asarum canadense",Aristolochiaceae,ASACAN,native,5,5,forb,perennial,wild-ginger
"Asclepias amplexicaulis",Apocynaceae,ASCAMP,native,8,5,forb,perennial,"clasping milkweed"
"Asclepias exaltata",Apocynaceae,ASCEXA,native,6,5,forb,perennial,"poke milkweed"
"Asclepias hirtella",Apocynaceae,ASCHIR,native,10,5,forb,perennial,"tall green milkweed"
"Asclepias incarnata",Apocynaceae,ASCINC,native,6,-5,forb,perennial,"swamp milkweed"
"Asclepias ovalifolia",Apocynaceae,ASCOVA,native,10,5,forb,perennial,"dwarf milkweed"
"Asclepias purpurascens",Apocynaceae,ASCPUR,native,9,3,forb,perennial,"purple milkweed"
"Asclepias speciosa",Apocynaceae,ASCSPE,non-native,0,0,forb,perennial,"showy milkweed"
"Asclepias sullivantii",Apocynaceae,ASCSUL,native,9,3,forb,perennial,"sullivants milkweed"
"Asclepias syriaca",Apocynaceae,ASCSYR,native,1,5,forb,perennial,"common milkweed"
"Asclepias tuberosa",Apocynaceae,ASCTUB,native,5,5,forb,perennial,butterfly-weed
"Asclepias verticillata",Apocynaceae,ASCVER,native,1,5,forb,perennial,"whorled milkweed"
"Asclepias viridiflora",Apocynaceae,ASCVIR,native,8,5,forb,perennial,"green milkweed"
"Asimina triloba",Annonaceae,ASITRI,native,9,0,tree,perennial,pawpaw
"Asparagus officinalis",Asparagaceae,ASPOFF,non-native,0,3,forb,perennial,"garden asparagus"
"Asplenium platyneuron",Aspleniaceae,ASPPLA,native,2,3,fern,perennial,"ebony spleenwort"
"Asplenium rhizophyllum",Aspleniaceae,ASPRHI,native,10,5,fern,perennial,"walking fern"
"Asplenium ruta-muraria",Aspleniaceae,ASPRUT,native,10,5,fern,perennial,wall-rue
"Asplenium scolopendrium",Aspleniaceae,ASPSCO,native,10,5,fern,perennial,"harts-tongue fern"
"Asplenium trichomanes",Aspleniaceae,ASPTRI,native,10,5,fern,perennial,"maidenhair spleenwort"
"Asplenium viride; a. trichomanes-ramosum",Aspleniaceae,ASPVIR,native,10,5,fern,perennial,"green spleenwort"
"Aster tataricus",Asteraceae,ASTTAT,non-native,0,5,forb,perennial,"tartarian aster"
"Astragalus canadensis",Fabaceae,ASTCAN,native,9,0,forb,perennial,"canadian milk-vetch"
"Astragalus cicer",Fabaceae,ASTCIC,non-native,0,5,forb,perennial,"chick-pea milk-vetch"
"Astragalus neglectus",Fabaceae,ASTNEG,native,9,3,forb,perennial,"coopers milk-vetch"
"Athyrium filix-femina",Athyriaceae,ATHFIL,native,4,0,fern,perennial,"lady fern"
"Atocion armeria; silene a.",Caryophyllaceae,ATOARM,non-native,0,5,forb,annual,"sweet-william catchfly"
"Atriplex hortensis",Amaranthaceae,ATRHOR,non-native,0,0,forb,annual,"garden orache"
"Atriplex patula",Amaranthaceae,ATRPAT,non-native,0,-3,forb,annual,spearscale
"Atriplex prostrata; a. patula",Amaranthaceae,ATRPRO,non-native,0,0,forb,annual,"triangle orache"
"Atriplex rosea",Amaranthaceae,ATRROS,non-native,0,3,forb,annual,saltbush
"Atropa belladonna",Solanaceae,ATRBEL,non-native,0,5,forb,perennial,"deadly nightshade"
"Aureolaria flava",Orobanchaceae,AURFLA,native,8,5,forb,perennial,"smooth false foxglove"
"Aureolaria pedicularia",Orobanchaceae,AURPED,native,7,5,forb,annual,"annual false foxglove"
"Aureolaria virginica",Orobanchaceae,AURVIR,native,10,5,forb,perennial,"downy false foxglove"
"Aurinia saxatilis; alyssum s.",Brassicaceae,AURSAX,non-native,0,5,forb,perennial,goldentuft
"Avena fatua",Poaceae,AVEFAT,non-native,0,5,grass,annual,"wild oats"
"Avena sativa",Poaceae,AVESAT,non-native,0,5,grass,annual,oats
"Avenella flexuosa; deschampsia f.",Poaceae,AVEFLE,native,6,5,grass,perennial,"hair grass"
"Azolla caroliniana",Salviniaceae,AZOCAR,native,10,-5,fern,annual,"water fern"
"Baptisia lactea",Fabaceae,BAPLAC,native,9,3,forb,perennial,"white false indigo"
"Baptisia leucophaea",Fabaceae,BAPLEU,native,10,5,forb,perennial,"cream wild indigo"
"Baptisia tinctoria",Fabaceae,BAPTIN,native,10,5,forb,perennial,"wild indigo"
"Barbarea orthoceras",Brassicaceae,BARORT,native,10,-5,forb,biennial,"northern winter cress"
"Barbarea stricta",Brassicaceae,BARSTR,non-native,0,5,forb,biennial,"yellow rocket"
"Barbarea verna",Brassicaceae,BARVER,non-native,0,5,forb,biennial,"early winter cress"
"Barbarea vulgaris",Brassicaceae,BARVUL,non-native,0,0,forb,biennial,"yellow rocket"
"Bartonia paniculata",Gentianaceae,BARPAN,native,10,-5,forb,annual,"panicled screw-stem"
"Bartonia virginica",Gentianaceae,BARVIR,native,7,-3,forb,annual,screw-stem
"Bassia scoparia; kochia s.",Amaranthaceae,BASSCO,non-native,0,3,forb,annual,summer-cypress
"Beckmannia syzigachne",Poaceae,BECSYZ,native,4,-5,grass,annual,"slough grass"
"Bellis perennis",Asteraceae,BELPER,non-native,0,5,forb,perennial,"english daisy"
"Berberis aquifolium; mahonia a.",Berberidaceae,BERAQU,non-native,0,5,shrub,perennial,oregon-grape
"Berberis repens",Berberidaceae,BERREP,non-native,0,5,shrub,perennial,"creeping oregon-grape"
"Berberis thunbergii",Berberidaceae,BERTHU,non-native,0,3,shrub,perennial,"japanese barberry"
"Berberis vulgaris",Berberidaceae,BERVUL,non-native,0,3,shrub,perennial,"common barberry"
"Berteroa incana",Brassicaceae,BERINC,non-native,0,5,forb,annual,"hoary alyssum"
"Berula erecta",Apiaceae,BERERE,native,10,-5,forb,perennial,water-parsnip
"Besseya bullii",Plantaginaceae,BESBUL,native,10,5,forb,perennial,kitten-tail
"Beta vulgaris",Amaranthaceae,BETVUL,non-native,0,5,forb,biennial,beet
"Betula alleghaniensis",Betulaceae,BETALL,native,7,0,tree,perennial,"yellow birch"
"Betula murrayana",Betulaceae,BETMUR,native,9,-3,tree,perennial,"murray birch"
"Betula papyrifera",Betulaceae,BETPAP,native,2,3,tree,perennial,"paper birch"
"Betula pendula",Betulaceae,BETPEN,non-native,0,3,tree,perennial,"european white birch"
"Betula populifolia",Betulaceae,BETPOP,native,4,0,tree,perennial,"gray birch"
"Betula pumila",Betulaceae,BETPUM,native,8,-5,shrub,perennial,"bog birch"
"Bidens aristosa",Asteraceae,BIDARI,non-native,0,-3,forb,annual,swamp-marigold
"Bidens beckii; megalodonta b.",Asteraceae,BIDBEC,native,10,-5,forb,perennial,water-marigold
"Bidens cernua",Asteraceae,BIDCER,native,3,-5,forb,annual,"nodding beggar-ticks"
"Bidens comosa",Asteraceae,BIDCOM,native,5,-3,forb,annual,"swamp tickseed"
