"Louisiana (Coastal Prairie)"
2006
"Allain, L., L. Smith, C. Allen, M.F. Vidrine, and J.B. Grace. 2006. A Floristic Quality Assessment System for the Coastal Prairie of Louisiana.  Proceedings of the 19th North American Prairie Conference."
"Louisiana (Coastal Prairie)  , 2006"

"Total Species:",591
"Native Species:",512
"Non-native Species:",79
"Total Mean C:",3.8
"Native Mean C:",4.4

"Scientific Name",Family,Acronym,Native?,C,W,Physiognomy,Duration,"Common Name"
"Baptisia bracteata var. leucophea",Fabaceae,BABRL2,native,6,5,forb,perennial,"nodding wild-indigo"
"Baptisia nuttalliana",Fabaceae,BANU2,native,6,5,forb,perennial,"nuttalls wild  indigo"
"Baptisia sphaerocarpa",Fabaceae,BASP,native,6,5,forb,perennial,"yellow wild indigo"
"Berchemia scandens",Rhamnaceae,BESC,native,2,-3,vine,perennial,"rattan vine"
"Bidens aristosa",Asteraceae,BIAR,native,3,-3,forb,annual,"bearded beggars-ticks"
"Bigelowia virgata",Asteraceae,BINUN,native,9,4,forb,perennial,"rayless goldenrod"
"Boehmeria cylindrica",Urticaceae,BOCY,native,3,-4,forb,perennial,"small-spike false-nettle"
"Boltonia asteroides",Asteraceae,BOAS,native,5,-3,forb,perennial,"large-flowered dolls daisy"
"Boltonia diffusa",Asteraceae,BODI,native,6,0,forb,perennial,"smallhead dolls daisy"
"Bothriochloa exaristata",Poaceae,BOEX,native,3,5,grass,perennial,"awnless bluestem"
"Bothriochloa ischaemum var. songarica",Poaceae,BOISS,non-native,0,5,grass,perennial,"king ranch bluestem"
"Bothriochloa longipaniculata",Poaceae,BOLO,native,1,5,grass,perennial,"longspike silver beardgrass"
"Briza minor",Poaceae,BRMI2,non-native,0,0,grass,annual,"little quaking grass"
"Bromus catharticus",Poaceae,BRCA6,non-native,0,5,grass,perennial,rescuegrass
"Buchnera americana",Scrophulariaceae,BUAM,native,9,-2,forb,perennial,"american bluehearts"
"Bulbostylis capillaris",Cyperaceae,BUCA2,native,4,0,sedge,annual,"threadleaf beakseed"
"Callirhoe papaver",Malvaceae,CAPA2,native,8,5,forb,perennial,"woods wine cups"
"Callitriche heterophylla",Callitrichaceae,CAHE3,native,0,-5,forb,perennial,"larger water-starwort"
"Calopogon oklahomensis",Orchidaceae,CAOK2,native,10,5,forb,perennial,"bearded grass-pink"
"Campsis radicans",Bignoniaceae,CARA2,native,1,0,vine,perennial,"common trumpetcreeper"
"Caperonia palustris",Euphorbiaceae,CAPA11,native,0,-3,forb,annual,"marsh caperonia"
"Capsella bursa-pastoris",Brassicaceae,CABU2,non-native,0,2,forb,annual,"shepards purse"
"Cardamine hirsuta",Brassicaceae,CAHI3,non-native,0,0,forb,annual,"hairy bitter-cress"
"Cardamine parviflora var. arenicola",Brassicaceae,CAPAA2,native,0,3,forb,annual,"small-flower bitter-cress"
"Cardiospermum halicacabum",Sapindaceae,CAHA13,native,1,0,vine,biennial,"common balloon-vine"
"Carex alata",Cyperaceae,CAAL3,native,4,5,sedge,perennial,"broadwing sedge"
"Carex albolutescens",Cyperaceae,CAAL5,native,4,-1,sedge,perennial,"greenish-white sedge"
"Carex cherokeensis",Cyperaceae,CACH3,native,3,-2,sedge,perennial,"cherokee sedge"
"Carex complanata",Cyperaceae,CACO9,native,4,0,sedge,perennial,"blue sedge"
"Carex frankii",Cyperaceae,CAFR3,native,3,-5,sedge,perennial,"franks sedge"
"Carex microdonta",Cyperaceae,CAMI5,native,7,-3,sedge,perennial,"little tooth sedge"
"Carex triangularis",Cyperaceae,CATR6,native,8,-3,sedge,perennial,"caric sedge"
"Carex vulpinoidea",Cyperaceae,CAVU2,native,4,-5,sedge,perennial,"fox sedge"
"Carya illinoinensis",Juglandaceae,CAIL2,native,1,-1,tree,perennial,pecan
"Castanea pumila var. pumila",Fagaceae,CAPUP3,native,6,5,tree,perennial,"downy chinkapin"
"Ceanothus americanus",Rhamnaceae,CEAM,native,7,5,shrub,perennial,"new jersey tea"
"Celtis laevigata",Ulmaceae,CELA,native,2,-3,tree,perennial,hackberry
"Centaurium pulchellum",Gentianaceae,CEPU3,non-native,0,1,forb,annual,"branching centaury"
"Centella erecta",Apiaceae,CEER2,native,5,-3,forb,perennial,"asian coinleaf"
"Centrosema virginianum",Fabaceae,CEVI2,native,6,5,vine,biennial,"spurred butterfly pea"
"Cephalanthus occidentalis",Rubiaceae,CEOC2,native,3,-5,shrub,perennial,"common buttonbush"
"Cerastium glomeratum",Caryophyllaceae,CEGL2,native,0,4,forb,annual,"sticky chickweed"
"Chaerophyllum tainturieri",Apiaceae,CHTA,native,1,4,forb,annual,"hairyfruit chervil"
"Chamaecrista fasciculata",Fabaceae,CHFA2,native,4,3,forb,annual,"partridge pea"
"Chamaesyce humistrata",Euphorbiaceae,CHHU3,native,0,-3,forb,annual,"spreading sandmat"
"Chamaesyce maculata",Euphorbiaceae,CHMA15,native,0,3,forb,annual,"spotted sandmat"
"Chamaesyce nutans",Euphorbiaceae,CHNU9,non-native,0,3,forb,annual,eyebane
"Chloris canterai",Poaceae,CHCA6,non-native,0,5,grass,perennial,"paraguayan windmill grass"
"Chromolaena ivifolia",Asteraceae,CHIV,native,5,5,forb,perennial,"ivyleaf thoroughwort"
"Chrysopsis mariana",Asteraceae,CHMA14,native,8,5,forb,perennial,"maryland golden-aster"
"Cicuta maculata",Apiaceae,CIMA2,native,4,-5,forb,biennial,"water hemlock"
"Cirsium horridulum",Asteraceae,CIHO2,native,0,-1,forb,biennial,"bull thistle"
"Cladium mariscus ssp. jamaicense",Cyperaceae,CLMAJ,native,4,-5,sedge,perennial,"jamaica sawgrass"
"Claytonia virginica",Portulacaceae,CLVI3,native,7,4,forb,perennial,"narrow-leaf springbeauty"
"Coelorachis cylindrica",Poaceae,COCY,native,9,0,grass,perennial,"pitted jointgrass"
"Coelorachis rugosa",Poaceae,CORU3,native,7,-5,grass,perennial,"wrinkled jointgrass"
"Commelina erecta",Commelinaceae,COER,native,4,5,forb,perennial,"erect dayflower"
"Conoclinium coelestinum",Asteraceae,COCO13,native,4,0,forb,perennial,"blue mistflower"
"Conyza canadensis",Asteraceae,COCA5,native,0,3,forb,biennial,"canadian horseweed"
"Cooperia drummondii",Liliaceae,CODR2,native,6,4,forb,perennial,"drummond rain lily"
"Coreopsis gladiata",Asteraceae,COGL2,native,7,-3,forb,perennial,"coastalplain tickseed"
"Coreopsis lanceolata",Asteraceae,COLA5,native,6,5,forb,perennial,"lance-leaf tickseed"
"Coreopsis pubescens",Asteraceae,COPU2,native,5,1,forb,perennial,"star tickseed"
"Coreopsis tinctoria",Asteraceae,COTI3,native,3,0,forb,annual,"plains coreopsis"
"Coreopsis tripteris",Asteraceae,COTR4,native,7,0,forb,perennial,"tall tickseed"
"Cornus drummondii",Cornaceae,CODR,native,3,0,tree,perennial,"rough-leaf dogwood"
"Crataegus crus-galli",Rosaceae,CRCR2,native,3,1,tree,perennial,"cockspur hawthorn"
"Crotalaria sagittalis",Fabaceae,CRSA4,native,7,5,forb,annual,"arrowleaf rattlebox"
"Croton capitatus",Euphorbiaceae,CRCA6,native,3,5,forb,annual,"woolly croton"
"Croton glandulosus",Euphorbiaceae,CRGL2,native,1,5,forb,annual,"tropic croton"
"Croton monanthogynus",Euphorbiaceae,CRMO6,native,4,5,forb,annual,"prairie tea"
"Croton willdenowii",Euphorbiaceae,CRWI5,native,5,5,forb,annual,"willdenows croton"
"Ctenium aromaticum",Poaceae,CTAR,native,8,-3,grass,perennial,"toothache grass"
"Cucumis melo",Cucurbitaceae,CUME,non-native,0,5,vine,biennial,"smell melon"
"Cuphea carthagenensis",Lythraceae,CUCA4,non-native,0,-3,forb,perennial,"columbian waxweed"
"Cuphea glutinosa",Lythraceae,CUGL4,non-native,0,3,forb,perennial,"sticky waxweed"
"Cuscuta indecora",Cuscutaceae,CUIN,native,5,5,vine,biennial,"pretty dodder"
"Cyclospermum leptophyllum",Apiaceae,CYLE7,non-native,0,-1,forb,annual,"marsh parsley"
"Cynanchum laeve",Asclepiadaceae,CYLA,native,3,0,forb,perennial,honeyvine
"Cynodon dactylon",Poaceae,CYDA,non-native,0,3,grass,perennial,"bermuda grass"
"Cynosciadium digitatum",Apiaceae,CYDI2,native,4,-3,forb,annual,"finger dogshade"
"Cyperus acuminatus",Cyperaceae,CYAC2,native,5,-5,sedge,perennial,"tapertip flatsedge"
"Cyperus cephalanthus",Cyperaceae,CYCE,native,9,5,sedge,perennial,"buttonbush flatsedge"
"Cyperus croceus",Cyperaceae,CYCR6,native,6,0,sedge,perennial,"baldwins flatsedge"
"Cyperus echinatus",Cyperaceae,CYEC2,native,5,0,sedge,perennial,"globe flatsedge"
"Cyperus entrerianus",Cyperaceae,CYEN2,native,0,0,sedge,perennial,"woodrush flatsedge"
"Cyperus erythrorhizos",Cyperaceae,CYER2,native,0,-5,sedge,perennial,"redroot nutgrass"
"Cyperus haspan",Cyperaceae,CYHA,native,2,-5,sedge,perennial,"sheathed flatsedge"
"Cyperus iria",Cyperaceae,CYIR,non-native,0,-3,sedge,annual,"ricefield flatsedge"
"Cyperus oxylepis",Cyperaceae,CYOX,non-native,0,-3,sedge,perennial,"sharp-scale flatsedge"
"Cyperus pseudovegetus",Cyperaceae,CYPS,native,0,-3,sedge,perennial,"marsh flatsedge"
"Cyperus retrorsus",Cyperaceae,CYRE5,native,2,2,sedge,perennial,"pine barren flatsedge"
"Cyperus rotundus",Cyperaceae,CYRO,non-native,0,1,sedge,perennial,"purple nutsedge"
"Cyperus strigosus",Cyperaceae,CYST,native,0,-3,sedge,perennial,"straw-color nutsedge"
"Cyperus virens",Cyperaceae,CYVI2,native,0,-3,sedge,perennial,"green flatsedge"
"Dactyloctenium aegyptium",Poaceae,DAAE,non-native,0,5,grass,annual,crowsfootgrass
"Dalea candida",Fabaceae,DACA7,native,9,5,forb,perennial,"white prairie-clover"
"Desmanthus illinoensis",Fabaceae,DEIL,native,6,0,forb,perennial,"illinois bundleflower"
"Desmodium ciliare",Fabaceae,DECI,native,6,5,forb,perennial,"hairy small leaf ticktrefoil"
"Desmodium paniculatum",Fabaceae,DEPA6,native,5,3,forb,perennial,"narrow-leaf ticktrefoil"
"Desmodium sessilifolium",Fabaceae,DESE,native,8,5,forb,perennial,"sessile leaf ticktrefoil"
"Dichanthelium aciculare",Poaceae,DIAC,native,6,3,grass,perennial,"needleleaf rosette-grass"
"Dichanthelium acuminatum var. acuminatum",Poaceae,DIACA,native,7,0,grass,perennial,"tapered rosette-grass"
"Dichanthelium dichotomum var. dichotomum",Poaceae,DIDID,native,4,0,grass,perennial,"cypress panic grass"
"Dichanthelium oligosanthes var. scribnerianum",Poaceae,DIOLS,native,8,3,grass,perennial,"scribners rosette-grass"
"Dichanthelium ovale",Poaceae,DIOV,native,7,3,grass,perennial,"whitehair rosette-grass"
"Dichanthelium scoparium",Poaceae,DISC3,native,4,-3,grass,perennial,velvet-panic-grass
"Dichanthelium sphaerocarpon var. sphaerocarpon",Poaceae,DISPS3,native,5,5,grass,perennial,"roundseed panicum"
"Dichondra carolinensis",Convolvulaceae,DICA3,native,2,-2,forb,perennial,"carolina ponysfoot"
"Digitaria ciliaris",Poaceae,DICI,native,0,0,grass,annual,"southern crabgrass"
"Digitaria cognata",Poaceae,DICO6,native,7,5,grass,perennial,"fall witch-grass"
"Digitaria filiformis",Poaceae,DIFI,native,4,5,grass,perennial,"slender crabgrass"
"Digitaria ischaemum",Poaceae,DIIS,non-native,0,5,grass,annual,"smooth crabgrass"
"Digitaria violascens",Poaceae,DIVI2,non-native,0,0,grass,annual,"violet crabgrass"
"Diodia teres",Rubiaceae,DITE2,native,2,4,forb,annual,poorjoe
"Diodia virginiana",Rubiaceae,DIVI3,native,0,-3,forb,annual,"virginia buttonweed"
"Diospyros virginiana",Ebenaceae,DIVI5,native,4,0,tree,perennial,"wild persimmon"
"Drosera brevifolia",Droseraceae,DRBR3,native,6,-5,forb,perennial,"dwarf sundue"
"Echinacea pallida",Asteraceae,ECPA,native,10,5,forb,perennial,"purple cone flower"
"Echinochloa colona",Poaceae,ECCO2,non-native,0,-3,grass,annual,junglerice
"Echinochloa crus-galli",Poaceae,ECCR,non-native,0,-2,grass,annual,"barnyard grass"
"Echinochloa walteri",Poaceae,ECWA,native,0,-5,grass,annual,"coast cockspur"
"Eclipta prostrata",Asteraceae,ECPR,native,0,-2,forb,annual,"yerba de tajo"
"Eleocharis microcarpa",Cyperaceae,ELMI2,native,4,-5,sedge,annual,"small-fruit spikerush"
"Eleocharis montana",Cyperaceae,ELMO,native,4,-5,sedge,perennial,"dombeys spikerush"
"Eleocharis obtusa",Cyperaceae,ELOB2,native,4,-5,sedge,perennial,"blunt spikesedge"
"Eleocharis parvula",Cyperaceae,ELPA5,native,1,-5,sedge,perennial,"dwarf spikerush"
"Eleocharis quadrangulata",Cyperaceae,ELQU,native,3,-5,sedge,perennial,"square-stem spikerush"
"Eleocharis tuberculosa",Cyperaceae,ELTU,native,4,-4,sedge,perennial,"long-tubercle spikerush"
"Eleusine indica",Poaceae,ELIN3,non-native,0,3,grass,annual,goosegrass
"Elymus virginicus",Poaceae,ELVI3,native,4,0,grass,perennial,"virginia wildrye"
"Eragrostis bahiensis",Poaceae,ERBA,non-native,0,0,grass,perennial,"bahia lovegrass"
"Eragrostis elliottii",Poaceae,EREL,native,6,-3,grass,perennial,"field lovegrass"
"Eragrostis hirsuta",Poaceae,ERHI,native,5,3,grass,perennial,"big-top lovegrass"
"Eragrostis lugens",Poaceae,ERLU,native,5,1,grass,perennial,"mourning lovegrass"
"Eragrostis refracta",Poaceae,ERRE,native,5,-3,grass,perennial,"coastal lovegrass"
"Eragrostis spectabilis",Poaceae,ERSP,native,5,3,grass,perennial,"purple lovegrass"
"Erechtites hieracifloia",Asteraceae,ERHI2,native,0,1,forb,annual,fireweed
"Erigeron annuus",Asteraceae,ERAN,native,2,3,forb,annual,"eastern daisy fleabane"
"Erigeron philadelphicus",Asteraceae,ERPH,native,0,0,forb,perennial,"showy daisy fleabane"
"Erigeron strigosus",Asteraceae,ERST3,native,5,0,forb,biennial,"prairie fleabane"
"Eryngium integrifolium",Apiaceae,ERIN6,native,5,-3,forb,perennial,"blue-flower coyote-thistle"
"Eryngium prostratum",Apiaceae,ERPR5,native,1,-3,forb,perennial,"creeping eryngo"
"Eryngium yuccifolium",Apiaceae,ERYU,native,9,0,forb,perennial,rattlesnake-master
"Erythrina herbacea",Fabaceae,ERHE4,native,7,5,shrub,perennial,coralbean
"Eupatorium capillifolium",Asteraceae,EUCA5,native,0,3,forb,perennial,cypress-weed
"Eupatorium hyssopifolium",Asteraceae,EUHY,native,5,5,forb,perennial,"hyssopleave thoroughwort"
"Eupatorium perfoliatum",Asteraceae,EUPE3,native,4,-4,forb,perennial,"common boneset"
"Eupatorium rotundifolium var. rotundifolium",Asteraceae,EUROR,native,7,0,forb,perennial,"roundleaf boneset"
"Eupatorium semiserratum",Asteraceae,EUSE,native,5,-2,forb,perennial,"small-flower boneset"
"Eupatorium serotinum",Asteraceae,EUSE2,native,2,0,forb,perennial,"fall boneset"
"Euphorbia corollata",Euphorbiaceae,EUCO10,native,10,5,forb,perennial,"tramps spurge"
"Euphorbia spathulata",Euphorbiaceae,EUSP,native,1,0,forb,perennial,"warty spurge, warty euphorbia"
"Eurybia hemispherica",Asteraceae,EUHE10,native,7,3,forb,perennial,"showy aster"
"Euthamia leptocephala",Asteraceae,EULE4,native,5,-2,forb,perennial,"bushy goldentop"
"Euthamia tenuifolia",Asteraceae,EUTE7,native,5,5,forb,perennial,"slender+c122 goldentop"
"Evolvulus sericeus",Convolvulaceae,EVSE,native,8,-3,forb,perennial,"silky evolvulus"
"Fatoua villosa",Moraceae,FAVI,non-native,0,5,forb,annual,"hairy crabweed"
"Fimbristylis autumnalis",Cyperaceae,FIAU2,native,3,-5,sedge,annual,"slender fimbry"
"Fimbristylis miliacea",Cyperaceae,FIMI,native,2,-5,sedge,annual,"grasslike fimbry"
"Fimbristylis puberula",Cyperaceae,FIPU,native,4,-5,sedge,perennial,"vahls hairy fimbry"
"Fuirena pumila",Cyperaceae,FUPU,native,6,-5,sedge,annual,"dwarf umbrellasedge"
"Gaillardia aestivalis var. aestivalis",Asteraceae,GAAEA,native,10,5,forb,perennial,"yellow indian-blanket"
"Galactia volubilis",Fabaceae,GAVO,native,8,3,vine,biennial,"downy milkpea"
"Galium aparine",Rubiaceae,GAAP2,native,1,3,forb,annual,"catchweed bedstraw"
"Galium tinctorium",Rubiaceae,GATI,native,4,-3,forb,perennial,"stiff marsh bedstraw"
"Galium virgatum",Rubiaceae,GAVI,native,5,5,forb,annual,"southwestern bedstraw"
"Gamochaeta purpurea",Asteraceae,GAPU3,native,0,5,forb,annual,"purple cudweed"
"Gaura lindheimeri",Onagraceae,GALI2,native,5,5,forb,perennial,"lindheimers beeblossom"
"Gaura longiflora",Onagraceae,GALO3,native,5,5,forb,annual,"large flowered beeblossom"
"Geranium carolinianum",Geraniaceae,GECA5,native,0,5,forb,annual,"carolina geranium"
"Geum canadense",Rosaceae,GECA7,native,2,0,forb,perennial,"white avens"
"Glandularia pulchella",Verbenaceae,GLPU3,non-native,0,5,forb,perennial,"moss verbena"
"Glottidium vesicarium",Fabaceae,GLVE,non-native,0,-1,forb,annual,bladder-pod
"Glyceria declinata",Poaceae,GLDE,non-native,0,5,grass,perennial,"waxy mannagrass"
"Gratiola neglecta",Scrophulariaceae,GRNE,native,3,-5,forb,annual,"clammy hedgehyssop"
"Gratiola virginiana",Scrophulariaceae,GRVI,native,0,-5,forb,annual,"round-fruit hedgehyssop"
"Gymnopogon brevifolius",Poaceae,GYBR,native,9,3,grass,perennial,"shortleaf skeletongrass"
"Hedeoma hispida",Lamiaceae,HEHI,native,4,5,forb,annual,"rough falsepennyroyal"
"Hedyotis nigricans",Rubiaceae,HENI4,native,10,5,forb,perennial,"prairie bluetets"
"Helenium amarum",Asteraceae,HEAM,native,0,4,forb,annual,sneezeweed
"Helenium drummondii",Asteraceae,HEDR2,native,7,-5,forb,perennial,"fringed sneezeweed"
"Helenium flexuosum",Asteraceae,HEFL,native,6,-3,forb,perennial,"purple-head sneezeweed"
"Helianthus angustifolius",Asteraceae,HEAN2,native,5,-1,forb,perennial,"narrow-leaf sunflower"
"Helianthus mollis",Asteraceae,HEMO2,native,10,5,forb,perennial,"ashy sunflower"
"Herbertia lahue ssp. caerulea",Iridaceae,HELAC,native,9,5,forb,perennial,prairienymph
"Hibiscus moscheutos ssp. lasiocarpos",Malvaceae,HIMOL,native,5,5,forb,perennial,"wooly rose-mallow"
"Hordeum pusillum",Poaceae,HOPU,native,1,3,grass,annual,"little barley"
"Houstonia micrantha",Rubiaceae,HOMI4,native,3,5,forb,annual,"white-flower bluets"
"Hydrolea ovata",Hydrophyllaceae,HYOV,native,4,-5,forb,perennial,"blue waterleaf"
"Hygrophila lacustris",Acanthaceae,HYLA,native,2,-5,forb,perennial,"gulf swampweed"
"Hymenocallis liriosme",Liliaceae,HYLI,native,5,-5,forb,perennial,"fragrant spider-lily"
"Hypericum cistifolium",Clusiaceae,HYCI,native,7,-3,forb,perennial,"round-pod st. johns wort"
"Hypericum crux-andreae",Clusiaceae,HYCR3,native,6,-2,shrub,perennial,"st. peters-wort"
"Hypericum drummondii",Clusiaceae,HYDR,native,4,3,forb,annual,"nits and lice"
"Hypericum galioides",Clusiaceae,HYGA,native,5,-5,shrub,perennial,"bedstraw st. johns wort"
"Hypericum gentianoides",Clusiaceae,HYGE,native,5,3,forb,annual,pineweed
"Hypericum gymnanthum",Clusiaceae,HYGY,native,5,-3,forb,perennial,"clasping-leaf st. johns-wort"
"Hypericum hypericoides ssp. hypericoides",Clusiaceae,HYHYH,native,6,0,shrub,perennial,"st. andrews-cross"
"Hypericum nudiflorum",Clusiaceae,HYNU,native,7,-3,shrub,perennial,"early st. johns wort"
"Hypochaeris microcephala",Asteraceae,HYMI5,non-native,0,5,forb,perennial,"cats ear"
"Hypoxis hirsuta",Liliaceae,HYHI2,native,8,0,forb,perennial,"eastern yellow stargrass"
"Hyptis alata",Lamiaceae,HYAL,native,5,-5,forb,perennial,"cluster bushmint"
"Ilex decidua",Aquifoliaceae,ILDE,native,2,-2,tree,perennial,"deciduous holly"
"Ilex vomitoria",Aquifoliaceae,ILVO,native,2,0,tree,perennial,yaupon
"Ipomoea cordatotriloba",Convolvulaceae,IPCO8,native,0,5,vine,biennial,tievine
"Ipomoea lacunosa",Convolvulaceae,IPLA,native,0,-1,vine,biennial,"white star"
"Ipomoea sagittata",Convolvulaceae,IPSA,native,6,-3,vine,biennial,"saltmarsh morning-glory"
"Iris brevicaulis",Iridaceae,IRBR2,native,5,-5,forb,perennial,"zigzag iris"
"Iris virginica",Iridaceae,IRVI,native,5,-5,forb,perennial,southern-blue-flag
"Isolepis carinata",Cyperaceae,ISCA6,native,0,-4,sedge,annual,"keeled bullrush"
"Iva angustifolia",Asteraceae,IVAN,native,2,5,forb,annual,"narrowleaf marshelder"
"Iva annua",Asteraceae,IVAN2,native,0,0,forb,annual,"annual sumpweed"
"Jacquemontia tamnifolia",Asteraceae,JATA,native,0,4,vine,biennial,"hairy clustervine"
"Juncus brachycarpus",Juncaceae,JUBR,native,3,-3,forb,perennial,"white-root rush"
"Juncus bufonius",Juncaceae,JUBU,native,0,-3,forb,annual,"toad rush"
"Juncus dichotomus",Juncaceae,JUDI,native,4,-3,forb,perennial,"forked rush"
"Juncus effusus",Juncaceae,JUEF,native,2,-4,forb,perennial,"soft rush"
"Juncus elliottii",Juncaceae,JUEL,native,5,-5,forb,perennial,"bog rush"
"Juncus marginatus",Juncaceae,JUMA4,native,3,-3,forb,perennial,"grass-leaf rush"
"Juncus nodatus",Juncaceae,JUNO,native,3,-5,forb,perennial,"stout rush"
"Juncus polycephalus",Juncaceae,JUPO,native,4,-5,forb,perennial,"many-head rush"
"Juncus tenuis",Juncaceae,JUTE,native,3,0,forb,perennial,"path rush"
"Juncus validus",Juncaceae,JUVA2,native,4,-4,forb,perennial,"round-head rush"
