Kansas
2014
"Freeman, Craig C.  2014. Coefficients of conservatism for Kansas vascular plants and selected life history attributed. Kansas Biological Survey and R.L. McGregor Herbarium, University of Kansas."
"Kansas  , 2014"

"Total Species:",2306
"Native Species:",1791
"Non-native Species:",515
"Total Mean C:",3.7
"Native Mean C:",4.8

"Scientific Name",Family,Acronym,Native?,C,W,Physiognomy,Duration,"Common Name"
"Acmispon americanus var. americanus",Fabaceae,,native,3,,forb,annual,"prairie trefoil"
"Acorus calamus",Acoraceae,,non-native,0,,forb,perennial,"european sweetflag"
"Acroptilon repens",Asteraceae,,non-native,0,,forb,perennial,"russian knapweed"
"Actaea pachypoda",Ranunculaceae,,native,9,,forb,perennial,"white baneberry"
"Actaea rubra",Ranunculaceae,,native,8,,forb,perennial,"red baneberry"
"Adiantum capillus-veneris",Pteridaceae,,native,8,,forb,perennial,"common maiden-hair fern"
"Adiantum pedatum",Pteridaceae,,native,8,,forb,perennial,"northern maiden-hair fern"
"Aegilops cylindrica",Poaceae,,non-native,0,,forb,annual,"jointed goat grass"
"Aesculus glabra var. arguta",Sapindaceae,,native,5,,tree,perennial,"western ohio buckeye"
"Aesculus glabra var. glabra",Sapindaceae,,native,5,,tree,perennial,"eastern ohio buckeye"
"Aethusa cynapium",Apiaceae,,non-native,0,,forb,biennial,fools-parsley
"Agalinis aspera",Orobanchaceae,,native,7,,forb,annual,"rough agalinis"
"Agalinis auriculata",Orobanchaceae,,native,5,,forb,annual,"ear-leaf agalinis"
"Agalinis densiflora",Orobanchaceae,,native,8,,forb,annual,"fine-leaf agalinis"
"Agalinis fasciculata",Orobanchaceae,,native,6,,forb,annual,"fascicled agalinis"
"Agalinis gattingeri",Orobanchaceae,,native,8,,forb,annual,"gattingers agalinis"
"Agalinis heterophylla",Orobanchaceae,,native,8,,forb,annual,"prairie agalinis"
"Agalinis skinneriana",Orobanchaceae,,native,8,,forb,annual,"skinners agalinis"
"Agalinis tenuifolia",Orobanchaceae,,native,4,,forb,annual,"narrow-leaf agalinis"
"Agastache nepetoides",Lamiaceae,,native,4,,forb,perennial,"catnip giant-hyssop"
"Agastache scrophulariifolia",Lamiaceae,,native,7,,forb,perennial,"purple giant-hyssop"
"Ageratina altissima var. altissima",Asteraceae,,native,1,,forb,perennial,"tall snakeroot"
"Agrimonia gryposepala",Rosaceae,,native,9,,forb,perennial,"hooked agrimony"
"Agrimonia parviflora",Rosaceae,,native,4,,forb,perennial,"small-flower agrimony"
"Agrimonia pubescens",Rosaceae,,native,5,,forb,perennial,"downy agrimony"
"Agrimonia rostellata",Rosaceae,,native,6,,forb,perennial,"woodland agrimony"
"Agropyron cristatum",Poaceae,,non-native,0,,forb,perennial,"creasted wheat grass"
"Agrostemma githago var. githago",Caryophyllaceae,,non-native,0,,forb,annual,"common corncockle"
"Agrostis elliottiana",Poaceae,,native,2,,forb,annual,"elliotts bent grass"
"Agrostis gigantea",Poaceae,,non-native,0,,forb,perennial,redtop
"Agrostis hyemalis",Poaceae,,native,2,,forb,perennial,"winter bent grass"
"Agrostis perennans",Poaceae,,native,5,,forb,perennial,"autumn bent grass"
"Agrostis stolonifera",Poaceae,,non-native,0,,forb,perennial,"creeping bent grass"
"Ailanthus altissima",Simaroubaceae,,non-native,0,,tree,perennial,tree-of-heaven
"Ajuga reptans",Lamiaceae,,non-native,0,,forb,perennial,"carpet bugleweed"
"Albizia julibrissin",Fabaceae,,non-native,0,,tree,perennial,"silk-tree albizia"
"Alcea rosea",Malvaceae,,non-native,0,,forb,perennial,"rose holyhock"
"Alisma subcordatum",Alismataceae,,native,4,,forb,perennial,"southern water-plantain"
"Alisma triviale",Alismataceae,,native,4,,forb,perennial,"northern water-plantain"
"Alliaria petiolata",Brassicaceae,,non-native,0,,forb,biennial,"common garlic-mustard"
"Allium canadense var. canadense",Amaryllidaceae,,native,2,,forb,perennial,"canadian onion"
"Allium canadense var. fraseri",Amaryllidaceae,,native,5,,forb,perennial,"canadian onion"
"Allium canadense var. lavendulare",Amaryllidaceae,,native,5,,forb,perennial,"canadian onion"
"Allium canadense var. mobilense",Amaryllidaceae,,native,5,,forb,perennial,"canadian onion"
"Allium cepa",Amaryllidaceae,,non-native,0,,forb,perennial,"garden onion"
"Allium drummondii",Amaryllidaceae,,native,6,,forb,perennial,"drummonds onion"
"Allium perdulce var. perdulce",Amaryllidaceae,,native,7,,forb,perennial,"fragrant pink onion"
"Allium sativum",Amaryllidaceae,,non-native,0,,forb,perennial,garlic
"Allium stellatum",Amaryllidaceae,,native,6,,forb,perennial,"summer pink onion"
"Allium textile",Amaryllidaceae,,native,6,,forb,perennial,"plains white onion"
"Allium vineale",Amaryllidaceae,,non-native,0,,forb,perennial,"field garlic"
"Alnus glutinosa",Betulaceae,,non-native,0,,tree,perennial,"black alder"
"Alnus serrulata",Betulaceae,,native,6,,tree,perennial,"smooth alder"
"Alopecurus aequalis var. aequalis",Poaceae,,native,7,,forb,perennial,"short-awn foxtail"
"Alopecurus arundinaceus",Poaceae,,non-native,0,,forb,perennial,"creeping foxtail"
"Alopecurus carolinianus",Poaceae,,native,0,,forb,annual,"carolina foxtail"
"Alopecurus myosuroides",Poaceae,,non-native,0,,forb,annual,"mouse foxtail"
"Alopecurus pratensis",Poaceae,,non-native,0,,forb,perennial,"meadow foxtail"
"Alternanthera caracasana",Amaranthaceae,,non-native,0,,forb,perennial,"mat chaff-flower"
"Alyssum alyssoides",Brassicaceae,,non-native,0,,forb,annual,"pale alyssum"
"Alyssum desertorum",Brassicaceae,,non-native,0,,forb,annual,"desert alyssum"
"Alyssum simplex",Brassicaceae,,non-native,0,,forb,annual,"small-flower alyssum"
"Amaranthus albus",Amaranthaceae,,native,0,,forb,annual,"tumbleweed amaranth"
"Amaranthus arenicola",Amaranthaceae,,native,6,,forb,annual,"sandhill pigweed"
"Amaranthus blitoides",Amaranthaceae,,native,0,,forb,annual,"prostrate pigweed"
"Amaranthus californicus",Amaranthaceae,,native,1,,forb,annual,"california pigweed"
"Amaranthus caudatus",Amaranthaceae,,non-native,0,,forb,annual,love-lies-bleeding
"Amaranthus hybridus subsp. hybridus",Amaranthaceae,,non-native,0,,forb,annual,"slender pigweed"
"Amaranthus hypochondriacus",Amaranthaceae,,non-native,0,,forb,annual,princes-feather
"Amaranthus palmeri",Amaranthaceae,,native,0,,forb,annual,"palmers pigweed"
"Amaranthus powellii subsp. powellii",Amaranthaceae,,non-native,0,,forb,annual,"powells pigweed"
"Amaranthus retroflexus",Amaranthaceae,,native,1,,forb,annual,"rough pigweed"
"Amaranthus spinosus",Amaranthaceae,,non-native,0,,forb,annual,"spiny pigweed"
"Amaranthus tuberculatus",Amaranthaceae,,native,0,,forb,annual,"tall water-hemp"
"Ambrosia acanthicarpa",Asteraceae,,native,5,,forb,annual,"annual bur-sage"
"Ambrosia artemisiifolia",Asteraceae,,native,0,,forb,annual,"common ragweed"
"Ambrosia bidentata",Asteraceae,,native,0,,forb,annual,"southern ragweed"
"Ambrosia confertiflora",Asteraceae,,native,4,,forb,perennial,"field ragweed"
"Ambrosia grayi",Asteraceae,,native,0,,forb,perennial,"bur ragweed"
"Ambrosia psilostachya",Asteraceae,,native,3,,forb,perennial,"western ragweed"
"Ambrosia trifida",Asteraceae,,native,0,,forb,annual,"giant ragweed"
"Amelanchier alnifolia",Rosaceae,,native,8,,tree,perennial,"saskatoon service-berry"
"Amelanchier arborea",Rosaceae,,native,7,,tree,perennial,"downy service-berry"
"Ammannia auriculata",Lythraceae,,native,4,,forb,annual,"ear-leaf toothcup"
"Ammannia coccinea",Lythraceae,,native,2,,forb,annual,"purple toothcup"
"Ammannia robusta",Lythraceae,,native,2,,forb,annual,"stout toothcup"
"Ammoselinum butleri",Apiaceae,,native,0,,forb,annual,"butlers sand-parsley"
"Ammoselinum popei",Apiaceae,,native,3,,forb,annual,"plains sand-parsley"
"Amorpha canescens",Fabaceae,,native,7,,tree,perennial,leadplant
"Amorpha fruticosa",Fabaceae,,native,6,,tree,perennial,"bush wild-indigo"
"Amorpha nana",Fabaceae,,native,9,,tree,perennial,"dwarf wild-indigo"
"Ampelopsis cordata",Vitaceae,,native,2,,tree,perennial,"heart-leaf raccoon-grape"
"Amphiachyris dracunculoides",Asteraceae,,native,2,,forb,annual,"prairie broomweed"
"Amphicarpaea bracteata var. bracteata",Fabaceae,,native,3,,forb,annual,"american hog-peanut"
"Amphicarpaea bracteata var. comosa",Fabaceae,,native,3,,forb,annual,"american hog-peanut"
"Amsonia illustris",Apocynaceae,,native,7,,forb,perennial,"ozark bluestar"
"Amsonia tabernaemontana",Apocynaceae,,native,7,,forb,perennial,"willow bluestar"
"Anagallis arvensis",Primulaceae,,non-native,0,,forb,annual,"scarlet pimpernel"
"Anagallis minima",Primulaceae,,native,3,,forb,annual,"little pimpernel"
"Andropogon gerardii",Poaceae,,native,4,,forb,perennial,"big bluestem"
"Andropogon hallii",Poaceae,,native,5,,forb,perennial,"sand bluestem"
"Andropogon ternarius var. ternarius",Poaceae,,native,2,,forb,perennial,"split-beard bluestem"
"Andropogon virginicus var. virginicus",Poaceae,,native,0,,forb,perennial,"broom-sedge bluestem"
"Androsace occidentalis",Primulaceae,,native,0,,forb,annual,"western rock-jasmine"
"Androstephium coeruleum",Asparagaceae,,native,7,,forb,perennial,"blue funnel-lily"
"Anemone berlandieri",Ranunculaceae,,native,8,,forb,perennial,"ten-petal anemone"
"Anemone canadensis",Ranunculaceae,,native,6,,forb,perennial,"canadian anemone"
"Anemone caroliniana",Ranunculaceae,,native,5,,forb,perennial,"carolina anemone"
"Anemone cylindrica",Ranunculaceae,,native,9,,forb,perennial,"candle anemone"
"Anemone virginiana var. virginiana",Ranunculaceae,,native,4,,forb,perennial,"tall anemone"
"Anemopsis californica",Saururaceae,,non-native,0,,forb,perennial,"yerba mansa"
"Anethum graveolens",Apiaceae,,non-native,0,,forb,annual,dill
"Anoda cristata",Malvaceae,,non-native,0,,forb,annual,"crested anoda"
"Antennaria howellii subsp. neodioica",Asteraceae,,native,4,,forb,perennial,"howells pussys-toes"
"Antennaria neglecta",Asteraceae,,native,2,,forb,perennial,"field pussys-toes"
"Antennaria parlinii subsp. fallax",Asteraceae,,native,5,,forb,perennial,"plantain-leaf pussys-toes"
"Anthemis cotula",Asteraceae,,non-native,0,,forb,annual,"may-weed camomile"
"Aphanostephus skirrhobasis var. skirrhobasis",Asteraceae,,native,5,,forb,annual,"parasol lazy-daisy"
"Apios americana",Fabaceae,,native,6,,forb,perennial,"american potato-bean"
"Aplectrum hyemale",Orchidaceae,,native,8,,forb,perennial,puttyroot
"Apocynum cannabinum",Apocynaceae,,native,0,,forb,perennial,"hemp dogbane"
"Aquilegia canadensis",Ranunculaceae,,native,7,,forb,perennial,"american columbine"
"Arabidopsis thaliana",Brassicaceae,,non-native,0,,forb,annual,"common mouses-ear cress"
"Arabis pycnocarpa var. adpressipilis",Brassicaceae,,native,6,,forb,perennial,"hairy rockcress"
"Arabis pycnocarpa var. pycnocarpa",Brassicaceae,,native,5,,forb,perennial,"hairy rockcress"
"Aralia racemosa var. racemosa",Araliaceae,,native,8,,forb,perennial,american-spiknard
"Arctium minus",Asteraceae,,non-native,0,,forb,biennial,"common burdock"
"Arenaria serpyllifolia var. serpyllifolia",Caryophyllaceae,,non-native,0,,forb,annual,"thyme-leaf sandwort"
"Argemone mexicana",Papaveraceae,,non-native,0,,forb,annual,"mexican prickly-poppy"
"Argemone polyanthemos",Papaveraceae,,native,3,,forb,annual,"plains prickly-poppy"
"Argemone squarrosa subsp. squarrosa",Papaveraceae,,native,5,,forb,perennial,"hedge-hog prickly-poppy"
"Argyrochosma dealbata",Pteridaceae,,native,7,,forb,perennial,"false cloak fern"
"Argythamnia humilis var. humilis",Euphorbiaceae,,native,8,,forb,perennial,"low silverbush"
"Argythamnia mercurialina var. mercurialina",Euphorbiaceae,,native,8,,forb,perennial,"wild-mercury silverbush"
"Arisaema dracontium",Araceae,,native,7,,forb,perennial,"dragonroot jack-in-the-pulpit"
"Arisaema triphyllum subsp. triphyllum",Araceae,,native,6,,forb,perennial,"indian jack-in-the-pulpit"
"Aristida adscensionis",Poaceae,,native,5,,forb,annual,"six-weeks threeawn"
"Aristida basiramea",Poaceae,,native,4,,forb,annual,"fork-tip threeawn"
"Aristida desmantha",Poaceae,,native,6,,forb,annual,"curly threeawn"
"Aristida dichotoma var. curtissii",Poaceae,,native,4,,forb,annual,"church-mouse threeawn"
"Aristida dichotoma var. dichotoma",Poaceae,,native,4,,forb,annual,"church-mouse threeawn"
"Aristida divaricata",Poaceae,,native,7,,forb,perennial,"poverty threeawn"
"Aristida havardii",Poaceae,,native,6,,forb,perennial,"havards threeawn"
"Aristida longespica var. geniculata",Poaceae,,native,6,,forb,annual,"slim-spike threeawn"
"Aristida longespica var. longespica",Poaceae,,native,6,,forb,annual,"slim-spike threeawn"
"Aristida oligantha",Poaceae,,native,0,,forb,annual,"old-field threeawn"
"Aristida purpurascens var. purpurascens",Poaceae,,native,7,,forb,perennial,"arrow-feather threeawn"
"Aristida purpurea var. fendleriana",Poaceae,,native,5,,forb,perennial,"purple threeawn"
"Aristida purpurea var. longiseta",Poaceae,,native,5,,forb,perennial,"purple threeawn"
"Aristida purpurea var. purpurea",Poaceae,,native,5,,forb,perennial,"purple threeawn"
"Aristida ramosissima",Poaceae,,native,3,,forb,annual,"slender threeawn"
"Aristolochia serpentaria",Aristolochiaceae,,native,7,,forb,perennial,"virginia pipevine"
"Aristolochia tomentosa",Aristolochiaceae,,native,7,,tree,perennial,"woolly pipevine"
"Armoracia rusticana",Brassicaceae,,non-native,0,,forb,perennial,horse-radish
"Arnoglossum atriplicifolium",Asteraceae,,native,3,,forb,perennial,"pale indian-plantain"
"Arnoglossum plantagineum",Asteraceae,,native,6,,forb,perennial,"tuberous indian-plantain"
"Artemisia abrotanum",Asteraceae,,non-native,0,,forb,perennial,southernwood
"Artemisia annua",Asteraceae,,non-native,0,,forb,annual,"sweet wormwood"
"Artemisia biennis var. biennis",Asteraceae,,non-native,0,,forb,annual,"biennial wormwood"
"Artemisia campestris subsp. borealis var. scouleriana",Asteraceae,,native,5,,forb,biennial,"western sagewort"
"Artemisia campestris subsp. caudata",Asteraceae,,native,5,,forb,biennial,"western sagewort"
"Artemisia carruthii",Asteraceae,,native,5,,forb,perennial,"carruths sagewort"
"Artemisia dracunculus",Asteraceae,,native,4,,forb,perennial,"silky wormwood"
"Artemisia filifolia",Asteraceae,,native,3,,tree,perennial,"sand sagewort"
"Artemisia frigida",Asteraceae,,native,5,,forb,perennial,"prairie sagewort"
"Artemisia ludoviciana var. ludoviciana",Asteraceae,,native,2,,forb,perennial,"louisiana sagewort"
"Artemisia ludoviciana var. mexicana",Asteraceae,,native,2,,forb,perennial,"louisiana sagewort"
"Arthraxon hispidus var. hispidus",Poaceae,,non-native,0,,forb,annual,"creeping jointstalk"
"Arundinaria gigantea subsp. gigantea",Poaceae,,non-native,0,,forb,perennial,"giant cane"
"Arundo donax",Poaceae,,non-native,0,,forb,perennial,"giant reed"
"Asarum canadense",Aristolochiaceae,,native,9,,forb,perennial,"canadian wild-ginger"
"Asclepias amplexicaulis",Apocynaceae,,native,7,,forb,perennial,"blunt-leaf milkweed"
"Asclepias arenaria",Apocynaceae,,native,7,,forb,perennial,"sand milkweed"
"Asclepias asperula subsp. capricornu",Apocynaceae,,native,5,,forb,perennial,"antelope-horn milkweed"
"Asclepias engelmanniana",Apocynaceae,,native,6,,forb,perennial,"engelmanns milkweed"
"Asclepias hirtella",Apocynaceae,,native,7,,forb,perennial,"prairie milkweed"
"Asclepias incarnata subsp. incarnata",Apocynaceae,,native,4,,forb,perennial,"swamp milkweed"
"Asclepias involucrata",Apocynaceae,,native,8,,forb,perennial,"dwarf milkweed"
"Asclepias lanuginosa",Apocynaceae,,native,9,,forb,perennial,"woolly milkweed"
"Asclepias latifolia",Apocynaceae,,native,4,,forb,perennial,"broad-leaf milkweed"
"Asclepias meadii",Apocynaceae,,native,10,,forb,perennial,"meads milkweed"
"Asclepias pumila",Apocynaceae,,native,2,,forb,perennial,"plains milkweed"
"Asclepias purpurascens",Apocynaceae,,native,6,,forb,perennial,"purple milkweed"
"Asclepias quadrifolia",Apocynaceae,,native,8,,forb,perennial,"four-leaf milkweed"
"Asclepias speciosa",Apocynaceae,,native,2,,forb,perennial,"showy milkweed"
"Asclepias stenophylla",Apocynaceae,,native,7,,forb,perennial,"narrow-leaf milkweed"
"Asclepias subverticillata",Apocynaceae,,native,1,,forb,perennial,"poison milkweed"
"Asclepias sullivantii",Apocynaceae,,native,5,,forb,perennial,"smooth milkweed"
"Asclepias syriaca",Apocynaceae,,native,1,,forb,perennial,"common milkweed"
"Asclepias tuberosa subsp. interior",Apocynaceae,,native,6,,forb,perennial,"butterfly milkweed"
"Asclepias verticillata",Apocynaceae,,native,1,,forb,perennial,"whorled milkweed"
"Asclepias viridiflora",Apocynaceae,,native,6,,forb,perennial,"green milkweed"
"Asclepias viridis",Apocynaceae,,native,1,,forb,perennial,"spider milkweed"
"Asimina triloba",Annonaceae,,native,4,,tree,perennial,"common pawpaw"
"Asparagus officinalis",Asparagaceae,,non-native,0,,forb,perennial,"garden asparagus"
"Asperugo procumbens",Boraginaceae,,non-native,0,,forb,annual,"prostrate madwort"
"Asplenium platyneuron",Aspleniaceae,,native,4,,forb,perennial,"ebony spleenwort"
"Asplenium resiliens",Aspleniaceae,,native,9,,forb,perennial,"black-stem spleenwort"
"Asplenium rhizophyllum",Aspleniaceae,,native,7,,forb,perennial,"walking fern"
"Asplenium trichomanes subsp. trichomanes",Aspleniaceae,,native,9,,forb,perennial,"maiden-hair spleenwort"
"Astragalus bisulcatus var. bisulcatus",Fabaceae,,native,6,,forb,perennial,"two-groove milk-vetch"
"Astragalus canadensis var. canadensis",Fabaceae,,native,4,,forb,perennial,"canadian milk-vetch"
"Astragalus ceramicus var. filifolius",Fabaceae,,native,8,,forb,perennial,"painted milk-vetch"
"Astragalus crassicarpus var. crassicarpus",Fabaceae,,native,7,,forb,perennial,"ground-plum milk-vetch"
"Astragalus crassicarpus var. trichocalyx",Fabaceae,,native,7,,forb,perennial,"ground-plum milk-vetch"
"Astragalus distortus var. distortus",Fabaceae,,native,7,,forb,perennial,"ozark milk-vetch"
"Astragalus gilviflorus var. gilviflorus",Fabaceae,,native,8,,forb,perennial,"plains milk-vetch"
"Astragalus gracilis",Fabaceae,,native,5,,forb,perennial,"slender milk-vetch"
"Astragalus hyalinus",Fabaceae,,native,8,,forb,perennial,"summer milk-vetch"
"Astragalus lotiflorus",Fabaceae,,native,4,,forb,perennial,"lotus milk-vetch"
"Astragalus missouriensis var. missouriensis",Fabaceae,,native,6,,forb,perennial,"missouri milk-vetch"
"Astragalus mollissimus var. mollissimus",Fabaceae,,native,4,,forb,perennial,"woolly milk-vetch"
"Astragalus nuttallianus var. austrinus",Fabaceae,,native,3,,forb,annual,"small-flower milk-vetch"
"Astragalus nuttallianus var. nuttallianus",Fabaceae,,native,3,,forb,annual,"small-flower milk-vetch"
"Astragalus pectinatus",Fabaceae,,native,4,,forb,perennial,"tine-leaf poison-vetch"
"Astragalus plattensis",Fabaceae,,native,7,,forb,perennial,"platte river milk-vetch"
"Astragalus racemosus var. racemosus",Fabaceae,,native,5,,forb,perennial,"alkali milk-vetch"
"Astragalus sericoleucus",Fabaceae,,native,9,,forb,perennial,"silky milk-vetch"
"Astragalus spatulatus",Fabaceae,,native,9,,forb,perennial,"tufted milk-vetch"
"Astranthium ciliatum",Asteraceae,,native,7,,forb,annual,"comanche western-daisy"
"Athyrium filix-femina var. asplenioides",Dryopteridaceae,,native,8,,forb,perennial,"southern lady fern"
"Atriplex argentea var. argentea",Amaranthaceae,,native,6,,forb,annual,"silver-scale saltbush"
"Atriplex canescens var. canescens",Amaranthaceae,,native,7,,tree,perennial,"four-wing saltbush"
"Atriplex dioica",Amaranthaceae,,native,3,,forb,annual,"spear-scale saltbush"
"Atriplex hortensis",Amaranthaceae,,non-native,0,,forb,annual,"garden orache"
"Atriplex patula",Amaranthaceae,,non-native,0,,forb,annual,"fat-hen saltbush"
"Atriplex prostrata",Amaranthaceae,,non-native,0,,forb,annual,"halbeard-leaf orache"
"Atriplex rosea",Amaranthaceae,,non-native,0,,forb,annual,"red orache"
"Aureolaria grandiflora var. serrata",Orobanchaceae,,native,6,,forb,perennial,"big-flower yellow false-foxglove"
"Avena fatua",Poaceae,,non-native,0,,forb,annual,"wild oat"
"Avena sativa",Poaceae,,non-native,0,,forb,annual,"cultivated oat"
"Azolla mexicana",Azollaceae,,native,5,,forb,perennial,"mexican mosquito fern"
"Baccharis salicina",Asteraceae,,native,4,,tree,perennial,"willow baccharis"
"Baccharis wrightii",Asteraceae,,native,5,,tree,perennial,"wrights baccharis"
"Bacopa rotundifolia",Plantaginaceae,,native,4,,forb,perennial,"round-leaf water-hyssop"
"Baptisia alba var. macrophylla",Fabaceae,,native,5,,forb,perennial,"white wild-indigo"
"Baptisia australis var. minor",Fabaceae,,native,6,,forb,perennial,"blue wild-indigo"
"Baptisia bracteata var. leucophaea",Fabaceae,,native,6,,forb,perennial,"plains wild-indigo"
"Barbarea vulgaris",Brassicaceae,,non-native,0,,forb,biennial,"bitter wintercress"
"Beckmannia syzigachne",Poaceae,,non-native,0,,forb,annual,"american slough grass"
"Belamcanda chinensis",Iridaceae,,non-native,0,,forb,perennial,"chinese blackberry-lily"
"Berberis thunbergii",Berberidaceae,,non-native,0,,tree,perennial,"japanese barberry"
"Berberis vulgaris",Berberidaceae,,non-native,0,,tree,perennial,"european barberry"
"Bergia texana",Elatinaceae,,native,2,,forb,annual,"texas bergia"
"Berlandiera betonicifolia",Asteraceae,,native,6,,forb,perennial,"texas berlandiera"
"Berlandiera lyrata",Asteraceae,,native,8,,forb,perennial,"lyre-leaf berlandiera"
"Berteroa incana",Brassicaceae,,non-native,0,,forb,annual,"hoary false-alyssum"
"Berula erecta var. incisa",Apiaceae,,native,6,,forb,perennial,"cut-leaf water-parsnip"
"Betula nigra",Betulaceae,,native,4,,tree,perennial,"river birch"
"Bidens bipinnata",Asteraceae,,native,0,,forb,annual,"spanish needles"
"Bidens cernua",Asteraceae,,native,3,,forb,annual,"nodding beggar-ticks"
"Bidens frondosa",Asteraceae,,native,0,,forb,annual,"devils beggar-ticks"
"Bidens polylepis",Asteraceae,,native,1,,forb,annual,"coreopsis beggar-ticks"
"Bidens tripartita",Asteraceae,,native,3,,forb,annual,"three-lobe beggar-ticks"
"Bidens vulgata",Asteraceae,,native,2,,forb,annual,"tall beggar-ticks"
"Blephilia ciliata",Lamiaceae,,native,5,,forb,perennial,"downy wood-mint"
"Blephilia hirsuta",Lamiaceae,,native,5,,forb,perennial,"hairy wood-mint"
"Boechera canadensis",Brassicaceae,,native,4,,forb,biennial,"canadian rockcress"
"Boechera dentata",Brassicaceae,,native,5,,forb,biennial,"toothed rockcress"
"Boechera laevigata",Brassicaceae,,native,5,,forb,biennial,"smooth rockcress"
"Boechera missouriensis",Brassicaceae,,native,6,,forb,biennial,"missouri rockcress"
"Boehmeria cylindrica",Urticaceae,,native,3,,forb,perennial,"small-spike false-nettle"
"Bolboschoenus fluviatilis",Cyperaceae,,native,5,,forb,perennial,"river tuberous-bulrush"
"Bolboschoenus maritimus subsp. paludosus",Cyperaceae,,native,4,,forb,perennial,"saltmarsh tuberous-bulrush"
"Boltonia asteroides var. latisquama",Asteraceae,,native,3,,forb,perennial,"white boltonia"
"Boltonia asteroides var. recognita",Asteraceae,,native,3,,forb,perennial,"white boltonia"
"Bothriochloa bladhii",Poaceae,,non-native,0,,forb,perennial,"caucasian bluestem"
"Bothriochloa ischaemum var. songarica",Poaceae,,non-native,0,,forb,perennial,"turkestan bluestem"
"Bothriochloa laguroides subsp. torreyana",Poaceae,,native,1,,forb,perennial,"silver bluestem"
"Botrychium dissectum",Ophioglossaceae,,native,7,,forb,perennial,"dissected grape fern"
"Botrychium virginianum",Ophioglossaceae,,native,4,,forb,perennial,"rattlesnake fern"
"Bouteloua barbata var. barbata",Poaceae,,non-native,0,,forb,annual,"six-weeks grama"
"Bouteloua curtipendula var. curtipendula",Poaceae,,native,5,,forb,perennial,"side-oats grama"
"Bouteloua eriopoda",Poaceae,,native,8,,forb,perennial,"black grama"
"Bouteloua gracilis",Poaceae,,native,5,,forb,perennial,"blue grama"
"Bouteloua hirsuta var. hirsuta",Poaceae,,native,6,,forb,perennial,"hairy grama"
"Bouteloua simplex",Poaceae,,non-native,0,,forb,annual,"mat grama"
"Brachyelytrum erectum",Poaceae,,native,8,,forb,perennial,"upright shorthusk"
"Bradburia pilosa",Asteraceae,,native,4,,forb,annual,"hairy bradburia"
"Brasenia schreberi",Cabombaceae,,non-native,0,,forb,perennial,"schrebers watershield"
"Brassica juncea",Brassicaceae,,non-native,0,,forb,annual,"chinese mustard"
"Brassica nigra",Brassicaceae,,non-native,0,,forb,annual,"black mustard"
"Brassica rapa subsp. rapa",Brassicaceae,,non-native,0,,forb,annual,"field mustard"
"Brickellia brachyphylla",Asteraceae,,native,8,,tree,perennial,"plume brickellbush"
"Brickellia eupatorioides var. corymbulosa",Asteraceae,,native,2,,forb,perennial,"eastern brickellbush"
"Brickellia eupatorioides var. texana",Asteraceae,,native,2,,forb,perennial,"eastern brickellbush"
"Brickellia grandiflora",Asteraceae,,native,7,,forb,perennial,"tassel-flower brickellbush"
"Bromus catharticus var. catharticus",Poaceae,,non-native,0,,forb,annual,"rescue grass"
"Bromus commutatus",Poaceae,,non-native,0,,forb,annual,"hairy brome"
"Bromus hordeaceus subsp. hordeaceus",Poaceae,,non-native,0,,forb,annual,"soft brome"
