"Mid-Atlantic Allegheny Plateau (glaciated)"
2012
"Mid-Atlantic Wetland Workgroup (MAWWG). 2012. Floristic Quality Assessment Index (FQAI) calculator. "
"Mid-Atlantic Allegheny Plateau (glaciated)  , 2012"

"Total Species:",1506
"Native Species:",1506
"Non-native Species:",0
"Total Mean C:",6.1
"Native Mean C:",6.1

"Scientific Name",Family,Acronym,Native?,C,W,Physiognomy,Duration,"Common Name"
"Andromeda polifolia var glaucophylla",Ericaceae,ANPOG,native,10,-5,shrub,perennial,
"Andropogon gerardii",Poaceae,ANGE,native,5,0,grass,perennial,
"Andropogon virginicus",Poaceae,ANVI2,native,2,3,grass,perennial,
"Anemone cylindrica",Ranunculaceae,ANCY,native,9,0,forb,perennial,
"Anemone quinquefolia",Ranunculaceae,ANQU,native,7,3,forb,perennial,
"Anemone virginiana",Ranunculaceae,ANVI3,native,4,0,forb,perennial,
"Angelica atropurpurea",Apiaceae,ANAT,native,7,-5,forb,perennial,
"Angelica venenosa",Apiaceae,ANVE,native,7,0,forb,perennial,
"Antennaria howellii",Asteraceae,ANHO,native,3,0,forb,perennial,
"Antennaria howellii ssp canadensis",Asteraceae,ANHOC,native,3,0,forb,perennial,
"Antennaria howellii ssp neodioica",Asteraceae,ANHON,native,4,0,forb,perennial,
"Antennaria howellii ssp petaloidea",Asteraceae,ANHOP,native,4,0,forb,perennial,
"Antennaria neglecta",Asteraceae,ANNE,native,2,0,forb,perennial,
"Antennaria parlinii",Asteraceae,ANPA9,native,3,0,forb,perennial,
"Antennaria plantaginifolia",Asteraceae,ANPL,native,4,0,forb,perennial,
"Antennaria solitaria",Asteraceae,ANSO,native,6,0,forb,perennial,
"Apios americana",Fabaceae,APAM,native,6,-3,forb,perennial,
"Aplectrum hyemale",Orchidaceae,APHY,native,7,0,forb,perennial,
"Apocynum androsaemifolium",Apocynaceae,APAN2,native,4,0,forb,perennial,
"Apocynum cannabinum",Apocynaceae,APCA,native,2,3,forb,perennial,
"Apocynum x floribundum",Apocynaceae,APFL,native,2,0,forb,perennial,
"Aquilegia canadensis",Ranunculaceae,AQCA,native,6,0,forb,perennial,
"Arabis canadensis",Brassicaceae,ARCA,native,6,0,forb,biennial,
"Arabis glabra",Brassicaceae,ARGL,native,2,0,forb,perennial,
"Arabis hirsuta var pycnocarpa",Brassicaceae,ARHIP,native,9,3,forb,perennial,
"Arabis laevigata",Brassicaceae,ARLA,native,7,0,forb,biennial,
"Arabis shortii",Brassicaceae,ARSH2,native,7,0,forb,perennial,
"Aralia hispida",Araliaceae,ARHI2,native,8,0,forb,perennial,
"Aralia nudicaulis",Araliaceae,ARNU2,native,7,3,forb,perennial,
"Aralia racemosa",Araliaceae,ARRA,native,7,0,forb,perennial,
"Aralia spinosa",Araliaceae,ARSP2,native,3,0,tree,perennial,
"Arceuthobium pusillum",Viscaceae,ARPU3,native,10,0,shrub,perennial,
"Arethusa bulbosa",Orchidaceae,ARBU,native,10,-5,forb,perennial,
"Arisaema dracontium",Araceae,ARDR3,native,7,-3,forb,perennial,
"Arisaema triphyllum",Araceae,ARTR,native,5,-2,forb,perennial,
"Arisaema triphyllum ssp pusillum",Araceae,ARTRP,native,8,-2,forb,perennial,
"Arisaema triphyllum ssp stewardsonii",Araceae,ARTRS,native,8,-2,forb,perennial,
"Aristida dichotoma",Poaceae,ARDI4,native,2,5,grass,annual,
"Aristida dichotoma var curtissii",Poaceae,ARDIC,native,2,0,grass,annual,
"Aristida oligantha",Poaceae,AROL,native,2,0,grass,annual,
"Aristida purpurascens",Poaceae,ARPU8,native,7,0,grass,perennial,
"Aristolochia macrophylla",Aristolochiaceae,ARMA7,native,6,0,vine,perennial,
"Arnoglossum atriplicifolium",Asteraceae,ARAT,native,6,0,forb,perennial,
"Artemisia caudata",Asteraceae,ARCAC,native,9,0,forb,perennial,
"Aruncus dioicus",Rosaceae,ARDI8,native,4,3,forb,perennial,
"Asarum canadense",Aristolochiaceae,ASCA,native,7,0,forb,perennial,
"Asclepias amplexicaulis",Asclepiadaceae,ASAM,native,5,0,forb,perennial,
"Asclepias exaltata",Asclepiadaceae,ASEX,native,7,3,forb,perennial,
"Asclepias incarnata",Asclepiadaceae,ASIN,native,5,-5,forb,perennial,
"Asclepias quadrifolia",Asclepiadaceae,ASQU,native,8,0,forb,perennial,
"Asclepias syriaca",Asclepiadaceae,ASSY,native,1,0,forb,perennial,
"Asclepias tuberosa",Asclepiadaceae,ASTU,native,3,0,forb,perennial,
"Asclepias verticillata",Asclepiadaceae,ASVE,native,8,0,forb,perennial,
"Asclepias viridiflora",Asclepiadaceae,ASVI,native,7,0,forb,perennial,
"Asimina triloba",Annonaceae,ASTR,native,5,2,tree,perennial,
"Asplenium montanum",Aspleniaceae,ASMO2,native,10,0,forb,perennial,
"Asplenium platyneuron",Aspleniaceae,ASPL,native,3,3,forb,perennial,
"Asplenium rhizophyllum",Aspleniaceae,ASRH2,native,9,0,forb,perennial,
"Asplenium ruta-muraria var cryptolepis",Aspleniaceae,ASRUC,native,10,0,forb,perennial,
"Asplenium trichomanes",Aspleniaceae,ASTR2,native,10,0,forb,perennial,
"Asplenium x ebenoides",Aspleniaceae,ASEB,native,10,0,forb,perennial,
"Asplenium x gravesii",Aspleniaceae,ASGR5,native,10,0,forb,perennial,
"Astragalus canadensis",Fabaceae,ASCA11,native,6,0,forb,perennial,
"Athyrium filix-femina ssp angustum",Dryopteridaceae,ATFIA,native,5,0,forb,perennial,
"Athyrium filix-femina ssp asplenioides",Dryopteridaceae,ATFIA2,native,5,0,forb,perennial,
"Aureolaria flava",Scrophulariaceae,AUFL,native,8,0,forb,perennial,
"Aureolaria pedicularia",Scrophulariaceae,AUPE2,native,8,0,forb,annual,
"Aureolaria virginica",Scrophulariaceae,AUVI,native,7,0,forb,perennial,
"Baptisia australis",Fabaceae,BAAU,native,9,0,forb,perennial,
"Baptisia tinctoria",Fabaceae,BATI,native,6,0,forb,perennial,
"Betula alleghaniensis",Betulaceae,BEAL2,native,7,0,tree,perennial,
"Betula lenta",Betulaceae,BELE,native,5,3,tree,perennial,
"Betula nigra",Betulaceae,BENI,native,5,-3,tree,perennial,
"Betula papyrifera",Betulaceae,BEPA,native,8,3,tree,perennial,
"Betula populifolia",Betulaceae,BEPO,native,5,0,tree,perennial,
"Bidens beckii",Asteraceae,BIBE2,native,10,-5,forb,perennial,
"Bidens bipinnata",Asteraceae,BIBI7,native,1,0,forb,annual,
"Bidens cernua",Asteraceae,BICE,native,4,-5,forb,annual,
"Bidens connata",Asteraceae,BICO5,native,4,-4,forb,annual,
"Bidens discoidea",Asteraceae,BIDI,native,6,-3,forb,annual,
"Bidens frondosa",Asteraceae,BIFR,native,2,-3,forb,annual,
"Bidens tripartita",Asteraceae,BITR,native,2,-5,forb,annual,
"Bidens vulgata",Asteraceae,BIVU,native,2,0,forb,annual,
"Blephilia ciliata",Lamiaceae,BLCI,native,7,0,forb,perennial,
"Blephilia hirsuta",Lamiaceae,BLHI,native,6,4,forb,perennial,
"Boehmeria cylindrica",Urticaceae,BOCY,native,5,-4,forb,perennial,
"Botrychium dissectum",Ophioglossaceae,BODI2,native,4,0,forb,perennial,
"Botrychium lanceolatum var angustisegmentum",Ophioglossaceae,BOLAA2,native,9,-3,forb,perennial,
"Botrychium matricariifolium",Ophioglossaceae,BOMA2,native,4,3,forb,perennial,
"Botrychium multifidum",Ophioglossaceae,BOMU,native,8,3,forb,perennial,
"Botrychium oneidense",Ophioglossaceae,BOON,native,7,0,forb,perennial,
"Botrychium virginianum",Ophioglossaceae,BOVI,native,5,3,forb,perennial,
"Brachyelytrum erectum",Poaceae,BRER2,native,6,0,grass,perennial,
"Brasenia schreberi",Cabombaceae,BRSC,native,3,-5,forb,perennial,
"Bromus ciliatus",Poaceae,BRCI2,native,7,-3,grass,perennial,
"Bromus pubescens",Poaceae,BRPU6,native,7,0,grass,perennial,
"Bulbostylis capillaris",Cyperaceae,BUCA2,native,2,3,sedge,perennial,
"Cakile edentula",Brassicaceae,CAED,native,10,3,forb,perennial,
"Calamagrostis canadensis",Poaceae,CACA4,native,7,-4,grass,perennial,
"Calamagrostis canadensis var macouniana",Poaceae,CACAM,native,7,-4,grass,perennial,
"Calamagrostis cinnoides",Poaceae,CACO71,native,7,-5,grass,perennial,
"Calla palustris",Araceae,CAPA,native,10,-5,forb,perennial,
"Callitriche heterophylla",Callitrichaceae,CAHE3,native,5,-5,forb,perennial,
"Callitriche palustris",Callitrichaceae,CAPA52,native,8,-5,forb,perennial,
"Calopogon tuberosus",Orchidaceae,CATU5,native,10,-4,forb,perennial,
"Caltha palustris",Ranunculaceae,CAPA5,native,8,-5,forb,perennial,
"Calystegia sepium",Convolvulaceae,CASE13,native,1,1,forb,perennial,
"Calystegia silvatica",Convolvulaceae,CASI10,native,1,0,forb,perennial,
"Calystegia spithamaea",Convolvulaceae,CASP14,native,7,0,forb,perennial,
"Calystegia spithamaea ssp stans",Convolvulaceae,CASPS,native,3,0,forb,perennial,
"Campanulastrum americanum",Campanulaceae,CAAM18,native,5,0,forb,annual,
"Cardamine angustata",Brassicaceae,CAAN11,native,7,3,forb,perennial,
"Cardamine bulbosa",Brassicaceae,CABU3,native,7,-5,forb,perennial,
"Cardamine concatenata",Brassicaceae,CACO26,native,5,3,forb,perennial,
"Cardamine douglassii",Brassicaceae,CADO,native,7,-4,forb,perennial,
"Cardamine parviflora var arenicola",Brassicaceae,CAPAA2,native,6,3,forb,annual,
"Cardamine pensylvanica",Brassicaceae,CAPE3,native,6,-5,forb,perennial,
"Cardamine pratensis var palustris",Brassicaceae,CAPRP,native,10,-5,forb,perennial,
"Cardamine rotundifolia",Brassicaceae,CARO3,native,8,-5,forb,perennial,
"Carex abscondita",Cyperaceae,CAAB5,native,5,0,sedge,perennial,
"Carex aestivalis",Cyperaceae,CAAE2,native,7,0,sedge,perennial,
"Carex aggregata",Cyperaceae,CAAG2,native,4,0,sedge,perennial,
"Carex alata",Cyperaceae,CAAL3,native,9,0,sedge,perennial,
"Carex albicans",Cyperaceae,CAAL25,native,6,0,sedge,perennial,
"Carex albicans var emmonsii",Cyperaceae,CAALE,native,6,0,sedge,perennial,
"Carex albolutescens",Cyperaceae,CAAL5,native,5,-3,sedge,perennial,
"Carex albursina",Cyperaceae,CAAL11,native,8,0,sedge,perennial,
"Carex alopecoidea",Cyperaceae,CAAL8,native,9,-3,sedge,perennial,
"Carex annectens",Cyperaceae,CAAN6,native,5,-3,sedge,perennial,
"Carex appalachica",Cyperaceae,CAAP5,native,8,0,sedge,perennial,
"Carex aquatilis",Cyperaceae,CAAQ,native,9,-5,sedge,perennial,
"Carex arctata",Cyperaceae,CAAR3,native,8,0,sedge,perennial,
"Carex argyrantha",Cyperaceae,CAAR4,native,8,0,sedge,perennial,
"Carex atherodes",Cyperaceae,CAAT2,native,9,-5,sedge,perennial,
"Carex atlantica",Cyperaceae,CAAT4,native,6,-4,sedge,perennial,
"Carex atlantica ssp capillacea",Cyperaceae,CAATC,native,7,-5,sedge,perennial,
"Carex aurea",Cyperaceae,CAAU3,native,10,-3,sedge,perennial,
"Carex baileyi",Cyperaceae,CABA7,native,6,-5,sedge,perennial,
"Carex bebbii",Cyperaceae,CABE2,native,10,-5,sedge,perennial,
"Carex blanda",Cyperaceae,CABL,native,3,0,sedge,perennial,
"Carex brevior",Cyperaceae,CABR10,native,4,5,sedge,perennial,
"Carex bromoides",Cyperaceae,CABR14,native,8,-3,sedge,perennial,
"Carex brunnescens",Cyperaceae,CABR15,native,8,-3,sedge,perennial,
"Carex brunnescens ssp sphaerostachya",Cyperaceae,CABRS,native,8,-3,sedge,perennial,
"Carex bushii",Cyperaceae,CABU5,native,6,-3,sedge,perennial,
"Carex buxbaumii",Cyperaceae,CABU6,native,9,-5,sedge,perennial,
"Carex canescens",Cyperaceae,CACA11,native,8,-5,sedge,perennial,
"Carex canescens ssp disjuncta",Cyperaceae,CACAD2,native,8,-5,sedge,perennial,
"Carex caroliniana",Cyperaceae,CACA15,native,5,3,sedge,perennial,
"Carex cephaloidea",Cyperaceae,CACE2,native,6,-1,sedge,perennial,
"Carex cephalophora",Cyperaceae,CACE,native,5,3,sedge,perennial,
"Carex chordorrhiza",Cyperaceae,CACH5,native,10,-5,sedge,perennial,
"Carex collinsii",Cyperaceae,CACO21,native,10,-5,sedge,perennial,
"Carex communis",Cyperaceae,CACO7,native,7,0,sedge,perennial,
"Carex comosa",Cyperaceae,CACO8,native,6,-5,sedge,perennial,
"Carex conjuncta",Cyperaceae,CACO13,native,6,-3,sedge,perennial,
"Carex conoidea",Cyperaceae,CACO14,native,8,3,sedge,perennial,
"Carex crawfordii",Cyperaceae,CACR4,native,9,0,sedge,perennial,
"Carex crinita",Cyperaceae,CACR6,native,5,-5,sedge,perennial,
"Carex cristatella",Cyperaceae,CACR7,native,7,-3,sedge,perennial,
"Carex cryptolepis",Cyperaceae,CACR9,native,10,-5,sedge,perennial,
"Carex cumulata",Cyperaceae,CACU3,native,8,3,sedge,perennial,
"Carex davisii",Cyperaceae,CADA,native,8,1,sedge,perennial,
"Carex debilis",Cyperaceae,CADE5,native,6,0,sedge,perennial,
"Carex debilis var rudgei",Cyperaceae,CADER,native,6,0,sedge,perennial,
"Carex deweyana",Cyperaceae,CADE9,native,10,3,sedge,perennial,
"Carex diandra",Cyperaceae,CADI4,native,10,-5,sedge,perennial,
"Carex digitalis",Cyperaceae,CADI5,native,6,5,sedge,perennial,
"Carex disperma",Cyperaceae,CADI6,native,10,-4,sedge,perennial,
"Carex eburnea",Cyperaceae,CAEB2,native,9,3,sedge,perennial,
"Carex echinata",Cyperaceae,CAEC,native,8,-5,sedge,perennial,
"Carex emoryi",Cyperaceae,CAEM2,native,9,-5,sedge,perennial,
"Carex festucacea",Cyperaceae,CAFE3,native,5,0,sedge,perennial,
"Carex flava",Cyperaceae,CAFL4,native,10,-5,sedge,perennial,
"Carex folliculata",Cyperaceae,CAFO6,native,7,0,sedge,perennial,
"Carex frankii",Cyperaceae,CAFR3,native,4,-5,sedge,perennial,
"Carex garberi",Cyperaceae,CAGA3,native,10,-3,sedge,perennial,
"Carex glaucodea",Cyperaceae,CAGL6,native,6,0,sedge,perennial,
"Carex gracilescens",Cyperaceae,CAGR8,native,6,0,sedge,perennial,
"Carex gracillima",Cyperaceae,CAGR2,native,6,3,sedge,perennial,
"Carex granularis",Cyperaceae,CAGR3,native,5,-4,sedge,perennial,
"Carex grayi",Cyperaceae,CAGR5,native,7,-4,sedge,perennial,
"Carex grisea",Cyperaceae,CAGR24,native,5,0,sedge,perennial,
"Carex gynandra",Cyperaceae,CAGY4,native,6,0,sedge,perennial,
"Carex hirsutella",Cyperaceae,CAHI6,native,4,0,sedge,perennial,
"Carex hirtifolia",Cyperaceae,CAHI5,native,6,0,sedge,perennial,
"Carex hitchcockiana",Cyperaceae,CAHI8,native,8,0,sedge,perennial,
"Carex hystericina",Cyperaceae,CAHY4,native,7,-5,sedge,perennial,
"Carex interior",Cyperaceae,CAIN11,native,10,-5,sedge,perennial,
"Carex intumescens",Cyperaceae,CAIN12,native,5,-4,sedge,perennial,
"Carex lacustris",Cyperaceae,CALA16,native,9,-5,sedge,perennial,
"Carex laevivaginata",Cyperaceae,CALA14,native,5,-5,sedge,perennial,
"Carex lasiocarpa var americana",Cyperaceae,CALAA,native,10,-5,sedge,perennial,
"Carex laxiculmis",Cyperaceae,CALA18,native,7,0,sedge,perennial,
"Carex laxiculmis var copulata",Cyperaceae,CALAC,native,7,0,sedge,perennial,
"Carex laxiflora",Cyperaceae,CALA19,native,5,3,sedge,perennial,
"Carex leavenworthii",Cyperaceae,CALE6,native,4,0,sedge,perennial,
"Carex leptalea",Cyperaceae,CALE10,native,9,-5,sedge,perennial,
"Carex leptonervia",Cyperaceae,CALE11,native,7,-3,sedge,perennial,
"Carex limosa",Cyperaceae,CALI7,native,10,-5,sedge,perennial,
"Carex lucorum",Cyperaceae,CALU17,native,8,0,sedge,perennial,
"Carex lupuliformis",Cyperaceae,CALU3,native,9,-4,sedge,perennial,
"Carex lupulina",Cyperaceae,CALU4,native,5,-5,sedge,perennial,
"Carex lurida",Cyperaceae,CALU5,native,3,-5,sedge,perennial,
"Carex magellanica ssp irrigua",Cyperaceae,CAMAI2,native,10,-5,sedge,perennial,
"Carex mitchelliana",Cyperaceae,CAMI18,native,8,0,sedge,perennial,
"Carex molesta",Cyperaceae,CAMO11,native,5,3,sedge,perennial,
"Carex muehlenbergii",Cyperaceae,CAMU4,native,6,0,sedge,perennial,
"Carex nigromarginata",Cyperaceae,CANI3,native,7,5,sedge,perennial,
"Carex normalis",Cyperaceae,CANO,native,6,3,sedge,perennial,
"Carex novae-angliae",Cyperaceae,CANO4,native,10,3,sedge,perennial,
"Carex oligocarpa",Cyperaceae,CAOL2,native,9,0,sedge,perennial,
"Carex oligosperma",Cyperaceae,CAOL3,native,10,-5,sedge,perennial,
"Carex ormostachya",Cyperaceae,CAOR5,native,8,0,sedge,perennial,
"Carex pauciflora",Cyperaceae,CAPA19,native,10,-5,sedge,perennial,
"Carex pedunculata",Cyperaceae,CAPE4,native,8,0,sedge,perennial,
"Carex pellita",Cyperaceae,CAPE42,native,5,-5,sedge,perennial,
"Carex pensylvanica",Cyperaceae,CAPE6,native,5,0,sedge,perennial,
"Carex plantaginea",Cyperaceae,CAPL4,native,8,0,sedge,perennial,
"Carex platyphylla",Cyperaceae,CAPL5,native,8,0,sedge,perennial,
"Carex prairea",Cyperaceae,CAPR6,native,10,-3,sedge,perennial,
"Carex prasina",Cyperaceae,CAPR12,native,8,-5,sedge,perennial,
"Carex pseudocyperus",Cyperaceae,CAPS,native,10,-5,sedge,perennial,
"Carex radiata",Cyperaceae,CARA8,native,5,0,sedge,perennial,
"Carex retroflexa",Cyperaceae,CARE9,native,7,0,sedge,perennial,
"Carex retrorsa",Cyperaceae,CARE4,native,9,-4,sedge,perennial,
"Carex rosea",Cyperaceae,CARO22,native,5,0,sedge,perennial,
"Carex sartwellii",Cyperaceae,CASA8,native,10,-5,sedge,perennial,
"Carex scabrata",Cyperaceae,CASC13,native,9,-5,sedge,perennial,
"Carex schweinitzii",Cyperaceae,CASC9,native,10,-5,sedge,perennial,
"Carex scoparia",Cyperaceae,CASC11,native,4,-3,sedge,perennial,
"Carex seorsa",Cyperaceae,CASE6,native,7,-3,sedge,perennial,
"Carex siccata",Cyperaceae,CASI12,native,6,0,sedge,perennial,
"Carex sparganioides",Cyperaceae,CASP3,native,6,3,sedge,perennial,
"Carex sprengelii",Cyperaceae,CASP7,native,8,3,sedge,perennial,
"Carex squarrosa",Cyperaceae,CASQ2,native,4,-3,sedge,perennial,
"Carex sterilis",Cyperaceae,CAST16,native,10,-5,sedge,perennial,
"Carex stipata",Cyperaceae,CAST5,native,3,-5,sedge,perennial,
"Carex stipata var maxima",Cyperaceae,CASTM,native,3,-5,sedge,perennial,
"Carex straminea",Cyperaceae,CAST6,native,8,-5,sedge,perennial,
"Carex striatula",Cyperaceae,CAST17,native,6,0,sedge,perennial,
"Carex stricta",Cyperaceae,CAST8,native,6,-5,sedge,perennial,
"Carex styloflexa",Cyperaceae,CAST9,native,7,-2,sedge,perennial,
"Carex swanii",Cyperaceae,CASW,native,4,3,sedge,perennial,
"Carex tenera",Cyperaceae,CATE3,native,9,0,sedge,perennial,
"Carex tetanica",Cyperaceae,CATE6,native,10,-3,sedge,perennial,
"Carex tonsa",Cyperaceae,CATO10,native,6,0,sedge,perennial,
"Carex torta",Cyperaceae,CATO4,native,9,-3,sedge,perennial,
"Carex tribuloides",Cyperaceae,CATR7,native,4,-4,sedge,perennial,
"Carex trichocarpa",Cyperaceae,CATR8,native,4,-5,sedge,perennial,
"Carex trisperma",Cyperaceae,CATR10,native,10,-5,sedge,perennial,
"Carex trisperma var billingsii",Cyperaceae,CATRB,native,10,-5,sedge,perennial,
"Carex tuckermanii",Cyperaceae,CATU2,native,9,-5,sedge,perennial,
"Carex typhina",Cyperaceae,CATY,native,7,-4,sedge,perennial,
"Carex umbellata",Cyperaceae,CAUM4,native,5,0,sedge,perennial,
"Carex utriculata",Cyperaceae,CAUT,native,9,0,sedge,perennial,
"Carex vestita",Cyperaceae,CAVE9,native,7,0,sedge,perennial,
"Carex virescens",Cyperaceae,CAVI4,native,6,0,sedge,perennial,
"Carex viridula",Cyperaceae,CAVI5,native,10,-5,sedge,perennial,
"Carex vulpinoidea",Cyperaceae,CAVU2,native,2,-5,sedge,perennial,
"Carex woodii",Cyperaceae,CAWO2,native,8,5,sedge,perennial,
"Carpinus caroliniana",Betulaceae,CACA18,native,6,0,tree,perennial,
"Carpinus caroliniana ssp virginiana",Betulaceae,CACAV,native,6,0,tree,perennial,
"Carya alba",Juglandaceae,CAAL27,native,6,0,tree,perennial,
"Carya cordiformis",Juglandaceae,CACO15,native,5,2,tree,perennial,
"Carya glabra",Juglandaceae,CAGL8,native,6,4,tree,perennial,
"Carya ovalis",Juglandaceae,CAOV3,native,6,0,tree,perennial,
"Carya ovata",Juglandaceae,CAOV2,native,6,4,tree,perennial,
"Castanea dentata",Fagaceae,CADE12,native,5,0,tree,perennial,
"Castilleja coccinea",Scrophulariaceae,CACO17,native,9,0,forb,annual,
"Caulophyllum giganteum",Berberidaceae,CAGI6,native,7,0,forb,perennial,
"Caulophyllum thalictroides",Berberidaceae,CATH2,native,7,0,forb,perennial,
"Ceanothus americanus",Rhamnaceae,CEAM,native,8,0,shrub,perennial,
"Celastrus scandens",Celastraceae,CESC,native,5,4,vine,perennial,
"Celtis occidentalis",Ulmaceae,CEOC,native,4,3,tree,perennial,
"Cenchrus longispinus",Poaceae,CELO3,native,1,0,grass,annual,
"Cenchrus tribuloides",Poaceae,CETR,native,1,5,grass,annual,
"Cephalanthus occidentalis",Rubiaceae,CEOC2,native,7,-5,tree,perennial,
"Cerastium nutans",Caryophyllaceae,CENU2,native,5,0,forb,perennial,
"Ceratophyllum demersum",Ceratophyllaceae,CEDE4,native,4,-5,forb,perennial,
"Ceratophyllum echinatum",Ceratophyllaceae,CEEC2,native,8,0,forb,perennial,
"Chaerophyllum procumbens",Apiaceae,CHPR,native,6,-3,forb,annual,
"Chamaecrista fasciculata",Fabaceae,CHFA2,native,2,0,forb,annual,
"Chamaecrista nictitans",Fabaceae,CHNI2,native,2,0,forb,perennial,
"Chamaedaphne calyculata",Ericaceae,CHCA2,native,9,-5,shrub,perennial,
"Chamaesyce maculata",Euphorbiaceae,CHMA15,native,0,4,forb,annual,
"Chamaesyce nutans",Euphorbiaceae,CHNU9,native,2,4,forb,perennial,
