"West Virginia"
2015
"West Virginia Natural Heritage Program. 2015. Coefficients of Conservatism for the Vascular Flora of West Virginia.  Wildlife Diversity Unit, West Virginia Division of Natural Resources, Elkins, WV."
"West Virginia  , 2015"

"Total Species:",2827
"Native Species:",2099
"Non-native Species:",728
"Total Mean C:",4.5
"Native Mean C:",6.1

"Scientific Name",Family,Acronym,Native?,C,W,Physiognomy,Duration,"Common Name"
"Aconitum uncinatum ssp. muticum",Ranunculaceae,ACUNM,native,6,5,forb,perennial,"blue monkshood"
"Aconitum uncinatum ssp. uncinatum",Ranunculaceae,ACUNU,native,6,5,forb,perennial,"blue monkshood"
"Acorus calamus",Acoraceae,ACCA4,non-native,0,-5,forb,perennial,sweetflag
"Actaea pachypoda",Ranunculaceae,ACPA,native,7,5,forb,perennial,"white baneberry"
"Actaea podocarpa",Ranunculaceae,ACPO11,native,8,3,forb,perennial,"mountain bugbane"
"Actaea racemosa var. racemosa",Ranunculaceae,ACRAR,native,6,5,forb,perennial,"black snakeroot, black cohosh, rattletop"
"Adiantum pedatum",Adiantaceae,ADPE,native,7,0,fern,perennial,"northern maidenhair"
"Adlumia fungosa",Fumariaceae,ADFU,native,8,5,vine,biennial,allegheny-vine
"Aegilops cylindrica",Poaceae,AECY,non-native,0,5,grass,annual,"jointed goat-grass"
"Aegopodium podagraria",Apiaceae,AEPO,non-native,0,3,forb,perennial,"bishops goutweed"
"Aesculus flava",Hippocastanaceae,AEFL,native,7,3,tree,perennial,"yellow buckeye"
"Aesculus glabra var. glabra",Hippocastanaceae,AEGLG,native,6,0,tree,perennial,"ohio buckeye"
"Aesculus hippocastanum",Hippocastanaceae,AEHI,non-native,0,5,tree,perennial,horse-chestnut
"Aesculus pavia var. pavia",Hippocastanaceae,AEPAP,non-native,0,5,shrub,perennial,"red buckeye"
"Aethusa cynapium",Apiaceae,AECY2,non-native,0,5,forb,annual,"fools parsley"
"Agalinis auriculata",Scrophulariaceae,AGAU3,native,9,5,forb,annual,"earleaf false foxglove"
"Agalinis purpurea",Scrophulariaceae,AGPU5,native,5,-3,forb,annual,"purple false foxglove"
"Agalinis tenuifolia var. tenuifolia",Scrophulariaceae,AGTET,native,6,0,forb,annual,"slender gerardia"
"Agastache nepetoides",Lamiaceae,AGNE2,native,5,3,forb,perennial,"yellow giant-hyssop"
"Agastache scrophulariifolia",Lamiaceae,AGSC,native,5,5,forb,perennial,"purple giant-hyssop"
"Ageratina altissima",Asteraceae,AGAL5,native,3,3,forb,perennial,"white snakeroot"
"Ageratina altissima var. altissima",Asteraceae,AGALA,native,3,3,forb,perennial,"white snakeroot"
"Ageratina aromatica var. aromatica",Asteraceae,AGARA,native,7,5,forb,perennial,"small white snakeroot"
"Agrimonia gryposepala",Rosaceae,AGGR2,native,4,3,forb,perennial,"tall hairy groovebur"
"Agrimonia microcarpa",Rosaceae,AGMI2,native,8,5,forb,perennial,"small-fruit groovebur"
"Agrimonia parviflora",Rosaceae,AGPA6,native,3,-3,forb,perennial,harvest-lice
"Agrimonia pubescens",Rosaceae,AGPU,native,6,5,forb,perennial,"soft groovebur"
"Agrimonia rostellata",Rosaceae,AGRO3,native,6,3,forb,perennial,"woodland agrimony"
"Agrimonia striata",Rosaceae,AGST,native,5,3,forb,perennial,"woodland agrimony"
"Agrostemma githago",Caryophyllaceae,AGGI,non-native,0,5,forb,annual,"corn cockle"
"Agrostis canina",Poaceae,AGCA4,non-native,0,3,grass,perennial,"velvet bent grass"
"Agrostis capillaris",Poaceae,AGCA5,non-native,0,0,grass,perennial,"colonial bentgrass"
"Agrostis gigantea",Poaceae,AGGI2,non-native,0,-3,grass,perennial,"giant bentgrass"
"Agrostis hyemalis",Poaceae,AGHY,native,4,0,grass,perennial,"winter bentgrass"
"Agrostis mertensii",Poaceae,AGME3,native,8,3,grass,perennial,"northern bentgrass"
"Agrostis perennans",Poaceae,AGPE,native,4,3,grass,perennial,"upland bentgrass"
"Agrostis scabra",Poaceae,AGSC5,native,4,0,grass,perennial,"rough bentgrass"
"Agrostis stolonifera",Poaceae,AGST2,non-native,0,-3,grass,perennial,"creeping bentgrass"
"Ailanthus altissima",Simaroubaceae,AIAL,non-native,0,3,tree,perennial,tree-of-heaven
"Ajuga genevensis",Lamiaceae,AJGE,non-native,0,5,forb,perennial,"standing bugle"
"Ajuga reptans",Lamiaceae,AJRE,non-native,0,5,forb,perennial,"blue bugle"
"Akebia quinata",Lardizabalaceae,AKQU,non-native,0,5,vine,perennial,"fiveleaf akebia"
"Albizia julibrissin",Fabaceae,ALJU,non-native,0,3,tree,perennial,silktree
"Alcea rosea",Malvaceae,ALRO3,non-native,0,5,forb,perennial,hollyhock
"Aletris farinosa",Liliaceae,ALFA2,native,7,0,forb,,"northern white colicroot"
"Alisma subcordatum",Alismataceae,ALSU,native,4,-5,forb,perennial,"american water-plantain"
"Alliaria petiolata",Brassicaceae,ALPE4,non-native,0,3,forb,biennial,"garlic mustard"
"Allium ampeloprasum var. ampeloprasum",Liliaceae,ALAMA2,non-native,0,5,forb,,"wild leek"
"Allium canadense var. canadense",Liliaceae,ALCAC,native,3,3,forb,,"meadow garlic"
"Allium cernuum var. cernuum",Liliaceae,ALCEC2,native,7,5,forb,,"wild onion"
"Allium oxyphilum",Liliaceae,ALOX,native,10,5,forb,,"nodding wild onion"
"Allium sativum",Liliaceae,ALSA2,non-native,0,5,forb,,garlic
"Allium schoenoprasum",Liliaceae,ALSC,non-native,0,3,forb,,"wild chives"
"Allium tricoccum",Liliaceae,ALTR3,native,7,3,forb,,ramps
"Allium vineale ssp. vineale",Liliaceae,ALVIV,non-native,0,3,forb,,"wild garlic, crow garlic"
"Alnus glutinosa",Betulaceae,ALGL2,non-native,0,-3,tree,perennial,"european alder"
"Alnus incana ssp. rugosa",Betulaceae,ALINR,native,7,-3,shrub,perennial,"speckled alder"
"Alnus serrulata",Betulaceae,ALSE2,native,5,-5,shrub,perennial,"smooth alder"
"Alopecurus aequalis var. aequalis",Poaceae,ALAEA,native,2,5,grass,,"short-awn foxtail, short-awn meadow-foxtail"
"Alopecurus carolinianus",Poaceae,ALCA4,native,1,-3,grass,,"tufted meadow foxtail"
"Alopecurus geniculatus var. geniculatus",Poaceae,ALGEG4,non-native,0,5,grass,,"marsh meadow-foxtail"
"Alopecurus myosuroides",Poaceae,ALMY,non-native,0,-3,grass,,foxtail
"Alopecurus pratensis",Poaceae,ALPR3,non-native,0,-3,grass,,"field meadow foxtail"
"Alyssum alyssoides",Brassicaceae,ALAL3,non-native,0,5,forb,biennial,"pale madwort"
"Amaranthus albus",Amaranthaceae,AMAL,non-native,0,3,forb,annual,tumbleweed
"Amaranthus blitoides",Amaranthaceae,AMBL,non-native,0,5,forb,annual,"an amaranth"
"Amaranthus blitum",Amaranthaceae,AMBL2,non-native,0,5,forb,annual,"purple amaranth"
"Amaranthus cruentus",Amaranthaceae,AMCR4,non-native,0,5,forb,annual,"purple amaranth"
"Amaranthus hybridus",Amaranthaceae,AMHY,native,1,5,forb,annual,"common pigweed"
"Amaranthus palmeri",Amaranthaceae,AMPA,non-native,0,3,forb,annual,"palmers amaranth"
"Amaranthus powellii",Amaranthaceae,AMPO2,non-native,0,5,forb,annual,"an amaranth"
"Amaranthus retroflexus",Amaranthaceae,AMRE,non-native,0,3,forb,annual,"red-root amaranth"
"Amaranthus rudis",Amaranthaceae,AMRU,native,1,-3,forb,annual,water-hemp
"Amaranthus spinosus",Amaranthaceae,AMSP,non-native,0,3,forb,annual,"spiny amaranth"
"Amaranthus tuberculatus",Amaranthaceae,AMTU,non-native,0,-3,forb,annual,"an amaranth"
"Ambrosia artemisiifolia var. elatior",Asteraceae,AMARE,native,1,3,forb,annual,"common ragweed"
"Ambrosia bidentata",Asteraceae,AMBI2,native,1,5,forb,annual,"lanceleaf ragweed"
"Ambrosia trifida var. trifida",Asteraceae,AMTRT2,native,2,0,forb,annual,"giant ragweed, hog-weed"
"Amelanchier ?neglecta",Rosaceae,AMNE,native,9,5,tree,perennial,serviceberry
"Amelanchier arborea var. arborea",Rosaceae,AMARA4,native,6,0,tree,perennial,"common serviceberry"
"Amelanchier bartramiana",Rosaceae,AMBA,native,10,-3,shrub,perennial,"oblong-fruit serviceberry"
"Amelanchier laevis",Rosaceae,AMLA,native,7,0,tree,perennial,"allegheny serviceberry"
"Amelanchier sanguinea var. sanguinea",Rosaceae,AMSAS,native,8,5,shrub,perennial,"roundleaf serviceberry"
"Amelanchier stolonifera",Rosaceae,AMST80,native,7,3,shrub,perennial,"running serviceberry"
"Amianthium muscitoxicum",Liliaceae,AMMU,native,8,0,forb,,fly-poison
"Ammannia coccinea",Lythraceae,AMCO,native,3,-5,forb,annual,"valley redstem"
"Amorpha fruticosa",Fabaceae,AMFR,native,6,-3,shrub,perennial,"tall indigobush"
"Ampelopsis arborea",Vitaceae,AMAR5,non-native,0,-3,vine,perennial,peppervine
"Ampelopsis brevipedunculata",Vitaceae,AMBR7,non-native,0,5,vine,perennial,"amur peppervine"
"Ampelopsis cordata",Vitaceae,AMCO2,native,8,0,vine,perennial,"heartleaf peppervine"
"Amphicarpaea bracteata",Fabaceae,AMBR2,native,4,0,vine,perennial,"american hog-peanut"
"Anagallis arvensis",Primulaceae,ANAR,non-native,0,5,forb,biennial,"scarlet pimpernel"
"Anagallis minima",Primulaceae,ANMI4,native,7,-3,forb,annual,chaffweed
"Anaphalis margaritacea",Asteraceae,ANMA,native,3,3,forb,perennial,"pearly everlasting"
"Anchusa arvensis",Boraginaceae,ANAR16,non-native,0,5,forb,annual,"small bugloss"
"Andromeda polifolia var. glaucophylla",Ericaceae,ANPOG,native,10,-5,shrub,perennial,bog-rosemary
"Andropogon gerardii",Poaceae,ANGE,native,5,0,grass,perennial,"big bluestem"
"Andropogon glomeratus var. glomeratus",Poaceae,ANGLG2,native,5,-3,grass,,"bushy broom-sedge"
"Andropogon gyrans var. gyrans",Poaceae,ANGYG,native,4,5,grass,,"elliotts beardgrass"
"Andropogon virginicus var. virginicus",Poaceae,ANVIV,native,2,3,grass,,"broomsedge bluestem"
"Anemone canadensis",Ranunculaceae,ANCA8,native,7,-3,forb,perennial,"roundleaf thimbleweed"
"Anemone lancifolia",Ranunculaceae,ANLA,native,8,5,forb,perennial,"mountain thimbleweed"
"Anemone quinquefolia",Ranunculaceae,ANQU,native,7,3,forb,perennial,nightcaps
"Anemone quinquefolia var. minima",Ranunculaceae,ANQUM2,native,8,3,forb,perennial,"dwarf anemone"
"Anemone quinquefolia var. quinquefolia",Ranunculaceae,ANQUQ,native,7,3,forb,perennial,nightcaps
"Anemone virginiana var. virginiana",Ranunculaceae,ANVIV2,native,4,5,forb,perennial,"tall thimbleweed"
"Anethum graveolens",Apiaceae,ANGR2,non-native,0,5,forb,annual,dill
"Angelica atropurpurea",Apiaceae,ANAT,native,6,-5,forb,perennial,"great angelica"
"Angelica triquinata",Apiaceae,ANTR2,native,7,5,forb,perennial,"filmy angelica"
"Angelica venenosa",Apiaceae,ANVE,native,7,5,forb,perennial,"hairy angelica"
"Anoda cristata",Malvaceae,ANCR2,non-native,0,5,forb,annual,"crested anoda"
"Antennaria howellii",Asteraceae,ANHO,native,3,5,forb,perennial,"field pussytoes"
"Antennaria howellii ssp. neodioica",Asteraceae,ANHON,native,4,5,forb,perennial,"field pussytoes"
"Antennaria howellii ssp. petaloidea",Asteraceae,ANHOP,native,4,5,forb,perennial,"field pussytoes"
"Antennaria neglecta",Asteraceae,ANNE,native,2,5,forb,perennial,"field pussytoes"
"Antennaria parlinii",Asteraceae,ANPA9,native,3,5,forb,perennial,"parlins pussytoes"
"Antennaria parlinii ssp. fallax",Asteraceae,ANPAF,native,3,5,forb,perennial,"plantainleaf everlasting"
"Antennaria parlinii ssp. parlinii",Asteraceae,ANPAP,native,3,5,forb,perennial,"plantainleaf everlasting"
"Antennaria plantaginifolia",Asteraceae,ANPL,native,4,5,forb,perennial,pussytoes
"Antennaria solitaria",Asteraceae,ANSO,native,6,5,forb,perennial,"single-head pussytoes"
"Antennaria virginica",Asteraceae,ANVI13,native,7,5,forb,perennial,"shalebarren pussytoes"
"Anthemis arvensis",Asteraceae,ANAR6,non-native,0,5,forb,annual,"field chamomile"
"Anthemis cotula",Asteraceae,ANCO2,non-native,0,3,forb,annual,"stinking chamomile"
"Anthemis tinctoria",Asteraceae,ANTI,non-native,0,5,forb,perennial,"yellow chamomile"
"Anthoxanthum aristatum",Poaceae,ANAR7,non-native,0,5,grass,annual,"sweet vernal grass"
"Anthoxanthum odoratum ssp. odoratum",Poaceae,ANODO2,non-native,0,0,grass,,"sweet vernal grass"
"Anthriscus caucalis",Apiaceae,ANCA14,non-native,0,5,forb,annual,"bur chervil"
"Aphanes microcarpa",Rosaceae,APMI,non-native,0,5,forb,annual,"slender parsley-piert"
"Apios americana",Fabaceae,APAM,native,6,-3,vine,perennial,groundnut
"Apium graveolens var. dulce",Apiaceae,APGRD,non-native,0,0,forb,perennial,celery
"Aplectrum hyemale",Orchidaceae,APHY,native,7,0,forb,perennial,adam-and-eve
"Apocynum ?floribundum",Apocynaceae,APFL,native,2,5,forb,perennial,"intermediate dogbane"
"Apocynum androsaemifolium",Apocynaceae,APAN2,native,4,0,forb,perennial,"spreading dogbane"
"Apocynum cannabinum",Apocynaceae,APCA,native,2,0,forb,perennial,indian-hemp
"Aquilegia canadensis",Ranunculaceae,AQCA,native,5,3,forb,perennial,"eastern columbine"
"Aquilegia vulgaris",Ranunculaceae,AQVU,non-native,0,5,forb,perennial,"european columbine"
"Arabidopsis thaliana",Brassicaceae,ARTH,non-native,0,5,forb,annual,"mouse-ear cress"
"Arabis canadensis",Brassicaceae,ARCA,native,6,5,forb,biennial,sicklepod
"Arabis glabra",Brassicaceae,ARGL,native,2,5,forb,perennial,tower-mustard
"Arabis hirsuta ssp. pycnocarpa",Brassicaceae,ARHIP2,native,9,5,forb,,"hairy rockcress"
"Arabis laevigata",Brassicaceae,ARLA,native,7,5,forb,biennial,"smooth rockcress"
"Arabis laevigata var. burkii",Brassicaceae,ARLAB,native,7,5,forb,biennial,"smooth rockcress"
"Arabis laevigata var. laevigata",Brassicaceae,ARLAL,native,7,5,forb,biennial,"smooth rockcress"
"Arabis lyrata",Brassicaceae,ARLY2,native,8,3,forb,perennial,"lyrate rockcress"
"Arabis patens",Brassicaceae,ARPA2,native,9,5,forb,biennial,"spreading rockcress"
"Arabis serotina",Brassicaceae,ARSE9,native,10,5,forb,biennial,"shalebarren rockcress"
"Arabis shortii",Brassicaceae,ARSH2,native,7,5,forb,perennial,"shorts rockcress"
"Aralia hispida",Araliaceae,ARHI2,native,8,5,shrub,perennial,"bristly sarsaparilla"
"Aralia nudicaulis",Araliaceae,ARNU2,native,7,3,shrub,perennial,"wild sarsaparilla"
"Aralia racemosa ssp. racemosa",Araliaceae,ARRAR,native,7,5,forb,perennial,"american spikenard"
"Aralia spinosa",Araliaceae,ARSP2,native,3,0,shrub,perennial,"devils walkingstick"
"Arctium minus",Asteraceae,ARMI2,non-native,0,3,forb,biennial,"lesser burdock"
"Arenaria serpyllifolia",Caryophyllaceae,ARSE2,non-native,0,0,forb,annual,"thymeleaf sandwort"
"Arisaema dracontium",Araceae,ARDR3,native,7,0,forb,perennial,"green dragon"
"Arisaema triphyllum",Araceae,ARTR,native,5,5,forb,perennial,jack-in-the-pulpit
"Arisaema triphyllum ssp. pusillum",Araceae,ARTRP,native,8,-3,forb,perennial,jack-in-the-pulpit
"Arisaema triphyllum ssp. quinatum",Araceae,ARTRQ,native,7,0,forb,perennial,jack-in-the-pulpit
"Arisaema triphyllum ssp. stewardsonii",Araceae,ARTRS,native,8,-3,forb,perennial,"bog jack-in-the-pulpit"
"Arisaema triphyllum ssp. triphyllum",Araceae,ARTRT3,native,5,3,forb,perennial,jack-in-the-pulpit
"Aristida dichotoma",Poaceae,ARDI4,native,2,5,grass,,"forktip three-awn"
"Aristida dichotoma var. curtissii",Poaceae,ARDIC,native,2,5,grass,,"church mouse three-awn"
"Aristida dichotoma var. dichotoma",Poaceae,ARDID,native,2,5,grass,,"three-awn grass"
"Aristida lanosa",Poaceae,ARLA6,native,8,5,grass,,"woolly three-awn"
"Aristida longispica",Poaceae,ARLO2,native,3,5,grass,,"slimspike three-awn"
"Aristida oligantha",Poaceae,AROL,native,2,5,grass,,"prairie three-awn"
"Aristida purpurascens var. purpurascens",Poaceae,ARPUP4,native,7,-3,grass,,"arrowfeather three-awn"
"Aristolochia macrophylla",Aristolochiaceae,ARMA7,native,6,5,vine,perennial,pipevine
"Aristolochia serpentaria",Aristolochiaceae,ARSE3,native,8,5,forb,perennial,turpentine-root
"Armoracia rusticana",Brassicaceae,ARRU4,non-native,0,5,forb,perennial,horseradish
"Arnoglossum atriplicifolium",Asteraceae,ARAT,native,5,5,forb,perennial,"pale indian-plantain"
"Arnoglossum muehlenbergii",Asteraceae,ARMU3,native,8,5,forb,,"great indian-plantain"
"Arrhenatherum elatius",Poaceae,AREL3,non-native,0,3,grass,,"tall oatgrass"
"Arrhenatherum elatius ssp. bulbosum",Poaceae,ARELB3,non-native,0,5,grass,,"bulbous tall oat-grass"
"Arrhenatherum elatius var. elatius",Poaceae,ARELE,non-native,0,3,grass,,"tall oat-grass"
"Artemisia annua",Asteraceae,ARAN3,non-native,0,3,forb,annual,"annual wormwood"
"Artemisia biennis var. biennis",Asteraceae,ARBIB,non-native,0,3,forb,biennial,"biennial wormwood"
"Artemisia pontica",Asteraceae,ARPO4,non-native,0,5,shrub,perennial,"roman wormwood"
"Artemisia stelleriana",Asteraceae,ARST6,non-native,0,3,forb,perennial,oldwoman
"Artemisia vulgaris var. vulgaris",Asteraceae,ARVUV,non-native,0,5,forb,,"common mugwort"
"Arthraxon hispidus",Poaceae,ARHI3,non-native,0,0,grass,,"small carpgrass"
"Aruncus dioicus",Rosaceae,ARDI8,native,4,3,forb,perennial,brides-feathers
"Arundinaria gigantea ssp. gigantea",Poaceae,ARGIG,native,8,-3,grass,perennial,"giant cane"
"Arundo donax",Poaceae,ARDO4,non-native,0,3,grass,perennial,"giant reed"
"Asarum canadense",Aristolochiaceae,ASCA,native,7,3,forb,perennial,"canadian wild ginger"
"Asclepias amplexicaulis",Asclepiadaceae,ASAM,native,5,5,forb,perennial,"clasping milkweed"
"Asclepias exaltata",Asclepiadaceae,ASEX,native,7,3,forb,perennial,"poke milkweed"
"Asclepias hirtella",Asclepiadaceae,ASHI,native,6,5,forb,perennial,"green milkweed"
"Asclepias incarnata",Asclepiadaceae,ASIN,native,5,-5,forb,perennial,"swamp milkweed"
"Asclepias incarnata ssp. incarnata",Asclepiadaceae,ASINI,native,5,5,forb,perennial,"swamp milkweed"
"Asclepias incarnata ssp. pulchra",Asclepiadaceae,ASINP2,native,5,-5,forb,perennial,"swamp milkweed"
"Asclepias purpurascens",Asclepiadaceae,ASPU2,native,5,3,forb,perennial,"purple milkweed"
"Asclepias quadrifolia",Asclepiadaceae,ASQU,native,8,5,forb,perennial,"fourleaf milkweed"
"Asclepias syriaca",Asclepiadaceae,ASSY,native,2,3,forb,perennial,"common milkweed"
"Asclepias tuberosa",Asclepiadaceae,ASTU,native,4,5,forb,perennial,"butterfly milkweed"
"Asclepias tuberosa ssp. interior",Asclepiadaceae,ASTUI,native,4,5,forb,perennial,"butterfly weed"
"Asclepias tuberosa ssp. tuberosa",Asclepiadaceae,ASTUT2,native,4,5,forb,perennial,"butterfly weed, pleurisy-root"
"Asclepias variegata",Asclepiadaceae,ASVA,native,7,3,forb,perennial,"red-ring milkweed"
"Asclepias verticillata",Asclepiadaceae,ASVE,native,8,5,forb,perennial,"whorled milkweed"
"Asclepias viridiflora",Asclepiadaceae,ASVI,native,7,5,forb,perennial,"green comet milkweed"
"Asclepias viridis",Asclepiadaceae,ASVI2,native,9,5,forb,perennial,"green antelope-horn"
"Asimina triloba",Annonaceae,ASTR,native,5,3,shrub,perennial,"common pawpaw"
"Asparagus officinalis",Liliaceae,ASOF,non-native,0,3,forb,,"garden asparagus"
"Asperula arvensis",Rubiaceae,ASAR2,non-native,0,5,forb,annual,woodruff
"Asplenium ?alternifolium",Aspleniaceae,ASAL10,native,10,5,fern,,spleenwort
"Asplenium ?ebenoides",Aspleniaceae,ASEB,native,10,5,fern,,"walking spleenwort"
"Asplenium ?trudellii",Aspleniaceae,ASTR11,native,10,5,fern,,"trudells spleenwort"
"Asplenium bradleyi",Aspleniaceae,ASBR2,native,10,5,fern,,"bradleys spleenwort"
"Asplenium montanum",Aspleniaceae,ASMO2,native,10,5,fern,,"mountain spleenwort"
"Asplenium pinnatifidum",Aspleniaceae,ASPI,native,10,5,fern,,"lobed spleenwort"
"Asplenium platyneuron",Aspleniaceae,ASPL,native,5,3,fern,,"ebony spleenwort"
"Asplenium resiliens",Aspleniaceae,ASRE,native,10,5,fern,,"black-stem spleenwort"
"Asplenium rhizophyllum",Aspleniaceae,ASRH2,native,9,5,fern,,"walking fern"
"Asplenium ruta-muraria",Aspleniaceae,ASRU2,native,10,5,fern,,wall-rue
"Asplenium ruta-muraria var. cryptolepis",Aspleniaceae,ASRUC,native,10,5,fern,,"rue spleenwort, american wallrue"
"Asplenium septentrionale",Aspleniaceae,ASSE,native,10,5,fern,,"forked spleenwort"
"Asplenium trichomanes",Aspleniaceae,ASTR2,native,10,5,fern,,"maidenhair spleenwort"
"Asplenium trichomanes ssp. trichomanes",Aspleniaceae,ASTRT,native,10,5,fern,,"maidenhair spleenwort"
"Aster tataricus",Asteraceae,ASTA,non-native,0,5,forb,perennial,"tartarian aster"
"Astilbe biternata",Saxifragaceae,ASBI4,native,10,3,forb,perennial,"appalachian false goats-beard"
"Astragalus canadensis var. canadensis",Fabaceae,ASCAC6,native,7,0,forb,perennial,milkvetch
"Astragalus distortus var. distortus",Fabaceae,ASDID3,native,10,5,forb,perennial,"bent milkvetch"
"Astragalus neglectus",Fabaceae,ASNE2,native,10,3,forb,perennial,"coopers milkvetch"
"Astranthium integrifolium ssp. integrifolium",Asteraceae,ASINI2,non-native,0,5,forb,annual,daisy
"Athyrium filix-femina",Dryopteridaceae,ATFI,native,6,0,fern,,"common ladyfern"
"Athyrium filix-femina ssp. asplenioides",Dryopteridaceae,ATFIA3,native,6,0,fern,,"southern ladyfern"
"Athyrium filix-femina var. angustum",Dryopteridaceae,ATFIA4,native,6,0,fern,,"northeastern lady fern"
"Atriplex patula",Chenopodiaceae,ATPA4,non-native,0,-3,forb,annual,"halberd-leaf orache"
"Atriplex prostrata",Chenopodiaceae,ATPR,non-native,0,5,forb,annual,"hastate orache"
"Aureolaria flava",Scrophulariaceae,AUFL,native,8,5,forb,perennial,"smooth yellow false foxglove"
"Aureolaria flava var. flava",Scrophulariaceae,AUFLF,native,8,5,forb,perennial,"smooth yellow foxglove"
"Aureolaria flava var. macrantha",Scrophulariaceae,AUFLM,native,8,5,forb,perennial,"smooth yellow foxglove"
"Aureolaria laevigata",Scrophulariaceae,AULA,native,8,5,forb,perennial,"entireleaf yellow false foxglove"
"Aureolaria pedicularia",Scrophulariaceae,AUPE2,native,8,5,forb,annual,"fernleaf yellow false foxglove"
"Aureolaria pedicularia var. intercedens",Scrophulariaceae,AUPEI,native,8,5,forb,annual,"fern-leaved yellow foxglove"
"Aureolaria pedicularia var. pedicularia",Scrophulariaceae,AUPEP,native,8,5,forb,annual,"fernleaf yellow false foxglove"
"Aureolaria virginica",Scrophulariaceae,AUVI,native,7,5,forb,perennial,"downy yellow false foxglove"
"Avena fatua",Poaceae,AVFA,non-native,0,5,grass,,"wild oats"
"Avena sativa",Poaceae,AVSA,non-native,0,5,grass,,oats
"Azolla caroliniana",Azollaceae,AZCA,non-native,0,-5,fern,annual,"carolina mosquito fern"
"Baptisia australis var. australis",Fabaceae,BAAUA,native,9,0,forb,perennial,"false blue indigo"
"Baptisia tinctoria",Fabaceae,BATI,native,6,5,forb,perennial,"yellow wild indigo"
"Barbarea verna",Brassicaceae,BAVE,non-native,0,5,forb,perennial,"spring cress"
"Barbarea vulgaris",Brassicaceae,BAVU,non-native,0,3,forb,biennial,"garden yellow-rocket"
"Bartonia paniculata",Gentianaceae,BAPAP,native,8,-5,vine,biennial,"twining screwstem"
"Bartonia virginica",Gentianaceae,BAVI3,native,7,-3,forb,annual,"yellow screwstem"
"Bassia scoparia",Chenopodiaceae,BASC5,non-native,0,5,forb,annual,"mexican fireweed"
"Belamcanda chinensis",Iridaceae,BECH,non-native,0,5,forb,,"blackberry lily"
"Bellis perennis",Asteraceae,BEPE2,non-native,0,5,forb,perennial,"english daisy"
"Berberis canadensis",Berberidaceae,BECA2,native,9,5,shrub,perennial,"american barberry"
"Berberis thunbergii",Berberidaceae,BETH,non-native,0,3,shrub,perennial,"japanese barberry"
