"New Jersey"
2019
"Walz, Kathleen S., Linda Kelly, Karl Anderson, Keith Bowman, Barbara Andreas, Richard Andrus, Scott Schuette, William Schumacher, Sean Robinson, Terry O'Brien, Eric Karlin and Jason Hafstad. 2018. Universal Floristic Quality Assessment Index for Vascular Plants and Mosses of New Jersey: Coefficient of Conservancy (CoC) Values for Species and Genera (Updated November 2019). New Jersey Department of Environmental Protection, New Jersey Forest Service, Office of Natural Lands Management, Trenton, NJ, 08625. Submitted to United States Environmental Protection Agency, Region 2, for State Wetlands Protection Development Grant, Section 104(B)(3); CFDA No. 66.461, CD97225809."
"New Jersey (NJ) , 2019"

"Total Species:",4700
"Native Species:",3404
"Non-native Species:",1296
"Total Mean C:",4.5
"Native Mean C:",6.2

"Scientific Name",Family,Acronym,Native?,C,W,Physiognomy,Duration,"Common Name"
"Actaea racemosa var. racemosa; cimicifuga racemosa",Ranunculaceae,ACRAR,native,8,,,,"black cohosh"
"Actaea rubra",Ranunculaceae,ACRU2,native,8,,,,"red baneberry"
"Actaea rubra subsp. rubra; actaea rubra var. rubra",Ranunculaceae,ACRUR2,native,8,,,,"red baneberry"
"Actaea sp.; cimicifuga sp.",Ranunculaceae,ACTAE,native,8,,,,baneberry
"Adiantum pedatum",Pteridaceae,ADPE,native,8,,,,"northern maidenhair"
"Adiantum sp.",Pteridaceae,ADIAN,native,8,,,,"maidenhair fern"
"Adlumia fungosa",Fumariaceae,ADFU,native,9,,,,"climbing fumitory"
"Adlumia sp.",Fumariaceae,ADLUM,native,9,,,,adlumia
"Aegopodium podagraria",Apiaceae,AEPO,non-native,0,,,,goutweed
"Aegopodium sp.",Apiaceae,AEGOP,non-native,0,,,,goutweed
"Aeschynomene sp.",Fabaceae,AESCH,native,10,,,,jointvetch
"Aeschynomene virginica",Fabaceae,AEVI3,native,10,,,,"sensitive joint-vetch"
"Aesculus flava",Hippocastanaceae,AEFL,non-native,0,,,,"yellow buckeye"
"Aesculus glabra",Hippocastanaceae,AEGL,non-native,0,,,,"ohio buckeye"
"Aesculus hippocastanum",Hippocastanaceae,AEHI,non-native,0,,,,horse-chestnut
"Aesculus sp.",Hippocastanaceae,AESCU,non-native,0,,,,buckeye
"Aethusa cynapium",Apiaceae,AECY2,non-native,0,,,,"fools parsley"
"Aethusa sp.",Apiaceae,AETHU,non-native,0,,,,aethusa
"Agalinis auriculata",Scrophulariaceae,AGAU3,native,9,,,,"ear-leaf false foxglove"
"Agalinis fasciculata",Scrophulariaceae,AGFA2,native,7,,,,"pine barren foxglove"
"Agalinis maritima",Scrophulariaceae,AGMA3,native,7,,,,"seaside gerardia"
"Agalinis paupercula",Scrophulariaceae,AGPA12,native,10,,,,"small-flower false foxglove"
"Agalinis paupercula var. paupercula; agalinis purpurea var. parviflora",Scrophulariaceae,AGPAP3,native,10,,,,"small-flower false foxglove"
"Agalinis purpurea",Scrophulariaceae,AGPU5,native,4,,,,false-foxglove
"Agalinis setacea",Scrophulariaceae,AGSE3,native,7,,,,"thread- leaved gerardia"
"Agalinis sp.",Scrophulariaceae,AGALI,native,7,,,,"false foxglove"
"Agalinis tenuifolia",Scrophulariaceae,AGTE3,native,5,,,,"slenderleaf false foxglove"
"Agastache nepetoides",Lamiaceae,AGNE2,native,4,,,,"yellow giant-hyssop"
"Agastache scrophulariifolia",Lamiaceae,AGSC,native,6,,,,"purple giant-hyssop"
"Agastache sp.",Lamiaceae,AGAST,native,5,,,,"giant hyssop"
"Ageratina altissima",Asteraceae,AGAL5,native,3,,,,"white snakeroot"
"Ageratina altissima var. altissima; eupatorium rugosum",Asteraceae,AGALA,native,3,,,,"white snakeroot"
"Ageratina aromatica",Asteraceae,AGAR4,native,10,,,,"smaller white snakeroot"
"Ageratina aromatica var. aromatica; eupatorium aromaticum var. aromaticum",Asteraceae,AGARA,native,10,,,,"smaller white snakeroot"
"Ageratina sp.",Asteraceae,AGERA2,native,10,,,,snakeroot
"Agrimonia gryposepala",Rosaceae,AGGR2,native,4,,,,"tall hairy agrimony"
"Agrimonia microcarpa",Rosaceae,AGMI2,native,8,,,,"small-fruit groovebur"
"Agrimonia parviflora",Rosaceae,AGPA6,native,3,,,,harvestlice
"Agrimonia pubescens",Rosaceae,AGPU,native,4,,,,"downy agrimony"
"Agrimonia rostellata",Rosaceae,AGRO3,native,7,,,,"beaked agrimony"
"Agrimonia sp.",Rosaceae,AGRIM,native,5,,,,agrimony
"Agrimonia striata",Rosaceae,AGST,native,5,,,,"woodland agrimony"
"Agrostemma githago",Caryophyllaceae,AGGI,non-native,0,,,,"corn cockle"
"Agrostemma sp.",Caryophyllaceae,AGROS,non-native,0,,,,corncockle
"Agrostis canina",Poaceae,AGCA4,non-native,0,,,,"velvet bent-grass"
"Agrostis capillaris",Poaceae,AGCA5,non-native,0,,,,"rhode island bent"
"Agrostis elliottiana",Poaceae,AGEL4,non-native,0,,,,bentgrass
"Agrostis gigantea",Poaceae,AGGI2,non-native,0,,,,redtop
"Agrostis hyemalis",Poaceae,AGHY,native,2,,,,hairgrass
"Agrostis perennans; agrostis altissima",Poaceae,AGPE,native,5,,,,"upland bentgrass"
"Agrostis scabra; agrostis geminata; agrostis hyemalis var. scabra",Poaceae,AGSC5,native,5,,,,"rough bent-grass"
"Agrostis sp.",Poaceae,AGROS2,non-native,0,,,,bentgrass
"Agrostis stolonifera",Poaceae,AGST2,non-native,0,,,,"creeping bent-grass"
"Ailanthus altissima",Simaroubaceae,AIAL,non-native,0,,,,tree-of-heaven
"Ailanthus sp.",Simaroubaceae,AILAN,non-native,0,,,,ailanthus
"Aira caryophyllea",Poaceae,AICA,non-native,0,,,,"silvery hair-grass"
"Aira elegans",Poaceae,AIEL4,non-native,0,,,,"elegant hair-grass"
"Aira praecox",Poaceae,AIPR,non-native,0,,,,"early hair-grass"
"Aira sp.",Poaceae,AIRA,non-native,0,,,,hairgrass
"Ajuga genevensis",Lamiaceae,AJGE,non-native,0,,,,"upright bugleweed"
"Ajuga reptans",Lamiaceae,AJRE,non-native,0,,,,"carpet bugleweed"
"Ajuga sp.",Lamiaceae,AJUGA,non-native,0,,,,bugle
"Akebia quinata",Lardizabalaceae,AKQU,non-native,0,,,,"akebia five-leaf"
"Akebia sp.",Lardizabalaceae,AKEBI,non-native,0,,,,"chocolate vine"
"Albizia julibrissin",Fabaceae,ALJU,non-native,0,,,,mimosa
"Albizia sp.",Fabaceae,ALBIZ,non-native,0,,,,albizia
"Aletris farinosa",Liliaceae,ALFA2,native,7,,,,colic-root
"Aletris sp.",Liliaceae,ALETR,native,7,,,,colicroot
"Alisma sp.",Alismataceae,ALISM,native,5,,,,"water plantain"
"Alisma subcordatum",Alismataceae,ALSU,native,5,,,,"american water-plantain"
"Alisma triviale",Alismataceae,ALTR7,native,6,,,,"northern water-plantain"
"Alliaria petiolata",Brassicaceae,ALPE4,non-native,0,,,,garlic-mustard
"Alliaria sp.",Brassicaceae,ALLIA,non-native,0,,,,alliaria
"Allium canadense",Liliaceae,ALCA3,native,5,,,,"wild onion"
"Allium sativum",Liliaceae,ALSA2,non-native,0,,,,"cultivated garlic"
"Allium schoenoprasum",Liliaceae,ALSC,non-native,0,,,,chives
"Allium sp.",Liliaceae,ALLIU,non-native,0,,,,onion
"Allium tricoccum",Liliaceae,ALTR3,native,6,,,,"wild leek"
"Allium vineale",Liliaceae,ALVI,non-native,0,,,,"field garlic"
"Alnus glutinosa",Betulaceae,ALGL2,non-native,0,,,,"black alder"
"Alnus incana",Betulaceae,ALIN2,native,6,,,,"speckled alder"
"Alnus serrulata",Betulaceae,ALSE2,native,4,,,,"smooth alder"
"Alnus sp.",Betulaceae,ALNUS,native,4,,,,alder
"Alopecurus aequalis",Poaceae,ALAE,native,7,,,,"short-awn foxtail"
"Alopecurus aequalis var. aequalis",Poaceae,ALAEA,native,7,,,,"short-awn foxtail"
"Alopecurus carolinianus",Poaceae,ALCA4,native,2,,,,"tufted meadow-foxtail"
"Alopecurus geniculatus",Poaceae,ALGE2,non-native,0,,,,"marsh foxtail"
"Alopecurus myosuroides",Poaceae,ALMY,non-native,0,,,,"slender meadow foxtail"
"Alopecurus pratensis",Poaceae,ALPR3,non-native,0,,,,"meadow foxtail"
"Alopecurus sp.",Poaceae,ALOPE,non-native,0,,,,foxtail
"Althaea officinalis",Malvaceae,ALOF2,non-native,0,,,,marsh-mallow
"Althaea sp.",Malvaceae,ALTHA,non-native,0,,,,marshmallow
"Alyssum alyssoides",Brassicaceae,ALAL3,non-native,0,,,,"pale madwort"
"Alyssum sp.",Brassicaceae,ALYSS,non-native,0,,,,madwort
"Amaranthus albus",Amaranthaceae,AMAL,non-native,0,,,,tumbleweed
"Amaranthus arenicola",Amaranthaceae,AMAR,non-native,0,,,,"sandhill amaranth"
"Amaranthus blitoides",Amaranthaceae,AMBL,non-native,0,,,,"prostrate pigweed"
"Amaranthus blitum",Amaranthaceae,AMBL2,non-native,0,,,,amaranth
"Amaranthus cannabinus",Amaranthaceae,AMCA2,native,7,,,,"water hemp"
"Amaranthus caudatus",Amaranthaceae,AMCA3,non-native,0,,,,love-lies-bleeding
"Amaranthus crispus",Amaranthaceae,AMCR2,non-native,0,,,,"curly amaranth"
"Amaranthus cruentus",Amaranthaceae,AMCR4,non-native,0,,,,"blood amaranth"
"Amaranthus deflexus",Amaranthaceae,AMDE,non-native,0,,,,"low amaranth"
"Amaranthus hybridus",Amaranthaceae,AMHY,non-native,0,,,,pigweed
"Amaranthus palmeri",Amaranthaceae,AMPA,non-native,0,,,,carelessweed
"Amaranthus powellii",Amaranthaceae,AMPO2,non-native,0,,,,amaranth
"Amaranthus pumilus",Amaranthaceae,AMPU2,native,10,,,,"sea-beach amaranth"
"Amaranthus retroflexus",Amaranthaceae,AMRE,non-native,0,,,,"green amaranth"
"Amaranthus sp.",Amaranthaceae,AMARA,non-native,0,,,,pigweed
"Amaranthus spinosus",Amaranthaceae,AMSP,non-native,0,,,,"spiny amaranth"
"Amaranthus tuberculatus; amaranthus rudis",Amaranthaceae,AMTU,non-native,0,,,,water-hemp
"Amblystegium serpens",Amblystegiaceae,AMSE3,native,5,,bryophyte,,
"Amblystegium sp.",Amblystegiaceae,AMBLY4,native,5,,bryophyte,,
"Ambrosia artemisiifolia",Asteraceae,AMAR2,native,1,,,,"common ragweed"
"Ambrosia bidentata",Asteraceae,AMBI2,non-native,0,,,,"lance-leaved ragweed"
"Ambrosia sp.",Asteraceae,AMBRO,native,1,,,,ragweed
"Ambrosia trifida",Asteraceae,AMTR,native,2,,,,"giant ragweed"
"Amelanchier arborea",Rosaceae,AMAR3,native,6,,,,"common service-berry"
"Amelanchier canadensis",Rosaceae,AMCA4,native,6,,,,"canadian service-berry"
"Amelanchier humilis",Rosaceae,AMHU2,native,8,,,,"low service-berry"
"Amelanchier laevis",Rosaceae,AMLA,native,8,,,,"allegheny service-berry"
"Amelanchier nantucketensis",Rosaceae,AMNA2,native,7,,,,"nantucket service-berry"
"Amelanchier obovalis",Rosaceae,AMOB2,native,8,,,,"coastal service-berry"
"Amelanchier sanguinea",Rosaceae,AMSA,native,10,,,,"round-leaf service-berry"
"Amelanchier sanguinea var. sanguinea",Rosaceae,AMSAS,native,10,,,,"round-leaf service-berry"
"Amelanchier sp.",Rosaceae,AMELA,native,7,,,,serviceberry
"Amelanchier stolonifera; amelanchier spicata",Rosaceae,AMST80,native,5,,,,"running service-berry"
"Amelanchier x intermedia",Rosaceae,AMIN4,native,6,,,,serviceberry
"Amianthium muscitoxicum",Liliaceae,AMMU,native,8,,,,fly-poison
"Amianthium sp.",Liliaceae,AMIAN,native,8,,,,amianthium
"Ammannia coccinea",Lythraceae,AMCO,non-native,0,,,,"valley redstem"
"Ammannia latifolia",Lythraceae,AMLA3,native,8,,,,"pink redstem"
"Ammannia robusta",Lythraceae,AMRO3,non-native,0,,,,"grand redstem"
"Ammannia sp.",Lythraceae,AMMAN,non-native,0,,,,redstem
"Ammophila breviligulata",Poaceae,AMBR,native,9,,,,"american beachgrass"
"Ammophila sp.",Poaceae,AMMOP,native,9,,,,beachgrass
"Amorpha fruticosa",Fabaceae,AMFR,non-native,0,,,,false-indigo
"Amorpha sp.",Fabaceae,AMORP,non-native,0,,,,"false indigo"
"Ampelopsis brevipedunculata",Vitaceae,AMBR7,non-native,0,,,,porcelain-berry
"Ampelopsis sp.",Vitaceae,AMPEL3,non-native,0,,,,peppervine
"Amphicarpaea bracteata",Fabaceae,AMBR2,native,4,,,,"hog peanut"
"Amphicarpaea sp.",Fabaceae,AMPHI4,native,4,,,,hogpeanut
"Amphicarpum purshii",Poaceae,AMPU6,native,6,,,,"purshs millet-grass"
"Amphicarpum sp.",Poaceae,AMPHI2,native,6,,,,maidencane
"Amphidium lapponicum",Orthotrichaceae,AMLA70,native,6,,bryophyte,,
"Amphidium mougeotii",Orthotrichaceae,AMMO70,native,6,,bryophyte,,
"Amphidium sp.",Orthotrichaceae,AMPHI10,native,6,,bryophyte,,
"Amsonia sp.",Apocynaceae,AMSON,non-native,0,,,,bluestar
"Amsonia tabernaemontana",Apocynaceae,AMTA2,non-native,0,,,,blue-star
"Anacamptodon sp.",Amblystegiaceae,ANACA2,native,5,,bryophyte,,
"Anacamptodon splachnoides",Amblystegiaceae,ANSP11,native,5,,bryophyte,,
"Anagallis arvensis",Primulaceae,ANAR,non-native,0,,,,"scarlet pimpernel"
"Anagallis sp.",Primulaceae,ANAGA,non-native,0,,,,pimpernel
"Anaphalis margaritacea",Asteraceae,ANMA,native,2,,,,"pearly everlasting"
"Anaphalis sp.",Asteraceae,ANAPH,native,2,,,,"pearly everlasting"
"Anchusa arvensis",Boraginaceae,ANAR16,non-native,0,,,,"small bugloss"
"Anchusa sp.",Boraginaceae,ANCHU,non-native,0,,,,bugloss
"Andreaea rothii",Andreaeaceae,ANRO7,native,7,,bryophyte,,
"Andreaea rupestris",Andreaeaceae,ANRU7,native,8,,bryophyte,,
"Andreaea sp.",Andreaeaceae,ANDRE2,native,7,,bryophyte,,
"Andromeda polifolia var. glaucophylla; andromeda glaucophylla",Ericaceae,ANPOG,native,10,,,,"bog rosemary"
"Andromeda sp.",Ericaceae,ANDRO,native,10,,,,"bog rosemary"
"Andropogon gerardii",Poaceae,ANGE,native,4,,,,"big bluestem"
"Andropogon glomeratus",Poaceae,ANGL2,native,6,,,,"bushy bluestem"
"Andropogon glomeratus var. glomeratus",Poaceae,ANGLG2,native,6,,,,"bushy bluestem"
"Andropogon glomeratus var. hirsutior",Poaceae,ANGLH,native,8,,,,"hairy beardgrass"
"Andropogon gyrans",Poaceae,ANGY2,native,7,,,,"elliotts beardgrass"
"Andropogon gyrans var. gyrans",Poaceae,ANGYG,native,7,,,,"elliotts beardgrass"
"Andropogon sp.",Poaceae,ANDRO2,native,5,,,,bluestem
"Andropogon ternarius",Poaceae,ANTE2,native,5,,,,"silvery beardgrass"
"Andropogon ternarius var. ternarius",Poaceae,ANTET,native,5,,,,"silvery beardgrass"
"Andropogon virginicus",Poaceae,ANVI2,native,2,,,,broomsedge
"Andropogon virginicus var. virginicus",Poaceae,ANVIV,native,2,,,,broomsedge
"Anemone canadensis",Ranunculaceae,ANCA8,native,6,,,,"canada anemone"
"Anemone cylindrica",Ranunculaceae,ANCY,native,9,,,,"long-head anemone"
"Anemone quinquefolia",Ranunculaceae,ANQU,native,5,,,,"wood anemone"
"Anemone sp.",Ranunculaceae,ANEMO,native,6,,,,anemone
"Anemone virginiana",Ranunculaceae,ANVI3,native,4,,,,"tall thimbleweed"
"Anemone virginiana var. alba",Ranunculaceae,ANVIA2,native,10,,,,"riverbank anemone"
"Anemone virginiana var. virginiana",Ranunculaceae,ANVIV2,native,4,,,,"tall thimbleweed"
"Anethum graveolens",Apiaceae,ANGR2,non-native,0,,,,dill
"Anethum sp.",Apiaceae,ANETH,non-native,0,,,,dill
"Angelica atropurpurea",Apiaceae,ANAT,native,7,,,,"purple-stemmed angelica"
"Angelica sp.",Apiaceae,ANGEL,native,8,,,,angelica
"Angelica venenosa",Apiaceae,ANVE,native,8,,,,"hairy angelica"
"Anoda cristata",Malvaceae,ANCR2,non-native,0,,,,anoda
"Anoda sp.",Malvaceae,ANODA,non-native,0,,,,anoda
"Anomodon attenuatus",Anomodontaceae,ANAT4,native,4,,bryophyte,,
"Anomodon minor",Anomodontaceae,ANMI9,native,6,,bryophyte,,
"Anomodon rostratus",Anomodontaceae,ANRO6,native,4,,bryophyte,,
"Anomodon rugelii",Anomodontaceae,ANRU5,native,6,,bryophyte,,
"Anomodon sp.",Anomodontaceae,ANOMO,native,5,,bryophyte,,
"Anomodon tristis; haplohymenium trieste",Anomodontaceae,ANTR7,native,6,,bryophyte,,
"Anomodon viticulosus",Anomodontaceae,ANVI14,native,9,,bryophyte,,
"Antennaria howellii",Asteraceae,ANHO,native,3,,,,"howells pussytoes"
"Antennaria howellii subsp. canadensis; antennaria neglecta var. canadensis",Asteraceae,ANHOC,native,8,,,,"canada pussytoes"
"Antennaria howellii subsp. neodioica; antennaria neglecta var. neodioica",Asteraceae,ANHON,native,4,,,,"howells pussytoes"
"Antennaria howellii subsp. petaloidea",Asteraceae,ANHOP,native,4,,,,"small pussytoes"
"Antennaria neglecta",Asteraceae,ANNE,native,2,,,,"overlooked pussytoe"
"Antennaria parlinii",Asteraceae,ANPA9,native,3,,,,"parlins pussytoes"
"Antennaria parlinii subsp. fallax",Asteraceae,ANPAF,native,5,,,,"parlins pussytoes"
"Antennaria parlinii subsp. parlinii; antennaria plantaginifolia var. parlinii",Asteraceae,ANPAP,native,3,,,,"parlins pussytoes"
"Antennaria plantaginifolia",Asteraceae,ANPL,native,2,,,,"plantain-leaved pussytoes"
"Antennaria sp.",Asteraceae,ANTEN,native,3,,,,pussytoes
"Anthemis arvensis",Asteraceae,ANAR6,non-native,0,,,,"corn chamomile"
"Anthemis cotula",Asteraceae,ANCO2,non-native,0,,,,mayweed
"Anthemis sp.",Asteraceae,ANTHE,non-native,0,,,,chamomile
"Anthoxanthum aristatum",Poaceae,ANAR7,non-native,0,,,,"annual vernalgrass"
"Anthoxanthum odoratum",Poaceae,ANOD,non-native,0,,,,"sweet vernalgrass"
"Anthoxanthum sp.",Poaceae,ANTHO,non-native,0,,,,hornwort
"Anthriscus caucalis",Apiaceae,ANCA14,non-native,0,,,,"bur chervil"
"Anthriscus cerefolium",Apiaceae,ANCE,non-native,0,,,,chervil
"Anthriscus sp.",Apiaceae,ANTHR,non-native,0,,,,chervil
"Anthriscus sylvestris",Apiaceae,ANSY,non-native,0,,,,"wild chervil"
"Anthyllis sp.",Fabaceae,ANTHY,non-native,0,,,,kidneyvetch
"Anthyllis vulneraria",Fabaceae,ANVU,non-native,0,,,,"ladys fingers"
"Apera interrupta",Poaceae,APIN,non-native,0,,,,"interrupted bent-grass"
"Apera sp.",Poaceae,APERA,non-native,0,,,,silkybent
"Apera spica-venti",Poaceae,APSP,non-native,0,,,,"silky bent-grass"
"Aphanorrhegma serratum",Funariaceae,APSE,native,3,,bryophyte,,
"Aphanorrhegma sp.",Funariaceae,APHAN5,native,3,,bryophyte,,
"Apios americana",Fabaceae,APAM,native,5,,,,ground-nut
"Apios sp.",Fabaceae,APIOS,native,5,,,,groundnut
"Aplectrum hyemale",Orchidaceae,APHY,native,8,,,,puttyroot
"Aplectrum sp.",Orchidaceae,APLEC,native,8,,,,"adam and eve"
"Apocynum androsaemifolium",Apocynaceae,APAN2,native,3,,,,"pink dogbane"
"Apocynum cannabinum; apocynum sibiricum",Apocynaceae,APCA,native,2,,,,indian-hemp
"Apocynum sp.",Apocynaceae,APOCY,native,3,,,,dogbane
"Apocynum x floribundum",Apocynaceae,APFL,native,3,,,,"intermediate dogbane"
"Aquilegia canadensis",Ranunculaceae,AQCA,native,8,,,,"wild columbine"
"Aquilegia sp.",Ranunculaceae,AQUIL,native,4,,,,columbine
"Aquilegia vulgaris",Ranunculaceae,AQVU,non-native,0,,,,"european columbine"
"Arabidopsis sp.",Brassicaceae,ARABI,non-native,0,,,,rockcress
"Arabidopsis thaliana",Brassicaceae,ARTH,non-native,0,,,,"mouse-ear cress"
"Arabis canadensis",Brassicaceae,ARCA,native,6,,,,sicklepod
"Arabis drummondii",Brassicaceae,ARDR,native,9,,,,"drummonds rockcress"
"Arabis glabra",Brassicaceae,ARGL,native,3,,,,"tower rockcress"
"Arabis hirsuta var. pycnocarpa",Brassicaceae,ARHIP,native,10,,,,"western hairy rockcress"
"Arabis laevigata",Brassicaceae,ARLA,native,6,,,,"smooth rockcress"
"Arabis lyrata",Brassicaceae,ARLY2,native,8,,,,"lyre-leaved rockcress"
"Arabis missouriensis",Brassicaceae,ARMI5,native,10,,,,"missouri rockcress"
"Arabis sp.",Brassicaceae,ARABI2,native,8,,,,rockcress
"Aralia elata",Araliaceae,AREL8,non-native,0,,,,"japanese angelica-tree"
"Aralia hispida",Araliaceae,ARHI2,native,8,,,,"bristly sarsaparilla"
"Aralia nudicaulis",Araliaceae,ARNU2,native,5,,,,"wild sarsaparilla"
"Aralia racemosa",Araliaceae,ARRA,native,9,,,,spikenard
"Aralia sp.",Araliaceae,ARALI,native,5,,,,spikenard
"Aralia spinosa",Araliaceae,ARSP2,non-native,0,,,,hercules-club
"Arceuthobium pusillum",Viscaceae,ARPU3,native,10,,,,"dwarf mistletoe"
"Arceuthobium sp.",Viscaceae,ARCEU,native,10,,,,"dwarf mistletoe"
"Archidium ohioense",Archidiaceae,AROH,native,3,,bryophyte,,
"Archidium sp.",Archidiaceae,ARCHI6,native,3,,bryophyte,,
"Arctium lappa",Asteraceae,ARLA3,non-native,0,,,,"great burdock"
"Arctium minus",Asteraceae,ARMI2,non-native,0,,,,"common burdock"
"Arctium sp.",Asteraceae,ARCTI,non-native,0,,,,burdock
"Arctium tomentosum",Asteraceae,ARTO,non-native,0,,,,"wooly burdock"
"Arctostaphylos sp.",Ericaceae,ARCTO3,native,9,,,,manzanita
"Arctostaphylos uva-ursi",Ericaceae,ARUV,native,9,,,,bearberry
"Arenaria serpyllifolia",Caryophyllaceae,ARSE2,non-native,0,,,,"thyme-leaved sandwort"
"Arenaria sp.",Caryophyllaceae,ARENA,native,7,,,,sandwort
"Arethusa bulbosa",Orchidaceae,ARBU,native,10,,,,"dragons mouth"
"Arethusa sp.",Orchidaceae,ARETH,native,10,,,,"dragons mouth"
"Argemone mexicana",Papaveraceae,ARME4,non-native,0,,,,"mexican poppy"
"Argemone sp.",Papaveraceae,ARGEM,non-native,0,,,,pricklypoppy
"Argentina anserina; potentilla anserina",Rosaceae,ARAN7,non-native,0,,,,"silverweed cinquefoil"
"Argentina sp.",Rosaceae,ARGEN,non-native,0,,,,silverweed
"Arisaema dracontium",Araceae,ARDR3,native,7,,,,green-dragon
"Arisaema sp.",Araceae,ARISA,native,8,,,,"jack in the pulpit"
"Arisaema triphyllum",Araceae,ARTR,native,5,,,,jack-in-the-pulpit
"Arisaema triphyllum subsp. pusillum",Araceae,ARTRP,native,8,,,,"small jack-in-the-pulpit"
"Arisaema triphyllum subsp. stewardsonii",Araceae,ARTRS,native,10,,,,"northern jack-in-the-pulpit"
"Arisaema triphyllum subsp. triphyllum",Araceae,ARTRT3,native,5,,,,jack-in-the-pulpit
"Aristida dichotoma",Poaceae,ARDI4,native,3,,,,povertygrass
"Aristida dichotoma var. curtissii",Poaceae,ARDIC,native,4,,,,"curtiss threeawn"
"Aristida dichotoma var. dichotoma",Poaceae,ARDID,native,3,,,,"churchmouse threeawn"
"Aristida lanosa",Poaceae,ARLA6,native,8,,,,"woolly three-awn"
"Aristida longespica",Poaceae,ARLO16,native,5,,,,"slender threeawn"
"Aristida longespica var. geniculata",Poaceae,ARLOG6,native,5,,,,"slender threeawn"
"Aristida longespica var. longespica",Poaceae,ARLOL3,native,5,,,,"slimspike threeawn"
