"Northern Appalachian and Atlantic Maritime Highlands (5.3.1)"
2018
"NatureServe-NEIWPCC Northeast FQA Project. Gilman, A. and D. Faber-Langendoen. Database of coefficients of conservatism for Omernik Level 3 Ecoregion 58"
"Northern Appalachian and Atlantic Maritime Highlands (5.3.1) (CT, MA, ME, NH, NY, VT) (Omernik III Ecoregions: 58), 2018"

"Total Species:",2999
"Native Species:",2062
"Non-native Species:",937
"Total Mean C:",4
"Native Mean C:",5.9

"Scientific Name",Family,Acronym,Native?,C,W,Physiognomy,Duration,"Common Name"
"Carex disperma",,CADI6,native,7,,,,
"Carex eburnea",,CAEB2,native,8,,,,
"Carex echinata",,CAEC,native,5,,,,
"Carex emoryi",,CAEM2,native,9,,,,
"Carex exilis",,CAEX7,native,8,,,,
"Carex festucacea",,CAFE3,native,3,,,,
"Carex flava",,CAFL4,native,4,,,,
"Carex foenea",,CAFO3,native,6,,,,
"Carex folliculata",,CAFO6,native,6,,,,
"Carex formosa",,CAFO4,native,6,,,,
"Carex frankii",,CAFR3,native,1,,,,
"Carex garberi",,CAGA3,native,8,,,,
"Carex glaucodea",,CAGL6,native,5,,,,
"Carex gracilescens",,CAGR8,native,8,,,,
"Carex gracillima",,CAGR2,native,3,,,,
"Carex granularis",,CAGR3,native,4,,,,
"Carex grayi",,CAGR5,native,7,,,,
"Carex grisea",,CAGR24,native,6,,,,
"Carex gynandra",,CAGY4,native,3,,,,
"Carex gynocrates",,CAGY2,native,9,,,,
"Carex haydenii",,CAHA7,native,5,,,,
"Carex hirsutella",,CAHI6,native,4,,,,
"Carex hirta",,CAHI10,non-native,0,,,,
"Carex hirtifolia",,CAHI5,native,6,,,,
"Carex hitchcockiana",,CAHI8,native,8,,,,
"Carex houghtoniana",,CAHO9,native,4,,,,
"Carex hystericina",,CAHY4,native,4,,,,
"Carex interior",,CAIN11,native,7,,,,
"Carex intumescens",,CAIN12,native,5,,,,
"Carex jamesii",,CAJA2,native,7,,,,
