"Maine/New Brunswick Plains and Hills (8.1.8)"
2018
"NatureServe-NEIWPCC Northeast FQA Project. Cameron, D. and D. Faber-Langendoen. Database of coefficients of conservatism for Omernik Level 3 Ecoregion 82"
"Maine/New Brunswick Plains and Hills (8.1.8) (ME) (Omernik III Ecoregions: 82), 2018"

"Total Species:",2300
"Native Species:",1200
"Non-native Species:",1100
"Total Mean C:",2.7
"Native Mean C:",5.1

"Scientific Name",Family,Acronym,Native?,C,W,Physiognomy,Duration,"Common Name"
"Betula alleghaniensis",,BEAL2,native,5,,,,
"Betula lenta",,BELE,native,5,,,,
"Betula papyrifera var. cordifolia",,BEPAC2,native,7,,,,
"Betula papyrifera var. papyrifera",,BEPAP,native,3,,,,
"Betula pendula",,BEPE3,non-native,0,,,,
"Betula platyphylla",,BEPL2,non-native,0,,,,
"Betula populifolia",,BEPO,native,2,,,,
"Betula pubescens",,BEPU5,non-native,0,,,,
"Betula pumila",,BEPU4,native,8,,,,
"Betula �caerulea",,BECA4,native,6,,,,
"Bidens alba",,BIAL,non-native,0,,,,
"Bidens beckii",,BIBE2,native,6,,,,
"Bidens connata",,BICO5,native,3,,,,
"Bidens discoidea",,BIDI,native,4,,,,
"Bidens eatonii",,BIEA,native,6,,,,
"Bidens frondosa",,BIFR,native,2,,,,
"Bidens hyperborea",,BIHY,native,6,,,,
"Bidens pilosa",,BIPI,non-native,0,,,,
"Bidens tenuisecta",,BITE,non-native,0,,,,
"Bidens vulgata",,BIVU,native,2,,,,
"Boehmeria cylindrica",,BOCY,native,5,,,,
"Bolboschoenus fluviatilis",,BOFL3,native,6,,,,
"Bolboschoenus maritimus",,BOMA7,native,6,,,,
"Bolboschoenus novae-angliae",,BONO,native,9,,,,
"Bolboschoenus robustus",,BORO5,native,7,,,,
"Boltonia asteroides",,BOAS,non-native,0,,,,
"Borago officinalis",,BOOF,non-native,0,,,,
"Botrychium biternatum",,BOBI,non-native,0,,,,
"Botrychium dissectum",,BODI2,native,4,,,,
"Botrychium lanceolatum var. angustisegmentum",,BOLAA2,native,5,,,,
"Botrychium lunaria",,BOLU,native,4,,,,
"Botrychium matricariifolium",,BOMA2,native,5,,,,
"Botrychium multifidum",,BOMU,native,4,,,,
"Botrychium oneidense",,BOON,native,5,,,,
"Botrychium simplex",,BOSI,native,3,,,,
"Botrychium virginianum",,BOVI,native,7,,,,
"Bouteloua gracilis",,BOGR2,non-native,0,,,,
"Bouteloua radicosa",,BORA,non-native,0,,,,
"Bouteloua simplex",,BOSI2,non-native,0,,,,
"Brachyelytrum aristosum",,BRAR9,native,6,,,,
"Bracteantha bracteata",,BRBR15,non-native,0,,,,
"Brasenia schreberi",,BRSC,native,5,,,,
"Brassica juncea",,BRJU,non-native,0,,,,
"Brassica napus",,BRNA,non-native,0,,,,
"Brassica nigra",,BRNI,non-native,0,,,,
"Brassica oleracea",,BROL,non-native,0,,,,
"Brassica rapa",,BRRA,non-native,0,,,,
"Briza media",,BRME,non-native,0,,,,
"Bromus arvensis",,BRAR5,non-native,0,,,,
"Bromus briziformis",,BRBR5,non-native,0,,,,
"Bromus ciliatus",,BRCI2,native,4,,,,
"Bromus diandrus",,BRDI3,non-native,0,,,,
"Bromus erectus",,BRER3,non-native,0,,,,
"Bromus hordeaceus",,BRHO2,non-native,0,,,,
"Bromus inermis",,BRIN2,non-native,0,,,,
"Bromus kalmii",,BRKA2,native,7,,,,
"Bromus latiglumis",,BRLA4,native,6,,,,
"Bromus lepidus",,BRLE5,non-native,0,,,,
"Bromus marginatus",,BRMA4,non-native,0,,,,
"Bromus pubescens",,BRPU6,native,7,,,,
"Bromus racemosus",,BRRA2,non-native,0,,,,
"Bromus rubens",,BRRU2,non-native,0,,,,
"Bromus secalinus",,BRSE,non-native,0,,,,
"Bromus squarrosus",,BRSQ2,non-native,0,,,,
"Bromus sterilis",,BRST2,non-native,0,,,,
"Bromus tectorum",,BRTE,non-native,0,,,,
"Broussonetia papyrifera",,BRPA4,non-native,0,,,,
"Buddleja davidii",,BUDA2,non-native,0,,,,
"Buglossoides arvensis",,BUAR3,non-native,0,,,,
"Bulbostylis capillaris",,BUCA2,native,2,,,,
"Bunias orientalis",,BUOR,non-native,0,,,,
"Bupleurum rotundifolium",,BURO,non-native,0,,,,
"Butomus umbellatus",,BUUM,non-native,0,,,,
"Cakile edentula var. edentula",,CAEDE2,native,7,,,,
"Calamagrostis canadensis",,CACA4,native,3,,,,
"Calamagrostis epigeios",,CAEP,non-native,0,,,,
"Calamagrostis pickeringii",,CAPI,native,7,,,,
"Calamagrostis stricta ssp. inexpansa",,CASTI3,native,8,,,,
"Calandrinia ciliata",,CACI2,non-native,0,,,,
"Calendula officinalis",,CAOF,non-native,0,,,,
"Calla palustris",,CAPA,native,6,,,,
"Callistephus chinensis",,CACH25,non-native,0,,,,
"Callitriche heterophylla",,CAHE3,native,5,,,,
"Callitriche palustris",,CAPA52,native,4,,,,
"Callitriche stagnalis",,CAST,non-native,0,,,,
"Calluna vulgaris",,CAVU,non-native,0,,,,
"Calopogon tuberosus",,CATU5,native,7,,,,
"Caltha palustris",,CAPA5,native,6,,,,
"Calycanthus floridus",,CAFL22,non-native,0,,,,
"Calypso bulbosa",,CABU,native,8,,,,
"Calystegia hederacea",,CAHE21,non-native,0,,,,
"Calystegia sepium",,CASE13,native,2,,,,
"Calystegia silvatica",,CASI10,non-native,0,,,,
"Camelina microcarpa",,CAMI2,non-native,0,,,,
"Camelina sativa",,CASA2,non-native,0,,,,
"Campanula aparinoides",,CAAP2,native,5,,,,
"Campanula bononiensis",,CABO8,non-native,0,,,,
"Campanula carpatica",,CACA37,non-native,0,,,,
"Campanula divaricata",,CADI3,non-native,0,,,,
"Campanula glomerata",,CAGL2,non-native,0,,,,
"Campanula latifolia",,CALA40,non-native,0,,,,
"Campanula medium",,CAME20,non-native,0,,,,
"Campanula patula",,CAPA44,non-native,0,,,,
"Campanula persicifolia",,CAPE20,non-native,0,,,,
"Campanula punctata",,CAPU20,non-native,0,,,,
"Campanula rapunculoides",,CARA,non-native,0,,,,
"Campanula rotundifolia",,CARO2,native,6,,,,
"Campanula trachelium",,CATR4,non-native,0,,,,
"Cannabis sativa",,CASA3,non-native,0,,,,
"Capsella bursa-pastoris",,CABU2,non-native,0,,,,
"Capsicum annuum",,CAAN4,non-native,0,,,,
"Caragana arborescens",,CAAR18,non-native,0,,,,
"Cardamine concatenata",,CACO26,native,8,,,,
"Cardamine diphylla",,CADI10,native,6,,,,
"Cardamine flexuosa",,CAFL14,non-native,0,,,,
"Cardamine hirsuta",,CAHI3,non-native,0,,,,
"Cardamine impatiens",,CAIM,non-native,0,,,,
"Cardamine longii",,CALO11,native,8,,,,
"Cardamine maxima",,CAMA36,native,6,,,,
"Cardamine parviflora",,CAPA12,native,5,,,,
"Cardamine pensylvanica",,CAPE3,native,5,,,,
"Cardamine pratensis",,CAPR3,non-native,0,,,,
"Cardaria draba",,CADR,non-native,0,,,,
"Cardiospermum halicacabum",,CAHA13,non-native,0,,,,
"Carduus acanthoides",,CAAC,non-native,0,,,,
"Carduus crispus",,CACR2,non-native,0,,,,
"Carduus nutans",,CANU4,non-native,0,,,,
"Carex acutiformis",,CAAC2,non-native,0,,,,
"Carex adusta",,CAAD2,native,3,,,,
"Carex albicans",,CAA25,native,5,,,,
"Carex alopecoidea",,CAAL8,native,8,,,,
"Carex annectens",,CAAN6,native,2,,,,
"Carex appalachica",,CAAP5,native,6,,,,
"Carex aquatilis",,CAAQ,native,6,,,,
"Carex arcta",,CAAR2,native,6,,,,
"Carex arctata",,CAAR3,native,4,,,,
"Carex argyrantha",,CAAR4,native,4,,,,
"Carex atherodes",,CAAT2,native,3,,,,
"Carex atlantica",,CAAT4,native,6,,,,
"Carex atratiformis",,CAAT6,native,8,,,,
"Carex aurea",,CAAU3,native,4,,,,
"Carex backii",,CABA3,native,7,,,,
"Carex bebbii",,CABE2,native,4,,,,
"Carex billingsii",,CABI22,native,8,,,,
"Carex brevior",,CABR10,native,3,,,,
"Carex bromoides",,CABR14,native,4,,,,
"Carex brunnescens",,CABR15,native,4,,,,
"Carex bullata",,CABU7,native,7,,,,
"Carex buxbaumii",,CABU6,native,7,,,,
"Carex canescens",,CACA11,native,5,,,,
"Carex capillaris",,CACA12,native,8,,,,
"Carex caryophyllea",,CACA23,non-native,0,,,,
"Carex castanea",,CACA16,native,6,,,,
"Carex cephaloidea",,CACE2,native,7,,,,
"Carex cephalophora",,CACE,native,6,,,,
"Carex chordorrhiza",,CACH5,native,7,,,,
"Carex communis",,CACO7,native,4,,,,
"Carex comosa",,CACO8,native,6,,,,
"Carex conoidea",,CACO14,native,4,,,,
"Carex crawfordii",,CACR4,native,2,,,,
"Carex crinita",,CACR6,native,3,,,,
"Carex cryptolepis",,CACR9,native,5,,,,
"Carex cumulata",,CACU3,native,3,,,,
"Carex deflexa",,CADE7,native,4,,,,
"Carex deweyana",,CADE9,native,5,,,,
"Carex diandra",,CADI4,native,8,,,,
"Carex digitalis",,CADI5,native,6,,,,
"Carex disperma",,CADI6,native,5,,,,
"Carex eburnea",,CAEB2,native,9,,,,
"Carex echinata",,CAEC,native,3,,,,
"Carex exilis",,CAEX7,native,8,,,,
"Carex flava",,CAFL4,native,4,,,,
"Carex foenea",,CAFO3,native,5,,,,
"Carex folliculata",,CAFO6,native,5,,,,
"Carex garberi",,CAGA3,native,8,,,,
"Carex gracillima",,CAGR2,native,3,,,,
"Carex granularis",,CAGR3,native,4,,,,
"Carex gynandra",,CAGY4,native,2,,,,
"Carex gynocrates",,CAGY2,native,9,,,,
"Carex haydenii",,CAHA7,native,4,,,,
"Carex hirta",,CAHI10,non-native,0,,,,
"Carex hirtifolia",,CAHI5,native,6,,,,
"Carex hormathodes",,CAHO8,native,6,,,,
"Carex houghtoniana",,CAHO9,native,3,,,,
"Carex hystericina",,CAHY4,native,4,,,,
"Carex interior",,CAIN11,native,6,,,,
"Carex intumescens",,CAIN12,native,4,,,,
"Carex kobomugi",,CAKO2,non-native,0,,,,
"Carex lacustris",,CALA16,native,4,,,,
"Carex lasiocarpa",,CALA11,native,6,,,,
"Carex laxiculmis",,CALA18,native,7,,,,
"Carex laxiflora",,CALA19,native,6,,,,
"Carex lenticularis",,CALE8,native,6,,,,
"Carex leptalea",,CALE10,native,5,,,,
"Carex leptonervia",,CALE11,native,5,,,,
"Carex limosa",,CALI7,native,7,,,,
"Carex livida",,CALI,native,9,,,,
"Carex lucorum",,CALU17,native,3,,,,
"Carex lupulina",,CALU4,native,5,,,,
"Carex lurida",,CALU5,native,2,,,,
"Carex mackenziei",,CAMA8,native,8,,,,
"Carex magellanica",,CAMA12,native,7,,,,
"Carex merritt-fernaldii",,CAME12,native,3,,,,
"Carex michauxiana",,CAMI15,native,8,,,,
"Carex nigra",,CANI5,native,3,,,,
"Carex normalis",,CANO,native,2,,,,
"Carex novae-angliae",,CANO4,native,6,,,,
"Carex oligosperma",,CAOL3,native,8,,,,
"Carex ormostachya",,CAOR5,native,5,,,,
"Carex oronensis",,CAOR6,native,3,,,,
"Carex ovalis",,CAOV8,non-native,0,,,,
"Carex paleacea",,CAPA29,native,7,,,,
"Carex pallescens",,CAPA17,native,3,,,,
"Carex panicea",,CAPA30,non-native,0,,,,
"Carex pauciflora",,CAPA19,native,8,,,,
"Carex peckii",,CAPE11,native,6,,,,
"Carex pedunculata",,CAPE4,native,5,,,,
"Carex pellita",,CAPE42,native,6,,,,
"Carex pensylvanica",,CAPE6,native,5,,,,
"Carex plantaginea",,CAPL4,native,7,,,,
"Carex platyphylla",,CAPL5,native,7,,,,
"Carex praegracilis",,CAPR5,non-native,0,,,,
"Carex prairea",,CAPR6,native,7,,,,
"Carex prasina",,CAPR12,native,5,,,,
"Carex projecta",,CAPR9,native,3,,,,
"Carex pseudocyperus",,CAPS,native,5,,,,
"Carex radiata",,CARA8,native,5,,,,
"Carex retrorsa",,CARE4,native,5,,,,
"Carex rosea",,CARO22,native,5,,,,
"Carex rostrata",,CARO6,native,7,,,,
"Carex scabrata",,CASC13,native,6,,,,
"Carex scoparia",,CASC11,native,2,,,,
"Carex siccata",,CASI12,native,5,,,,
"Carex silicea",,CASI6,native,5,,,,
"Carex sparganioides",,CASP3,native,7,,,,
"Carex spicata",,CASP10,non-native,0,,,,
"Carex sprengelii",,CASP7,native,5,,,,
"Carex sterilis",,CAST16,native,8,,,,
"Carex stipata",,CAST5,native,3,,,,
"Carex stricta",,CAST8,native,4,,,,
"Carex swanii",,CASW,native,4,,,,
"Carex tenera",,CATE3,native,2,,,,
"Carex tenuiflora",,CATE5,native,7,,,,
"Carex tincta",,CATI2,native,3,,,,
"Carex tonsa",,CATO10,native,3,,,,
"Carex torta",,CATO4,native,7,,,,
"Carex tribuloides",,CATR7,native,3,,,,
"Carex trisperma",,CATR10,native,5,,,,
"Carex tuckermanii",,CATU2,native,5,,,,
"Carex typhina",,CATY,native,7,,,,
"Carex umbellata",,CAUM4,native,3,,,,
"Carex utriculata",,CAUT,native,5,,,,
"Carex vacillans",,CAVA15,native,9,,,,
"Carex vaginata",,CAVA2,native,8,,,,
"Carex vesicaria",,CAVE6,native,5,,,,
"Carex vestita",,CAVE9,native,4,,,,
"Carex virescens",,CAVI4,native,5,,,,
"Carex viridula",,CAVI5,native,6,,,,
"Carex vulpinoidea",,CAVU2,native,2,,,,
"Carex wiegandii",,CAWI7,native,5,,,,
"Carpinus caroliniana",,CACA18,native,5,,,,
"Carum carvi",,CACA19,non-native,0,,,,
"Carya ovata",,CAOV2,native,5,,,,
"Castanea dentata",,CADE12,native,5,,,,
"Castilleja septentrionalis",,CASE4,native,8,,,,
"Catalpa bignonioides",,CABI8,non-native,0,,,,
"Catalpa ovata",,CAOV5,non-native,0,,,,
"Catalpa speciosa",,CASP8,non-native,0,,,,
"Caulophyllum thalictroides",,CATH2,native,7,,,,
"Ceanothus americanus",,CEAM,native,6,,,,
"Celastrus orbiculatus",,CEOR7,non-native,0,,,,
"Celastrus scandens",,CESC,native,6,,,,
"Celosia argentea",,CEAR3,non-native,0,,,,
"Cenchrus spinifex",,CESP4,non-native,0,,,,
"Centaurea cyanus",,CECY2,non-native,0,,,,
"Centaurea diffusa",,CEDI3,non-native,0,,,,
"Centaurea jacea",,CEJA,non-native,0,,,,
"Centaurea montana",,CEMO,non-native,0,,,,
"Centaurea nigra",,CENI2,non-native,0,,,,
"Centaurea nigrescens",,CENI3,non-native,0,,,,
"Centaurea scabiosa",,CESC2,non-native,0,,,,
"Centaurea solstitialis",,CESO3,non-native,0,,,,
"Centaurea stoebe",,CEST8,non-native,0,,,,
"Centaurium erythraea",,CEER5,non-native,0,,,,
"Centaurium pulchellum",,CEPU3,non-native,0,,,,
"Centaurium spicatum",,CESP3,non-native,0,,,,
"Cephalanthus occidentalis",,CEOC2,native,6,,,,
"Cerastium arvense",,CEAR4,native,5,,,,
"Cerastium glomeratum",,CEGL2,non-native,0,,,,
"Cerastium pumilum",,CEPU4,non-native,0,,,,
"Cerastium semidecandrum",,CESE4,non-native,0,,,,
"Cerastium tomentosum",,CETO2,non-native,0,,,,
"Ceratophyllum demersum",,CEDE4,native,3,,,,
