"Southern Coastal Plain (EPA Ecoregion 75)"
2013
"Gianopulos, K. 2014. Coefficient of Conservatism Database Development for Wetland Plants Occurring in the Southeast United States. NC Dept. of Envir. Quality, Div. of Water Resources: Wetlands Branch. Report to the EPA. developed with 15 expert botanists"
"Southern Coastal Plain (EPA Ecoregion 75)  , 2013"

"Total Species:",4603
"Native Species:",4259
"Non-native Species:",344
"Total Mean C:",5.1
"Native Mean C:",5.5

"Scientific Name",Family,Acronym,Native?,C,W,Physiognomy,Duration,"Common Name"
"Ammannia teres",,AMCO,native,4,-5,forb,annual,"valley redstem"
"Ammannia teres var. exauriculata",,AMLA3,native,4,-5,forb,annual,"pink redstem"
"Amorpha angustifolia",,AMFR,native,5,-3,shrub,perennial,"false indigo bush"
"Amorpha bushii",,AMFR,native,5,-3,shrub,perennial,"false indigo bush"
"Amorpha croceolanata",,AMFR,native,5,-3,shrub,perennial,"false indigo bush"
"Amorpha curtissii",,AMFR,native,5,-3,shrub,perennial,"false indigo bush"
"Amorpha dewinkeleri",,AMFR,native,5,-3,shrub,perennial,"false indigo bush"
"Amorpha fruticosa",,AMFR,native,5,-3,shrub,perennial,"false indigo bush"
"Amorpha fruticosa var. angustifolia",,AMFR,native,5,-3,shrub,perennial,"false indigo bush"
"Amorpha fruticosa var. croceolanata",,AMFR,native,5,-3,shrub,perennial,"false indigo bush"
"Amorpha fruticosa var. emarginata",,AMFR,native,5,-3,shrub,perennial,"false indigo bush"
"Amorpha fruticosa var. oblongifolia",,AMFR,native,5,-3,shrub,perennial,"false indigo bush"
"Amorpha fruticosa var. occidentalis",,AMFR,native,5,-3,shrub,perennial,"false indigo bush"
"Amorpha fruticosa var. tennesseensis",,AMFR,native,5,-3,shrub,perennial,"false indigo bush"
"Amorpha georgiana",,AMGE,native,9,-3,shrub,perennial,"georgia false indigo"
"Amorpha herbacea",,AMHE,native,6,0,shrub,perennial,"clusterspike false indigo"
"Amorpha occidentalis",,AMFR,native,5,-3,shrub,perennial,"false indigo bush"
"Amorpha occidentalis var. arizonica",,AMFR,native,5,-3,shrub,perennial,"false indigo bush"
"Amorpha occidentalis var. emarginata",,AMFR,native,5,-3,shrub,perennial,"false indigo bush"
"Amorpha tennesseensis",,AMFR,native,5,-3,shrub,perennial,"false indigo bush"
"Amorpha virgata",,AMFR,native,5,-3,shrub,perennial,"false indigo bush"
"Ampelaster carolinianus",,AMCA14,native,7,-5,shrub,perennial,"climbing aster"
"Ampelopsis arborea",,AMAR5,native,3,0,vine,perennial,peppervine
"Ampelopsis bipinnata",,AMAR5,native,3,0,vine,perennial,peppervine
"Ampelopsis cordata",,AMCO2,native,4,0,vine,perennial,"heartleaf peppervine"
"Ampelothamnus phillyreifolius",,PIPH,native,8,-3,vine,perennial,"climbing fetterbush"
"Amphicarpaea bracteata",,AMBR2,native,5,0,vine,perennial,"american hogpeanut"
"Amphicarpum amphicarpon",,AMPU6,native,9,-3,grass,perennial,"blue maidencane"
"Amphicarpum floridanum",,AMMU2,native,5,-3,grass,perennial,"muhlenberg maidencane"
"Amphicarpum muehlenbergianum",,AMMU2,native,5,-3,grass,perennial,"muhlenberg maidencane"
"Amphicarpum purshii",,AMPU6,native,9,-3,grass,perennial,"blue maidencane"
"Amsonia amsonia",,AMTAT,native,7,,forb,perennial,"eastern bluestar"
"Amsonia glaberrima",,AMTAT,native,7,,forb,perennial,"eastern bluestar"
"Amsonia rigida",,AMRI,native,6,-3,forb,perennial,"stiff bluestar"
"Amsonia tabernaemontana",,AMTA2,native,6,-3,forb,perennial,"eastern bluestar"
"Amsonia tabernaemontana var. tabernaemontana",,AMTAT,native,7,,forb,perennial,"eastern bluestar"
"Amyris elemifera",,AMEL,native,7,0,tree,perennial,"sea torchwood"
"Amyris toxifera",,METO3,native,5,0,tree,perennial,"florida poisontree"
"Anagallis minima",,ANMI4,native,4,,forb,annual,chaffweed
"Anagallis pumila",,ANPU4,native,4,,forb,annual,"florida pimpernel"
"Anantherix connivens",,ASCO19,native,8,-5,forb,perennial,"largeflower milkweed"
"Anastrophus compressus",,AXCO,native,4,0,grass,perennial,"broadleaf carpetgrass"
"Anastrophus furcatus",,AXFU,native,3,-5,grass,perennial,"big carpetgrass"
"Anatherum virginicum subvar. mohrii",,ANMO3,native,7,-3,grass,perennial,"mohrs bluestem"
"Anchistea virginica",,WOVI,native,7,-5,fern,perennial,"virginia chainfern"
"Andromeda populifolia",,AGPO2,native,7,-3,shrub,perennial,"florida hobblebush"
"Andropogon arctatus",,ANAR2,native,8,0,grass,perennial,"pinewoods bluestem"
"Andropogon brachystachyus",,ANBR2,native,6,0,grass,perennial,"shortspike bluestem"
"Andropogon capillipes",,ANCA4,native,5,0,grass,perennial,"chalky bluestem"
"Andropogon chrysocomus",,ANGE,native,7,0,grass,perennial,"big bluestem"
"Andropogon furcatus",,ANGE,native,7,0,grass,perennial,"big bluestem"
"Andropogon gerardii",,ANGE,native,7,0,grass,perennial,"big bluestem"
"Andropogon gerardii var. chrysocomus",,ANGE,native,7,0,grass,perennial,"big bluestem"
"Andropogon glaucopsis",,ANGL10,native,5,-3,grass,perennial,"purple bluestem"
"Andropogon glomeratus",,ANGL2,native,4,-3,grass,perennial,"bushy bluestem"
"Andropogon glomeratus var. glaucopsis",,ANGL10,native,5,-3,grass,perennial,"purple bluestem"
"Andropogon gyrans",,ANGY2,native,5,0,grass,perennial,"elliotts bluestem"
"Andropogon gyrans var. stenophyllus",,ANGYS,native,6,,grass,perennial,"elliotts bluestem"
"Andropogon insulare",,DIIN2,native,5,0,grass,perennial,sourgrass
"Andropogon liebmannii",,ANMO3,native,7,-3,grass,perennial,"mohrs bluestem"
"Andropogon liebmannii var. pungensis",,ANMO3,native,7,-3,grass,perennial,"mohrs bluestem"
"Andropogon littoralis",,SCLI11,native,7,0,grass,perennial,"shore little bluestem"
"Andropogon longiberbis",,ANLO2,native,5,0,grass,perennial,"hairy bluestem"
"Andropogon maritimus",,SCMA3,native,7,0,grass,perennial,"gulf bluestem"
"Andropogon mohrii",,ANMO3,native,7,-3,grass,perennial,"mohrs bluestem"
"Andropogon perangustatus",,ANGYS,native,6,,grass,perennial,"elliotts bluestem"
"Andropogon provincialis",,ANGE,native,7,0,grass,perennial,"big bluestem"
"Andropogon scoparius var. littoralis",,SCLI11,native,7,0,grass,perennial,"shore little bluestem"
"Andropogon virginicus",,ANVI2,native,3,0,grass,perennial,"broomsedge bluestem"
"Andropogon virginicus var. glaucopsis",,ANGL10,native,5,-3,grass,perennial,"purple bluestem"
"Andropogon virginicus var. glaucus",,ANCA4,native,5,0,grass,perennial,"chalky bluestem"
"Andropogon virginicus var. stenophyllus",,ANGYS,native,6,,grass,perennial,"elliotts bluestem"
"Anisophyllum thymifolium",,CHTH4,native,4,0,forb,annual,"gulf sandmat"
"Anisostichus capreolata",,BICA,native,4,0,vine,perennial,crossvine
"Anisostichus crucigera",,BICA,native,4,0,vine,perennial,crossvine
"Annona glabra",,ANGL4,native,7,-5,tree,perennial,"pond apple"
"Anoda acerifolia",,ANCR2,non-native,0,0,forb,annual,"crested anoda"
"Anoda cristata",,ANCR2,non-native,0,0,forb,annual,"crested anoda"
"Anoda cristata var. brachyantha",,ANCR2,non-native,0,0,forb,annual,"crested anoda"
"Anoda cristata var. digitata",,ANCR2,non-native,0,0,forb,annual,"crested anoda"
"Anoda lavaterioides",,ANCR2,non-native,0,0,forb,annual,"crested anoda"
"Antenoron virginianum",,POVI2,native,6,0,forb,perennial,jumpseed
"Apassalus humistratus",,DYHU,native,8,-3,forb,perennial,"swamp snakeherb"
"Apios americana",,APAM,native,5,-3,vine,perennial,groundnut
"Apios americana var. turrigera",,APAM,native,5,-3,vine,perennial,groundnut
"Apocynum cannabinum",,APCA,native,3,3,forb,perennial,indianhemp
"Apocynum cannabinum var. angustifolium",,APCA,native,3,3,forb,perennial,indianhemp
"Apocynum cannabinum var. glaberrimum",,APCA,native,3,3,forb,perennial,indianhemp
"Apocynum cannabinum var. greeneanum",,APCA,native,3,3,forb,perennial,indianhemp
"Apocynum cannabinum var. hypericifolium",,APCA,native,3,3,forb,perennial,indianhemp
"Apocynum cannabinum var. nemorale",,APCA,native,3,3,forb,perennial,indianhemp
"Apocynum cannabinum var. pubescens",,APCA,native,3,3,forb,perennial,indianhemp
"Apocynum cannabinum var. suksdorfii",,APCA,native,3,3,forb,perennial,indianhemp
"Apocynum hypericifolium",,APCA,native,3,3,forb,perennial,indianhemp
"Apocynum pubescens",,APCA,native,3,3,forb,perennial,indianhemp
"Apocynum sibiricum",,APCA,native,3,3,forb,perennial,indianhemp
"Apocynum sibiricum var. cordigerum",,APCA,native,3,3,forb,perennial,indianhemp
"Apocynum sibiricum var. farwellii",,APCA,native,3,3,forb,perennial,indianhemp
"Apocynum sibiricum var. salignum",,APCA,native,3,3,forb,perennial,indianhemp
"Apocynum suksdorfii",,APCA,native,3,3,forb,perennial,indianhemp
"Apocynum suksdorfii var. angustifolium",,APCA,native,3,3,forb,perennial,indianhemp
"Apteria aphylla",,APAP,native,9,-3,forb,perennial,"nodding nixie"
"Apteria aphylla var. hymenanthera",,APAP,native,9,-3,forb,perennial,"nodding nixie"
"Apteria hymenanthera",,APAP,native,9,-3,forb,perennial,"nodding nixie"
"Aquilegia australis",,AQCA,native,8,3,forb,perennial,"red columbine"
"Aquilegia canadensis",,AQCA,native,8,3,forb,perennial,"red columbine"
"Aquilegia canadensis var. australis",,AQCA,native,8,3,forb,perennial,"red columbine"
"Aquilegia canadensis var. coccinea",,AQCA,native,8,3,forb,perennial,"red columbine"
"Aquilegia canadensis var. eminens",,AQCA,native,8,3,forb,perennial,"red columbine"
"Aquilegia canadensis var. hybrida",,AQCA,native,8,3,forb,perennial,"red columbine"
"Aquilegia canadensis var. latiuscula",,AQCA,native,8,3,forb,perennial,"red columbine"
"Aquilegia coccinea",,AQCA,native,8,3,forb,perennial,"red columbine"
"Aquilegia latiuscula",,AQCA,native,8,3,forb,perennial,"red columbine"
"Aquilegia phoenicantha",,AQCA,native,8,3,forb,perennial,"red columbine"
"Arabis bulbosa",,CABU3,native,7,-5,forb,perennial,"bulbous bittercress"
"Arabis rhomboidea",,CABU3,native,7,-5,forb,perennial,"bulbous bittercress"
"Aralia spinosa",,ARSP2,native,4,0,tree,perennial,"devils walkingstick"
"Aranella fimbriata",,UTSI,native,5,-5,forb,perennial,"fringed bladderwort"
"Arenaria godfreyi",,MIGO,native,7,-3,forb,perennial,"godfreys stitchwort"
"Arenaria lanuginosa",,ARLA4,native,6,0,forb,perennial,"spreading sandwort"
"Arenaria patula",,MIPA6,native,6,0,forb,annual,"pitchers stitchwort"
"Arenaria serpyllifolia",,ARSE2,non-native,0,5,forb,annual,"thyme-leaf sandwort"
"Arethusa racemosa",,PORA4,native,9,-3,forb,perennial,"hairy shadow witch"
"Argentacer saccharinum",,ACSA2,native,4,0,tree,perennial,"silver maple"
"Arisaema dracontium",,ARDR3,native,6,-3,forb,perennial,"green dragon"
"Arisaema quinatum",,ARTRQ,native,7,,forb,perennial,"jack in the pulpit"
"Arisaema triphyllum",,ARTR,native,6,-3,forb,perennial,"jack in the pulpit"
"Arisaema triphyllum ssp. quinatum",,ARTRQ,native,7,,forb,perennial,"jack in the pulpit"
"Aristida affinis",,ARPA26,native,6,,grass,perennial,"longleaf threeawn"
"Aristida palustris",,ARPA26,native,6,,grass,perennial,"longleaf threeawn"
"Aristida patula",,ARPA11,native,4,0,grass,perennial,"tall threeawn"
"Aristida purpurascens",,ARPU8,native,6,-3,grass,perennial,"arrowfeather threeawn"
"Aristida purpurascens var. tenuispica",,ARPUT,native,6,,grass,perennial,"arrowfeather threeawn"
"Aristida purpurascens var. virgata",,ARPUV,native,4,,grass,perennial,"arrowfeather threeawn"
"Aristida rhizomophora",,ARRH,native,8,-3,grass,perennial,"florida threeawn"
"Aristida simpliciflora",,ARSI3,native,8,0,grass,perennial,"southern threeawn"
"Aristida spiciformis",,ARSP3,native,5,0,grass,perennial,"bottlebrush threeawn"
"Aristida stricta",,ARST5,native,8,0,grass,perennial,"pineland threeawn"
"Aristida tenuispica",,ARPUT,native,6,,grass,perennial,"arrowfeather threeawn"
"Aristida virgata",,ARPUV,native,4,,grass,perennial,"arrowfeather threeawn"
"Aristolochia tomentosa",,ARTO3,native,6,0,vine,perennial,"woolly dutchmans pipe"
"Armoracia aquatica",,NEAQ2,native,5,-5,forb,perennial,lakecress
"Armoracia lacustris",,NEAQ2,native,5,-5,forb,perennial,lakecress
"Arnoglossum diversifolium",,ARDI9,native,7,-3,forb,perennial,"variableleaf indian plantain"
"Arnoglossum ovatum",,AROV,native,8,-3,forb,perennial,"ovateleaf cacalia"
"Arnoglossum plantagineum",,ARPL4,native,8,3,forb,perennial,"groovestem indian plantain"
"Arnoglossum sulcatum",,ARSU5,native,8,-5,forb,perennial,"georgia indian plantain"
"Aronia arbutifolia",,PHPY4,native,6,-3,shrub,perennial,"red chokeberry"
"Aronia arbutifolia var. brilliantissima",,PHPY4,native,6,-3,shrub,perennial,"red chokeberry"
"Aronia arbutifolia var. glabra",,PHPY4,native,6,-3,shrub,perennial,"red chokeberry"
"Arthrocnemum perenne",,SAPE11,native,7,,forb,perennial,chickenclaws
"Arundinaria gigantea",,ARGI,native,5,-3,shrub,perennial,"giant cane"
"Arundo donax",,ARDO4,non-native,0,0,shrub,perennial,giant-reed
"Asclepias connivens",,ASCO19,native,8,-5,forb,perennial,"largeflower milkweed"
"Asclepias curassavica",,ASCU,non-native,0,0,shrub,perennial,bloodflower
"Asclepias incarnata",,ASIN,native,5,-5,forb,perennial,"swamp milkweed"
"Asclepias lanceolata",,ASLA2,native,6,-5,forb,perennial,"fewflower milkweed"
"Asclepias lanceolata var. paupercula",,ASLA2,native,6,-5,forb,perennial,"fewflower milkweed"
"Asclepias laurifolia",,ASRU,native,7,-5,forb,perennial,"red milkweed"
"Asclepias longifolia",,ASLO,native,8,-3,forb,perennial,"longleaf milkweed"
"Asclepias michauxii",,ASMI12,native,8,0,forb,perennial,"michauxs milkweed"
"Asclepias pedicellata",,ASPE8,native,6,-3,forb,perennial,"savannah milkweed"
"Asclepias perennis",,ASPE,native,7,-5,forb,perennial,"aquatic milkweed"
"Asclepias rubra",,ASRU,native,7,-5,forb,perennial,"red milkweed"
"Asclepias viridula",,ASVI9,native,9,-3,forb,perennial,"southern milkweed"
"Ascyrum crux-andreae",,HYCR3,native,6,-3,shrub,perennial,"st. peterswort"
"Ascyrum cuneifolium",,HYCR3,native,6,-3,shrub,perennial,"st. peterswort"
"Ascyrum edisonianum",,HYED,native,7,-5,shrub,perennial,"arcadian st. johnswort"
"Ascyrum hypericoides",,HYHYH,native,4,,shrub,perennial,"st. andrews cross"
"Ascyrum hypericoides var. oblongifolium",,HYHYH,native,4,,shrub,perennial,"st. andrews cross"
"Ascyrum linifolium",,HYHYH,native,4,,shrub,perennial,"st. andrews cross"
"Ascyrum stans",,HYCR3,native,6,-3,shrub,perennial,"st. peterswort"
"Ascyrum tetrapetalum",,HYTE4,native,5,-5,shrub,perennial,"fourpetal st. johnswort"
"Asimina pulchella",,DEPU6,native,7,0,shrub,perennial,"royal false pawpaw"
"Asimina rugelii",,DERU,native,7,-3,shrub,perennial,"rugels false pawpaw"
"Asimina triloba",,ASTR,native,7,0,tree,perennial,pawpaw
"Asperula tinctoria",,GATI,native,4,-3,forb,perennial,"stiff marsh bedstraw"
"Aspidium biserratum",,NEBI,native,7,,fern,perennial,"giant swordfern"
"Asplenium abscissum",,ASAB2,native,9,-3,forb,perennial,"cutleaf spleenwort"
"Asplenium anthriscifolium",,ASPU10,native,7,0,forb,perennial,"dwarf spleenwort"
"Asplenium cristatum",,ASCR6,native,8,0,forb,perennial,"parsley spleenwort"
"Asplenium dentatum",,ASTR9,native,9,-3,forb,perennial,"toothed spleenwort"
"Asplenium heterochroum",,ASHE3,native,9,0,forb,perennial,"bicolored spleenwort"
"Asplenium pumilum",,ASPU10,native,7,0,forb,perennial,"dwarf spleenwort"
"Asplenium pumilum var. anthriscifolium",,ASPU10,native,7,0,forb,perennial,"dwarf spleenwort"
"Asplenium trichomanes",,ASTR2,native,9,0,forb,perennial,"maidenhair spleenwort"
