"Mid-Atlantic Allegheny Plateau (non-glaciated)"
2012
"Mid-Atlantic Wetland Workgroup (MAWWG). 2012. Floristic Quality Assessment Index (FQAI) calculator. "
"Mid-Atlantic Allegheny Plateau (non-glaciated)  , 2012"

"Total Species:",2135
"Native Species:",2135
"Non-native Species:",0
"Total Mean C:",6.2
"Native Mean C:",6.2

"Scientific Name",Family,Acronym,Native?,C,W,Physiognomy,Duration,"Common Name"
"Amelanchier laevis",Rosaceae,AMLA,native,7,0,tree,perennial,
"Amelanchier obovalis",Rosaceae,AMOB2,native,6,3,shrub,perennial,
"Amelanchier sanguinea",Rosaceae,AMSA,native,8,0,tree,perennial,
"Amelanchier stolonifera",Rosaceae,AMST80,native,7,3,shrub,perennial,
"Amianthium muscitoxicum",Liliaceae,AMMU,native,8,0,forb,perennial,
"Ammannia coccinea",Lythraceae,AMCO,native,3,-5,forb,annual,
"Amorpha fruticosa",Fabaceae,AMFR,native,5,-3,shrub,perennial,
"Amphicarpaea bracteata",Fabaceae,AMBR2,native,4,0,forb,perennial,
"Amsonia tabernaemontana",Apocynaceae,AMTA2,native,3,-3,forb,perennial,
"Anaphalis margaritacea",Asteraceae,ANMA,native,3,0,forb,perennial,
"Andromeda polifolia var glaucophylla",Ericaceae,ANPOG,native,10,-5,shrub,perennial,
"Andropogon gerardii",Poaceae,ANGE,native,5,0,grass,perennial,
"Andropogon glomeratus",Poaceae,ANGL2,native,4,-4,grass,perennial,
"Andropogon gyrans",Poaceae,ANGY2,native,4,0,grass,perennial,
"Andropogon ternarius",Poaceae,ANTE2,native,5,3,grass,perennial,
"Andropogon virginicus",Poaceae,ANVI2,native,2,3,grass,perennial,
"Anemone cylindrica",Ranunculaceae,ANCY,native,9,0,forb,perennial,
"Anemone lancifolia",Ranunculaceae,ANLA,native,8,0,forb,perennial,
"Anemone quinquefolia",Ranunculaceae,ANQU,native,7,3,forb,perennial,
"Anemone quinquefolia var minima",Ranunculaceae,ANQUM2,native,8,0,forb,perennial,
"Anemone virginiana",Ranunculaceae,ANVI3,native,4,0,forb,perennial,
"Angelica atropurpurea",Apiaceae,ANAT,native,7,-5,forb,perennial,
"Angelica triquinata",Apiaceae,ANTR2,native,7,5,forb,perennial,
"Angelica venenosa",Apiaceae,ANVE,native,7,0,forb,perennial,
"Antennaria howellii",Asteraceae,ANHO,native,3,0,forb,perennial,
"Antennaria howellii ssp canadensis",Asteraceae,ANHOC,native,3,0,forb,perennial,
"Antennaria howellii ssp neodioica",Asteraceae,ANHON,native,4,0,forb,perennial,
"Antennaria howellii ssp petaloidea",Asteraceae,ANHOP,native,4,0,forb,perennial,
"Antennaria neglecta",Asteraceae,ANNE,native,2,0,forb,perennial,
"Antennaria parlinii",Asteraceae,ANPA9,native,3,0,forb,perennial,
"Antennaria plantaginifolia",Asteraceae,ANPL,native,4,0,forb,perennial,
"Antennaria solitaria",Asteraceae,ANSO,native,6,0,forb,perennial,
"Antennaria virginica",Asteraceae,ANVI13,native,8,0,forb,perennial,
"Apios americana",Fabaceae,APAM,native,6,-3,forb,perennial,
"Aplectrum hyemale",Orchidaceae,APHY,native,7,0,forb,perennial,
"Apocynum androsaemifolium",Apocynaceae,APAN2,native,4,0,forb,perennial,
"Apocynum cannabinum",Apocynaceae,APCA,native,2,3,forb,perennial,
"Apocynum x floribundum",Apocynaceae,APFL,native,2,0,forb,perennial,
"Aquilegia canadensis",Ranunculaceae,AQCA,native,6,0,forb,perennial,
"Arabis canadensis",Brassicaceae,ARCA,native,6,0,forb,biennial,
"Arabis glabra",Brassicaceae,ARGL,native,2,0,forb,perennial,
"Arabis hirsuta var pycnocarpa",Brassicaceae,ARHIP,native,9,3,forb,perennial,
"Arabis laevigata",Brassicaceae,ARLA,native,7,0,forb,biennial,
"Arabis lyrata",Brassicaceae,ARLY2,native,8,3,forb,perennial,
"Arabis patens",Brassicaceae,ARPA2,native,9,0,forb,biennial,
"Arabis serotina",Brassicaceae,ARSE9,native,10,0,forb,biennial,
"Arabis shortii",Brassicaceae,ARSH2,native,7,0,forb,perennial,
"Aralia hispida",Araliaceae,ARHI2,native,8,0,forb,perennial,
"Aralia nudicaulis",Araliaceae,ARNU2,native,7,3,forb,perennial,
"Aralia racemosa",Araliaceae,ARRA,native,7,0,forb,perennial,
"Aralia spinosa",Araliaceae,ARSP2,native,3,0,tree,perennial,
"Arceuthobium pusillum",Viscaceae,ARPU3,native,10,0,shrub,perennial,
"Arethusa bulbosa",Orchidaceae,ARBU,native,10,-5,forb,perennial,
"Arisaema dracontium",Araceae,ARDR3,native,7,-3,forb,perennial,
"Arisaema triphyllum",Araceae,ARTR,native,5,-2,forb,perennial,
"Arisaema triphyllum ssp pusillum",Araceae,ARTRP,native,8,-2,forb,perennial,
"Arisaema triphyllum ssp stewardsonii",Araceae,ARTRS,native,8,-2,forb,perennial,
"Aristida dichotoma",Poaceae,ARDI4,native,2,5,grass,annual,
"Aristida dichotoma var curtissii",Poaceae,ARDIC,native,2,0,grass,annual,
"Aristida longespica",Poaceae,ARLO16,native,3,5,grass,annual,
"Aristida longespica var geniculata",Poaceae,ARLOG6,native,3,0,grass,annual,
"Aristida oligantha",Poaceae,AROL,native,2,0,grass,annual,
"Aristida purpurascens",Poaceae,ARPU8,native,7,0,grass,perennial,
"Aristolochia macrophylla",Aristolochiaceae,ARMA7,native,6,0,vine,perennial,
"Aristolochia serpentaria",Aristolochiaceae,ARSE3,native,8,5,forb,perennial,
"Arnoglossum atriplicifolium",Asteraceae,ARAT,native,6,0,forb,perennial,
"Arnoglossum reniforme",Asteraceae,ARRE6,native,8,0,forb,perennial,
"Artemisia caudata",Asteraceae,ARCAC,native,9,0,forb,perennial,
"Aruncus dioicus",Rosaceae,ARDI8,native,4,3,forb,perennial,
"Arundinaria gigantea",Poaceae,ARGI,native,8,-3,shrub,perennial,
"Asarum canadense",Aristolochiaceae,ASCA,native,7,0,forb,perennial,
"Asclepias amplexicaulis",Asclepiadaceae,ASAM,native,5,0,forb,perennial,
"Asclepias exaltata",Asclepiadaceae,ASEX,native,7,3,forb,perennial,
"Asclepias hirtella",Asclepiadaceae,ASHI,native,6,5,forb,perennial,
"Asclepias incarnata",Asclepiadaceae,ASIN,native,5,-5,forb,perennial,
"Asclepias incarnata ssp pulchra",Asclepiadaceae,ASINP2,native,5,-5,forb,perennial,
"Asclepias purpurascens",Asclepiadaceae,ASPU2,native,6,3,forb,perennial,
"Asclepias quadrifolia",Asclepiadaceae,ASQU,native,8,0,forb,perennial,
"Asclepias syriaca",Asclepiadaceae,ASSY,native,1,0,forb,perennial,
"Asclepias tuberosa",Asclepiadaceae,ASTU,native,3,0,forb,perennial,
"Asclepias variegata",Asclepiadaceae,ASVA,native,7,3,forb,perennial,
"Asclepias verticillata",Asclepiadaceae,ASVE,native,8,0,forb,perennial,
"Asclepias viridiflora",Asclepiadaceae,ASVI,native,7,0,forb,perennial,
"Asclepias viridis",Asclepiadaceae,ASVI2,native,10,0,forb,perennial,
"Asimina triloba",Annonaceae,ASTR,native,5,2,tree,perennial,
"Asplenium montanum",Aspleniaceae,ASMO2,native,10,0,forb,perennial,
"Asplenium pinnatifidum",Aspleniaceae,ASPI,native,10,0,forb,perennial,
"Asplenium platyneuron",Aspleniaceae,ASPL,native,3,3,forb,perennial,
"Asplenium resiliens",Aspleniaceae,ASRE,native,10,0,forb,perennial,
"Asplenium rhizophyllum",Aspleniaceae,ASRH2,native,9,0,forb,perennial,
"Asplenium ruta-muraria var cryptolepis",Aspleniaceae,ASRUC,native,10,0,forb,perennial,
"Asplenium septentrionale",Aspleniaceae,ASSE,native,10,0,forb,perennial,
"Asplenium trichomanes",Aspleniaceae,ASTR2,native,10,0,forb,perennial,
"Asplenium x ebenoides",Aspleniaceae,ASEB,native,10,0,forb,perennial,
"Asplenium x gravesii",Aspleniaceae,ASGR5,native,10,0,forb,perennial,
"Asplenium x kentuckiense",Aspleniaceae,ASKE2,native,10,0,forb,perennial,
"Asplenium x trudellii",Aspleniaceae,ASTR11,native,10,0,forb,perennial,
"Astilbe biternata",Saxifragaceae,ASBI4,native,10,3,forb,perennial,
"Astragalus canadensis",Fabaceae,ASCA11,native,6,0,forb,perennial,
"Astragalus distortus",Fabaceae,ASDI4,native,10,0,forb,perennial,
"Athyrium filix-femina ssp angustum",Dryopteridaceae,ATFIA,native,6,0,forb,perennial,
"Athyrium filix-femina ssp asplenioides",Dryopteridaceae,ATFIA2,native,6,0,forb,perennial,
"Aureolaria flava",Scrophulariaceae,AUFL,native,8,0,forb,perennial,
"Aureolaria laevigata",Scrophulariaceae,AULA,native,8,0,forb,perennial,
"Aureolaria pedicularia",Scrophulariaceae,AUPE2,native,8,0,forb,annual,
"Aureolaria virginica",Scrophulariaceae,AUVI,native,7,0,forb,perennial,
"Baptisia australis",Fabaceae,BAAU,native,9,0,forb,perennial,
"Baptisia tinctoria",Fabaceae,BATI,native,6,0,forb,perennial,
"Bartonia paniculata",Gentianaceae,BAPA2,native,8,-5,forb,annual,
"Bartonia virginica",Gentianaceae,BAVI3,native,7,-3,forb,annual,
"Berberis canadensis",Berberidaceae,BECA2,native,9,0,shrub,perennial,
"Betula alleghaniensis",Betulaceae,BEAL2,native,7,0,tree,perennial,
"Betula lenta",Betulaceae,BELE,native,5,3,tree,perennial,
"Betula nigra",Betulaceae,BENI,native,5,-3,tree,perennial,
"Betula papyrifera",Betulaceae,BEPA,native,8,3,tree,perennial,
"Betula populifolia",Betulaceae,BEPO,native,5,0,tree,perennial,
"Bidens bipinnata",Asteraceae,BIBI7,native,1,0,forb,annual,
"Bidens cernua",Asteraceae,BICE,native,4,-5,forb,annual,
"Bidens connata",Asteraceae,BICO5,native,5,-4,forb,annual,
"Bidens coronata",Asteraceae,BICO,native,9,-5,forb,annual,
"Bidens discoidea",Asteraceae,BIDI,native,6,-3,forb,annual,
"Bidens frondosa",Asteraceae,BIFR,native,2,-3,forb,annual,
"Bidens tripartita",Asteraceae,BITR,native,2,-5,forb,annual,
"Bidens vulgata",Asteraceae,BIVU,native,2,0,forb,annual,
"Bignonia capreolata",Bignoniaceae,BICA,native,6,-1,vine,perennial,
"Blephilia ciliata",Lamiaceae,BLCI,native,7,0,forb,perennial,
"Blephilia hirsuta",Lamiaceae,BLHI,native,6,4,forb,perennial,
"Boehmeria cylindrica",Urticaceae,BOCY,native,5,-4,forb,perennial,
"Boltonia asteroides",Asteraceae,BOAS,native,10,-3,forb,perennial,
"Botrychium biternatum",Ophioglossaceae,BOBI,native,3,0,forb,perennial,
"Botrychium dissectum",Ophioglossaceae,BODI2,native,4,0,forb,perennial,
"Botrychium jenmanii",Ophioglossaceae,BOJE,native,5,0,forb,perennial,
"Botrychium lanceolatum var angustisegmentum",Ophioglossaceae,BOLAA2,native,9,-3,forb,perennial,
"Botrychium matricariifolium",Ophioglossaceae,BOMA2,native,4,3,forb,perennial,
"Botrychium multifidum",Ophioglossaceae,BOMU,native,8,3,forb,perennial,
"Botrychium oneidense",Ophioglossaceae,BOON,native,7,0,forb,perennial,
"Botrychium simplex",Ophioglossaceae,BOSI,native,7,3,forb,perennial,
"Botrychium virginianum",Ophioglossaceae,BOVI,native,5,3,forb,perennial,
"Bouteloua curtipendula",Poaceae,BOCU,native,8,0,grass,perennial,
"Boykinia aconitifolia",Saxifragaceae,BOAC,native,8,-3,forb,perennial,
"Brachyelytrum aristosum",Poaceae,BRAR9,native,7,0,grass,perennial,
"Brachyelytrum erectum",Poaceae,BRER2,native,6,0,grass,perennial,
"Brasenia schreberi",Cabombaceae,BRSC,native,3,-5,forb,perennial,
"Brickellia eupatorioides",Asteraceae,BREU,native,8,0,forb,perennial,
"Bromus ciliatus",Poaceae,BRCI2,native,7,-3,grass,perennial,
"Bromus kalmii",Poaceae,BRKA2,native,8,1,grass,perennial,
"Bromus nottowayanus",Poaceae,BRNO,native,7,0,grass,perennial,
"Bromus pubescens",Poaceae,BRPU6,native,7,0,grass,perennial,
"Bulbostylis capillaris",Cyperaceae,BUCA2,native,2,3,sedge,perennial,
"Calamagrostis canadensis",Poaceae,CACA4,native,7,-4,grass,perennial,
"Calamagrostis canadensis var macouniana",Poaceae,CACAM,native,7,-4,grass,perennial,
"Calamagrostis cinnoides",Poaceae,CACO71,native,7,-5,grass,perennial,
"Calamagrostis porteri",Poaceae,CAPO3,native,8,0,grass,perennial,
"Calamagrostis stricta",Poaceae,CAST36,native,8,0,grass,perennial,
"Calla palustris",Araceae,CAPA,native,10,-5,forb,perennial,
"Callitriche heterophylla",Callitrichaceae,CAHE3,native,5,-5,forb,perennial,
"Callitriche palustris",Callitrichaceae,CAPA52,native,8,-5,forb,perennial,
"Callitriche terrestris",Callitrichaceae,CATE19,native,2,-4,forb,annual,
"Calopogon tuberosus",Orchidaceae,CATU5,native,10,-4,forb,perennial,
"Caltha palustris",Ranunculaceae,CAPA5,native,8,-5,forb,perennial,
"Calycanthus floridus var glaucus",Calycanthaceae,CAFLG,native,8,3,shrub,perennial,
"Calystegia sepium",Convolvulaceae,CASE13,native,1,1,forb,perennial,
"Calystegia silvatica",Convolvulaceae,CASI10,native,1,0,forb,perennial,
"Calystegia spithamaea",Convolvulaceae,CASP14,native,7,0,forb,perennial,
"Camassia scilloides",Liliaceae,CASC5,native,8,0,forb,perennial,
"Campanula aparinoides",Campanulaceae,CAAP2,native,7,-5,forb,perennial,
"Campanula divaricata",Campanulaceae,CADI3,native,7,0,forb,perennial,
"Campanula rotundifolia",Campanulaceae,CARO2,native,9,3,forb,perennial,
"Campanulastrum americanum",Campanulaceae,CAAM18,native,5,0,forb,annual,
"Campsis radicans",Bignoniaceae,CARA2,native,2,0,vine,perennial,
"Cardamine angustata",Brassicaceae,CAAN11,native,7,3,forb,perennial,
"Cardamine bulbosa",Brassicaceae,CABU3,native,7,-5,forb,perennial,
"Cardamine concatenata",Brassicaceae,CACO26,native,5,3,forb,perennial,
"Cardamine diphylla",Brassicaceae,CADI10,native,7,3,forb,perennial,
"Cardamine douglassii",Brassicaceae,CADO,native,7,-4,forb,perennial,
"Cardamine parviflora var arenicola",Brassicaceae,CAPAA2,native,6,3,forb,annual,
"Cardamine pensylvanica",Brassicaceae,CAPE3,native,6,-5,forb,perennial,
"Cardamine rotundifolia",Brassicaceae,CARO3,native,8,-5,forb,perennial,
"Carex adusta",Cyperaceae,CAAD2,native,8,0,sedge,perennial,
"Carex aestivalis",Cyperaceae,CAAE2,native,7,0,sedge,perennial,
"Carex aggregata",Cyperaceae,CAAG2,native,4,0,sedge,perennial,
"Carex albicans",Cyperaceae,CAAL25,native,6,0,sedge,perennial,
"Carex albicans var emmonsii",Cyperaceae,CAALE,native,6,0,sedge,perennial,
"Carex albolutescens",Cyperaceae,CAAL5,native,5,-3,sedge,perennial,
"Carex albursina",Cyperaceae,CAAL11,native,8,0,sedge,perennial,
"Carex amphibola",Cyperaceae,CAAM8,native,7,0,sedge,perennial,
"Carex annectens",Cyperaceae,CAAN6,native,5,-3,sedge,perennial,
"Carex appalachica",Cyperaceae,CAAP5,native,8,0,sedge,perennial,
"Carex aquatilis",Cyperaceae,CAAQ,native,9,-5,sedge,perennial,
"Carex arctata",Cyperaceae,CAAR3,native,8,0,sedge,perennial,
"Carex argyrantha",Cyperaceae,CAAR4,native,8,0,sedge,perennial,
"Carex atherodes",Cyperaceae,CAAT2,native,9,-5,sedge,perennial,
"Carex atlantica",Cyperaceae,CAAT4,native,6,-4,sedge,perennial,
"Carex atlantica ssp capillacea",Cyperaceae,CAATC,native,7,-5,sedge,perennial,
"Carex baileyi",Cyperaceae,CABA7,native,6,-5,sedge,perennial,
"Carex bebbii",Cyperaceae,CABE2,native,10,-5,sedge,perennial,
"Carex blanda",Cyperaceae,CABL,native,3,0,sedge,perennial,
"Carex brevior",Cyperaceae,CABR10,native,4,5,sedge,perennial,
"Carex bromoides",Cyperaceae,CABR14,native,8,-3,sedge,perennial,
"Carex brunnescens",Cyperaceae,CABR15,native,8,-3,sedge,perennial,
"Carex brunnescens ssp sphaerostachya",Cyperaceae,CABRS,native,8,-3,sedge,perennial,
"Carex bushii",Cyperaceae,CABU5,native,6,-3,sedge,perennial,
"Carex buxbaumii",Cyperaceae,CABU6,native,9,-5,sedge,perennial,
"Carex canescens",Cyperaceae,CACA11,native,8,-5,sedge,perennial,
"Carex canescens ssp disjuncta",Cyperaceae,CACAD2,native,8,-5,sedge,perennial,
"Carex careyana",Cyperaceae,CACA14,native,10,0,sedge,perennial,
"Carex caroliniana",Cyperaceae,CACA15,native,5,3,sedge,perennial,
"Carex cephaloidea",Cyperaceae,CACE2,native,6,-1,sedge,perennial,
"Carex cephalophora",Cyperaceae,CACE,native,5,3,sedge,perennial,
"Carex collinsii",Cyperaceae,CACO21,native,10,-5,sedge,perennial,
"Carex communis",Cyperaceae,CACO7,native,7,0,sedge,perennial,
"Carex comosa",Cyperaceae,CACO8,native,8,-5,sedge,perennial,
"Carex conjuncta",Cyperaceae,CACO13,native,6,-3,sedge,perennial,
"Carex conoidea",Cyperaceae,CACO14,native,8,3,sedge,perennial,
"Carex crebriflora",Cyperaceae,CACR5,native,6,-3,sedge,perennial,
"Carex crinita",Cyperaceae,CACR6,native,5,-5,sedge,perennial,
"Carex crinita var brevicrinis",Cyperaceae,CACRB,native,5,0,sedge,perennial,
"Carex cristatella",Cyperaceae,CACR7,native,7,-3,sedge,perennial,
"Carex cumberlandensis",Cyperaceae,CACU26,native,7,0,sedge,perennial,
"Carex cumulata",Cyperaceae,CACU3,native,8,3,sedge,perennial,
"Carex davisii",Cyperaceae,CADA,native,8,1,sedge,perennial,
"Carex debilis",Cyperaceae,CADE5,native,6,0,sedge,perennial,
"Carex debilis var rudgei",Cyperaceae,CADER,native,6,0,sedge,perennial,
"Carex deflexa",Cyperaceae,CADE7,native,7,0,sedge,perennial,
"Carex deweyana",Cyperaceae,CADE9,native,10,3,sedge,perennial,
"Carex diandra",Cyperaceae,CADI4,native,10,-5,sedge,perennial,
"Carex digitalis",Cyperaceae,CADI5,native,6,5,sedge,perennial,
"Carex disperma",Cyperaceae,CADI6,native,10,-4,sedge,perennial,
"Carex eburnea",Cyperaceae,CAEB2,native,9,3,sedge,perennial,
"Carex echinata",Cyperaceae,CAEC,native,8,-5,sedge,perennial,
"Carex emoryi",Cyperaceae,CAEM2,native,9,-5,sedge,perennial,
"Carex festucacea",Cyperaceae,CAFE3,native,5,0,sedge,perennial,
"Carex flaccosperma",Cyperaceae,CAFL3,native,6,0,sedge,perennial,
"Carex foenea",Cyperaceae,CAFL5,native,9,0,sedge,perennial,
"Carex folliculata",Cyperaceae,CAFO6,native,7,0,sedge,perennial,
"Carex formosa",Cyperaceae,CAFO4,native,10,0,sedge,perennial,
"Carex frankii",Cyperaceae,CAFR3,native,4,-5,sedge,perennial,
"Carex glaucodea",Cyperaceae,CAGL6,native,6,0,sedge,perennial,
"Carex gracilescens",Cyperaceae,CAGR8,native,6,0,sedge,perennial,
"Carex gracillima",Cyperaceae,CAGR2,native,6,3,sedge,perennial,
"Carex granularis",Cyperaceae,CAGR3,native,5,-4,sedge,perennial,
"Carex grayi",Cyperaceae,CAGR5,native,7,-4,sedge,perennial,
"Carex grisea",Cyperaceae,CAGR24,native,5,0,sedge,perennial,
"Carex gynandra",Cyperaceae,CAGY4,native,6,0,sedge,perennial,
"Carex hirsutella",Cyperaceae,CAHI6,native,4,0,sedge,perennial,
"Carex hirtifolia",Cyperaceae,CAHI5,native,6,0,sedge,perennial,
"Carex hitchcockiana",Cyperaceae,CAHI8,native,8,0,sedge,perennial,
"Carex hyalinolepis",Cyperaceae,CAHY3,native,9,-5,sedge,perennial,
"Carex hystericina",Cyperaceae,CAHY4,native,7,-5,sedge,perennial,
"Carex interior",Cyperaceae,CAIN11,native,10,-5,sedge,perennial,
"Carex intumescens",Cyperaceae,CAIN12,native,5,-4,sedge,perennial,
"Carex jamesii",Cyperaceae,CAJA2,native,8,0,sedge,perennial,
"Carex lacustris",Cyperaceae,CALA16,native,9,-5,sedge,perennial,
"Carex laevivaginata",Cyperaceae,CALA14,native,5,-5,sedge,perennial,
"Carex lasiocarpa var americana",Cyperaceae,CALAA,native,10,-5,sedge,perennial,
"Carex laxiculmis",Cyperaceae,CALA18,native,7,0,sedge,perennial,
"Carex laxiculmis var copulata",Cyperaceae,CALAC,native,7,0,sedge,perennial,
"Carex laxiflora",Cyperaceae,CALA19,native,5,3,sedge,perennial,
"Carex leavenworthii",Cyperaceae,CALE6,native,4,0,sedge,perennial,
"Carex leptalea",Cyperaceae,CALE10,native,9,-5,sedge,perennial,
"Carex leptalea ssp harperi",Cyperaceae,CALEH,native,9,-5,sedge,perennial,
"Carex leptonervia",Cyperaceae,CALE11,native,7,-3,sedge,perennial,
"Carex limosa",Cyperaceae,CALI7,native,10,-5,sedge,perennial,
"Carex lucorum",Cyperaceae,CALU17,native,8,0,sedge,perennial,
"Carex lupuliformis",Cyperaceae,CALU3,native,9,-4,sedge,perennial,
"Carex lupulina",Cyperaceae,CALU4,native,5,-5,sedge,perennial,
"Carex lurida",Cyperaceae,CALU5,native,3,-5,sedge,perennial,
"Carex magellanica ssp irrigua",Cyperaceae,CAMAI2,native,10,-5,sedge,perennial,
"Carex mesochorea",Cyperaceae,CAME13,native,5,0,sedge,perennial,
"Carex molesta",Cyperaceae,CAMO11,native,5,3,sedge,perennial,
"Carex muehlenbergii",Cyperaceae,CAMU4,native,6,0,sedge,perennial,
"Carex nigromarginata",Cyperaceae,CANI3,native,7,5,sedge,perennial,
"Carex normalis",Cyperaceae,CANO,native,6,3,sedge,perennial,
"Carex novae-angliae",Cyperaceae,CANO4,native,10,3,sedge,perennial,
"Carex oligocarpa",Cyperaceae,CAOL2,native,9,0,sedge,perennial,
"Carex oligosperma",Cyperaceae,CAOL3,native,10,-5,sedge,perennial,
"Carex ormostachya",Cyperaceae,CAOR5,native,8,0,sedge,perennial,
"Carex pauciflora",Cyperaceae,CAPA19,native,10,-5,sedge,perennial,
