"Texas Blackland Prairies"
2019
"Reemts, C. M., and J. A. Eidson. 2019. Choosing Plant Diversity Metrics: A Tallgrass Prairie Case Study. Ecological Restoration 37:233-245."
"Texas Blackland Prairies (TX) (Omernik III Ecoregions: 32), 2019"

"Total Species:",487
"Native Species:",453
"Non-native Species:",34
"Total Mean C:",3.5
"Native Mean C:",3.8

"Scientific Name",Family,Acronym,Native?,C,W,Physiognomy,Duration,"Common Name"
"Briza minor",Poaceae,,non-native,0,,grass,,
"Bromus arvensis",Poaceae,,non-native,0,,grass,,
"Buchnera americana",Scrophulariaceae,,native,9,,forb,,
"Callirhoe alcaeoides",Malvaceae,,native,9,,forb,,
"Callirhoe involucrata",Malvaceae,,native,3,,forb,,
"Callirhoe pedata",Malvaceae,,native,6,,forb,,
"Calopogon oklahomensis",Orchidaceae,,native,10,,forb,,
"Calylophus berlandieri ssp. pinifolius",Onagraceae,,native,6,,forb,,
"Calylophus serrulatus",Onagraceae,,native,6,,forb,,
"Camassia angusta",Liliaceae,,native,10,,forb,,
"Camassia scilloides",Liliaceae,,native,9,,forb,,
"Campsis radicans",Bignoniaceae,,native,0,,shrub,,
"Cardiospermum halicacabum",Sapindaceae,,non-native,0,,vine,,
"Carex bushii",Cyperaceae,,native,6,,sedge,,
"Carex crus-corvi",Cyperaceae,,native,5,,sedge,,
"Carex davisii",Cyperaceae,,native,2,,sedge,,
"Carex frankii",Cyperaceae,,native,3,,sedge,,
"Carex leavenworthii",Cyperaceae,,native,3,,sedge,,
"Carex meadii",Cyperaceae,,native,7,,sedge,,
"Carex microdonta",Cyperaceae,,native,5,,sedge,,
"Carex planostachys",Cyperaceae,,native,5,,sedge,,
"Carex reniformis",Cyperaceae,,native,1,,sedge,,
"Carex retroflexa",Cyperaceae,,native,2,,sedge,,
"Castilleja coccinea",Orobanchaceae,,native,10,,forb,,
"Castilleja indivisa",Orobanchaceae,,native,7,,forb,,
"Castilleja purpurea var. purpurea",Orobanchaceae,,native,9,,forb,,
"Ceanothus herbaceus",Rhamnaceae,,native,8,,shrub,,
"Celtis laevigata",Ulmaceae,,native,0,,tree,,
"Celtis reticulata",Ulmaceae,,native,0,,tree,,
"Centaurium texense",Gentianaceae,,native,7,,forb,,
"Chaerophyllum tainturieri var. dasycarpum",Apiaceae,,native,2,,forb,,
"Chaerophyllum tainturieri var. tainturieri",Apiaceae,,native,2,,forb,,
"Chamaecrista fasciculata",Fabaceae,,native,1,,forb,,
"Chamaesyce stictospora",Euphorbiaceae,,native,1,,forb,,
"Chasmanthium latifolium",Poaceae,,native,1,,grass,,
"Cirsium engelmannii",Asteraceae,,native,4,,forb,,
"Cirsium horridulum",Asteraceae,,native,2,,forb,,
"Cirsium texanum",Asteraceae,,native,2,,forb,,
"Cirsium undulatum",Asteraceae,,native,4,,forb,,
"Claytonia virginica",Portulacaceae,,native,2,,forb,,
"Clematis pitcheri",Ranunculaceae,,native,2,,vine,,
"Cnidoscolus texanus",Euphorbiaceae,,native,3,,forb,,
"Cocculus carolinus",Menispermaceae,,native,1,,vine,,
"Coelorachis cylindrica",Poaceae,,native,5,,grass,,
"Convolvulus arvensis",Convolvulaceae,,non-native,0,,vine,,
"Convolvulus equitans",Convolvulaceae,,native,2,,forb,,
"Conyza canadensis",Asteraceae,,native,1,,forb,,
"Coreopsis grandiflora",Asteraceae,,native,6,,forb,,
"Coreopsis lanceolata",Asteraceae,,native,5,,forb,,
"Coreopsis tinctoria",Asteraceae,,native,3,,forb,,
"Cornus drummondii",Cornaceae,,native,0,,shrub,,
"Crataegus viridis var. viridis",Rosaceae,,native,0,,shrub,,
"Crepis pulchra",Asteraceae,,non-native,0,,forb,,
"Croton monanthogynus",Euphorbiaceae,,native,1,,forb,,
"Cuscuta glomerata",Cuscutaceae,,native,1,,vine,,
"Cuscuta pentagona var. pentagona",Cuscutaceae,,native,1,,vine,,
"Cynodon dactylon",Poaceae,,non-native,0,,grass,,
"Cynosciadium digitatum",Apiaceae,,native,3,,forb,,
"Cyperus acuminatus",Cyperaceae,,native,1,,sedge,,
"Cyperus echinatus",Cyperaceae,,native,1,,sedge,,
"Cyperus odoratus",Cyperaceae,,native,1,,sedge,,
"Cyperus setigerus",Cyperaceae,,native,2,,sedge,,
"Cyperus strigosus",Cyperaceae,,native,1,,sedge,,
"Dalea aurea",Fabaceae,,native,6,,forb,,
"Dalea candida",Fabaceae,,native,7,,forb,,
"Dalea compacta",Fabaceae,,native,6,,forb,,
"Dalea hallii",Fabaceae,,native,10,,forb,,
"Dalea multiflora",Fabaceae,,native,5,,forb,,
"Dalea purpurea",Fabaceae,,native,8,,forb,,
"Dalea tenuis",Fabaceae,,native,5,,forb,,
"Daucus carota",Apiaceae,,non-native,0,,forb,,
"Daucus pusillus",Apiaceae,,native,2,,forb,,
"Delphinium carolinianum ssp. virescens",Ranunculaceae,,native,5,,forb,,
"Desmanthus illinoensis",Fabaceae,,native,4,,forb,,
"Desmanthus velutinus",Fabaceae,,native,4,,forb,,
"Desmodium sessilifolium",Fabaceae,,native,6,,forb,,
"Desmodium tweedyi",Fabaceae,,native,2,,forb,,
"Dichanthelium acuminatum var. fasciculatum",Poaceae,,native,5,,grass,,
"Dichanthelium dichotomum",Poaceae,,native,5,,grass,,
"Dichanthelium oligosanthes var. scribnerianum",Poaceae,,native,5,,grass,,
"Dichanthelium sphaerocarpon",Poaceae,,native,5,,grass,,
"Digitaria ciliaris",Poaceae,,native,1,,grass,,
"Digitaria cognata",Poaceae,,native,1,,grass,,
"Draba platycarpa",Brassicaceae,,native,2,,forb,,
"Dysodiopsis tagetoides",Asteraceae,,native,4,,forb,,
"Echinacea angustifolia",Asteraceae,,native,8,,forb,,
"Echinacea atrorubens",Asteraceae,,native,9,,forb,,
"Echinacea pallida",Asteraceae,,native,8,,forb,,
"Echinochloa colona",Poaceae,,non-native,0,,grass,,
"Echinochloa crus-pavonis",Poaceae,,native,1,,grass,,
"Echinochloa muricata",Poaceae,,native,1,,grass,,
"Eclipta prostrata",Asteraceae,,native,1,,forb,,
"Eleocharis compressa var. acutisquamata",Cyperaceae,,native,5,,sedge,,
"Eleocharis montevidensis",Cyperaceae,,native,1,,sedge,,
"Elymus ×maltei",Poaceae,,native,4,,grass,,
"Elymus canadensis",Poaceae,,native,4,,grass,,
"Elymus virginicus",Poaceae,,native,2,,grass,,
"Engelmannia peristenia",Asteraceae,,native,4,,forb,,
"Eragrostis curtipedicellata",Poaceae,,native,3,,grass,,
"Eragrostis intermedia",Poaceae,,native,3,,grass,,
"Eragrostis spectabilis",Poaceae,,native,2,,grass,,
"Erigeron annuus",Asteraceae,,native,2,,forb,,
"Erigeron philadelphicus",Asteraceae,,native,4,,forb,,
"Erigeron strigosus",Asteraceae,,native,2,,forb,,
"Eriochloa sericea",Poaceae,,native,3,,grass,,
"Eriogonum longifolium",Polygonaceae,,native,6,,forb,,
"Erioneuron pilosum",Poaceae,,native,3,,grass,,
"Erodium cicutarium",Geraniaceae,,non-native,2,,forb,,
"Erodium texanum",Geraniaceae,,native,2,,forb,,
"Eryngium leavenworthii",Apiaceae,,native,3,,forb,,
"Eryngium yuccifolium",Apiaceae,,native,8,,forb,,
"Escobaria missouriensis",Cactaceae,,native,4,,shrub,,
"Eupatorium altissimum",Asteraceae,,native,5,,forb,,
"Eupatorium serotinum",Asteraceae,,native,2,,forb,,
"Euphorbia bicolor",Euphorbiaceae,,native,1,,forb,,
"Euphorbia corollata",Euphorbiaceae,,native,5,,forb,,
"Euphorbia dentata",Euphorbiaceae,,native,1,,forb,,
"Euphorbia maculata",Euphorbiaceae,,native,1,,forb,,
"Euphorbia missurica",Euphorbiaceae,,native,5,,forb,,
"Euphorbia nutans",Euphorbiaceae,,native,1,,forb,,
"Euphorbia prostrata",Euphorbiaceae,,native,1,,forb,,
"Euphorbia serpens",Euphorbiaceae,,native,2,,forb,,
"Euphorbia spathulata",Euphorbiaceae,,native,2,,forb,,
"Eurybia hemispherica",Asteraceae,,native,7,,forb,,
"Eustoma exaltatum ssp. russellianum",Gentianaceae,,native,4,,forb,,
"Euthamia gymnospermoides",Asteraceae,,native,5,,forb,,
"Evax verna",Asteraceae,,native,1,,forb,,
"Evolvulus nuttallianus",Convolvulaceae,,native,2,,forb,,
"Evolvulus sericeus",Convolvulaceae,,native,2,,forb,,
"Fimbristylis puberula",Cyperaceae,,native,5,,sedge,,
"Fraxinus pennsylvanica",Oleaceae,,native,0,,tree,,
"Gaillardia pulchella",Asteraceae,,native,2,,forb,,
"Galium aparine",Rubiaceae,,native,1,,forb,,
"Galium virgatum",Rubiaceae,,native,1,,forb,,
"Gamochaeta purpurea",Asteraceae,,native,1,,forb,,
"Gaura drummondii",Onagraceae,,native,5,,forb,,
"Gaura sinuata",Onagraceae,,native,5,,forb,,
"Gaura suffulta",Onagraceae,,native,3,,forb,,
"Geranium carolinianum",Geraniaceae,,native,1,,forb,,
"Geum canadense",Rosaceae,,native,1,,forb,,
"Glandularia bipinnatifida",Verbenaceae,,native,1,,forb,,
"Gleditsia triacanthos",Fabaceae,,native,0,,tree,,
"Grindelia lanceolata",Asteraceae,,native,3,,forb,,
"Hedeoma drummondii",Lamiaceae,,native,5,,forb,,
"Hedeoma reverchonii",Lamiaceae,,native,6,,forb,,
"Helenium amarum",Asteraceae,,native,2,,forb,,
"Helianthus annuus",Asteraceae,,native,1,,forb,,
"Helianthus grosseserratus",Asteraceae,,native,4,,forb,,
"Helianthus maximiliani",Asteraceae,,native,4,,forb,,
"Helianthus mollis",Asteraceae,,native,8,,forb,,
"Helianthus pauciflorus",Asteraceae,,native,10,,forb,,
"Heliotropium tenellum",Boraginaceae,,native,2,,forb,,
"Hordeum pusillum",Poaceae,,native,1,,grass,,
"Houstonia pusilla",Rubiaceae,,native,2,,forb,,
"Hybanthus verticillatus",Violaceae,,native,3,,forb,,
"Hymenopappus scabiosaeus var. corymbosus",Asteraceae,,native,7,,forb,,
"Hymenoxys perpygmaea",Asteraceae,,native,10,,forb,,
"Hypericum punctatum",Clusiaceae,,native,5,,forb,,
"Hypericum sphaerocarpum",Clusiaceae,,native,8,,forb,,
"Hypoxis hirsuta",Liliaceae,,native,3,,forb,,
"Indigofera miniata",Fabaceae,,native,3,,forb,,
"Ipomopsis rubra",Polemoniaceae,,native,6,,forb,,
"Iva angustifolia",Asteraceae,,native,1,,forb,,
"Iva annua",Asteraceae,,native,1,,forb,,
"﻿dyschoriste linearis",Acanthaceae,,native,6,,forb,,
"Juncus filipendulus",Juncaceae,,native,1,,rush,,
"Juncus interior",Juncaceae,,native,1,,rush,,
"Juncus marginatus",Juncaceae,,native,1,,rush,,
"Juncus texanus",Juncaceae,,native,1,,rush,,
"Juncus torreyi",Juncaceae,,native,1,,rush,,
"Juniperus virginiana",Cupressaceae,,native,0,,tree,,
"Koeleria macrantha",Poaceae,,native,10,,grass,,
"Krameria lanceolata",Krameriaceae,,native,7,,forb,,
"Krigia caespitosa",Asteraceae,,native,2,,forb,,
"Lactuca canadensis",Asteraceae,,native,1,,forb,,
"Lactuca serriola",Asteraceae,,non-native,0,,forb,,
"Lathyrus hirsutus",Fabaceae,,non-native,0,,vine,,
"Lepidium virginicum",Brassicaceae,,native,2,,forb,,
"Lespedeza stuevei",Fabaceae,,native,5,,forb,,
"Lespedeza violacea",Fabaceae,,native,7,,forb,,
"Liatris aestivalis",Asteraceae,,native,9,,forb,,
"Liatris aspera",Asteraceae,,native,7,,forb,,
"Liatris punctata var. mucronata",Asteraceae,,native,4,,forb,,
"Liatris pycnostachya",Asteraceae,,native,8,,forb,,
"Liatris squarrosa var. glabrata",Asteraceae,,native,9,,forb,,
"Liatris squarrosa var. hirsuta",Asteraceae,,native,9,,forb,,
"Limnodea arkansana",Poaceae,,native,2,,grass,,
"Lindheimera texana",Asteraceae,,native,3,,forb,,
"Linum berlandieri var. berlandieri",Linaceae,,native,3,,forb,,
"Linum medium var. texanum",Linaceae,,native,3,,forb,,
"Linum rigidum var. rigidum",Linaceae,,native,3,,forb,,
"Lithospermum incisum",Boraginaceae,,native,5,,forb,,
"Lobelia appendiculata",Campanulaceae,,native,6,,forb,,
"Lolium perenne",Poaceae,,non-native,0,,grass,,
"Lonicera japonica",Caprifoliaceae,,non-native,0,,shrub,,
"Lupinus texensis",Fabaceae,,native,3,,forb,,
"Lythrum alatum var. lanceolatum",Lythraceae,,native,3,,forb,,
"Maclura pomifera",Moraceae,,native,0,,tree,,
"Manfreda virginica",Agavaceae,,native,10,,shrub,,
"Marshallia caespitosa",Asteraceae,,native,6,,forb,,
"Matelea biflora",Asclepiadaceae,,native,6,,vine,,
"Medicago lupulina",Fabaceae,,non-native,0,,forb,,
"Melilotus albus",Fabaceae,,non-native,0,,forb,,
"Melilotus officinalis",Fabaceae,,non-native,0,,forb,,
"Mimosa nuttallii",Fabaceae,,native,3,,forb,,
"Mimosa roemeriana",Fabaceae,,native,3,,forb,,
"Mirabilis albida",Nyctaginaceae,,native,6,,forb,,
"Monarda citriodora",Lamiaceae,,native,5,,forb,,
"Monarda fistulosa",Lamiaceae,,native,7,,forb,,
"Monarda punctata",Lamiaceae,,native,3,,forb,,
"Morus rubra",Moraceae,,native,0,,tree,,
"Muhlenbergia paniculata",Poaceae,,native,2,,grass,,
"Muhlenbergia reverchonii",Poaceae,,native,6,,grass,,
"Myosotis macrosperma",Boraginaceae,,native,1,,forb,,
"Najas guadalupensis",Najadaceae,,native,0,,forb,,
"Nassella leucotricha",Poaceae,,native,2,,grass,,
"Nemastylis geminiflora",Iridaceae,,native,8,,forb,,
"Neptunia lutea",Fabaceae,,native,2,,forb,,
"Nothoscordum bivalve",Liliaceae,,native,1,,forb,,
"Nuttallanthus texanus",Scrophulariaceae,,native,2,,forb,,
"Oenothera biennis",Onagraceae,,native,0,,forb,,
"Oenothera filiformis",Onagraceae,,native,1,,forb,,
"Oenothera laciniata",Onagraceae,,native,3,,forb,,
"Oenothera linifolia",Onagraceae,,native,3,,forb,,
"Oenothera macrocarpa ssp. macrocarpa",Onagraceae,,native,7,,forb,,
"Oenothera speciosa",Onagraceae,,native,1,,forb,,
"Oligoneuron nitidum",Asteraceae,,native,9,,forb,,
"Onosmodium bejariense var. occidentale",Boraginaceae,,native,8,,forb,,
"Ophioglossum engelmannii",Ophioglossaceae,,native,6,,fern,,
"Opuntia humifusa",Cactaceae,,native,2,,shrub,,
"Opuntia macrorhiza",Cactaceae,,native,2,,shrub,,
"Opuntia phaeacantha",Cactaceae,,native,2,,shrub,,
"Orobanche ludoviciana ssp. multiflora",Orobanchaceae,,native,8,,forb,,
"Oxalis stricta",Oxalidaceae,,native,1,,forb,,
"Oxalis violacea",Oxalidaceae,,native,2,,forb,,
"Oxytropis lambertii",Fabaceae,,native,5,,forb,,
"Packera obovata",Asteraceae,,native,3,,forb,,
"Packera plattensis",Asteraceae,,native,8,,forb,,
"Packera tampicana",Asteraceae,,native,1,,forb,,
"Panicum capillare",Poaceae,,native,1,,grass,,
"Panicum hallii var. hallii",Poaceae,,native,3,,grass,,
"Panicum obtusum",Poaceae,,native,5,,grass,,
"Paronychia virginica",Caryophyllaceae,,native,7,,forb,,
"Parthenium hysterophorus",Asteraceae,,non-native,0,,forb,,
"Parthenocissus quinquefolia",Vitaceae,,native,0,,shrub,,
"Paspalum dilatatum",Poaceae,,non-native,0,,grass,,
"Paspalum floridanum",Poaceae,,native,6,,grass,,
"Paspalum pubiflorum",Poaceae,,native,2,,grass,,
"Paspalum setaceum",Poaceae,,native,5,,grass,,
"Passiflora incarnata",Passifloraceae,,native,5,,forb,,
"Passiflora lutea",Passifloraceae,,native,5,,vine,,
"Pediomelum cuspidatum",Fabaceae,,native,9,,forb,,
"Pediomelum digitatum",Fabaceae,,native,5,,forb,,
"Pediomelum hypogaeum",Fabaceae,,native,8,,forb,,
"Pediomelum linearifolium",Fabaceae,,native,8,,forb,,
"Pediomelum rhombifolium",Fabaceae,,native,3,,forb,,
"Penstemon cobaea",Scrophulariaceae,,native,7,,forb,,
"Penstemon digitalis",Scrophulariaceae,,native,7,,forb,,
"Penstemon oklahomensis",Scrophulariaceae,,native,10,,forb,,
"Penstemon tubiflorus",Scrophulariaceae,,native,9,,forb,,
"Phacelia hirsuta",Hydrophyllaceae,,native,2,,forb,,
"Phalaris caroliniana",Poaceae,,native,2,,grass,,
"Phlox cuspidata",Polemoniaceae,,native,4,,forb,,
"Phlox pilosa",Polemoniaceae,,native,7,,forb,,
"Phyla lanceolata",Verbenaceae,,native,2,,forb,,
"Phyla nodiflora",Verbenaceae,,native,2,,forb,,
"Phyllanthus polygonoides",Euphorbiaceae,,native,3,,forb,,
"Physalis angulata",Solanaceae,,native,2,,forb,,
"Physalis cinerascens",Solanaceae,,native,2,,forb,,
"Physalis longifolia",Solanaceae,,native,2,,forb,,
"Physalis mollis",Solanaceae,,native,2,,forb,,
"Physalis pumila",Solanaceae,,native,2,,forb,,
"Physaria gracilis",Brassicaceae,,native,6,,forb,,
"Physostegia intermedia",Lamiaceae,,native,4,,forb,,
"Physostegia pulchella",Lamiaceae,,native,4,,forb,,
"Plantago aristata",Plantaginaceae,,native,2,,forb,,
"Plantago rhodosperma",Plantaginaceae,,native,1,,forb,,
"Platanthera lacera",Orchidaceae,,native,10,,forb,,
"Plectocephalus americanus",Asteraceae,,native,4,,forb,,
"Pluchea odorata",Asteraceae,,native,2,,forb,,
"Poa arachnifera",Poaceae,,native,7,,grass,,
"Polygala alba",Polygalaceae,,native,6,,forb,,
"Polygala incarnata",Polygalaceae,,native,4,,forb,,
"Polygala verticillata",Polygalaceae,,native,6,,forb,,
"Polytaenia nuttallii",Apiaceae,,native,5,,forb,,
"Populus deltoides ssp. deltoides",Salicaceae,,native,0,,tree,,
"Potamogeton nodosus",Potamogetonaceae,,native,0,,forb,,
"Prunella vulgaris ssp. lanceolata",Lamiaceae,,non-native,0,,forb,,
"Prunus mexicana",Rosaceae,,native,0,,shrub,,
"Prunus rivularis",Rosaceae,,native,0,,shrub,,
"Prunus serotina",Rosaceae,,native,0,,tree,,
"Psoralidium tenuiflorum",Fabaceae,,native,8,,forb,,
"Ptilimnium capillaceum",Apiaceae,,native,3,,forb,,
"Ptilimnium nuttallii",Apiaceae,,native,3,,forb,,
"Pycnanthemum tenuifolium",Lamiaceae,,native,6,,forb,,
"Pyrrhopappus carolinianus",Asteraceae,,native,3,,forb,,
"Pyrrhopappus pauciflorus",Asteraceae,,native,2,,forb,,
"Ranunculus fascicularis",Ranunculaceae,,native,5,,forb,,
"Ranunculus macranthus",Ranunculaceae,,native,2,,forb,,
"Rapistrum rugosum",Brassicaceae,,non-native,0,,forb,,
"Ratibida columnifera",Asteraceae,,native,2,,forb,,
"Rhamnus lanceolata",Rhamnaceae,,native,0,,shrub,,
"Rhus glabra",Anacardiaceae,,native,0,,shrub,,
"Rosa carolina",Rosaceae,,native,6,,shrub,,
"Rosa foliolosa",Rosaceae,,native,8,,shrub,,
"Rosa setigera",Rosaceae,,native,3,,shrub,,
"Rubus aboriginum",Rosaceae,,native,0,,shrub,,
"Rubus oklahomus",Rosaceae,,native,0,,shrub,,
"Rubus trivialis",Rosaceae,,native,0,,shrub,,
"Rudbeckia amplexicaulis",Asteraceae,,native,3,,forb,,
"Rudbeckia hirta var. pulcherrima",Asteraceae,,native,3,,forb,,
"Rudbeckia maxima",Asteraceae,,native,4,,forb,,
"Ruellia humilis",Acanthaceae,,native,5,,forb,,
"Rumex crispus",Polygonaceae,,non-native,0,,forb,,
"Rumex hastatulus",Polygonaceae,,native,3,,forb,,
"Sabatia campestris",Gentianaceae,,native,2,,forb,,
"Salix nigra",Salicaceae,,native,0,,tree,,
"Salvia azurea var. grandiflora",Lamiaceae,,native,7,,forb,,
"Salvia farinacea",Lamiaceae,,native,8,,forb,,
"Salvia texana",Lamiaceae,,native,7,,forb,,
"Sanicula canadensis",Apiaceae,,native,2,,forb,,
"Sapindus saponaria var. drummondii",Sapindaceae,,native,0,,tree,,
"Scabiosa atropurpurea",Dipsacaceae,,non-native,0,,forb,,
"Schedonorus arundinaceus",Poaceae,,non-native,0,,grass,,
"Schizachyrium scoparium",Poaceae,,native,4,,grass,,
"Scirpus georgianus",Cyperaceae,,native,1,,sedge,,
"Scirpus pendulus",Cyperaceae,,native,1,,sedge,,
"Scleria ciliata",Cyperaceae,,native,5,,sedge,,
"Scutellaria drummondii",Lamiaceae,,native,4,,forb,,
"Scutellaria parvula",Lamiaceae,,native,5,,forb,,
"Scutellaria wrightii",Lamiaceae,,native,7,,forb,,
"Senna roemeriana",Fabaceae,,native,3,,forb,,
"Setaria parviflora",Poaceae,,native,2,,grass,,
"Sherardia arvensis",Rubiaceae,,non-native,0,,forb,,
"Sida abutifolia",Malvaceae,,native,3,,forb,,
"Sideroxylon lanuginosum ssp. albicans",Sapotaceae,,native,0,,shrub,,
"Silene antirrhina",Caryophyllaceae,,native,1,,forb,,
"Silphium albiflorum",Asteraceae,,native,9,,forb,,
"Silphium laciniatum",Asteraceae,,native,9,,forb,,
"Silphium radula",Asteraceae,,native,7,,forb,,
"Sisyrinchium angustifolium",Iridaceae,,native,5,,forb,,
"Sisyrinchium campestre",Iridaceae,,native,7,,forb,,
"Sisyrinchium chilense",Iridaceae,,native,6,,forb,,
"Sisyrinchium langloisii",Iridaceae,,native,4,,forb,,
"Smilax bona-nox",Smilacaceae,,native,0,,shrub,,
"Solanum carolinense",Solanaceae,,native,1,,forb,,
"Solanum dimidiatum",Solanaceae,,native,2,,forb,,
"Solanum elaeagnifolium",Solanaceae,,native,2,,forb,,
"Solanum rostratum",Solanaceae,,native,2,,forb,,
"Solidago altissima",Asteraceae,,native,2,,forb,,
"Solidago canadensis",Asteraceae,,native,2,,forb,,
"Solidago gigantea",Asteraceae,,native,2,,forb,,
"Solidago missouriensis",Asteraceae,,native,9,,forb,,
"Solidago petiolaris",Asteraceae,,native,8,,forb,,
"Solidago rigida",Asteraceae,,native,7,,forb,,
"Solidago speciosa",Asteraceae,,native,9,,forb,,
"Solidago tortifolia",Asteraceae,,native,10,,forb,,
"Sonchus asper",Asteraceae,,non-native,0,,forb,,
"Sonchus oleraceus",Asteraceae,,non-native,0,,forb,,
"Sorghastrum nutans",Poaceae,,native,5,,grass,,
"Sorghum halepense",Poaceae,,non-native,0,,grass,,
"Spartina pectinata",Poaceae,,native,10,,grass,,
"Sphenopholis obtusata",Poaceae,,native,3,,grass,,
"Spiranthes cernua",Orchidaceae,,native,7,,forb,,
"Spiranthes magnicamporum",Orchidaceae,,native,8,,forb,,
"Spiranthes vernalis",Orchidaceae,,native,8,,forb,,
"Sporobolus compositus var. drummondii",Poaceae,,native,3,,grass,,
"Sporobolus cryptandrus",Poaceae,,native,4,,grass,,
"Sporobolus silveanus",Poaceae,,native,7,,grass,,
"Sporobolus vaginiflorus",Poaceae,,native,2,,grass,,
"Steinchisma hians",Poaceae,,native,4,,grass,,
"Stellaria media",Caryophyllaceae,,non-native,1,,forb,,
"Stenaria nigricans var. nigricans",Rubiaceae,,native,7,,forb,,
"Stenosiphon linifolius",Onagraceae,,native,6,,forb,,
"Stillingia sylvatica",Euphorbiaceae,,native,4,,forb,,
"Stillingia texana",Euphorbiaceae,,native,4,,forb,,
"Symphoricarpos orbiculatus",Caprifoliaceae,,native,3,,shrub,,
"Symphyotrichum divaricatum",Asteraceae,,native,1,,forb,,
"Symphyotrichum ericoides",Asteraceae,,native,3,,forb,,
"Symphyotrichum patens",Asteraceae,,native,5,,forb,,
"Symphyotrichum praealtum",Asteraceae,,native,4,,forb,,
"Symphyotrichum pratense",Asteraceae,,native,6,,forb,,
"Symphyotrichum subulatum",Asteraceae,,native,1,,forb,,
"Tetraneuris linearifolia",Asteraceae,,native,3,,forb,,
