Missouri
2015
"Ladd, D. and J.R. Thomas. 2015. Ecological Checklist of the Missouri Flora for Floristic Quality Assessment. Phytoneuron 2015-12: 1-274"
"Missouri  , 2015"

"Total Species:",2960
"Native Species:",2055
"Non-native Species:",905
"Total Mean C:",4.2
"Native Mean C:",6.1

"Scientific Name",Family,Acronym,Native?,C,W,Physiognomy,Duration,"Common Name"
"Aesculus glabra var. glabra",Sapindaceae,AESGLG,native,5,3,tree,perennial,"ohio buckeye"
"Aesculus pavia",Sapindaceae,AESPAV,native,7,3,tree,perennial,"red buckeye"
"Agalinis aspera",Orobanchaceae,AGAASP,native,10,3,forb,annual,"rough false foxglove"
"Agalinis auriculata",Orobanchaceae,AGAAUR,native,10,5,forb,annual,"eared false foxglove"
"Agalinis fasciculata",Orobanchaceae,AGAFAS,native,7,0,forb,annual,"fascicled agalinis"
"Agalinis gattingeri",Orobanchaceae,AGAGAT,native,7,5,forb,annual,"round-stemmed false foxglove"
"Agalinis heterophylla",Orobanchaceae,AGAHET,native,10,3,forb,annual,"prairie false foxglove"
"Agalinis purpurea",Orobanchaceae,AGAPUR,native,10,-3,forb,annual,"purple false foxglove"
"Agalinis skinneriana",Orobanchaceae,AGASKI,native,7,3,forb,annual,"pale false foxglove"
"Agalinis tenuifolia",Orobanchaceae,AGATEN,native,4,0,forb,annual,"slender false foxglove"
"Agalinis viridis",Orobanchaceae,AGAVIR,native,10,5,forb,annual,"green false foxglove"
"Agastache nepetoides",Lamiaceae,AGANEP,native,4,3,forb,perennial,"yellow giant hyssop"
"Agastache scrophulariifolia",Lamiaceae,AGASCR,native,9,5,forb,perennial,"purple giant hyssop"
"Ageratina altissima",Asteraceae,AGEALT,native,2,3,forb,perennial,"white snakeroot"
"Ageratum conyzoides",Asteraceae,AGECON,non-native,0,3,forb,annual,ageratum
"Agrimonia gryposepala",Rosaceae,AGRGRY,native,9,3,forb,perennial,"tall agrimony"
"Agrimonia parviflora",Rosaceae,AGRPAR,native,5,-3,forb,perennial,"swamp agrimony"
"Agrimonia pubescens",Rosaceae,AGRPUB,native,4,5,forb,perennial,"soft agrimony"
"Agrimonia rostellata",Rosaceae,AGRROS,native,4,3,forb,perennial,"beaked agrimony"
"Agropyron cristatum",Poaceae,AGRCRI,non-native,0,5,grass,perennial,"crested wheat grass"
"Agrostemma githago",Caryophyllaceae,AGRGIT,non-native,0,5,forb,annual,"corn cockle"
"Agrostis capillaris",Poaceae,AGRCAP,non-native,0,0,grass,perennial,"rhode island bent"
"Agrostis elliottiana",Poaceae,AGRELL,native,3,3,grass,annual,"awned bent grass"
"Agrostis gigantea",Poaceae,AGRGIG,non-native,0,-3,grass,perennial,redtop
"Agrostis hyemalis",Poaceae,AGRHYE,native,3,0,grass,perennial,"tickle grass"
"Agrostis perennans var. aestivalis",Poaceae,AGRPEA,native,8,-3,grass,perennial,"lowland bent grass"
"Agrostis perennans var. perennans",Poaceae,AGRPEP,native,3,3,grass,perennial,"upland bent grass"
"Agrostis stolonifera",Poaceae,AGRSTO,non-native,0,-3,grass,perennial,"creeping bent grass"
"Ailanthus altissima",Simaroubaceae,AILALT,non-native,0,5,tree,perennial,"tree of heaven"
"Aira caryophyllea",Poaceae,AIRCAR,non-native,0,3,grass,annual,"silver hair grass"
"Aira elegans",Poaceae,AIRELE,non-native,0,5,grass,annual,"hair grass"
"Ajuga reptans",Lamiaceae,AJUREP,non-native,0,5,forb,perennial,"common bugle"
"Akebia quinata",Lardizabalaceae,AKEQUI,non-native,0,5,vine,perennial,"chocolate vine"
"Albizia julibrissin",Fabaceae,ALBJUL,non-native,0,5,tree,perennial,mimosa
"Alcea rosea",Malvaceae,ALCROS,non-native,0,5,forb,perennial,hollyhock
"Alisma gramineum",Alismataceae,ALIGRA,native,8,-5,forb,perennial,"grass-leaved water plantain"
"Alisma subcordatum",Alismataceae,ALISUB,native,3,-5,forb,perennial,"common water plantain"
"Alisma triviale",Alismataceae,ALITRI,native,5,-5,forb,perennial,"large-flowered water plantain"
"Alliaria petiolata",Brassicaceae,ALLPET,non-native,0,3,forb,biennial,"garlic mustard"
"Allium burdickii",Liliaceae,ALLBUR,native,9,3,forb,perennial,ramps
"Allium canadense",Liliaceae,ALLCAN,native,2,3,forb,perennial,"wild garlic"
"Allium cepa",Liliaceae,ALLCEP,non-native,0,5,forb,perennial,"wild onion"
"Allium cernuum",Liliaceae,ALLCER,native,8,3,forb,perennial,"nodding wild onion"
"Allium mutabile",Liliaceae,ALLMUT,native,7,5,forb,perennial,"glade onion"
"Allium sativum",Liliaceae,ALLSAT,non-native,0,5,forb,perennial,garlic
"Allium stellatum",Liliaceae,ALLSTE,native,6,5,forb,perennial,"prairie onion"
"Allium tricoccum",Liliaceae,ALLTRI,native,8,3,forb,perennial,"wild leek"
"Allium tuberosum",Liliaceae,ALLTUB,non-native,0,5,forb,perennial,"chinese chives"
"Allium vineale",Liliaceae,ALLVIN,non-native,0,3,forb,perennial,"field garlic"
"Alnus glutinosa",Betulaceae,ALNGLU,non-native,0,-3,tree,perennial,"european alder"
"Alnus serrulata",Betulaceae,ALNSER,native,7,-5,shrub,perennial,"smooth alder"
"Alopecurus aequalis",Poaceae,ALOAEQ,native,9,-5,grass,perennial,"tufted foxtail"
"Alopecurus carolinianus",Poaceae,ALOCAR,native,0,-3,grass,annual,"annual foxtail"
"Alopecurus pratensis",Poaceae,ALOPRA,non-native,0,-3,grass,perennial,"meadow foxtail"
"Alyssum alyssoides",Brassicaceae,ALYALY,non-native,0,5,forb,annual,"pale alyssum"
"Alyssum desertorum",Brassicaceae,ALYDES,non-native,0,5,forb,annual,alyssum
"Amaranthus albus",Amaranthaceae,AMAALB,native,0,3,forb,annual,tumbleweed
"Amaranthus arenicola",Amaranthaceae,AMAARE,non-native,0,3,forb,annual,"torreys amaranth"
"Amaranthus blitoides",Amaranthaceae,AMABLS,non-native,0,3,forb,annual,"creeping amaranth"
"Amaranthus blitum var. emarginatus",Amaranthaceae,AMABLM,non-native,0,3,forb,annual,"salad amaranth"
"Amaranthus caudatus",Amaranthaceae,AMACAU,non-native,0,5,forb,annual,"purple amaranth"
"Amaranthus cruentus",Amaranthaceae,AMACRU,non-native,0,5,forb,annual,"red amaranth"
"Amaranthus hybridus",Amaranthaceae,AMAHYB,native,0,5,forb,annual,"green amaranth"
"Amaranthus hypochondriacus",Amaranthaceae,AMAHYP,non-native,0,5,forb,annual,"princes feather"
"Amaranthus palmeri",Amaranthaceae,AMAPAL,non-native,0,3,forb,annual,"careless weed"
"Amaranthus powellii",Amaranthaceae,AMAPOW,non-native,0,5,forb,annual,"tall amaranth"
"Amaranthus retroflexus",Amaranthaceae,AMARET,non-native,0,3,forb,annual,"rough amaranth"
"Amaranthus spinosus",Amaranthaceae,AMASPI,non-native,0,3,forb,annual,"thorny amaranth"
"Amaranthus tricolor",Amaranthaceae,AMATRI,non-native,0,5,forb,annual,"chinese spinach"
"Amaranthus tuberculatus",Amaranthaceae,AMATUB,native,0,-3,forb,annual,"tall water hemp"
"Amaranthus viridis",Amaranthaceae,AMAVIR,non-native,0,0,forb,annual,"slender amaranth"
"Ambrosia acanthicarpa",Asteraceae,AMBACA,non-native,0,5,forb,annual,"annual bursage"
"Ambrosia artemisiifolia",Asteraceae,AMBART,native,0,3,forb,annual,"common ragweed"
"Ambrosia bidentata",Asteraceae,AMBBID,native,0,5,forb,annual,"southern ragweed"
"Ambrosia psilostachya",Asteraceae,AMBPSI,native,3,3,forb,perennial,"western ragweed"
"Ambrosia tomentosa",Asteraceae,AMBTOM,non-native,0,5,forb,perennial,"false ragweed"
"Ambrosia trifida",Asteraceae,AMBTRI,native,0,0,forb,annual,"giant ragweed"
"Amelanchier arborea",Rosaceae,AMEARB,native,6,3,tree,perennial,shadbush
"Amelanchier humilis",Rosaceae,AMEHUM,non-native,0,5,shrub,perennial,"low shadbush"
"Amianthium muscitoxicum",Liliaceae,AMIMUS,native,10,0,forb,perennial,"fly poison"
"Ammannia coccinea",Lythraceae,AMMCOC,native,6,-5,forb,annual,"common toothcup"
"Ammannia robusta",Lythraceae,AMMROB,native,8,-5,forb,annual,"grand toothcup"
"Ammi majus",Apiaceae,AMMMAJ,non-native,0,5,forb,annual,"bishops weed"
"Ammoselinum butleri",Apiaceae,AMMBUT,non-native,0,0,forb,annual,"sand parsley"
"Amorpha canescens",Fabaceae,AMOCAN,native,8,5,shrub,perennial,"lead plant"
"Amorpha fruticosa",Fabaceae,AMOFRU,native,6,-3,shrub,perennial,"indigo bush"
"Amorpha nitens",Fabaceae,AMONIT,native,8,0,shrub,perennial,"shining indigo bush"
"Ampelopsis arborea",Vitaceae,AMPARB,native,7,-3,vine,perennial,"pepper vine"
"Ampelopsis brevipedunculata",Vitaceae,AMPBRE,non-native,0,5,vine,perennial,"porcelain berry"
"Ampelopsis cordata",Vitaceae,AMPCOR,native,3,0,vine,perennial,"raccoon grape"
"Amphiachyris dracunculoides",Asteraceae,AMPDRA,native,3,5,forb,annual,"broom snakeroot"
"Amphicarpaea bracteata",Fabaceae,AMPBRA,native,4,0,forb,annual,"hog peanut"
"Amsinckia lycopsoides",Boraginaceae,AMSLYC,non-native,0,5,forb,annual,fiddleneck
"Amsinckia menziesii",Boraginaceae,AMSMEN,non-native,0,5,forb,annual,"menzies fiddleneck"
"Amsinckia tessellata",Boraginaceae,AMSTES,non-native,0,5,forb,annual,"devils lettuce"
"Amsonia ciliata var. filifolia",Apocynaceae,AMSCIL,native,10,5,forb,perennial,"ciliate blue star"
"Amsonia illustris",Apocynaceae,AMSILL,native,7,0,forb,perennial,"shining blue star"
"Amsonia tabernaemontana var. salicifolia",Apocynaceae,AMSTAS,native,6,-3,forb,perennial,"blue star"
"Amsonia tabernaemontana var. tabernaemontana",Apocynaceae,AMSTAT,native,6,-3,forb,perennial,"blue star"
"Anagallis arvensis",Primulaceae,ANAARV,non-native,0,5,forb,annual,"scarlet pimpernel"
"Anagallis minima",Primulaceae,ANAMIN,native,5,5,forb,annual,chaffweed
"Anaphalis margaritacea",Asteraceae,ANAMAR,non-native,0,5,forb,perennial,"pearly everlasting"
"Anchusa azurea",Boraginaceae,ANCAZU,non-native,0,5,forb,perennial,"showy bugloss"
"Anchusa officinalis",Boraginaceae,ANCOFF,non-native,0,5,forb,perennial,"common bugloss"
"Andrachne phyllanthoides",Euphorbiaceae,ANDPHY,native,9,5,shrub,perennial,"glade buckbrush"
"Andropogon gerardii",Poaceae,ANDGER,native,5,0,grass,perennial,"big bluestem"
"Andropogon gyrans",Poaceae,ANDGYR,native,3,5,grass,perennial,"elliotts broom sedge"
"Andropogon ternarius",Poaceae,ANDTER,native,5,3,grass,perennial,"splitbeard bluestem"
"Andropogon virginicus",Poaceae,ANDVIR,native,2,3,grass,perennial,"broom sedge"
"Androsace occidentalis",Primulaceae,ANDOCC,native,3,3,forb,annual,"rock jasmine"
"Anemone acutiloba",Ranunculaceae,ANEACU,native,7,5,forb,perennial,"sharp-lobed hepatica"
"Anemone americana",Ranunculaceae,ANEAME,native,6,5,forb,perennial,"round-lobed hepatica"
"Anemone canadensis",Ranunculaceae,ANECAN,native,6,-3,forb,perennial,"meadow anemone"
"Anemone caroliniana",Ranunculaceae,ANECAR,native,7,5,forb,perennial,"carolina anemone"
"Anemone cylindrica",Ranunculaceae,ANECYL,native,9,5,forb,perennial,thimbleweed
"Anemone quinquefolia",Ranunculaceae,ANEQUI,native,10,3,forb,perennial,"wood anemone"
"Anemone virginiana",Ranunculaceae,ANEVIR,native,4,3,forb,perennial,"tall anemone"
"Anethum graveolens",Apiaceae,ANEGRA,non-native,0,5,forb,annual,dill
"Angelica venenosa",Apiaceae,ANGVEN,native,8,5,forb,perennial,"wood angelica"
"Anoda cristata",Malvaceae,ANOCRI,non-native,0,3,forb,annual,"crested velvetleaf"
"Antennaria neglecta",Asteraceae,ANTNEG,native,4,5,forb,perennial,"field cats foot"
"Antennaria parlinii",Asteraceae,ANTPAR,native,5,5,forb,perennial,"pussys toes"
"Anthemis arvensis",Asteraceae,ANTARV,non-native,0,5,forb,annual,"corn chamomile"
"Anthemis cotula",Asteraceae,ANTCOT,non-native,0,3,forb,annual,"dog fennel"
"Anthoxanthum odoratum",Poaceae,ANTODO,non-native,0,3,grass,perennial,"sweet vernal grass"
"Anthriscus caucalis",Apiaceae,ANTCAU,non-native,0,5,forb,annual,chervil
"Antirrhinum majus",Plantaginaceae,ANTMAJ,non-native,0,5,forb,perennial,snapdragon
"Apera interrupta",Poaceae,APEINT,non-native,0,5,grass,annual,"italian wind grass"
"Apera spica-venti",Poaceae,APESPI,non-native,0,5,grass,annual,"loose silky bent"
"Aphanes australis",Rosaceae,APHAUS,non-native,0,5,forb,annual,"parsley piert"
"Aphanostephus skirrhobasis",Asteraceae,APHSKI,non-native,0,5,forb,annual,"arkansas lazydaisy"
"Apios americana",Fabaceae,APIAME,native,6,-3,forb,perennial,groundnut
"Apium graveolens",Apiaceae,APIGRA,non-native,0,5,forb,perennial,celery
"Aplectrum hyemale",Orchidaceae,APLHYE,native,8,0,forb,perennial,"putty root orchid"
"Apocynum androsaemifolium",Apocynaceae,APOAND,native,5,5,forb,perennial,"spreading dogbane"
"Apocynum cannabinum",Apocynaceae,APOCAN,native,3,3,forb,perennial,"prairie dogbane"
"Apocynum sibiricum",Apocynaceae,APOSIB,native,3,3,forb,perennial,"indian hemp"
"Apocynum � floribundum",Apocynaceae,APOFLO,native,4,5,forb,perennial,"intermediate dogbane"
"Aquilegia canadensis",Ranunculaceae,AQUCAN,native,6,3,forb,perennial,columbine
"Arabidopsis lyrata",Brassicaceae,ARALYR,native,8,3,forb,biennial,"sand cress"
"Arabidopsis thaliana",Brassicaceae,ARATHA,non-native,0,5,forb,annual,"mouse-ear cress"
"Arabis hirsuta",Brassicaceae,ARAHIR,native,6,3,forb,biennial,"hairy rock cress"
"Arachis hypogaea",Fabaceae,ARAHYP,non-native,0,5,forb,perennial,peanut
"Aralia elata",Araliaceae,ARAELA,non-native,0,5,tree,perennial,"japanese angelica tree"
"Aralia nudicaulis",Araliaceae,ARANUD,native,10,3,forb,perennial,"wild sarsaparilla"
"Aralia racemosa",Araliaceae,ARARAC,native,8,3,forb,perennial,spikenard
"Aralia spinosa",Araliaceae,ARASPI,native,6,0,shrub,perennial,"hercules club"
"Arctium minus",Asteraceae,ARCMIN,non-native,0,3,forb,biennial,"common burdock"
"Arenaria serpyllifolia",Caryophyllaceae,ARESER,non-native,0,3,forb,annual,"thyme-leaved sandwort"
"Argemone albiflora",Papaveraceae,ARGALB,non-native,0,5,forb,annual,"prickly poppy"
"Argemone mexicana",Papaveraceae,ARGMEX,non-native,0,5,forb,annual,"mexican poppy"
"Argyrochosma dealbata",Pteridaceae,ARGDEA,native,9,5,fern,perennial,"cloak fern"
"Arisaema dracontium",Araceae,ARIDRA,native,6,-3,forb,perennial,"green dragon"
"Arisaema triphyllum",Araceae,ARITRI,native,6,-3,forb,perennial,"jack-in-the pulpit"
"Aristida adscensionis",Poaceae,ARIADS,native,5,5,grass,annual,"sixweeks three-awn"
"Aristida basiramea",Poaceae,ARIBAS,native,4,5,grass,annual,"fork-tipped three-awn grass"
"Aristida desmantha",Poaceae,ARIDES,native,8,5,grass,annual,"curly three-awn"
"Aristida dichotoma var. curtissii",Poaceae,ARIDIU,native,3,5,grass,annual,"churchmouse three-awn"
"Aristida dichotoma var. dichotoma",Poaceae,ARIDID,native,3,5,grass,annual,"poverty grass"
"Aristida lanosa",Poaceae,ARILAN,native,9,5,grass,perennial,"woollyleaf three-awn"
"Aristida longespica var. geniculata",Poaceae,ARILOG,native,4,5,grass,annual,"false arrow feather"
"Aristida longespica var. longespica",Poaceae,ARILOL,native,2,5,grass,annual,"slimspike three-awn"
"Aristida oligantha",Poaceae,ARIOLI,native,1,5,grass,annual,"plains three-awn grass"
"Aristida purpurascens",Poaceae,ARIPUR,native,5,0,grass,perennial,"arrow feather"
"Aristida ramosissima",Poaceae,ARIRAM,native,4,5,grass,annual,"slender three-awn"
"Aristolochia serpentaria var. hastata",Aristolochiaceae,ARISEH,native,6,5,forb,perennial,"virginia snakeroot"
"Aristolochia serpentaria var. serpentaria",Aristolochiaceae,ARISES,native,6,5,forb,perennial,"virginia snakeroot"
"Aristolochia tomentosa",Aristolochiaceae,ARITOM,native,7,5,vine,perennial,pipe-vine
"Armoracia rusticana",Brassicaceae,ARMRUS,non-native,0,5,forb,perennial,"horse radish"
"Arnoglossum atriplicifolium",Asteraceae,ARNATR,native,4,5,forb,perennial,"pale indian plantain"
"Arnoglossum plantagineum",Asteraceae,ARNPLA,native,8,0,forb,perennial,"prairie indian plantain"
"Arnoglossum reniforme",Asteraceae,ARNREN,native,8,5,forb,perennial,"great indian plantain"
"Aronia melanocarpa",Rosaceae,AROMEL,native,10,0,shrub,perennial,"black chokeberry"
"Arrhenatherum elatius",Poaceae,ARRELA,non-native,0,3,grass,perennial,"tall oat grass"
"Artemisia absinthium",Asteraceae,ARTABS,non-native,0,5,forb,perennial,"common wormwood"
"Artemisia annua",Asteraceae,ARTANN,non-native,0,3,forb,annual,"sweet wormwood"
"Artemisia biennis",Asteraceae,ARTBIE,non-native,0,0,forb,biennial,"biennial wormwood"
"Artemisia campestris subsp. caudata",Asteraceae,ARTCAM,native,5,5,forb,biennial,"beach wormwood"
"Artemisia carruthii",Asteraceae,ARTCAR,non-native,0,5,forb,perennial,"kansas mugwort"
"Artemisia dracunculus",Asteraceae,ARTDRA,native,8,5,forb,perennial,tarragon
"Artemisia frigida",Asteraceae,ARTFRI,non-native,0,5,shrub,perennial,"prairie sagebrush"
"Artemisia ludoviciana var. ludoviciana",Asteraceae,ARTLUL,native,3,5,forb,perennial,"white sage"
"Artemisia ludoviciana var. mexicana",Asteraceae,ARTLUM,native,3,5,forb,perennial,"mexican white sage"
"Artemisia stellariana",Asteraceae,ARTSTE,non-native,0,3,forb,perennial,"dusty miller"
"Artemisia vulgaris",Asteraceae,ARTVUL,non-native,0,5,forb,perennial,mugwort
"Arthraxon hispidus",Poaceae,ARTHIS,non-native,0,0,grass,annual,"small carpgrass"
"Arum italicum",Araceae,ARUITA,non-native,0,3,forb,perennial,"italian arum"
"Aruncus dioicus var. pubescens",Rosaceae,ARUDIO,native,6,3,forb,perennial,"goats beard"
"Arundinaria gigantea",Poaceae,ARUGIG,native,7,-3,grass,perennial,cane
"Arundo donax",Poaceae,ARUDON,non-native,0,0,grass,perennial,"giant reed"
"Asarum canadense",Aristolochiaceae,ASACAN,native,6,3,forb,perennial,"wild ginger"
"Asclepias amplexicaulis",Asclepiadaceae,ASCAMP,native,7,5,forb,perennial,"sand milkweed"
"Asclepias exaltata",Asclepiadaceae,ASCEXA,native,10,5,forb,perennial,"poke milkweed"
"Asclepias hirtella",Asclepiadaceae,ASCHIR,native,4,5,forb,perennial,"tall green milkweed"
"Asclepias incarnata",Asclepiadaceae,ASCINC,native,4,-5,forb,perennial,"swamp milkweed"
"Asclepias meadii",Asclepiadaceae,ASCMEA,native,10,5,forb,perennial,"meads milkweed"
"Asclepias perennis",Asclepiadaceae,ASCPER,native,9,-5,forb,perennial,"white milkweed"
"Asclepias purpurascens",Asclepiadaceae,ASCPUR,native,6,3,forb,perennial,"purple milkweed"
"Asclepias quadrifolia",Asclepiadaceae,ASCQUA,native,6,5,forb,perennial,"four-leaved milkweed"
"Asclepias speciosa",Asclepiadaceae,ASCSPE,non-native,0,0,forb,perennial,"showy milkweed"
"Asclepias stenophylla",Asclepiadaceae,ASCSTE,native,9,5,forb,perennial,"glade milkweed"
"Asclepias subverticillata",Asclepiadaceae,ASCSUB,non-native,0,3,forb,perennial,"poison milkweed"
"Asclepias sullivantii",Asclepiadaceae,ASCSUL,native,8,5,forb,perennial,"prairie milkweed"
"Asclepias syriaca",Asclepiadaceae,ASCSYR,native,0,3,forb,perennial,"common milkweed"
"Asclepias tuberosa subsp. interior",Asclepiadaceae,ASCTUB,native,5,5,forb,perennial,"butterfly weed"
"Asclepias variegata",Asclepiadaceae,ASCVAR,native,9,3,forb,perennial,"white-flowered milkweed"
"Asclepias verticillata",Asclepiadaceae,ASCVER,native,2,5,forb,perennial,"whorled milkweed"
"Asclepias viridiflora",Asclepiadaceae,ASCVIA,native,7,5,forb,perennial,"short green milkweed"
"Asclepias viridis",Asclepiadaceae,ASCVIS,native,5,5,forb,perennial,"green-flowered milkweed"
"Asimina triloba",Annonaceae,ASITRI,native,5,0,tree,perennial,pawpaw
"Asparagus officinalis",Liliaceae,ASPOFF,non-native,0,3,forb,perennial,asparagus
"Asparagus sprengeri",Liliaceae,ASPSPR,non-native,0,5,forb,perennial,"asparagus fern"
"Asplenium bradleyi",Aspleniaceae,ASPBRA,native,10,5,fern,perennial,"bradleys spleenwort"
"Asplenium montanum",Aspleniaceae,ASPMON,native,10,5,fern,perennial,"mountain spleenwort"
"Asplenium pinnatifidum",Aspleniaceae,ASPPIN,native,10,5,fern,perennial,"lobed spleenwort"
"Asplenium platyneuron",Aspleniaceae,ASPPLA,native,4,3,fern,perennial,"ebony spleenwort"
"Asplenium resiliens",Aspleniaceae,ASPRES,native,9,5,fern,perennial,"black spleenwort"
"Asplenium rhizophyllum",Aspleniaceae,ASPRHI,native,7,5,fern,perennial,"walking fern"
"Asplenium ruta-muraria",Aspleniaceae,ASPRUT,native,10,5,fern,perennial,"wall-rue spleenwort"
"Asplenium trichomanes",Aspleniaceae,ASPTRI,native,9,5,fern,perennial,"maidenhair spleenwort"
"Asplenium � ebenoides",Aspleniaceae,ASPEBE,native,10,5,fern,perennial,"walking spleenwort"
"Asplenium � gravesii",Aspleniaceae,ASPGRA,native,10,5,fern,perennial,"graves spleenwort"
"Aster tataricus",Asteraceae,ASTTAT,non-native,0,5,forb,perennial,"tatarian aster"
"Astragalus canadensis",Fabaceae,ASTCAN,native,6,0,forb,perennial,"canadian milk vetch"
"Astragalus crassicarpus var. crassicarpus",Fabaceae,ASTCRC,native,10,5,forb,perennial,"indian pea"
"Astragalus crassicarpus var. trichocalyx",Fabaceae,ASTCRT,native,7,5,forb,perennial,"ground plum"
"Astragalus distortus",Fabaceae,ASTDIS,native,6,5,forb,perennial,"bent milk vetch"
"Astragalus lotiflorus",Fabaceae,ASTLOT,native,10,5,forb,perennial,"low milk vetch"
"Astranthium ciliatum",Asteraceae,ASTCIL,native,7,5,forb,annual,"western daisy"
"Athyrium filix-femina",Dryopteridaceae,ATHFIL,native,8,0,fern,perennial,"lady fern"
"Atocion armeria",Caryophyllaceae,ATOARM,non-native,0,5,forb,annual,"sweet william catchfly"
"Atriplex argentea",Chenopodiaceae,ATRARG,non-native,0,0,forb,annual,"silver orach"
"Atriplex hortensis",Chenopodiaceae,ATRHOR,non-native,0,3,forb,annual,"garden orach"
"Atriplex micrantha",Chenopodiaceae,ATRMIC,non-native,0,5,forb,annual,"russian orach"
"Atriplex patula",Chenopodiaceae,ATRPAT,non-native,0,-3,forb,annual,"common orach"
"Atriplex prostrata",Chenopodiaceae,ATRPRO,non-native,0,0,forb,annual,"arrow-leaved orach"
"Atriplex rosea",Chenopodiaceae,ATRROS,non-native,0,3,forb,annual,"red orach"
"Atriplex truncata",Chenopodiaceae,ATRTRU,non-native,0,3,forb,annual,"silver scale"
"Atriplex wrightii",Chenopodiaceae,ATRWRI,non-native,0,5,forb,annual,"wrights saltbush"
"Aubrieta deltoidea",Brassicaceae,AUBDEL,non-native,0,5,forb,perennial,"purple alyssum"
"Aureolaria flava var. calycosa",Orobanchaceae,AURFLC,native,8,5,forb,perennial,"smooth false foxglove"
"Aureolaria flava var. flava",Orobanchaceae,AURFLF,native,8,5,forb,perennial,"smooth false foxglove"
"Aureolaria grandiflora var. pulchra",Orobanchaceae,AURGRP,native,6,5,forb,perennial,"yellow false foxglove"
"Aureolaria grandiflora var. serrata",Orobanchaceae,AURGRS,native,6,5,forb,perennial,"big-flowered gerardia"
