"Appalachian Mtn (EPA Ecoregions 66,67,68,69) of KY, TN, NC, SC, GA, AL"
2013
"Gianopulos, K. 2014. Coefficient of Conservatism Database Development for Wetland Plants Occurring in the Southeast United States. NC Dept. of Envir. Quality, Div. of Water Resources: Wetlands Branch. Report to the EPA. developed with 15 expert botanists"
"Appalachian Mtn (EPA Ecoregions 66,67,68,69) of KY, TN, NC, SC, GA, AL  , 2013"

"Total Species:",3831
"Native Species:",3566
"Non-native Species:",265
"Total Mean C:",5.6
"Native Mean C:",6

"Scientific Name",Family,Acronym,Native?,C,W,Physiognomy,Duration,"Common Name"
"Alnus incana var. serrulata",,ALSE2,native,5,-5,tree,perennial,"hazel alder"
"Alnus maritima",,ALMA7,native,10,-5,tree,perennial,"seaside alder"
"Alnus maritima ssp. metoporina",,ALMA7,native,10,-5,tree,perennial,"seaside alder"
"Alnus maritima var. metoporina",,ALMA7,native,10,-5,tree,perennial,"seaside alder"
"Alnus metoporina",,ALMA7,native,10,-5,tree,perennial,"seaside alder"
"Alnus noveboracensis",,ALSE2,native,5,-5,tree,perennial,"hazel alder"
"Alnus serrulata",,ALSE2,native,5,-5,tree,perennial,"hazel alder"
"Alnus serrulata var. subelliptica",,ALSE2,native,5,-5,tree,perennial,"hazel alder"
"Alnus viridis",,ALVI5,native,10,0,tree,perennial,"green alder"
"Alnus viridis ssp. crispa",,ALVIC,native,10,,tree,perennial,"mountain alder"
"Alnus viridis var. crispa",,ALVIC,native,10,,tree,perennial,"mountain alder"
"Alopecurus aequalis",,ALAE,native,8,-5,grass,perennial,"shortawn foxtail"
"Alopecurus carolinianus",,ALCA4,native,2,-3,grass,annual,"carolina foxtail"
"Alopecurus macounii",,ALCA4,native,2,-3,grass,annual,"carolina foxtail"
"Alopecurus pratensis",,ALPR3,non-native,0,-3,grass,perennial,"field meadow-foxtail"
"Alopecurus ramosus",,ALCA4,native,2,-3,grass,annual,"carolina foxtail"
"Alsine uliginosa",,STAL4,native,8,-5,forb,annual,"bog chickweed"
"Alternanthera philoxeroides",,ALPH,non-native,0,-5,forb,perennial,alligator-weed
"Amaranthus altissimus",,AMTU,native,2,-3,forb,annual,"roughfruit amaranth"
"Amaranthus ambigens",,AMTU,native,2,-3,forb,annual,"roughfruit amaranth"
"Amaranthus australis",,AMAU,non-native,0,-5,shrub,annual,"southern amaranth"
"Amaranthus gracilis",,AMVI,non-native,0,0,forb,annual,"slender amaranth"
"Amaranthus retroflexus",,AMRE,non-native,0,3,forb,annual,"redroot amaranth"
"Amaranthus retroflexus var. salicifolius",,AMRE,non-native,0,3,forb,annual,"redroot amaranth"
"Amaranthus rudis",,AMTU,native,2,-3,forb,annual,"roughfruit amaranth"
"Amaranthus tamariscinus",,AMTU,native,2,-3,forb,annual,"roughfruit amaranth"
"Amaranthus tuberculatus",,AMTU,native,2,-3,forb,annual,"roughfruit amaranth"
"Amaranthus tuberculatus var. prostratus",,AMTU,native,2,-3,forb,annual,"roughfruit amaranth"
"Amaranthus tuberculatus var. subnudus",,AMTU,native,2,-3,forb,annual,"roughfruit amaranth"
"Amaranthus viridis",,AMVI,non-native,0,0,forb,annual,"slender amaranth"
"Amaranthus viridus",,AMVI,non-native,0,0,forb,annual,"slender amaranth"
"Amaryllis atamasca",,ZEAT,native,7,-3,forb,perennial,"atamasco lily"
"Ambrosia californica",,AMPS,native,2,0,forb,perennial,"cuman ragweed"
"Ambrosia coronopifolia",,AMPS,native,2,0,forb,perennial,"cuman ragweed"
"Ambrosia cumanensis",,AMPS,native,2,0,forb,perennial,"cuman ragweed"
"Ambrosia psilostachya",,AMPS,native,2,0,forb,perennial,"cuman ragweed"
"Ambrosia psilostachya var. californica",,AMPS,native,2,0,forb,perennial,"cuman ragweed"
"Ambrosia psilostachya var. coronopifolia",,AMPS,native,2,0,forb,perennial,"cuman ragweed"
"Ambrosia psilostachya var. lindheimeriana",,AMPS,native,2,0,forb,perennial,"cuman ragweed"
"Ambrosia rugelii",,AMPS,native,2,0,forb,perennial,"cuman ragweed"
"Ambrosia trifida",,AMTR,native,2,0,shrub,annual,"great ragweed"
"Amelanchier arborea",,AMAR3,native,6,0,tree,perennial,"common serviceberry"
"Amelanchier canadensis",,AMCA4,native,6,0,tree,perennial,"canadian serviceberry"
"Amelanchier canadensis var. subintegra",,AMCA4,native,6,0,tree,perennial,"canadian serviceberry"
"Amelanchier lucida",,AMCA4,native,6,0,tree,perennial,"canadian serviceberry"
"Amianthium muscitoxicum",,AMMU,native,8,0,forb,perennial,flypoison
"Ammannia coccinea",,AMCO,native,3,-5,forb,annual,"valley redstem"
"Ammannia coccinea ssp. purpurea",,AMCO,native,3,-5,forb,annual,"valley redstem"
"Ammannia teres",,AMCO,native,3,-5,forb,annual,"valley redstem"
"Ammoselinum butleri",,AMBU,non-native,0,0,forb,annual,"butlers sandparsley"
"Amorpha angustifolia",,AMFR,native,6,-3,shrub,perennial,"false indigo bush"
"Amorpha bushii",,AMFR,native,6,-3,shrub,perennial,"false indigo bush"
"Amorpha croceolanata",,AMFR,native,6,-3,shrub,perennial,"false indigo bush"
"Amorpha curtissii",,AMFR,native,6,-3,shrub,perennial,"false indigo bush"
"Amorpha dewinkeleri",,AMFR,native,6,-3,shrub,perennial,"false indigo bush"
"Amorpha fruticosa",,AMFR,native,6,-3,shrub,perennial,"false indigo bush"
"Amorpha fruticosa var. angustifolia",,AMFR,native,6,-3,shrub,perennial,"false indigo bush"
"Amorpha fruticosa var. croceolanata",,AMFR,native,6,-3,shrub,perennial,"false indigo bush"
"Amorpha fruticosa var. emarginata",,AMFR,native,6,-3,shrub,perennial,"false indigo bush"
"Amorpha fruticosa var. oblongifolia",,AMFR,native,6,-3,shrub,perennial,"false indigo bush"
"Amorpha fruticosa var. occidentalis",,AMFR,native,6,-3,shrub,perennial,"false indigo bush"
"Amorpha fruticosa var. tennesseensis",,AMFR,native,6,-3,shrub,perennial,"false indigo bush"
"Amorpha glabra",,AMGL2,native,7,,shrub,perennial,"mountain false indigo"
"Amorpha herbacea",,AMHE,native,8,0,shrub,perennial,"clusterspike false indigo"
"Amorpha nitens",,AMNI,native,7,0,shrub,perennial,"shining false indigo"
"Amorpha occidentalis",,AMFR,native,6,-3,shrub,perennial,"false indigo bush"
"Amorpha occidentalis var. arizonica",,AMFR,native,6,-3,shrub,perennial,"false indigo bush"
"Amorpha occidentalis var. emarginata",,AMFR,native,6,-3,shrub,perennial,"false indigo bush"
"Amorpha tennesseensis",,AMFR,native,6,-3,shrub,perennial,"false indigo bush"
"Amorpha virgata",,AMFR,native,6,-3,shrub,perennial,"false indigo bush"
"Ampelamus albidus",,CYLA,native,2,0,vine,perennial,honeyvine
"Ampelamus laevis",,CYLA,native,2,0,vine,perennial,honeyvine
"Ampelopsis arborea",,AMAR5,native,4,-3,vine,perennial,peppervine
"Ampelopsis bipinnata",,AMAR5,native,4,-3,vine,perennial,peppervine
"Ampelopsis cordata",,AMCO2,native,4,0,vine,perennial,"heartleaf peppervine"
"Amphicarpaea bracteata",,AMBR2,native,5,0,vine,perennial,"american hogpeanut"
"Amsonia amsonia",,AMTAT,native,7,,forb,perennial,"eastern bluestar"
"Amsonia glaberrima",,AMTAT,native,7,,forb,perennial,"eastern bluestar"
"Amsonia tabernaemontana",,AMTA2,native,6,0,forb,perennial,"eastern bluestar"
"Amsonia tabernaemontana var. tabernaemontana",,AMTAT,native,7,,forb,perennial,"eastern bluestar"
"Anacharis canadensis",,ELCA7,native,6,-5,forb,perennial,"canadian waterweed"
"Anacharis canadensis var. planchonii",,ELCA7,native,6,-5,forb,perennial,"canadian waterweed"
"Anacharis nuttallii",,ELNU2,native,7,-5,forb,perennial,"western waterweed"
"Anacharis occidentalis",,ELNU2,native,7,-5,forb,perennial,"western waterweed"
"Anagallis minima",,ANMI4,native,5,,forb,annual,chaffweed
"Anastrophus furcatus",,AXFU,native,2,-3,grass,perennial,"big carpetgrass"
"Anchistea virginica",,WOVI,native,8,-5,fern,perennial,"virginia chainfern"
"Andropogon chrysocomus",,ANGE,native,7,0,grass,perennial,"big bluestem"
"Andropogon furcatus",,ANGE,native,7,0,grass,perennial,"big bluestem"
"Andropogon gerardii",,ANGE,native,7,0,grass,perennial,"big bluestem"
"Andropogon gerardii var. chrysocomus",,ANGE,native,7,0,grass,perennial,"big bluestem"
"Andropogon glomeratus",,ANGL2,native,5,-3,grass,perennial,"bushy bluestem"
"Andropogon gyrans",,ANGY2,native,6,-5,grass,perennial,"elliotts bluestem"
"Andropogon provincialis",,ANGE,native,7,0,grass,perennial,"big bluestem"
"Andropogon virginicus",,ANVI2,native,2,3,grass,perennial,"broomsedge bluestem"
"Anemone canadensis",,ANCA8,native,8,-3,forb,perennial,"canadian anemone"
"Anemone quinquefolia",,ANQU,native,7,3,forb,perennial,"wood anemone"
"Anemone virginiana",,ANVI3,native,5,3,forb,perennial,"tall thimbleweed"
"Anemonidium canadense",,ANCA8,native,8,-3,forb,perennial,"canadian anemone"
"Angelica atropurpurea",,ANAT,native,9,-5,forb,perennial,"purplestem angelica"
"Angelica atropurpurea var. occidentalis",,ANAT,native,9,-5,forb,perennial,"purplestem angelica"
"Anisostichus capreolata",,BICA,native,5,0,vine,perennial,crossvine
"Anisostichus crucigera",,BICA,native,5,0,vine,perennial,crossvine
"Anoda acerifolia",,ANCR2,non-native,0,5,forb,annual,"crested anoda"
"Anoda cristata",,ANCR2,non-native,0,5,forb,annual,"crested anoda"
"Anoda cristata var. brachyantha",,ANCR2,non-native,0,5,forb,annual,"crested anoda"
"Anoda cristata var. digitata",,ANCR2,non-native,0,5,forb,annual,"crested anoda"
"Anoda lavaterioides",,ANCR2,non-native,0,5,forb,annual,"crested anoda"
"Antenoron virginianum",,POVI2,native,5,0,forb,perennial,jumpseed
"Anthopogon crinitum",,GECR2,native,9,-5,forb,annual,"greater fringed gentian"
"Apios americana",,APAM,native,5,-3,vine,perennial,groundnut
"Apios americana var. turrigera",,APAM,native,5,-3,vine,perennial,groundnut
"Aplectrum hyemale",,APHY,native,7,0,forb,perennial,"adam and eve"
"Apocynum cannabinum",,APCA,native,3,3,forb,perennial,indianhemp
"Apocynum cannabinum var. angustifolium",,APCA,native,3,3,forb,perennial,indianhemp
"Apocynum cannabinum var. glaberrimum",,APCA,native,3,3,forb,perennial,indianhemp
"Apocynum cannabinum var. greeneanum",,APCA,native,3,3,forb,perennial,indianhemp
"Apocynum cannabinum var. hypericifolium",,APCA,native,3,3,forb,perennial,indianhemp
"Apocynum cannabinum var. nemorale",,APCA,native,3,3,forb,perennial,indianhemp
"Apocynum cannabinum var. pubescens",,APCA,native,3,3,forb,perennial,indianhemp
"Apocynum cannabinum var. suksdorfii",,APCA,native,3,3,forb,perennial,indianhemp
"Apocynum hypericifolium",,APCA,native,3,3,forb,perennial,indianhemp
"Apocynum pubescens",,APCA,native,3,3,forb,perennial,indianhemp
"Apocynum sibiricum",,APCA,native,3,3,forb,perennial,indianhemp
"Apocynum sibiricum var. cordigerum",,APCA,native,3,3,forb,perennial,indianhemp
"Apocynum sibiricum var. farwellii",,APCA,native,3,3,forb,perennial,indianhemp
"Apocynum sibiricum var. salignum",,APCA,native,3,3,forb,perennial,indianhemp
"Apocynum suksdorfii",,APCA,native,3,3,forb,perennial,indianhemp
"Apocynum suksdorfii var. angustifolium",,APCA,native,3,3,forb,perennial,indianhemp
"Aquilegia australis",,AQCA,native,7,0,forb,perennial,"red columbine"
"Aquilegia canadensis",,AQCA,native,7,0,forb,perennial,"red columbine"
"Aquilegia canadensis var. australis",,AQCA,native,7,0,forb,perennial,"red columbine"
"Aquilegia canadensis var. coccinea",,AQCA,native,7,0,forb,perennial,"red columbine"
"Aquilegia canadensis var. eminens",,AQCA,native,7,0,forb,perennial,"red columbine"
"Aquilegia canadensis var. hybrida",,AQCA,native,7,0,forb,perennial,"red columbine"
"Aquilegia canadensis var. latiuscula",,AQCA,native,7,0,forb,perennial,"red columbine"
"Aquilegia coccinea",,AQCA,native,7,0,forb,perennial,"red columbine"
"Aquilegia latiuscula",,AQCA,native,7,0,forb,perennial,"red columbine"
"Aquilegia phoenicantha",,AQCA,native,7,0,forb,perennial,"red columbine"
"Arabis albida",,ARAL8,non-native,0,0,forb,perennial,"alpine rockcress"
"Arabis alpina",,ARAL8,non-native,0,0,forb,perennial,"alpine rockcress"
"Arabis alpina var. albida",,ARAL8,non-native,0,0,forb,perennial,"alpine rockcress"
"Arabis alpina var. glabrata",,ARAL8,non-native,0,0,forb,perennial,"alpine rockcress"
"Arabis bulbosa",,CABU3,native,6,-5,forb,perennial,"bulbous bittercress"
"Arabis caucasica",,ARAL8,non-native,0,0,forb,perennial,"alpine rockcress"
"Arabis rhomboidea",,CABU3,native,6,-5,forb,perennial,"bulbous bittercress"
"Aralia spinosa",,ARSP2,native,5,0,tree,perennial,"devils walkingstick"
"Arenaria glabra",,MIGL5,native,9,5,forb,perennial,"appalachian stitchwort"
"Arenaria godfreyi",,MIGO,native,9,-3,forb,perennial,"godfreys stitchwort"
"Arenaria groenlandica var. glabra",,MIGL5,native,9,5,forb,perennial,"appalachian stitchwort"
"Arenaria lanuginosa",,ARLA4,native,7,0,forb,perennial,"spreading sandwort"
"Arenaria patula",,MIPA6,native,6,5,forb,annual,"pitchers stitchwort"
"Arenaria serpyllifolia",,ARSE2,non-native,0,0,forb,annual,"thyme-leaf sandwort"
"Arethusa bulbosa",,ARBU,native,10,-5,forb,perennial,"dragons mouth"
"Arethusa racemosa",,PORA4,native,9,-5,forb,perennial,"hairy shadow witch"
"Argentacer saccharinum",,ACSA2,native,4,-3,tree,perennial,"silver maple"
"Argentina anserina",,ARAN7,non-native,0,-5,forb,perennial,"silverweed cinquefoil"
"Argentina anserina var. concolor",,ARAN7,non-native,0,-5,forb,perennial,"silverweed cinquefoil"
"Argentina argentea",,ARAN7,non-native,0,-5,forb,perennial,"silverweed cinquefoil"
"Arisaema atrorubens var. stewardsonii",,ARTRS,native,9,,forb,perennial,"jack in the pulpit"
"Arisaema dracontium",,ARDR3,native,6,-3,forb,perennial,"green dragon"
"Arisaema quinatum",,ARTRQ,native,7,,forb,perennial,"jack in the pulpit"
"Arisaema stewardsonii",,ARTRS,native,9,,forb,perennial,"jack in the pulpit"
"Arisaema triphyllum",,ARTR,native,6,-3,forb,perennial,"jack in the pulpit"
"Arisaema triphyllum ssp. quinatum",,ARTRQ,native,7,,forb,perennial,"jack in the pulpit"
"Arisaema triphyllum ssp. stewardsonii",,ARTRS,native,9,,forb,perennial,"jack in the pulpit"
"Aristida purpurascens",,ARPU8,native,7,0,grass,perennial,"arrowfeather threeawn"
"Aristida purpurascens var. virgata",,ARPUV,native,6,,grass,perennial,"arrowfeather threeawn"
"Aristida virgata",,ARPUV,native,6,,grass,perennial,"arrowfeather threeawn"
"Aristolochia tomentosa",,ARTO3,native,7,0,vine,perennial,"woolly dutchmans pipe"
"Aronia arbutifolia",,PHPY4,native,7,-3,shrub,perennial,"red chokeberry"
"Aronia arbutifolia var. brilliantissima",,PHPY4,native,7,-3,shrub,perennial,"red chokeberry"
"Aronia arbutifolia var. glabra",,PHPY4,native,7,-3,shrub,perennial,"red chokeberry"
"Aronia arbutifolia var. nigra",,PHME13,native,7,0,shrub,perennial,"black chokeberry"
"Aronia melanocarpa",,PHME13,native,7,0,shrub,perennial,"black chokeberry"
"Aronia nigra",,PHME13,native,7,0,shrub,perennial,"black chokeberry"
"Arthraxon hispidus",,ARHI3,non-native,0,0,grass,annual,"small carp grass"
"Arundinaria gigantea",,ARGI,native,6,-3,shrub,perennial,"giant cane"
"Arundinaria gigantea ssp. tecta",,ARGIT8,native,8,-3,shrub,perennial,switchcane
"Arundinaria tecta",,ARGIT8,native,8,-3,shrub,perennial,switchcane
"Arundo donax",,ARDO4,non-native,0,3,shrub,perennial,giant-reed
"Arundo tecta",,ARGIT8,native,8,-3,shrub,perennial,switchcane
"Asarum shuttleworthii var. harperi",,HESHH,native,8,,forb,perennial,"largeflower heartleaf"
"Asclepias incarnata",,ASIN,native,5,-5,forb,perennial,"swamp milkweed"
"Ascyrum crux-andreae",,HYCR3,native,7,3,shrub,perennial,"st. peterswort"
"Ascyrum cuneifolium",,HYCR3,native,7,3,shrub,perennial,"st. peterswort"
"Ascyrum hypericoides",,HYHYH,native,6,,shrub,perennial,"st. andrews cross"
"Ascyrum hypericoides var. oblongifolium",,HYHYH,native,6,,shrub,perennial,"st. andrews cross"
"Ascyrum linifolium",,HYHYH,native,6,,shrub,perennial,"st. andrews cross"
"Ascyrum stans",,HYCR3,native,7,3,shrub,perennial,"st. peterswort"
"Asimina triloba",,ASTR,native,6,0,tree,perennial,pawpaw
"Asperula tinctoria",,GATI,native,6,-5,forb,perennial,"stiff marsh bedstraw"
"Asplenium montanum",,ASMO2,native,9,,forb,perennial,"mountain spleenwort"
"Asplenium pycnocarpon",,DIPY,native,8,0,fern,perennial,"glade fern"
"Asplenium trichomanes",,ASTR2,native,9,0,forb,perennial,"maidenhair spleenwort"
"Aster brachypholis",,SYRA5,native,5,-3,forb,perennial,"smooth white oldfield aster"
"Aster coridifolius",,SYDUD2,native,4,,forb,perennial,"rice button aster"
"Aster diffusus var. thyrsoides",,SYON2,native,5,0,forb,perennial,"bottomland aster"
"Aster dumosus",,SYDUD2,native,4,,forb,perennial,"rice button aster"
"Aster dumosus var. coridifolius",,SYDUD2,native,4,,forb,perennial,"rice button aster"
"Aster dumosus var. gracilentus",,SYDUD2,native,4,,forb,perennial,"rice button aster"
"Aster elliottii",,SYEL,native,8,-5,forb,perennial,"elliotts aster"
"Aster ericoides var. platyphyllus",,SYPIP3,native,1,,forb,perennial,"hairy white oldfield aster"
"Aster ericoides var. villosus",,SYPIP3,native,1,,forb,perennial,"hairy white oldfield aster"
