"Chicago Region USACE"
2013
"Herman, B., Sliwinski, R. and S. Whitaker. 2013. Chicago Region FQA (Floristic Quality Assessment) Calculator. U.S. Army Corps of Engineers, Chicago, IL. [beta version]"
"Chicago Region USACE  , 2013"

"Total Species:",2790
"Native Species:",1774
"Non-native Species:",1016
"Total Mean C:",4.6
"Native Mean C:",7.2

"Scientific Name",Family,Acronym,Native?,C,W,Physiognomy,Duration,"Common Name"
"Agalinis paupercula;",Scrophulariaceae,,native,7,-2,forb,annual,"small-flower false foxglove; purple false foxglove"
"Agalinis purpurea",Scrophulariaceae,,native,6,-1,forb,annual,"purple false foxglove"
"Agalinis skinneriana",Scrophulariaceae,,native,10,2,forb,annual,"pale false foxglove"
"Agalinis tenuifolia",Scrophulariaceae,,native,7,-1,forb,annual,"slender-leaf false foxglove; slender false foxglove"
"Agastache nepetoides",Lamiaceae,,native,5,1,forb,perennial,"yellow giant-hyssop; yellow giant hyssop"
"Agastache scrophulariaefolia ; agastache scrophulariaefolia",Lamiaceae,,native,5,2,forb,perennial,"purple giant hyssop"
"Ageratina altissima; eupatorium rugosum",Asteraceae,,native,4,1,forb,perennial,"white snakeroot"
"Agrimonia gryposepala",Rosaceae,,native,2,1,forb,perennial,"tall hairy grooveburr; tall agrimony"
"Agrimonia parviflora",Rosaceae,,native,7,-1,forb,perennial,"harvestlice; swamp agrimony"
"Agrimonia pubescens ; agrimonia pubescens",Rosaceae,,native,5,2,forb,perennial,"soft grooveburr; soft agrimony"
"Agrimonia rostellata",Rosaceae,,native,10,1,forb,perennial,"beaked grooveburr; beaked agrimony"
"Agrimonia striata;",Rosaceae,,native,3,1,forb,perennial,"woodland grooveburr;"
"Agropyron cristatum",Poaceae,,non-native,0,2,grass,perennial,"crested wheat grass"
"Agropyron desertorum",Poaceae,,non-native,0,2,grass,perennial,"wheat grass; russian wheat grass"
"Agrostemma githago",Caryophyllaceae,,non-native,0,2,forb,perennial,"corn cockle"
"Agrostis capillaris; agrostis tenuis",Poaceae,,non-native,0,2,grass,perennial,"rhode island bent"
"Agrostis gigantea; agrostis alba",Poaceae,,non-native,0,-1,grass,perennial,"black bent; redtop"
"Agrostis hyemalis",Poaceae,,native,1,0,grass,perennial,"winter bent; tickle grass"
"Agrostis perennans",Poaceae,,native,3,0,grass,perennial,"upland bent; thin grass"
"Agrostis scabra",Poaceae,,native,5,0,grass,perennial,"rough bent; fly-away grass"
"Agrostis stolonifera; agrostis alba palustris",Poaceae,,native,10,-1,grass,perennial,"spreading bent; bent grass"
"Ailanthus altissima",Simaroubaceae,,non-native,0,1,tree,perennial,"tree-of-heaven; tree of heaven"
"Aira caryophyllea",Poaceae,,non-native,0,1,grass,annual,"common silver-hair grass; hair grass"
"Ajuga genevensis ; ajuga genevensis",Lamiaceae,,non-native,0,2,forb,perennial,"geneva bugleweed; geneva bugle"
"Ajuga reptans",Lamiaceae,,non-native,0,2,forb,perennial,"carpet bugleweed; carpet bugle"
"Akebia quinata;",Lardizabalaceae,,non-native,0,2,vine,perennial,akebia;
"Alcea rosea; althaea rosea",Malvaceae,,non-native,0,2,forb,perennial,hollyhock
"Aletris farinosa",Liliaceae,,native,10,0,forb,perennial,"white colicroot; colic root"
"Alisma subcordatum",Alismataceae,,native,4,-2,forb,perennial,"american water-plantain; common water plantain"
"Alisma triviale",Alismataceae,,native,4,-2,forb,perennial,"northern water-plantain; large-flowered water plantain"
"Alliaria petiolata",Brassicaceae,,non-native,0,0,forb,biennial,"garlic-mustard; garlic mustard"
"Allium burdickii ; allium tricoccum burdickii",Liliaceae,,native,6,2,forb,perennial,"burdicks leek"
"Allium canadense",Liliaceae,,native,2,1,forb,perennial,"meadow garlic; wild onion"
"Allium canadense var. canadense; allium canadense",Liliaceae,,native,2,1,forb,perennial,"meadow garlic; wild onion"
"Allium canadense var. lavandulare;",Liliaceae,,native,2,1,forb,perennial,"meadow garlic;"
"Allium cepa",Liliaceae,,non-native,0,2,forb,perennial,onion
"Allium cernuum",Liliaceae,,native,7,1,forb,perennial,"nodding onion; nodding wild onion"
"Allium fstulosum; allium fistulosum",Liliaceae,,non-native,0,2,forb,perennial,"spring onion; welsh onion"
"Allium mutabile",Liliaceae,,non-native,0,2,forb,perennial,"wild onion; glade onion"
"Allium sativum",Liliaceae,,non-native,0,2,forb,perennial,garlic
"Allium schoenoprasum",Liliaceae,,non-native,0,0,forb,perennial,"wild chives; chives"
"Allium stellatum",Liliaceae,,native,10,2,forb,perennial,"cliff onion; prairie onion"
"Allium tricoccum",Liliaceae,,native,7,1,forb,perennial,"ramp; wild leek"
"Allium vineale",Liliaceae,,non-native,0,1,forb,perennial,"crow garlic; field garlic"
"Alnus glutinosa",Betulaceae,,non-native,0,-1,tree,perennial,"european alder"
"Alnus incana; alnus rugosa",Betulaceae,,native,8,-1,shrub,perennial,"speckled alder"
"Alnus serrulata",Betulaceae,,native,10,-2,shrub,perennial,"brookside alder; smooth alder"
"Alopecurus aequalis",Poaceae,,native,6,-2,grass,perennial,"short-awn meadow-foxtail; short-awned foxtail"
"Alopecurus carolinianus",Poaceae,,native,0,-1,grass,annual,"tufted meadow-foxtail; annual foxtail"
"Alopecurus geniculatus",Poaceae,,non-native,0,-2,grass,perennial,"marsh meadow-foxtail; marsh foxtail"
"Alopecurus pratensis",Poaceae,,non-native,0,-1,grass,perennial,"field meadow-foxtail; meadow foxtail"
"Althaea officinalis",Malvaceae,,non-native,0,-1,forb,perennial,"common marsh-mallow; marsh mallow"
"Alyssum alyssoides ; alyssum alyssoides",Amaranthaceae,,non-native,0,2,forb,annual,"pale alyssum"
"Amaranthus albus",Amaranthaceae,,non-native,0,1,forb,annual,tumbleweed
"Amaranthus arenicola",Amaranthaceae,,non-native,0,1,forb,annual,"sandhill amaranth"
"Amaranthus blitoides; amaranthus graecizans",Amaranthaceae,,non-native,0,1,forb,annual,"mat amaranth; creeping amaranth"
"Amaranthus caudatus;",Amaranthaceae,,non-native,0,2,forb,annual,love-lies-bleeding;
"Amaranthus cruentus",Amaranthaceae,,non-native,0,2,forb,annual,"purple amaranth"
"Amaranthus hybridus",Amaranthaceae,,native,0,2,forb,annual,"green pigweed; green amaranth"
"Amaranthus hypochondriacus;",Amaranthaceae,,non-native,0,2,forb,annual,"princes feather;"
"Amaranthus palmeri",Amaranthaceae,,non-native,0,1,forb,annual,"careless weed"
"Amaranthus powellii",Amaranthaceae,,non-native,0,2,forb,annual,"tall amaranth"
"Amaranthus retroflexus",Amaranthaceae,,non-native,0,1,forb,annual,"red-root; rough amaranth"
"Amaranthus rudis; acnida tamariscina",Amaranthaceae,,non-native,0,2,forb,annual,"water hemp; western water hemp"
"Amaranthus spinosus",Amaranthaceae,,non-native,0,1,forb,annual,"spiny amaranth; thorny amaranth"
"Amaranthus tuberculatus; acnida altissima",Amaranthaceae,,native,0,-2,forb,annual,"rough-fruit amaranth; water hemp"
"Amberboa moschata; centaurea moschata",Asteraceae,,non-native,0,2,forb,annual,"sweet sultan"
"Ambrosia artemisiifolia; ambrosia artemisiifolia elatior",Asteraceae,,native,0,1,forb,annual,"annual ragweed; common ragweed"
"Ambrosia psilostachya; ambrosia psilostachya coronopifolia",Asteraceae,,non-native,0,1,forb,perennial,"perennial ragweed; western ragweed"
"Ambrosia tomentosa; franseria discolor",Asteraceae,,non-native,0,2,forb,perennial,"false ragweed"
"Ambrosia trifida",Asteraceae,,native,0,0,forb,annual,"great ragweed; giant ragweed"
"Amelanchier arborea",Rosaceae,,native,8,1,tree,perennial,"downy service-berry; serviceberry"
"Amelanchier canadensis;",Rosaceae,,native,8,1,tree,perennial,"canadian service-berry;"
"Amelanchier humilis",Rosaceae,,native,9,2,shrub,perennial,"low service-berry; low shadblow"
"Amelanchier interior",Rosaceae,,native,8,2,tree,perennial,"inland service-berry; inland shadblow"
"Amelanchier laevis",Rosaceae,,native,8,2,tree,perennial,"allegheny service-berry; allegheny shadblow"
"Amelanchier sanguinea ; amelanchier sanguinea",Rosaceae,,native,10,2,shrub,perennial,"round-leaf service-berry; round-leaved serviceberry"
"Ammannia robusta",Lythraceae,,native,4,-2,forb,annual,"grand redstem; scarlet loosestrife"
"Ammophila breviligulata",Poaceae,,native,7,2,grass,perennial,"beach grass; marram grass"
"Amorpha canescens",Fabaceae,,native,9,2,shrub,perennial,"leadplant; lead plant"
"Amorpha fruticosa",Fabaceae,,native,6,-1,shrub,perennial,"false indigo-bush; indigo bush"
"Ampelamus albidus",Asclepiadaceae,,non-native,0,2,forb,perennial,"bluevine; blue vine"
"Ampelopsis brevipedunculata",Vitaceae,,non-native,0,2,vine,perennial,"turquoise-berry; turquoise berry"
"Amphiachyris dracunculoides; gutierrezia dracunculoides",Asteraceae,,non-native,0,2,forb,annual,"prairie broomweed; broom snakeroot"
"Amphicarpaea bracteata",Fabaceae,,native,4,0,vine,annual,"american hog-peanut; upland hog peanut"
"Amphicarpaea bracteata var. bracteata; amphicarpaea bracteata",Fabaceae,,native,4,0,vine,annual,"american hog-peanut; upland hog peanut"
"Amphicarpaea bracteata var. comosa; amphicarpaea bracteata comosa",Fabaceae,,native,4,0,vine,annual,"american hog-peanut; lowland hog peanut"
"Amsinckia menziesii",Boraginaceae,,non-native,0,2,forb,annual,"menzies fiddleneck; menzies fiddleneck"
"Amsinckia spectabilis",Boraginaceae,,non-native,0,1,forb,annual,"woolly-breeches; fiddleneck"
"Anagallis arvensis",Primulaceae,,non-native,0,2,forb,annual,"scarlet pimpernel"
"Anaphalis margaritacea ; anaphalis margaritacea",Asteraceae,,non-native,0,2,forb,perennial,"pearly everlasting"
"Anchusa offcinalis; anchusa officinalis",Boraginaceae,,non-native,0,2,forb,perennial,"common alkanet; alkanet"
"Andromeda polifolia var. latifolia; andromeda glaucophylla",Ericaceae,,native,10,-2,shrub,perennial,"bog-rosemary; bog rosemary"
"Andropogon gerardii",Poaceae,,native,5,0,grass,perennial,"big bluestem; big bluestem grass"
"Andropogon hallii",Poaceae,,non-native,0,2,grass,perennial,"sand bluestem; sand bluestem grass"
"Andropogon virginicus",Poaceae,,non-native,0,1,grass,perennial,"broom-sedge; broom sedge"
"Androsace occidentalis",Primulaceae,,native,8,1,forb,annual,"western rock-jasmine; rock jasmine"
"Anemone canadensis",Ranunculaceae,,native,4,-1,forb,perennial,"round-leaf thimbleweed; meadow anemone"
"Anemone caroliniana",Ranunculaceae,,native,10,2,forb,perennial,"carolina anemone"
"Anemone cylindrica",Ranunculaceae,,native,6,2,forb,perennial,thimbleweed
"Anemone patens var. multifda; anemone patens wolfgangiana",Ranunculaceae,,native,10,2,forb,perennial,"pasque-flower; pasque flower"
"Anemone quinquefolia",Ranunculaceae,,native,7,0,forb,perennial,"nightcaps; wood anemone"
"Anemone quinquefolia var. bifolia; anemone quinquefolia",Ranunculaceae,,native,7,0,forb,perennial,"nightcaps; wood anemone"
"Anemone quinquefolia var. quinquefolia; anemone quinquefolia",Ranunculaceae,,native,7,0,forb,perennial,"nightcaps; wood anemone"
"Anemone virginiana",Ranunculaceae,,native,5,1,forb,perennial,"tall thimbleweed; tall anemone"
"Anethum graveolens",Apiaceae,,non-native,0,2,forb,annual,dill
"Angelica atropurpurea",Apiaceae,,native,7,-2,forb,perennial,"purple-stem angelica; great angelica"
"Anoda cristata",Malvaceae,,non-native,0,0,forb,annual,"crested anoda"
"Antennaria neglecta",Asteraceae,,native,4,2,forb,perennial,"cats-foot; cats foot"
"Antennaria plantaginifolia",Asteraceae,,native,3,2,forb,perennial,"pussy-toes; pussy toes"
"Anthemis arvensis var. agrestis; anthemis arvensis agrestis",Asteraceae,,non-native,0,2,forb,annual,"corn chamomile"
"Anthemis cotula",Asteraceae,,non-native,0,1,forb,annual,"stinking chamomile; dog fennel"
"Anthoxanthum odoratum",Poaceae,,non-native,0,1,grass,perennial,"large sweet vernal grass; sweet vernal grass"
"Anthriscus caucalis",Apiaceae,,non-native,0,2,forb,annual,"chervil; bur chervil"
"Anthriscus cerefolium",Apiaceae,,non-native,0,2,forb,annual,chervil
"Anthriscus sylvestris",Apiaceae,,non-native,0,2,forb,biennial,"chervil; wild chervil"
"Anthyllis vulneraria",Fabaceae,,non-native,0,2,forb,annual,"ladys-finger; ladys fingers"
"Anticlea elegans; zigadenus glaucus",Liliaceae,,native,10,0,forb,perennial,"mountain false deathcamas; white camass"
"Antirrhinum majus",Scrophulariaceae,,non-native,0,2,forb,perennial,"common snapdragon"
"Antirrhinum orontium",Scrophulariaceae,,non-native,0,2,forb,annual,"lesser snapdragon"
"Apera interrupta",Poaceae,,non-native,0,2,grass,annual,"italian windgrass; little-awned grass"
"Apios americana",Fabaceae,,native,7,-1,forb,perennial,"groundnut; ground nut"
"Aplectrum hyemale",Orchidaceae,,native,10,0,forb,perennial,"adam-and-eve; putty root"
"Apocynum androsaemifolium",Apocynaceae,,native,5,2,forb,perennial,"spreading dogbane"
"Apocynum androsaemifolium var. androsaemifolium; apocynum androsaemifolium",Apocynaceae,,native,5,2,forb,perennial,"spreading dogbane"
"Apocynum androsaemifolium var. incanum;",Apocynaceae,,native,5,2,forb,perennial,"spreading dogbane;"
"Apocynum cannabinum; apocynum sibiricum",Apocynaceae,,native,2,0,forb,perennial,"indian-hemp; indian hemp"
"Apocynum x floribundum; apocynum x medium",Apocynaceae,,native,4,2,forb,perennial,"; hybrid dogbane"
"Aquilegia canadensis",Ranunculaceae,,native,6,1,forb,perennial,"red columbine; wild columbine"
"Aquilegia vulgaris",Ranunculaceae,,non-native,0,2,forb,perennial,"garden columbine"
"Arabidopsis lyrata; arabis lyrata",Brassicaceae,,native,5,2,forb,biennial,"sand cress"
"Arabidopsis thaliana",Brassicaceae,,non-native,0,2,forb,annual,"mouse-ear cress"
"Arabis pycnocarpa ; arabis hirsuta",Brassicaceae,,native,6,1,forb,biennial,"hairy eared rockcress; hairy rock cress"
"Arachis hypogaea;",Fabaceae,,non-native,0,2,forb,annual,peanut;
"Aralia chinensis",Araliaceae,,non-native,0,2,shrub,perennial,"chinese angelica tree"
"Aralia elata",Araliaceae,,non-native,0,2,shrub,perennial,"japanese angelica tree"
"Aralia hispida",Araliaceae,,native,10,2,forb,perennial,"bristly sarsaparilla"
"Aralia nudicaulis",Araliaceae,,native,8,1,shrub,perennial,"wild sarsaparilla"
"Aralia racemosa",Araliaceae,,native,10,1,forb,perennial,"american spikenard; spikenard"
"Arctium lappa",Asteraceae,,non-native,0,2,forb,biennial,"great burdock"
"Arctium minus",Asteraceae,,non-native,0,1,forb,biennial,"lesser burrdock; common burdock"
"Arctium tomentosum",Asteraceae,,non-native,0,2,forb,biennial,"cotton burdock"
"Arctostaphylos uva-ursi ssp. coactilis; arctostaphylos uva-ursi coactilis",Ericaceae,,native,10,2,shrub,perennial,bearberry
"Arenaria serpyllifolia",Caryophyllaceae,,non-native,0,0,forb,annual,"thyme-leaf sandwort; thyme-leaved sandwort"
"Arethusa bulbosa",Orchidaceae,,native,10,-2,forb,perennial,"dragons-mouth; dragons mouth"
"Argemone albiflora; argemone intermedia",Papaveraceae,,non-native,0,2,forb,annual,"white prickly poppy; prickly poppy"
"Argemone mexicana; argemone alba",Papaveraceae,,non-native,0,2,forb,annual,"mexican poppy; white prickly poppy"
"Argentina anserina; potentilla anserina",Rosaceae,,native,6,-1,forb,perennial,"common silverweed; silverweed"
"Arisaema dracontium",Araceae,,native,7,-1,forb,perennial,"greendragon; green dragon"
"Arisaema triphyllum",Araceae,,native,4,-1,forb,perennial,jack-in-the-pulpit
"Aristida basiramea",Poaceae,,non-native,0,2,grass,annual,"fork-tipped three-awn; fork-tipped three-awn grass"
"Aristida dichotoma",Poaceae,,native,2,1,grass,annual,"church-mouse three-awn; poverty grass"
"Aristida intermedia",Poaceae,,native,5,2,grass,annual,"false arrow-feather three-awn; false arrow feather"
"Aristida longespica",Poaceae,,native,5,1,grass,annual,"red three-awn; plains three-awn grass"
"Aristida longespica var. geniculata; aristida longespica",Poaceae,,native,5,1,grass,annual,"red three-awn; plains three-awn grass"
"Aristida longespica var. longespica; aristida longespica",Poaceae,,native,5,1,grass,annual,"red three-awn; plains three-awn grass"
"Aristida oligantha",Poaceae,,native,0,2,grass,annual,"plains three-awn; plains three-awn grass"
"Aristida purpurascens",Poaceae,,native,5,1,grass,perennial,"arrow-feather three-awn; arrow feather"
"Aristida tuberculosa",Poaceae,,native,9,2,grass,annual,"beach three-awn; beach three-awn grass"
"Armoracia rusticana",Brassicaceae,,non-native,0,2,forb,perennial,"horseradish; horse radish"
"Arnoglossum atriplicifolium; cacalia atriplicifolia",Asteraceae,,native,8,2,forb,perennial,"indian plantain; pale indian plantain"
"Arnoglossum plantagineum; cacalia plantaginea",Asteraceae,,native,10,0,forb,perennial,"groove-stem indian-plantain; prairie indian plantain"
"Arnoglossum reniforme; cacalia muhlenbergii",Asteraceae,,native,10,2,forb,perennial,"great indian plantain"
"Arrhenatherum elatius",Poaceae,,non-native,0,1,grass,perennial,"tall oat grass"
"Artemisia abrotanum",Asteraceae,,non-native,0,2,shrub,perennial,"southern wormwood; southernwood"
"Artemisia absinthium ; artemisia absinthium",Asteraceae,,non-native,0,2,forb,perennial,"common wormwood"
"Artemisia annua",Asteraceae,,non-native,0,1,forb,annual,"annual wormwood; sweet wormwood"
"Artemisia biennis",Asteraceae,,non-native,0,-1,forb,annual,"biennial wormwood"
"Artemisia carruthii",Asteraceae,,non-native,0,2,forb,perennial,"kansas mugwort"
"Artemisia caudata ; artemisia caudata",Asteraceae,,native,5,2,forb,biennial,"beach wormwood"
"Artemisia dracunculus",Asteraceae,,non-native,0,2,forb,perennial,"false tarragon"
"Artemisia frigida",Asteraceae,,non-native,0,2,shrub,perennial,"prairie sagebrush"
"Artemisia ludoviciana ; artemisia ludoviciana",Asteraceae,,non-native,0,2,forb,perennial,"white sage"
"Artemisia ludoviciana var. gnaphalodes; artemisia ludoviciana",Asteraceae,,non-native,0,2,forb,perennial,"white sage"
"Artemisia ludoviciana var. ludoviciana; artemisia ludoviciana",Asteraceae,,non-native,0,2,forb,perennial,"white sage"
"Artemisia serrata",Asteraceae,,native,10,2,forb,perennial,"serrate-leaf sage; saw-toothed sagebrush"
"Artemisia vulgaris",Asteraceae,,non-native,0,2,forb,perennial,"common mugwort; mugwort"
"Artemisia vulgaris var. glabra;",Asteraceae,,non-native,0,2,forb,perennial,"common mugwort;"
"Artemisia vulgaris var. latiloba ;",Asteraceae,,non-native,0,2,forb,perennial,"common mugwort;"
"Artemisia vulgaris var. vulgaris; artemisia vulgaris",Asteraceae,,non-native,0,2,forb,perennial,"common mugwort; mugwort"
"Aruncus dioicus var. pubescens; aruncus dioicus pubescens",Rosaceae,,native,10,1,forb,perennial,"goats beard"
"Asarum canadense",Aristolochiaceae,,native,7,1,forb,perennial,"canadian wild ginger; wild ginger"
"Asclepias amplexicaulis",Asclepiadaceae,,native,7,2,forb,perennial,"sand milkweed"
"Asclepias exaltata",Asclepiadaceae,,native,9,2,forb,perennial,"poke milkweed"
"Asclepias incarnata",Asclepiadaceae,,native,4,-2,forb,perennial,"swamp milkweed"
"Asclepias lanuginosa",Asclepiadaceae,,native,10,2,forb,perennial,"woolly milkweed"
"Asclepias longifolia ; asclepias hirtella",Asclepiadaceae,,native,10,2,forb,perennial,"tall green milkweed"
"Asclepias meadii",Asclepiadaceae,,native,10,2,forb,perennial,"meads milkweed; meads milkweed"
"Asclepias ovalifolia",Asclepiadaceae,,native,10,2,forb,perennial,"oval milkweed"
"Asclepias perennis",Asclepiadaceae,,native,10,2,forb,perennial,"white swamp milkweed; white milkweed"
"Asclepias purpurascens",Asclepiadaceae,,native,8,1,forb,perennial,"purple milkweed"
"Asclepias speciosa",Asclepiadaceae,,non-native,0,0,forb,perennial,"showy milkweed"
"Asclepias sullivantii",Asclepiadaceae,,native,8,2,forb,perennial,"prairie milkweed"
"Asclepias syriaca",Asclepiadaceae,,native,0,1,forb,perennial,"common milkweed"
"Asclepias tuberosa ssp. interior; asclepias tuberosa",Asclepiadaceae,,native,7,2,forb,perennial,"buttery-weed; butterfly weed"
"Asclepias verticillata",Asclepiadaceae,,native,1,1,forb,perennial,"whorled milkweed"
"Asclepias viridiflora; asclepias viridiflora",Asclepiadaceae,,native,10,2,forb,perennial,"green milkweed; short green milkweed"
"Asimina triloba",Annonaceae,,native,9,0,tree,perennial,"common pawpaw; papaw"
"Asparagus officinalis",Liliaceae,,non-native,0,1,forb,perennial,asparagus
"Asperugo procumbens",Boraginaceae,,non-native,0,2,forb,annual,madwort
"Asplenium platyneuron",Aspleniaceae,,native,4,1,fern,perennial,"ebony spleenwort"
"Asplenium rhizophyllum; camptosorus rhizophyllus",Aspleniaceae,,native,10,2,fern,perennial,"walking fern"
"Astragalus agrestis",Fabaceae,,non-native,0,-1,forb,perennial,"cocks-head; field milk vetch"
"Astragalus canadensis",Fabaceae,,native,10,0,forb,perennial,"canadian milk-vetch; canadian milk vetch"
"Astragalus cicer",Fabaceae,,non-native,0,2,forb,perennial,"chick-pea milk vetch"
"Astragalus crassicarpus var. trichocalyx; astragalus crassicarpus trichocalyx",Fabaceae,,non-native,0,2,forb,perennial,"large ground plum"
"Astragalus distortus",Fabaceae,,non-native,0,2,forb,perennial,"bent milk vetch"
"Astragalus neglectus",Fabaceae,,native,10,1,forb,perennial,"coopers milk-vetch; coopers milk vetch"
"Astragalus tennesseensis",Fabaceae,,native,10,2,forb,perennial,"ground plum; tennessee milk vetch"
"Athyrium filix-femina ssp. angustum; athyrium filix-femina michauxii",Dryopteridaceae,,native,8,0,fern,perennial,"subarctic lady fern; lady fern"
"Atriplex argentea",Chenopodiaceae,,non-native,0,0,forb,annual,"silverscale; silver orach"
"Atriplex glabriuscula",Chenopodiaceae,,non-native,0,1,forb,annual,"scotland orache; smooth orach"
"Atriplex hortensis",Chenopodiaceae,,non-native,0,0,forb,annual,"garden orache; garden orach"
"Atriplex patula",Chenopodiaceae,,non-native,0,-1,forb,annual,"halberd-leaf orache; common orach"
"Atriplex rosea",Chenopodiaceae,,non-native,0,1,forb,annual,"tumbling orache; red orach"
"Aureolaria flava var. macrantha; aureolaria flava",Scrophulariaceae,,native,9,2,forb,perennial,"smooth false foxglove"
"Aureolaria grandiflora var. pulchra; aureolaria grandiflora pulchra",Scrophulariaceae,,native,8,2,forb,perennial,"yellow false foxglove"
"Aureolaria pedicularia var. ambigens; aureolaria pedicularia ambigens",Scrophulariaceae,,native,7,2,forb,annual,"clammy false foxglove"
"Aureolaria virginica",Scrophulariaceae,,native,10,2,forb,perennial,"downy false foxglove"
"Avena fatua",Poaceae,,non-native,0,2,grass,annual,"wild oats"
"Avena sativa",Poaceae,,non-native,0,2,grass,annual,oats
"Azolla cristata; azolla caroliniana",Azollaceae,,native,10,-2,fern,annual,"carolina mosquito fern; water fern"
"Bacopa rotundifolia",Scrophulariaceae,,non-native,0,-2,forb,perennial,"disk water-hyssop; water hyssop"
"Ballota nigra",Lamiaceae,,non-native,0,2,forb,perennial,"black horehound"
"Baptisia alba var. macrophylla; baptisia leucantha",Fabaceae,,native,8,1,forb,perennial,"white wild indigo"
"Baptisia australis",Fabaceae,,non-native,0,2,forb,perennial,"blue wild indigo"
"Baptisia bracteata; baptisia leucophaea",Fabaceae,,native,10,2,forb,perennial,"cream wild indigo"
"Baptisia tinctoria var. crebra; baptisia tinctoria crebra",Fabaceae,,native,10,2,forb,perennial,"yellow wild indigo"
"Barbarea verna",Brassicaceae,,non-native,0,2,forb,biennial,"early winter cress"
"Barbarea vulgaris",Brassicaceae,,non-native,0,0,forb,biennial,"garden yellow-rocket; yellow rocket"
"Bartonia virginica",Gentianaceae,,native,10,-1,forb,annual,"yellow screwstem; screwstem"
