"Eastern Great Lakes and Hudson Lowlands (8.1.1)"
2018
"NatureServe-NEIWPCC Northeast FQA Project. Ring, R. and D. Faber-Langendoen. Database of coefficients of conservatism for Omernik Level 3 Ecoregion 83"
"Eastern Great Lakes and Hudson Lowlands (8.1.1) (NY, VT) (Omernik III Ecoregions: 83), 2018"

"Total Species:",3206
"Native Species:",2116
"Non-native Species:",1090
"Total Mean C:",4.1
"Native Mean C:",6.2

"Scientific Name",Family,Acronym,Native?,C,W,Physiognomy,Duration,"Common Name"
"Aplectrum hyemale",,APHY,native,9,,,,
"Apocynum androsaemifolium",,APAN2,native,2,,,,
"Apocynum cannabinum",,APCA,native,3,,,,
"Aquilegia canadensis",,AQCA,native,6,,,,
"Aquilegia vulgaris",,AQVU,non-native,0,,,,
"Arabidopsis thaliana",,ARTH,non-native,0,,,,
"Arabis canadensis",,ARCA,native,7,,,,
"Arabis glabra",,ARGL,native,2,,,,
"Arabis hirsuta var. pycnocarpa",,ARHIP,native,8,,,,
"Arabis laevigata",,ARLA,native,7,,,,
"Arabis lyrata",,ARLY2,native,8,,,,
"Arabis missouriensis",,ARMI5,native,9,,,,
"Arabis pycnocarpa var. adpressipilis",,ARPYA,native,10,,,,
"Arabis shortii (syn. werier)",,ARSH2,native,10,,,,
"Arabis �divaricarpa",,ARDI2,native,8,,,,
"Aralia elata",,AREL8,non-native,0,,,,
"Aralia hispida",,ARHI2,native,5,,,,
"Aralia nudicaulis",,ARNU2,native,5,,,,
"Aralia racemosa",,ARRA,native,7,,,,
"Aralia spinosa",,ARSP2,native,4,,,,
"Arceuthobium pusillum",,ARPU3,native,10,,,,
"Arctium lappa",,ARLA3,non-native,0,,,,
"Arctium minus",,ARMI2,non-native,0,,,,
"Arctium tomentosum",,ARTO,non-native,0,,,,
"Arctium vulgare",,ARVU2,non-native,0,,,,
"Arctostaphylos uva-ursi",,ARUV,native,7,,,,
"Arenaria serpyllifolia",,ARSE2,non-native,0,,,,
"Arethusa bulbosa",,ARBU,native,9,,,,
"Argemone albiflora",,ARAL3,non-native,0,,,,
"Argemone mexicana",,ARME4,non-native,0,,,,
"Argentina anserina",,ARAN7,native,4,,,,
"Argentina egedii",,AREG,native,8,,,,
"Arisaema dracontium",,ARDR3,native,8,,,,
"Arisaema triphyllum ssp. pusillum",,ARTRP,native,10,,,,
"Arisaema triphyllum ssp. stewardsonii",,ARTRS,native,7,,,,
"Arisaema triphyllum ssp. triphyllum",,ARTRT3,native,5,,,,
"Aristida basiramea",,ARBA2,native,2,,,,
"Aristida dichotoma",,ARDI4,native,3,,,,
"Aristida longespica var. geniculata",,ARLOG6,native,4,,,,
"Aristida longespica var. longespica",,ARLOL3,native,8,,,,
"Aristida tuberculosa",,ARTU,native,7,,,,
"Aristolochia tomentosa",,ARTO3,non-native,0,,,,
"Armoracia rusticana",,ARRU4,non-native,0,,,,
"Arnoglossum atriplicifolium",,ARAT,native,10,,,,
"Arnoseris minima",,ARMI3,non-native,0,,,,
"Aronia arbutifolia",,ARAR7,native,6,,,,
"Aronia melanocarpa",,ARME6,native,5,,,,
"Aronia prunifolia",,ARPR2,native,6,,,,
"Arrhenatherum elatius",,AREL3,non-native,0,,,,
"Artemisia abrotanum",,ARAB2,non-native,0,,,,
"Artemisia absinthium",,ARAB3,non-native,0,,,,
"Artemisia annua",,ARAN3,non-native,0,,,,
"Artemisia biennis",,ARBI2,native,2,,,,
"Artemisia campestris",,ARCA12,native,8,,,,
"Artemisia dracunculus",,ARDR4,non-native,0,,,,
"Artemisia filifolia",,ARFI2,non-native,0,,,,
"Artemisia frigida",,ARFR4,non-native,0,,,,
"Artemisia ludoviciana",,ARLU,native,2,,,,
"Artemisia pontica",,ARPO4,non-native,0,,,,
"Artemisia stelleriana",,ARST6,non-native,0,,,,
"Artemisia vulgaris",,ARVU,non-native,0,,,,
"Arthraxon hispidus",,ARHI3,non-native,0,,,,
"Aruncus dioicus",,ARDI8,non-native,0,,,,
"Asarum canadense",,ASCA,native,8,,,,
"Asclepias amplexicaulis",,ASAM,native,3,,,,
"Asclepias exaltata",,ASEX,native,7,,,,
"Asclepias incarnata",,ASIN,native,4,,,,
"Asclepias purpurascens",,ASPU2,native,2,,,,
"Asclepias quadrifolia",,ASQU,native,7,,,,
"Asclepias rubra",,ASRU,native,10,,,,
"Asclepias syriaca",,ASSY,native,1,,,,
"Asclepias tuberosa",,ASTU,native,3,,,,
"Asclepias variegata",,ASVA,native,10,,,,
"Asclepias verticillata",,ASVE,native,9,,,,
"Asclepias viridiflora",,ASVI,native,10,,,,
"Asimina triloba",,ASTR,native,5,,,,
"Asparagus officinalis",,ASOF,non-native,0,,,,
"Asperula arvensis",,ASAR2,non-native,0,,,,
"Asplenium bradleyi",,ASBR2,native,10,,,,
"Asplenium montanum",,ASMO2,native,10,,,,
"Asplenium platyneuron",,ASPL,native,6,,,,
"Asplenium rhizophyllum",,ASRH2,native,9,,,,
"Asplenium ruta-muraria",,ASRU2,native,10,,,,
"Asplenium scolopendrium var. americanum",,ASSCA,native,9,,,,
"Asplenium trichomanes",,ASTR2,native,9,,,,
"Aster tataricus",,ASTA,non-native,0,,,,
"Astilbe japonica",,ASJA2,non-native,0,,,,
"Astragalus alpinus",,ASAL7,native,10,,,,
"Astragalus canadensis",,ASCA11,native,10,,,,
"Astragalus neglectus",,ASNE2,native,10,,,,
"Astragalus robbinsii var. jesupii",,ASROJ,native,9,,,,
"Astragalus robbinsii var. minor",,ASROM,native,9,,,,
"Athyrium asplenioides",,ATAS,native,7,,,,
"Athyrium filix-femina",,ATFI,native,5,,,,
"Athyrium filix-femina ssp. angustum",,ATFIA,native,7,,,,
"Atriplex cristata",,ATCR2,native,6,,,,
"Atriplex hortensis",,ATHO,non-native,0,,,,
"Atriplex littoralis",,ATLI3,non-native,0,,,,
"Atriplex patula",,ATPA4,non-native,0,,,,
"Atriplex prostrata",,ATPR,native,5,,,,
"Atriplex rosea",,ATRO,non-native,0,,,,
"Atriplex tatarica",,ATTA,non-native,0,,,,
"Aureolaria flava",,AUFL,native,6,,,,
"Aureolaria pedicularia",,AUPE2,native,7,,,,
"Aureolaria virginica",,AUVI,native,7,,,,
"Aurinia saxatilis",,AUSA,non-native,0,,,,
"Avena fatua",,AVFA,non-native,0,,,,
"Avena sativa",,AVSA,non-native,0,,,,
"Axyris amaranthoides",,AXAM,non-native,0,,,,
"Azolla caroliniana",,AZCA,native,2,,,,
"Baccharis halimifolia",,BAHA,native,7,,,,
"Ballota nigra",,BANI,non-native,0,,,,
"Baptisia tinctoria",,BATI,native,4,,,,
"Barbarea verna",,BAVE,non-native,0,,,,
"Barbarea vulgaris",,BAVU,non-native,0,,,,
"Bartonia virginica",,BAVI3,native,7,,,,
"Bassia hirsuta",,BAHI3,non-native,0,,,,
"Bassia hyssopifolia",,BAHY,non-native,0,,,,
"Bassia scoparia",,BASC5,non-native,0,,,,
"Beckmannia syzigachne",,BESY,non-native,0,,,,
"Belamcanda chinensis",,BECH,non-native,0,,,,
"Bellis perennis",,BEPE2,non-native,0,,,,
"Berberis thunbergii",,BETH,non-native,0,,,,
"Berberis vulgaris",,BEVU,non-native,0,,,,
"Berteroa incana",,BEIN2,non-native,0,,,,
"Berula erecta",,BEER,native,10,,,,
"Beta vulgaris",,BEVU2,non-native,0,,,,
"Betula alleghaniensis",,BEAL2,native,6,,,,
"Betula lenta",,BELE,native,5,,,,
"Betula nigra",,BENI,native,8,,,,
"Betula papyrifera var. papyrifera",,BEPAP,native,4,,,,
"Betula pendula",,BEPE3,non-native,0,,,,
"Betula platyphylla",,BEPL2,non-native,0,,,,
"Betula populifolia",,BEPO,native,3,,,,
"Betula pubescens",,BEPU5,non-native,0,,,,
"Betula pumila",,BEPU4,native,9,,,,
"Bidens alba",,BIAL,non-native,0,,,,
"Bidens beckii",,BIBE2,native,8,,,,
"Bidens bidentoides",,BIBI3,native,6,,,,
"Bidens bipinnata",,BIBI7,native,1,,,,
"Bidens cernua",,BICE,native,4,,,,
"Bidens connata",,BICO5,native,4,,,,
"Bidens coronata",,BICO,native,7,,,,
"Bidens discoidea",,BIDI,native,6,,,,
"Bidens frondosa",,BIFR,native,2,,,,
"Bidens laevis",,BILA,native,6,,,,
"Bidens pilosa",,BIPI,non-native,0,,,,
"Bidens tenuisecta",,BITE,non-native,0,,,,
"Bidens tripartita",,BITR,native,4,,,,
"Bidens vulgata",,BIVU,native,1,,,,
"Blephilia ciliata",,BLCI,native,6,,,,
"Blephilia hirsuta",,BLHI,native,7,,,,
"Blitum capitatum ssp. capitatum",,BLCA,native,3,,,,
"Boechera grahamii",,BOGR6,native,10,,,,
"Boechera stricta",,BOST4,native,9,,,,
"Boehmeria cylindrica",,BOCY,native,6,,,,
"Bolboschoenus fluviatilis",,BOFL3,native,5,,,,
"Bolboschoenus maritimus",,BOMA7,native,8,,,,
"Bolboschoenus robustus",,BORO5,native,9,,,,
"Boltonia asteroides",,BOAS,non-native,0,,,,
"Borago officinalis",,BOOF,non-native,0,,,,
"Botrychium biternatum",,BOBI,non-native,0,,,,
"Botrychium campestre",,BOCA5,native,10,,,,
"Botrychium dissectum",,BODI2,native,4,,,,
"Botrychium lanceolatum var. angustisegmentum",,BOLAA2,native,7,,,,
"Botrychium lunaria",,BOLU,native,8,,,,
"Botrychium matricariifolium",,BOMA2,native,7,,,,
"Botrychium minganense",,BOMI,native,9,,,,
"Botrychium multifidum",,BOMU,native,4,,,,
"Botrychium oneidense",,BOON,native,6,,,,
"Botrychium rugulosum",,BORU,native,6,,,,
"Botrychium simplex",,BOSI,native,6,,,,
"Botrychium tenebrosum",,BOTE10,native,10,,,,
"Botrychium virginianum",,BOVI,native,8,,,,
"Bouteloua curtipendula",,BOCU,native,5,,,,
"Bouteloua gracilis",,BOGR2,non-native,0,,,,
"Bouteloua radicosa",,BORA,non-native,0,,,,
"Bouteloua simplex",,BOSI2,non-native,0,,,,
"Brachyelytrum aristosum",,BRAR9,native,7,,,,
"Brachyelytrum erectum",,BRER2,native,6,,,,
"Bracteantha bracteata",,BRBR15,non-native,0,,,,
"Brasenia schreberi",,BRSC,native,7,,,,
"Brassica juncea",,BRJU,non-native,0,,,,
"Brassica napus",,BRNA,non-native,0,,,,
"Brassica nigra",,BRNI,non-native,0,,,,
"Brassica oleracea",,BROL,non-native,0,,,,
"Brassica rapa",,BRRA,non-native,0,,,,
"Briza media",,BRME,non-native,0,,,,
"Bromus arvensis",,BRAR5,non-native,0,,,,
"Bromus briziformis",,BRBR5,non-native,0,,,,
"Bromus ciliatus",,BRCI2,native,6,,,,
"Bromus diandrus",,BRDI3,non-native,0,,,,
"Bromus erectus",,BRER3,non-native,0,,,,
"Bromus hordeaceus",,BRHO2,non-native,0,,,,
"Bromus inermis",,BRIN2,non-native,0,,,,
"Bromus kalmii",,BRKA2,native,9,,,,
"Bromus latiglumis",,BRLA4,native,7,,,,
"Bromus lepidus",,BRLE5,non-native,0,,,,
"Bromus marginatus",,BRMA4,non-native,0,,,,
"Bromus nottowayanus",,BRNO,native,7,,,,
"Bromus pubescens",,BRPU6,native,8,,,,
"Bromus racemosus",,BRRA2,non-native,0,,,,
"Bromus rubens",,BRRU2,non-native,0,,,,
"Bromus secalinus",,BRSE,non-native,0,,,,
"Bromus squarrosus",,BRSQ2,non-native,0,,,,
"Bromus sterilis",,BRST2,non-native,0,,,,
"Bromus tectorum",,BRTE,non-native,0,,,,
"Broussonetia papyrifera",,BRPA4,non-native,0,,,,
"Buchnera americana",,BUAM,native,10,,,,
"Buddleja davidii",,BUDA2,non-native,0,,,,
"Buglossoides arvensis",,BUAR3,non-native,0,,,,
"Bulbostylis capillaris",,BUCA2,native,2,,,,
"Bunias orientalis",,BUOR,non-native,0,,,,
"Bupleurum rotundifolium",,BURO,non-native,0,,,,
"Butomus umbellatus",,BUUM,non-native,0,,,,
"Cabomba caroliniana",,CACA,native,3,,,,
"Cakile edentula var. edentula",,CAEDE2,native,7,,,,
"Cakile edentula var. lacustris",,CAEDL2,native,8,,,,
"Calamagrostis canadensis",,CACA4,native,5,,,,
"Calamagrostis coarctata",,CACO71,native,6,,,,
"Calamagrostis epigeios",,CAEP,non-native,0,,,,
"Calamagrostis perplexa",,CAPE10,native,7,,,,
"Calamagrostis pickeringii",,CAPI,native,7,,,,
"Calamagrostis stricta ssp. inexpansa",,CASTI3,native,9,,,,
"Calamagrostis stricta ssp. stricta",,CASTS5,native,9,,,,
"Calandrinia ciliata",,CACI2,non-native,0,,,,
"Calendula officinalis",,CAOF,non-native,0,,,,
"Calla palustris",,CAPA,native,7,,,,
"Callistephus chinensis",,CACH25,non-native,0,,,,
"Callitriche hermaphroditica",,CAHE2,native,8,,,,
"Callitriche heterophylla",,CAHE3,native,8,,,,
"Callitriche palustris",,CAPA52,native,5,,,,
"Callitriche stagnalis",,CAST,non-native,0,,,,
"Callitriche terrestris",,CATE19,native,3,,,,
"Calluna vulgaris",,CAVU,non-native,0,,,,
"Calopogon tuberosus",,CATU5,native,9,,,,
"Caltha palustris",,CAPA5,native,4,,,,
"Calycanthus floridus",,CAFL22,non-native,0,,,,
"Calystegia hederacea",,CAHE21,non-native,0,,,,
"Calystegia sepium",,CASE13,native,2,,,,
"Calystegia silvatica",,CASI10,non-native,0,,,,
"Calystegia silvatica ssp. fraterniflora",,CASIF,native,7,,,,
"Calystegia spithamaea",,CASP14,native,8,,,,
"Camelina microcarpa",,CAMI2,non-native,0,,,,
"Camelina sativa",,CASA2,non-native,0,,,,
"Campanula aparinoides",,CAAP2,native,7,,,,
"Campanula bononiensis",,CABO8,non-native,0,,,,
"Campanula carpatica",,CACA37,non-native,0,,,,
"Campanula divaricata",,CADI3,non-native,0,,,,
"Campanula glomerata",,CAGL2,non-native,0,,,,
"Campanula latifolia",,CALA40,non-native,0,,,,
"Campanula medium",,CAME20,non-native,0,,,,
"Campanula patula",,CAPA44,non-native,0,,,,
"Campanula persicifolia",,CAPE20,non-native,0,,,,
"Campanula punctata",,CAPU20,non-native,0,,,,
"Campanula rapunculoides",,CARA,non-native,0,,,,
"Campanula rotundifolia",,CARO2,native,8,,,,
"Campanula trachelium",,CATR4,non-native,0,,,,
"Campanulastrum americanum",,CAAM18,native,7,,,,
"Cannabis sativa",,CASA3,non-native,0,,,,
"Capsella bursa-pastoris",,CABU2,non-native,0,,,,
"Capsicum annuum",,CAAN4,non-native,0,,,,
"Caragana arborescens",,CAAR18,non-native,0,,,,
"Cardamine bulbosa",,CABU3,native,8,,,,
"Cardamine concatenata",,CACO26,native,7,,,,
"Cardamine diphylla",,CADI10,native,7,,,,
"Cardamine douglassii",,CADO,native,7,,,,
"Cardamine flexuosa",,CAFL14,non-native,0,,,,
"Cardamine hirsuta",,CAHI3,non-native,0,,,,
"Cardamine impatiens",,CAIM,non-native,0,,,,
"Cardamine maxima",,CAMA36,native,6,,,,
"Cardamine parviflora",,CAPA12,native,7,,,,
"Cardamine pensylvanica",,CAPE3,native,4,,,,
"Cardamine pratensis",,CAPR3,native,7,,,,
"Cardaria draba",,CADR,non-native,0,,,,
"Cardiospermum halicacabum",,CAHA13,non-native,0,,,,
"Carduus acanthoides",,CAAC,non-native,0,,,,
"Carduus crispus",,CACR2,non-native,0,,,,
"Carduus nutans",,CANU4,non-native,0,,,,
"Carex acutiformis",,CAAC2,non-native,0,,,,
"Carex aestivalis",,CAAE2,native,7,,,,
"Carex aggregata",,CAAG2,native,4,,,,
"Carex alata",,CAAL3,native,9,,,,
"Carex albicans",,CAA25,native,7,,,,
"Carex albolutescens",,CAAL5,native,7,,,,
"Carex albursina",,CAAL11,native,8,,,,
"Carex alopecoidea",,CAAL8,native,7,,,,
"Carex amphibola",,CAAM8,native,6,,,,
"Carex annectens",,CAAN6,native,2,,,,
"Carex appalachica",,CAAP5,native,6,,,,
"Carex aquatilis",,CAAQ,native,8,,,,
"Carex arcta",,CAAR2,native,8,,,,
"Carex arctata",,CAAR3,native,6,,,,
"Carex argyrantha",,CAAR4,native,5,,,,
"Carex atherodes",,CAAT2,native,3,,,,
"Carex atlantica",,CAAT4,native,8,,,,
"Carex aurea",,CAAU3,native,6,,,,
"Carex backii",,CABA3,native,8,,,,
"Carex baileyi",,CABA7,native,6,,,,
"Carex barrattii",,CABA9,native,10,,,,
"Carex bebbii",,CABE2,native,5,,,,
"Carex bicknellii",,CABI3,native,5,,,,
"Carex billingsii",,CABI22,native,10,,,,
"Carex blanda",,CABL,native,4,,,,
"Carex brevior",,CABR10,native,5,,,,
"Carex bromoides",,CABR14,native,6,,,,
"Carex brunnescens",,CABR15,native,6,,,,
"Carex bullata",,CABU7,native,9,,,,
"Carex bushii",,CABU5,native,2,,,,
"Carex buxbaumii",,CABU6,native,8,,,,
"Carex canescens",,CACA11,native,7,,,,
"Carex capillaris",,CACA12,native,8,,,,
"Carex careyana",,CACA14,native,8,,,,
"Carex caroliniana",,CACA15,native,10,,,,
"Carex caryophyllea",,CACA23,non-native,0,,,,
"Carex castanea",,CACA16,native,7,,,,
"Carex cephaloidea",,CACE2,native,5,,,,
"Carex cephalophora",,CACE,native,5,,,,
"Carex chordorrhiza",,CACH5,native,9,,,,
"Carex communis",,CACO7,native,6,,,,
"Carex comosa",,CACO8,native,5,,,,
"Carex conjuncta",,CACO13,native,5,,,,
"Carex conoidea",,CACO14,native,3,,,,
"Carex crawei",,CACR3,native,8,,,,
"Carex crawfordii",,CACR4,native,4,,,,
"Carex crinita",,CACR6,native,3,,,,
"Carex cristatella",,CACR7,native,4,,,,
"Carex cryptolepis",,CACR9,native,7,,,,
"Carex cumulata",,CACU3,native,6,,,,
"Carex davisii",,CADA,native,8,,,,
"Carex debilis var. rudgei",,CADER,native,6,,,,
"Carex decomposita",,CADE6,native,10,,,,
"Carex deflexa",,CADE7,native,6,,,,
"Carex deweyana",,CADE9,native,5,,,,
"Carex diandra",,CADI4,native,8,,,,
"Carex digitalis",,CADI5,native,6,,,,
"Carex disperma",,CADI6,native,8,,,,
"Carex eburnea",,CAEB2,native,8,,,,
"Carex echinata",,CAEC,native,6,,,,
