"Minnesota Wetlands"
2007
"Milburn, S. A., M. Bourdaghs, and J. J. Husveth. 2007. Floristic Quality Assessment for Minnesota Wetlands. Minnesota Pollution Control Agency, St. Paul, Minn."
"Minnesota Wetlands  , 2007"

"Total Species:",1266
"Native Species:",1108
"Non-native Species:",158
"Total Mean C:",5.2
"Native Mean C:",5.9

"Scientific Name",Family,Acronym,Native?,C,W,Physiognomy,Duration,"Common Name"
"Anthemis cotula",Asteraceae,,non-native,0,3,forb,annual,
"Apios americana",Fabaceae,,native,4,-3,vine,annual,groundnut
"Aplectrum hyemale",Orchidaceae,,native,8,1,forb,annual,puttyroot
"Apocynum cannabinum",Apocynaceae,,native,3,0,forb,annual,"american hemp"
"Aquilegia canadensis",Ranunculaceae,,native,4,1,forb,annual,columbine
"Arabis drummondii",Brassicaceae,,native,7,3,forb,annual,"drummonds rock cress"
"Arabis hirsuta",Brassicaceae,,native,6,3,forb,annual,"hairy rock cress"
"Arabis lyrata",Brassicaceae,,native,6,4,forb,annual,"lyre-leaved rock cress"
"Arabis x divaricarpa",Brassicaceae,,native,6,3,forb,annual,"spreading rock cress"
"Aralia nudicaulis",Araliaceae,,native,4,3,shrub,annual,"wild sarsaparilla"
"Arceuthobium pusillum",Viscaceae,,native,6,-3,shrub,annual,"eastern dwarf mistletoe"
"Arenaria serpyllifolia",Caryophyllaceae,,non-native,0,0,forb,annual,
"Arethusa bulbosa",Orchidaceae,,native,10,-5,forb,annual,"dragons mouth"
"Argentina anserina",Rosaceae,,native,4,-4,forb,annual,silverweed
"Arisaema dracontium",Araceae,,native,8,-3,forb,annual,"green dragon"
"Arisaema triphyllum",Araceae,,native,4,-2,forb,annual,jack-in-the-pulpit
"Aristida longispica var. geniculata",Poaceae,,native,6,4,grass,annual,"spiked needlegrass"
"Armoracia rusticana",Brassicaceae,,non-native,0,0,forb,annual,
"Arnoglossum plantagineum",Asteraceae,,native,10,0,forb,annual,"tuberous indian plantain"
"Arrhenatherum elatius var. elatius",Poaceae,,non-native,0,3,grass,annual,
"Artemisia biennis var. biennis",Asteraceae,,non-native,0,-2,forb,annual,
"Artemisia stelleriana",Asteraceae,,non-native,0,4,forb,annual,
"Asclepias incarnata ssp. incarnata",Asclepiadaceae,,native,4,-5,forb,annual,"swamp milkweed"
"Asclepias speciosa",Asclepiadaceae,,native,7,0,forb,annual,"showy milkweed"
"Asparagus officinalis",Liliaceae,,non-native,0,3,forb,annual,
"Asplenium platyneuron var. platyneuron",Aspleniaceae,,native,7,3,forb,annual,"ebony spleenwort"
"Astragalus agrestis",Fabaceae,,native,7,-2,forb,annual,"field milk vetch"
"Astragalus alpinus var. alpinus",Fabaceae,,native,9,0,forb,annual,"alpine milk vetch"
"Astragalus canadensis var. canadensis",Fabaceae,,native,5,-1,forb,annual,"canada milk vetch"
"Astragalus neglectus",Fabaceae,,native,5,4,forb,annual,"coopers milk vetch"
"Athyrium filix-femina ssp. angustum",Dryopteridaceae,,native,4,0,forb,annual,"lady fern"
"Atriplex hortensis",Chenopodiaceae,,non-native,0,0,forb,annual,
"Atriplex patula",Chenopodiaceae,,non-native,0,-2,forb,annual,
"Azolla mexicana",Azollaceae,,native,3,-5,forb,annual,"mexican mosquito fern"
"Bacopa rotundifolia",Scrophulariaceae,,native,7,-5,forb,annual,water-hyssop
"Baptisia alba var. macrophylla",Fabaceae,,native,8,0,forb,annual,"white wild indigo"
"Barbarea orthoceras",Brassicaceae,,native,5,-5,forb,annual,"winter cress"
"Barbarea vulgaris",Brassicaceae,,non-native,0,0,forb,annual,
"Bartonia virginica",Gentianaceae,,native,9,-4,forb,annual,"virginia bartonia"
"Beckmannia syzigachne",Poaceae,,native,4,-5,grass,annual,"american slough grass"
"Berberis thunbergii",Berberidaceae,,non-native,0,4,shrub,annual,
"Berberis vulgaris",Berberidaceae,,non-native,0,3,shrub,annual,
"Berula erecta",Apiaceae,,native,8,-5,forb,annual,"wild parsnip"
"Betula alleghaniensis var. alleghaniensis",Betulaceae,,native,7,0,tree,annual,"yellow birch"
"Betula nigra",Betulaceae,,native,6,-3,tree,annual,"river birch"
"Betula papyrifera var. cordifolia",Betulaceae,,native,4,2,tree,annual,"heart-leaved birch"
"Betula papyrifera var. papyrifera",Betulaceae,,native,3,2,tree,annual,"paper birch"
"Betula pumila var. glandulifera",Betulaceae,,native,7,-5,shrub,annual,"bog birch"
"Betula x purpusii",Betulaceae,,native,4,-5,tree,annual,"purpus birch"
"Betula x sandbergii",Betulaceae,,native,4,-5,tree,annual,"sandbergs birch"
"Bidens cernua",Asteraceae,,native,3,-5,forb,annual,"nodding bur marigold"
"Bidens connata",Asteraceae,,native,3,-5,forb,annual,"swamp beggarticks"
"Bidens coronata",Asteraceae,,native,7,-5,forb,annual,"showy beggarticks"
"Bidens discoidea",Asteraceae,,native,8,-3,forb,annual,bur-marigold
"Bidens frondosa",Asteraceae,,native,1,-3,forb,annual,"leafy beggarticks"
"Bidens tripartita",Asteraceae,,native,4,-5,forb,annual,"tufted beggarticks"
"Blephilia hirsuta var. hirsuta",Lamiaceae,,native,7,0,forb,annual,woodmint
"Boehmeria cylindrica",Urticaceae,,native,5,-5,forb,annual,"false nettle"
"Boltonia asteroides var. recognita",Asteraceae,,native,4,-3,forb,annual,boltonia
"Botrychium dissectum",Ophioglossaceae,,native,4,0,forb,annual,"dissected grapefern"
"Botrychium lanceolatum var. angustisegmentum",Ophioglossaceae,,native,8,-3,forb,annual,"narrow triangle moonwort"
"Botrychium lunaria",Ophioglossaceae,,native,4,-3,forb,annual,"common moonwort"
"Botrychium matricariifolium",Ophioglossaceae,,native,4,3,forb,annual,"matricary grapefern"
"Botrychium mormo",Ophioglossaceae,,native,10,3,forb,annual,"goblin fern"
"Botrychium multifidum",Ophioglossaceae,,native,4,3,forb,annual,"leathery grapefern"
"Botrychium oneidense",Ophioglossaceae,,native,7,-2,forb,annual,"blunt-lobed grapefern"
"Botrychium rugulosum",Ophioglossaceae,,native,3,3,forb,annual,"st. lawrence grapefern"
"Botrychium simplex",Ophioglossaceae,,native,4,0,forb,annual,"least moonwort"
"Botrychium virginianum",Ophioglossaceae,,native,6,3,forb,annual,"rattlesnake fern"
"Brasenia schreberi",Cabombaceae,,native,7,-5,forb,annual,watershield
"Bromus ciliatus var. ciliatus",Poaceae,,native,6,-3,grass,annual,"fringed brome"
"Bromus japonicus",Poaceae,,non-native,0,3,grass,annual,
"Bromus kalmii",Poaceae,,native,7,0,grass,annual,"kalms brome"
"Bromus latiglumis",Poaceae,,native,6,-2,grass,annual,"broad-glumed broom"
"Buchloe dactyloides",Poaceae,,native,7,4,grass,annual,"buffalo grass"
"Bulbostylis capillaris ssp. capillaris",Cyperaceae,,native,6,2,rush,annual,bulbostylis
"Butomus umbellatus",Butomaceae,,non-native,0,-5,forb,annual,
"Calamagrostis canadensis",Poaceae,,native,4,-5,grass,annual,bluejoint
"Calamagrostis stricta ssp. inexpansa",Poaceae,,native,7,-4,grass,annual,"marsh reedgrass"
"Calamagrostis stricta ssp. stricta",Poaceae,,native,7,-4,grass,annual,"narrow reedgrass"
"Calla palustris",Araceae,,native,8,-5,forb,annual,"wild calla"
"Callitriche hermaphroditica",Callitrichaceae,,native,8,-5,forb,annual,"autumn water starwort"
"Callitriche heterophylla ssp. heterophylla",Callitrichaceae,,native,8,-5,forb,annual,"larger water starwort"
"Callitriche palustris",Callitrichaceae,,native,6,-5,forb,annual,"spring water starwort"
"Calopogon oklahomensis",Orchidaceae,,native,10,0,forb,annual,"oklahoma grass pink"
"Calopogon tuberosus var. tuberosus",Orchidaceae,,native,9,-5,forb,annual,"tuberous grass pink"
"Caltha natans",Ranunculaceae,,native,9,-5,forb,annual,"floating marsh marigold"
"Caltha palustris var. palustris",Ranunculaceae,,native,6,-5,forb,annual,"common marsh marigold"
"Calypso bulbosa var. americana",Orchidaceae,,native,9,-3,forb,annual,"fairy slipper"
"Calystegia sepium",Convolvulaceae,,native,1,0,shrub,annual,"hedge bindweed"
"Camelina sativa",Brassicaceae,,non-native,0,1,forb,annual,
"Campanula aparinoides",Campanulaceae,,native,5,-5,forb,annual,"marsh bellflower"
"Campanula rotundifolia",Campanulaceae,,native,5,1,forb,annual,harebell
"Campanulastrum americanum",Campanulaceae,,native,4,0,forb,annual,"tall bellflower"
"Canadanthus modestus",Asteraceae,,native,7,-1,forb,annual,"modest aster"
"Cannabis sativa ssp. sativa",Cannabaceae,,non-native,0,0,forb,annual,
"Capsella bursa-pastoris",Brassicaceae,,non-native,0,1,forb,annual,
"Cardamine bulbosa",Brassicaceae,,native,6,-5,forb,annual,"spring cress"
"Cardamine concatenata",Brassicaceae,,native,5,3,forb,annual,"cut-leaved toothwort"
"Cardamine parviflora var. arenicola",Brassicaceae,,native,5,0,forb,annual,"small-flowered bitter cress"
"Cardamine pensylvanica",Brassicaceae,,native,4,-4,forb,annual,"pensylvania bitter cress"
"Cardamine pratensis var. pratensis",Brassicaceae,,native,7,-5,forb,annual,"cuckoo flower"
"Carex alopecoidea",Cyperaceae,,native,5,-4,rush,annual,"foxtail sedge"
"Carex amphibola",Cyperaceae,,native,4,-1,rush,annual,"ambiguous sedge"
"Carex annectens",Cyperaceae,,native,3,-3,rush,annual,"yellow-fruited sedge"
"Carex aquatilis var. aquatilis",Cyperaceae,,native,7,-5,rush,annual,"aquatic sedge"
"Carex arcta",Cyperaceae,,native,6,-5,rush,annual,"northern clustered sedge"
"Carex arctata",Cyperaceae,,native,4,0,rush,annual,"drooping woodland sedge"
"Carex atherodes",Cyperaceae,,native,5,-5,rush,annual,"slough sedge"
"Carex aurea",Cyperaceae,,native,4,-4,rush,annual,"golden fruited sedge"
"Carex bebbii",Cyperaceae,,native,5,-5,rush,annual,"bebbs sedge"
"Carex bicknellii var. bicknellii",Cyperaceae,,native,6,1,rush,annual,"bicknells sedge"
"Carex blanda",Cyperaceae,,native,2,0,rush,annual,"charming sedge"
"Carex brevior",Cyperaceae,,native,3,0,rush,annual,"short sedge"
"Carex bromoides var. bromoides",Cyperaceae,,native,8,-4,rush,annual,"brome-like sedge"
"Carex brunnescens",Cyperaceae,,native,6,-3,rush,annual,"brownish sedge"
"Carex bushii",Cyperaceae,,non-native,0,-3,rush,annual,
"Carex buxbaumii",Cyperaceae,,native,8,-5,rush,annual,"buxbaums sedge"
"Carex canescens",Cyperaceae,,native,7,-5,rush,annual,"silvery sedge"
"Carex capillaris",Cyperaceae,,native,8,-3,rush,annual,"hair-like sedge"
"Carex castanea",Cyperaceae,,native,5,-4,rush,annual,"chestnut-colored sedge"
"Carex cephaloidea",Cyperaceae,,native,5,2,rush,annual,"thin-leaved sedge"
"Carex cephalophora",Cyperaceae,,native,4,3,rush,annual,"oval-headed sedge"
"Carex chordorrhiza",Cyperaceae,,native,10,-5,rush,annual,"creeping sedge"
"Carex comosa",Cyperaceae,,native,4,-5,rush,annual,"bristly sedge"
"Carex conjuncta",Cyperaceae,,native,8,-3,rush,annual,"jointed sedge"
"Carex conoidea",Cyperaceae,,native,8,-4,rush,annual,"field sedge"
"Carex crawei",Cyperaceae,,native,8,-3,rush,annual,"crawes sedge"
"Carex crawfordii",Cyperaceae,,native,4,-1,rush,annual,"crawfords sedge"
"Carex crinita var. crinita",Cyperaceae,,native,6,-4,rush,annual,"fringe sedge"
"Carex cristatella",Cyperaceae,,native,3,-4,rush,annual,"crested sedge"
"Carex crus-corvi",Cyperaceae,,native,8,-5,rush,annual,"ravens foot sedge"
"Carex cryptolepis",Cyperaceae,,native,7,-5,rush,annual,"secretive sedge"
"Carex davisii",Cyperaceae,,native,8,-1,rush,annual,"davis sedge"
"Carex debilis var. rudgei",Cyperaceae,,native,6,-3,rush,annual,"weak sedge"
"Carex deweyana",Cyperaceae,,native,6,4,rush,annual,"deweys sedge"
"Carex diandra",Cyperaceae,,native,8,-5,rush,annual,"lesser-panicled sedge"
"Carex disperma",Cyperaceae,,native,6,-5,rush,annual,"soft-leaved sedge"
"Carex eburnea",Cyperaceae,,native,6,4,rush,annual,"ivory sedge"
"Carex echinata ssp. echinata",Cyperaceae,,native,8,-5,rush,annual,"slender sedge"
"Carex emoryi",Cyperaceae,,native,7,-5,rush,annual,"emorys sedge"
"Carex exilis",Cyperaceae,,native,10,-5,rush,annual,"coastal sedge"
"Carex festucacea",Cyperaceae,,native,8,0,rush,annual,"fescue sedge"
"Carex flava",Cyperaceae,,native,9,-5,rush,annual,"yellow sedge"
"Carex formosa",Cyperaceae,,native,9,-2,rush,annual,"handsome sedge"
"Carex garberi",Cyperaceae,,native,6,-3,rush,annual,"garbers sedge"
"Carex gracillima",Cyperaceae,,native,4,0,rush,annual,"graceful sedge"
"Carex granularis",Cyperaceae,,native,3,-4,rush,annual,"granular sedge"
"Carex grayi",Cyperaceae,,native,8,-4,rush,annual,"grays sedge"
"Carex gynocrates",Cyperaceae,,native,9,-5,rush,annual,"feminine sedge"
"Carex haydenii",Cyperaceae,,native,8,-5,rush,annual,"haydens sedge"
"Carex hystericina",Cyperaceae,,native,4,-5,rush,annual,"porcupine sedge"
"Carex interior",Cyperaceae,,native,7,-5,rush,annual,"interior sedge"
"Carex intumescens",Cyperaceae,,native,5,-4,rush,annual,"bladder sedge"
"Carex lacustris",Cyperaceae,,native,5,-5,rush,annual,"lake sedge"
"Carex laeviconica",Cyperaceae,,native,6,-5,rush,annual,"smooth-cone sedge"
"Carex laevivaginata",Cyperaceae,,native,9,-5,rush,annual,"smooth-sheathed sedge"
"Carex lasiocarpa var. americana",Cyperaceae,,native,7,-5,rush,annual,"wiregrass sedge"
"Carex lenticularis var. lenticularis",Cyperaceae,,native,9,-5,rush,annual,"lenticular sedge"
"Carex leptalea ssp. leptalea",Cyperaceae,,native,7,-5,rush,annual,"bristle-stalked sedge"
"Carex leptonervia",Cyperaceae,,native,5,0,rush,annual,"fine-nerved sedge"
"Carex limosa",Cyperaceae,,native,9,-5,rush,annual,"candle-lantern sedge"
"Carex livida var. radicaulis",Cyperaceae,,native,9,-5,rush,annual,"lead-colored sedge"
"Carex lupulina",Cyperaceae,,native,6,-5,rush,annual,"hop umbrella sedge"
"Carex magellanica ssp. irrigua",Cyperaceae,,native,8,-5,rush,annual,"poor sedge"
"Carex meadii",Cyperaceae,,native,6,0,rush,annual,"meads sedge"
"Carex michauxiana",Cyperaceae,,native,8,-5,rush,annual,"michauxs sedge"
"Carex molesta",Cyperaceae,,native,3,-1,rush,annual,"field oval sedge"
"Carex muskingumensis",Cyperaceae,,native,7,-5,rush,annual,"muskingum sedge"
"Carex normalis",Cyperaceae,,native,4,-3,rush,annual,"right-angle sedge"
"Carex norvegica",Cyperaceae,,native,10,-3,rush,annual,cyperaceae
"Carex oligosperma",Cyperaceae,,native,8,-5,rush,annual,"bog wiregrass sedge"
"Carex pauciflora",Cyperaceae,,native,9,-5,rush,annual,"few-flowered sedge"
"Carex pellita",Cyperaceae,,native,4,-5,rush,annual,"woolly sedge"
"Carex praegracilis",Cyperaceae,,native,5,-3,rush,annual,"very slender sedge"
"Carex prairea",Cyperaceae,,native,8,-4,rush,annual,"prairie sedge"
"Carex praticola",Cyperaceae,,native,9,0,rush,annual,"prairie-dweller sedge"
"Carex projecta",Cyperaceae,,native,4,-4,rush,annual,"projecting sedge"
"Carex pseudocyperus",Cyperaceae,,native,5,-5,rush,annual,"cyperus sedge"
"Carex radiata",Cyperaceae,,native,4,1,rush,annual,"eastern star sedge"
"Carex retrorsa",Cyperaceae,,native,5,-5,rush,annual,"retrorse sedge"
"Carex rostrata",Cyperaceae,,native,8,-5,rush,annual,"northern yellow lake sedge"
"Carex sartwellii var. sartwellii",Cyperaceae,,native,7,-4,rush,annual,"sartwells sedge"
"Carex scirpoidea",Cyperaceae,,native,10,3,rush,annual,"northern singlespike sedge"
"Carex scoparia var. scoparia",Cyperaceae,,native,4,-3,rush,annual,"pointed broom sedge"
"Carex sparganioides",Cyperaceae,,native,6,0,rush,annual,"thin-leaved sedge"
"Carex sprengelii",Cyperaceae,,native,4,0,rush,annual,"sprengels sedge"
"Carex sterilis",Cyperaceae,,native,10,-5,rush,annual,"sterile sedge"
"Carex stipata var. stipata",Cyperaceae,,native,3,-5,rush,annual,"awl-fruited sedge"
"Carex stricta",Cyperaceae,,native,5,-5,rush,annual,"tussock sedge"
"Carex suberecta",Cyperaceae,,native,9,-5,rush,annual,"wedge-fruited oval sedge"
"Carex sychnocephala",Cyperaceae,,native,5,-4,rush,annual,"many-headed sedge"
"Carex tenera",Cyperaceae,,native,4,-1,rush,annual,"marsh straw sedge"
"Carex tenuiflora",Cyperaceae,,native,8,-5,rush,annual,"sparse-flowered sedge"
"Carex tetanica",Cyperaceae,,native,7,-3,rush,annual,"rigid sedge"
"Carex tribuloides var. tribuloides",Cyperaceae,,native,4,-4,rush,annual,"blunt broom sedge"
"Carex trichocarpa",Cyperaceae,,native,7,-5,rush,annual,"hairy-fruited sedge"
"Carex trisperma var. trisperma",Cyperaceae,,native,7,-5,rush,annual,"three-seeded bog sedge"
"Carex tuckermanii",Cyperaceae,,native,6,-5,rush,annual,"tuckermans sedge"
"Carex typhina",Cyperaceae,,native,9,-5,rush,annual,"cattail sedge"
"Carex utriculata",Cyperaceae,,native,7,-5,rush,annual,"beaked sedge"
"Carex vaginata",Cyperaceae,,native,8,-5,rush,annual,"sheathed sedge"
"Carex vesicaria",Cyperaceae,,native,6,-5,rush,annual,"inflated sedge"
"Carex viridula ssp. viridula",Cyperaceae,,native,6,-5,rush,annual,"green sedge"
"Carex vulpinoidea",Cyperaceae,,native,3,-5,rush,annual,"fox sedge"
"Carex woodii",Cyperaceae,,native,9,0,rush,annual,"woods sedge"
"Carpinus caroliniana ssp. virginiana",Betulaceae,,native,5,0,tree,annual,"blue beech"
"Carya cordiformis",Juglandaceae,,native,5,0,tree,annual,"bitternut hickory"
"Carya ovata",Juglandaceae,,native,5,3,tree,annual,"shagbark hickory"
"Castilleja coccinea",Scrophulariaceae,,native,6,0,forb,annual,"indian paintbrush"
"Catalpa speciosa",Bignoniaceae,,non-native,0,3,tree,annual,
"Celastrus scandens",Celastraceae,,native,3,0,vine,annual,"climbing bittersweet"
"Celtis occidentalis var. occidentalis",Ulmaceae,,native,3,1,tree,annual,hackberry
"Centaurium pulchellum",Gentianaceae,,non-native,0,4,forb,annual,
"Cephalanthus occidentalis",Rubiaceae,,native,7,-5,tree,annual,buttonbush
"Cerastium arvense",Caryophyllaceae,,native,5,4,forb,annual,"field chickweed"
"Cerastium brachypodum",Caryophyllaceae,,native,6,4,forb,annual,"short-stalk chickweed"
"Cerastium fontanum ssp. vulgare",Caryophyllaceae,,non-native,0,3,forb,annual,
"Cerastium nutans var. nutans",Caryophyllaceae,,native,2,2,forb,annual,"nodding chickweed"
"Ceratophyllum demersum",Ceratophyllaceae,,native,2,-5,forb,annual,"common coontail"
"Ceratophyllum echinatum",Ceratophyllaceae,,native,10,-5,forb,annual,"spiny coontail"
"Chamaecrista fasciculata var. fasciculata",Fabaceae,,native,2,4,forb,annual,"partridge pea"
"Chamaedaphne calyculata var. angustifolia",Ericaceae,,native,8,-5,shrub,annual,leatherleaf
"Chamaesyce maculata",Euphorbiaceae,,native,0,4,forb,annual,"prostrate hairy spurge"
"Chamaesyce nutans",Euphorbiaceae,,native,0,3,forb,annual,"nodding spurge"
"Chamerion angustifolium ssp. circumvagum",Onagraceae,,native,3,0,forb,annual,fireweed
"Chelone glabra",Scrophulariaceae,,native,7,-5,forb,annual,"white turtlehead"
"Chenopodium album",Chenopodiaceae,,non-native,0,1,forb,annual,
"Chenopodium botrys",Chenopodiaceae,,non-native,0,4,forb,annual,
"Chenopodium glaucum",Chenopodiaceae,,non-native,0,-3,forb,annual,
"Chenopodium rubrum",Chenopodiaceae,,native,3,-5,forb,annual,"alkali blite"
"Chrysosplenium americanum",Saxifragaceae,,native,9,-5,forb,annual,"american golden saxifrage"
"Chrysosplenium iowense",Saxifragaceae,,native,10,-5,forb,annual,"iowa golden saxifrage"
"Cicuta bulbifera",Apiaceae,,native,7,-5,forb,annual,"bulb-bearing water hemlock"
"Cicuta maculata",Apiaceae,,native,5,-5,forb,annual,"spotted water hemlock"
"Cinna arundinacea",Poaceae,,native,5,-3,grass,annual,"stout woodreed"
"Cinna latifolia",Poaceae,,native,5,-4,grass,annual,"drooping woodreed"
"Circaea alpina ssp. alpina",Onagraceae,,native,6,-3,forb,annual,"alpine enchanters nightshade"
"Circaea lutetiana ssp. canadensis",Onagraceae,,native,2,3,forb,annual,"common enchanters nightshade"
"Cirsium arvense",Asteraceae,,non-native,0,3,forb,annual,
"Cirsium muticum",Asteraceae,,native,6,-5,forb,annual,"swamp thistle"
"Cirsium vulgare",Asteraceae,,non-native,0,4,forb,annual,
"Cladium mariscoides",Cyperaceae,,native,10,-5,rush,annual,"twig rush"
"Claytonia caroliniana var. caroliniana",Portulacaceae,,native,8,3,forb,annual,"carolina spring beauty"
"Claytonia virginica var. virginica",Portulacaceae,,native,6,3,forb,annual,"virginia spring beauty"
"Clematis virginiana",Ranunculaceae,,native,4,0,shrub,annual,"virgins bower"
"Cleome serrulata",Capparaceae,,non-native,0,4,forb,annual,
"Clintonia borealis",Liliaceae,,native,7,-1,forb,annual,"bluebead lily"
"Coeloglossum viride var. virescens",Orchidaceae,,native,6,0,forb,annual,"long-bracted orchid"
"Collomia linearis",Polemoniaceae,,native,5,3,forb,annual,"linear-leaved collomia"
"Comandra umbellata ssp. umbellata",Santalaceae,,native,4,3,shrub,annual,"bastard toadflax"
"Comarum palustre",Rosaceae,,native,7,-5,forb,annual,"marsh cinquefoil"
"Commelina communis var. communis",Commelinaceae,,non-native,0,0,forb,annual,
"Conium maculatum",Apiaceae,,non-native,0,-3,forb,annual,
"Conyza canadensis var. canadensis",Asteraceae,,native,0,1,forb,annual,horseweed
"Coptis trifolia",Ranunculaceae,,native,7,-3,forb,annual,goldthread
"Corallorrhiza maculata",Orchidaceae,,native,7,4,forb,annual,"spotted coralroot"
"Corallorrhiza striata var. striata",Orchidaceae,,native,8,4,forb,annual,"striped coralroot"
