"Piedmont region of the Southeast NC, SC, GA, AL, MS, FL, TN, KY"
2013
"NC Division of Water Resources with Southeast expert botanists; https://www.researchgate.net/publication/301220060_Coefficient_of_Conservatism_Database_Development_for_Wetland_Plants_Occurring_in_the_Southeastern_United_States"
"Piedmont region of the Southeast NC, SC, GA, AL, MS, FL, TN, KY  , 2013"

"Total Species:",2735
"Native Species:",2585
"Non-native Species:",150
"Total Mean C:",5.1
"Native Mean C:",5.4

"Scientific Name",Family,Acronym,Native?,C,W,Physiognomy,Duration,"Common Name"
"Agalinis tenella",,AGOB,native,6,3,forb,annual,"tenlobe false foxglove"
"Agalinis tenuifolia",,AGTE3,native,5,0,forb,annual,"slenderleaf false foxglove"
"Agalinis virgata",,AGFA2,native,4,0,forb,annual,"beach false foxglove"
"Agastache nepetoides",,AGNE2,native,7,3,shrub,perennial,"yellow giant hyssop"
"Agrimonia parviflora",,AGPA6,native,5,-3,forb,perennial,harvestlice
"Agrimonia rostellata",,AGRO3,native,6,3,forb,perennial,"beaked agrimony"
"Agrostis alba",,AGGI2,non-native,0,-3,grass,perennial,"black bent"
"Agrostis antecedens",,AGHY,native,4,0,grass,perennial,"winter bentgrass"
"Agrostis frondosa",,MUFR2,native,6,0,grass,perennial,"wirestem muhly"
"Agrostis gigantea",,AGGI2,non-native,0,-3,grass,perennial,"black bent"
"Agrostis hyemalis",,AGHY,native,4,0,grass,perennial,"winter bentgrass"
"Agrostis stolonifera",,AGST2,non-native,0,-3,grass,perennial,"spreading bent"
"Agrostis sylvatica",,MUSY,native,6,0,grass,perennial,"woodland muhly"
"Aira obtusata",,SPOB,native,4,0,grass,perennial,"prairie wedgescale"
"Aletris farinosa",,ALFA2,native,7,0,forb,perennial,"white colicroot"
"Alisma plantago-aquatica ssp. subcordatum",,ALSU,native,4,-5,forb,perennial,"american water plantain"
"Alisma plantago-aquatica var. parviflorum",,ALSU,native,4,-5,forb,perennial,"american water plantain"
"Alisma subcordatum",,ALSU,native,4,-5,forb,perennial,"american water plantain"
"Alnus incana var. serrulata",,ALSE2,native,5,-5,tree,perennial,"hazel alder"
"Alnus noveboracensis",,ALSE2,native,5,-5,tree,perennial,"hazel alder"
"Alnus serrulata",,ALSE2,native,5,-5,tree,perennial,"hazel alder"
"Alnus serrulata var. subelliptica",,ALSE2,native,5,-5,tree,perennial,"hazel alder"
"Alopecurus carolinianus",,ALCA4,native,2,-3,grass,annual,"carolina foxtail"
"Alopecurus macounii",,ALCA4,native,2,-3,grass,annual,"carolina foxtail"
"Alopecurus myosuroides",,ALMY,non-native,0,-3,grass,annual,"slender meadow-foxtail"
"Alopecurus ramosus",,ALCA4,native,2,-3,grass,annual,"carolina foxtail"
"Alternanthera philoxeroides",,ALPH,non-native,0,-5,forb,perennial,alligator-weed
"Amaranthus blitoides",,AMBL,non-native,0,0,forb,annual,"mat amaranth"
"Amaranthus gracilis",,AMVI,non-native,0,0,forb,annual,"slender amaranth"
"Amaranthus viridis",,AMVI,non-native,0,0,forb,annual,"slender amaranth"
"Amaranthus viridus",,AMVI,non-native,0,0,forb,annual,"slender amaranth"
"Amaryllis atamasca",,ZEAT,native,7,-3,forb,perennial,"atamasco lily"
"Ambrosia californica",,AMPS,native,2,0,forb,perennial,"cuman ragweed"
"Ambrosia coronopifolia",,AMPS,native,2,0,forb,perennial,"cuman ragweed"
"Ambrosia cumanensis",,AMPS,native,2,0,forb,perennial,"cuman ragweed"
"Ambrosia psilostachya",,AMPS,native,2,0,forb,perennial,"cuman ragweed"
"Ambrosia psilostachya var. californica",,AMPS,native,2,0,forb,perennial,"cuman ragweed"
"Ambrosia psilostachya var. coronopifolia",,AMPS,native,2,0,forb,perennial,"cuman ragweed"
"Ambrosia psilostachya var. lindheimeriana",,AMPS,native,2,0,forb,perennial,"cuman ragweed"
"Ambrosia rugelii",,AMPS,native,2,0,forb,perennial,"cuman ragweed"
"Ambrosia trifida",,AMTR,native,2,0,shrub,annual,"great ragweed"
"Amelanchier arborea",,AMAR3,native,6,0,tree,perennial,"common serviceberry"
"Amelanchier canadensis",,AMCA4,native,6,0,tree,perennial,"canadian serviceberry"
"Amelanchier canadensis var. subintegra",,AMCA4,native,6,0,tree,perennial,"canadian serviceberry"
"Amelanchier lucida",,AMCA4,native,6,0,tree,perennial,"canadian serviceberry"
"Amianthium muscitoxicum",,AMMU,native,8,0,forb,perennial,flypoison
"Ammannia coccinea",,AMCO,native,3,-5,forb,annual,"valley redstem"
"Ammannia coccinea ssp. purpurea",,AMCO,native,3,-5,forb,annual,"valley redstem"
"Ammannia teres",,AMCO,native,3,-5,forb,annual,"valley redstem"
"Amorpha angustifolia",,AMFR,native,5,-3,shrub,perennial,"false indigo bush"
"Amorpha bushii",,AMFR,native,5,-3,shrub,perennial,"false indigo bush"
"Amorpha croceolanata",,AMFR,native,5,-3,shrub,perennial,"false indigo bush"
"Amorpha curtissii",,AMFR,native,5,-3,shrub,perennial,"false indigo bush"
"Amorpha dewinkeleri",,AMFR,native,5,-3,shrub,perennial,"false indigo bush"
"Amorpha fruticosa",,AMFR,native,5,-3,shrub,perennial,"false indigo bush"
"Amorpha fruticosa var. angustifolia",,AMFR,native,5,-3,shrub,perennial,"false indigo bush"
"Amorpha fruticosa var. croceolanata",,AMFR,native,5,-3,shrub,perennial,"false indigo bush"
"Amorpha fruticosa var. emarginata",,AMFR,native,5,-3,shrub,perennial,"false indigo bush"
"Amorpha fruticosa var. oblongifolia",,AMFR,native,5,-3,shrub,perennial,"false indigo bush"
"Amorpha fruticosa var. occidentalis",,AMFR,native,5,-3,shrub,perennial,"false indigo bush"
"Amorpha fruticosa var. tennesseensis",,AMFR,native,5,-3,shrub,perennial,"false indigo bush"
"Amorpha herbacea",,AMHE,native,6,0,shrub,perennial,"clusterspike false indigo"
"Amorpha nitens",,AMNI,native,7,0,shrub,perennial,"shining false indigo"
"Amorpha occidentalis",,AMFR,native,5,-3,shrub,perennial,"false indigo bush"
"Amorpha occidentalis var. arizonica",,AMFR,native,5,-3,shrub,perennial,"false indigo bush"
"Amorpha occidentalis var. emarginata",,AMFR,native,5,-3,shrub,perennial,"false indigo bush"
"Amorpha tennesseensis",,AMFR,native,5,-3,shrub,perennial,"false indigo bush"
"Amorpha virgata",,AMFR,native,5,-3,shrub,perennial,"false indigo bush"
"Ampelopsis arborea",,AMAR5,native,4,-3,vine,perennial,peppervine
"Ampelopsis bipinnata",,AMAR5,native,4,-3,vine,perennial,peppervine
"Ampelopsis cordata",,AMCO2,native,4,0,vine,perennial,"heartleaf peppervine"
"Amphianthus pusillus",,AMPU7,native,10,-5,forb,annual,"little amphianthus"
"Amphicarpaea bracteata",,AMBR2,native,5,0,vine,perennial,"american hogpeanut"
"Amsonia amsonia",,AMTAT,native,6,,forb,perennial,"eastern bluestar"
"Amsonia glaberrima",,AMTAT,native,6,,forb,perennial,"eastern bluestar"
"Amsonia tabernaemontana",,AMTA2,native,6,0,forb,perennial,"eastern bluestar"
"Amsonia tabernaemontana var. tabernaemontana",,AMTAT,native,6,,forb,perennial,"eastern bluestar"
"Anacharis canadensis",,ELCA7,native,6,-5,forb,perennial,"canadian waterweed"
"Anacharis canadensis var. planchonii",,ELCA7,native,6,-5,forb,perennial,"canadian waterweed"
"Anacharis nuttallii",,ELNU2,native,6,-5,forb,perennial,"western waterweed"
"Anacharis occidentalis",,ELNU2,native,6,-5,forb,perennial,"western waterweed"
"Anagallis minima",,ANMI4,native,1,,forb,annual,chaffweed
"Anastrophus compressus",,AXCO,native,2,-3,grass,perennial,"broadleaf carpetgrass"
"Anastrophus furcatus",,AXFU,native,2,-3,grass,perennial,"big carpetgrass"
"Anchistea virginica",,WOVI,native,7,-5,fern,perennial,"virginia chainfern"
"Andropogon chrysocomus",,ANGE,native,6,0,grass,perennial,"big bluestem"
"Andropogon furcatus",,ANGE,native,6,0,grass,perennial,"big bluestem"
"Andropogon gerardii",,ANGE,native,6,0,grass,perennial,"big bluestem"
"Andropogon gerardii var. chrysocomus",,ANGE,native,6,0,grass,perennial,"big bluestem"
"Andropogon glomeratus",,ANGL2,native,3,-3,grass,perennial,"bushy bluestem"
"Andropogon gyrans",,ANGY2,native,5,-5,grass,perennial,"elliotts bluestem"
"Andropogon provincialis",,ANGE,native,6,0,grass,perennial,"big bluestem"
"Andropogon virginicus",,ANVI2,native,2,3,grass,perennial,"broomsedge bluestem"
"Anemone quinquefolia",,ANQU,native,6,3,forb,perennial,"wood anemone"
"Anemone virginiana",,ANVI3,native,6,3,forb,perennial,"tall thimbleweed"
"Anisostichus capreolata",,BICA,native,5,0,vine,perennial,crossvine
"Anisostichus crucigera",,BICA,native,5,0,vine,perennial,crossvine
"Anoda acerifolia",,ANCR2,non-native,0,5,forb,annual,"crested anoda"
"Anoda cristata",,ANCR2,non-native,0,5,forb,annual,"crested anoda"
"Anoda cristata var. brachyantha",,ANCR2,non-native,0,5,forb,annual,"crested anoda"
"Anoda cristata var. digitata",,ANCR2,non-native,0,5,forb,annual,"crested anoda"
"Anoda lavaterioides",,ANCR2,non-native,0,5,forb,annual,"crested anoda"
"Antenoron virginianum",,POVI2,native,5,0,forb,perennial,jumpseed
"Apios americana",,APAM,native,5,-3,vine,perennial,groundnut
"Apios americana var. turrigera",,APAM,native,5,-3,vine,perennial,groundnut
"Aplectrum hyemale",,APHY,native,7,0,forb,perennial,"adam and eve"
"Apocynum cannabinum",,APCA,native,2,3,forb,perennial,indianhemp
"Apocynum cannabinum var. angustifolium",,APCA,native,2,3,forb,perennial,indianhemp
"Apocynum cannabinum var. glaberrimum",,APCA,native,2,3,forb,perennial,indianhemp
"Apocynum cannabinum var. greeneanum",,APCA,native,2,3,forb,perennial,indianhemp
"Apocynum cannabinum var. hypericifolium",,APCA,native,2,3,forb,perennial,indianhemp
"Apocynum cannabinum var. nemorale",,APCA,native,2,3,forb,perennial,indianhemp
"Apocynum cannabinum var. pubescens",,APCA,native,2,3,forb,perennial,indianhemp
"Apocynum cannabinum var. suksdorfii",,APCA,native,2,3,forb,perennial,indianhemp
"Apocynum hypericifolium",,APCA,native,2,3,forb,perennial,indianhemp
"Apocynum pubescens",,APCA,native,2,3,forb,perennial,indianhemp
"Apocynum sibiricum",,APCA,native,2,3,forb,perennial,indianhemp
"Apocynum sibiricum var. cordigerum",,APCA,native,2,3,forb,perennial,indianhemp
"Apocynum sibiricum var. farwellii",,APCA,native,2,3,forb,perennial,indianhemp
"Apocynum sibiricum var. salignum",,APCA,native,2,3,forb,perennial,indianhemp
"Apocynum suksdorfii",,APCA,native,2,3,forb,perennial,indianhemp
"Apocynum suksdorfii var. angustifolium",,APCA,native,2,3,forb,perennial,indianhemp
"Aquilegia australis",,AQCA,native,8,0,forb,perennial,"red columbine"
"Aquilegia canadensis",,AQCA,native,8,0,forb,perennial,"red columbine"
"Aquilegia canadensis var. australis",,AQCA,native,8,0,forb,perennial,"red columbine"
"Aquilegia canadensis var. coccinea",,AQCA,native,8,0,forb,perennial,"red columbine"
"Aquilegia canadensis var. eminens",,AQCA,native,8,0,forb,perennial,"red columbine"
"Aquilegia canadensis var. hybrida",,AQCA,native,8,0,forb,perennial,"red columbine"
"Aquilegia canadensis var. latiuscula",,AQCA,native,8,0,forb,perennial,"red columbine"
"Aquilegia coccinea",,AQCA,native,8,0,forb,perennial,"red columbine"
"Aquilegia latiuscula",,AQCA,native,8,0,forb,perennial,"red columbine"
"Aquilegia phoenicantha",,AQCA,native,8,0,forb,perennial,"red columbine"
"Arabis bulbosa",,CABU3,native,6,-5,forb,perennial,"bulbous bittercress"
"Arabis rhomboidea",,CABU3,native,6,-5,forb,perennial,"bulbous bittercress"
"Aralia spinosa",,ARSP2,native,4,0,tree,perennial,"devils walkingstick"
"Arenaria alabamensis",,MIUN,native,8,-3,forb,annual,"oneflower stitchwort"
"Arenaria brevifolia",,MIUN,native,8,-3,forb,annual,"oneflower stitchwort"
"Arenaria glabra",,MIGL5,native,8,5,forb,perennial,"appalachian stitchwort"
"Arenaria groenlandica var. glabra",,MIGL5,native,8,5,forb,perennial,"appalachian stitchwort"
"Arenaria lanuginosa",,ARLA4,native,7,0,forb,perennial,"spreading sandwort"
"Arenaria serpyllifolia",,ARSE2,non-native,0,0,forb,annual,"thyme-leaf sandwort"
"Arenaria uniflora",,MIUN,native,8,-3,forb,annual,"oneflower stitchwort"
"Argentacer saccharinum",,ACSA2,native,5,-3,tree,perennial,"silver maple"
"Arisaema dracontium",,ARDR3,native,7,-3,forb,perennial,"green dragon"
"Arisaema triphyllum",,ARTR,native,6,-3,forb,perennial,"jack in the pulpit"
"Aristida purpurascens",,ARPU8,native,5,0,grass,perennial,"arrowfeather threeawn"
"Aristida purpurascens var. virgata",,ARPUV,native,8,,grass,perennial,"arrowfeather threeawn"
"Aristida stricta",,ARST5,native,8,0,grass,perennial,"pineland threeawn"
"Aristida virgata",,ARPUV,native,8,,grass,perennial,"arrowfeather threeawn"
"Aristolochia tomentosa",,ARTO3,native,7,0,vine,perennial,"woolly dutchmans pipe"
"Aronia arbutifolia",,PHPY4,native,7,-3,shrub,perennial,"red chokeberry"
"Aronia arbutifolia var. brilliantissima",,PHPY4,native,7,-3,shrub,perennial,"red chokeberry"
"Aronia arbutifolia var. glabra",,PHPY4,native,7,-3,shrub,perennial,"red chokeberry"
"Aronia arbutifolia var. nigra",,PHME13,native,7,0,shrub,perennial,"black chokeberry"
"Aronia melanocarpa",,PHME13,native,7,0,shrub,perennial,"black chokeberry"
"Aronia nigra",,PHME13,native,7,0,shrub,perennial,"black chokeberry"
"Arthraxon hispidus",,ARHI3,non-native,0,0,grass,annual,"small carp grass"
"Arundinaria gigantea",,ARGI,native,6,-3,shrub,perennial,"giant cane"
"Arundo donax",,ARDO4,non-native,0,3,shrub,perennial,giant-reed
"Asclepias incarnata",,ASIN,native,5,-5,forb,perennial,"swamp milkweed"
"Ascyrum crux-andreae",,HYCR3,native,6,3,shrub,perennial,"st. peterswort"
"Ascyrum cuneifolium",,HYCR3,native,6,3,shrub,perennial,"st. peterswort"
"Ascyrum hypericoides",,HYHYH,native,4,,shrub,perennial,"st. andrews cross"
"Ascyrum hypericoides var. oblongifolium",,HYHYH,native,4,,shrub,perennial,"st. andrews cross"
"Ascyrum linifolium",,HYHYH,native,4,,shrub,perennial,"st. andrews cross"
"Ascyrum stans",,HYCR3,native,6,3,shrub,perennial,"st. peterswort"
"Asimina triloba",,ASTR,native,7,0,tree,perennial,pawpaw
"Asperula tinctoria",,GATI,native,5,-5,forb,perennial,"stiff marsh bedstraw"
"Asplenium pycnocarpon",,DIPY,native,8,0,fern,perennial,"glade fern"
"Asplenium trichomanes",,ASTR2,native,9,0,forb,perennial,"maidenhair spleenwort"
"Aster brachypholis",,SYRA5,native,5,-3,forb,perennial,"smooth white oldfield aster"
"Aster coridifolius",,SYDUD2,native,7,,forb,perennial,"rice button aster"
"Aster dumosus",,SYDUD2,native,7,,forb,perennial,"rice button aster"
"Aster dumosus var. coridifolius",,SYDUD2,native,7,,forb,perennial,"rice button aster"
"Aster dumosus var. gracilentus",,SYDUD2,native,7,,forb,perennial,"rice button aster"
"Aster ericoides var. platyphyllus",,SYPIP3,native,3,,forb,perennial,"hairy white oldfield aster"
"Aster ericoides var. villosus",,SYPIP3,native,3,,forb,perennial,"hairy white oldfield aster"
"Aster fragilis",,SYRA5,native,5,-3,forb,perennial,"smooth white oldfield aster"
"Aster fragilis var. brachypholis",,SYRA5,native,5,-3,forb,perennial,"smooth white oldfield aster"
"Aster fragilis var. subdumosus",,SYRA5,native,5,-3,forb,perennial,"smooth white oldfield aster"
"Aster juniperinus",,SYPIP3,native,3,,forb,perennial,"hairy white oldfield aster"
"Aster latissimifolius var. serotinus",,SOGI,native,3,-3,forb,perennial,"giant goldenrod"
"Aster pilosus",,SYPIP3,native,3,,forb,perennial,"hairy white oldfield aster"
"Aster pilosus var. platyphyllus",,SYPIP3,native,3,,forb,perennial,"hairy white oldfield aster"
"Aster racemosus",,SYRA5,native,5,-3,forb,perennial,"smooth white oldfield aster"
"Aster ramosissimus",,SYPIP3,native,3,,forb,perennial,"hairy white oldfield aster"
"Aster villosus",,SYPIP3,native,3,,forb,perennial,"hairy white oldfield aster"
"Aster vimineus",,SYRA5,native,5,-3,forb,perennial,"smooth white oldfield aster"
"Aster vimineus var. subdumosus",,SYRA5,native,5,-3,forb,perennial,"smooth white oldfield aster"
"Astragalus canadensis",,ASCA11,native,8,0,forb,perennial,"canadian milkvetch"
"Atamosco atamasca",,ZEAT,native,7,-3,forb,perennial,"atamasco lily"
"Athyrium filix-femina",,ATFI,native,6,0,fern,perennial,"common ladyfern"
"Athyrium pycnocarpon",,DIPY,native,8,0,fern,perennial,"glade fern"
"Athyrium thelypterioides",,DEAC4,native,8,0,forb,perennial,"silver false spleenwort"
"Axonopus affinis",,AXFI,native,1,-3,grass,perennial,"common carpetgrass"
"Axonopus compressus",,AXCO,native,2,-3,grass,perennial,"broadleaf carpetgrass"
"Axonopus compressus var. australis",,AXCO,native,2,-3,grass,perennial,"broadleaf carpetgrass"
"Axonopus fissifolius",,AXFI,native,1,-3,grass,perennial,"common carpetgrass"
"Axonopus furcatus",,AXFU,native,2,-3,grass,perennial,"big carpetgrass"
"Azalea alabamensis",,RHAL5,native,8,,shrub,perennial,"alabama azalea"
"Azalea arborescens",,RHAR3,native,7,0,shrub,perennial,"smooth azalea"
"Azalea candida",,RHCA7,native,6,-3,shrub,perennial,"mountain azalea"
"Azalea canescens",,RHCA7,native,6,-3,shrub,perennial,"mountain azalea"
"Azalea canescens var. subglabra",,RHCA7,native,6,-3,shrub,perennial,"mountain azalea"
"Azalea nudiflora",,RHPE4,native,6,0,shrub,perennial,"pink azalea"
"Azalea serrulata",,RHVI2,native,7,-3,shrub,perennial,"swamp azalea"
"Azalea viscosa",,RHVI2,native,7,-3,shrub,perennial,"swamp azalea"
"Azolla caroliniana",,AZCA,native,3,-5,forb,annual,"carolina mosquitofern"
"Baccharis halimifolia",,BAHA,native,1,-3,tree,perennial,"eastern baccharis"
"Baccharis halimifolia var. angustior",,BAHA,native,1,-3,tree,perennial,"eastern baccharis"
"Barbarea vulgaris",,BAVU,non-native,0,3,forb,biennial,"garden yellow-rocket"
"Bartonia paniculata",,BAPA2,native,8,-5,vine,annual,"twining screwstem"
"Bartonia virginica",,BAVI3,native,7,-3,forb,annual,"yellow screwstem"
"Berchemia scandens",,BESC,native,6,-3,vine,perennial,"alabama supplejack"
"Betula alleghaniensis",,BEAL2,native,7,0,tree,perennial,"yellow birch"
"Betula nigra",,BENI,native,4,-3,tree,perennial,"river birch"
"Bidens acuta",,BITR,native,5,-3,forb,annual,"threelobe beggarticks"
"Bidens aristosa",,BIAR,native,2,-3,forb,annual,"bearded beggarticks"
"Bidens aristosa var. fritcheyi",,BIAR,native,2,-3,forb,annual,"bearded beggarticks"
"Bidens aristosa var. mutica",,BIAR,native,2,-3,forb,annual,"bearded beggarticks"
"Bidens aristosa var. retrorsa",,BIAR,native,2,-3,forb,annual,"bearded beggarticks"
"Bidens bipinnata",,BIBI7,native,2,3,forb,annual,"spanish needles"
"Bidens bipinnata var. biternatoides",,BIBI7,native,2,3,forb,annual,"spanish needles"
"Bidens cernua",,BICE,native,5,-5,forb,annual,"nodding beggartick"
"Bidens cernua var. cernua",,BICE,native,5,-5,forb,annual,"nodding beggartick"
"Bidens cernua var. dentata",,BICE,native,5,-5,forb,annual,"nodding beggartick"
"Bidens cernua var. elliptica",,BICE,native,5,-5,forb,annual,"nodding beggartick"
"Bidens cernua var. integra",,BICE,native,5,-5,forb,annual,"nodding beggartick"
"Bidens cernua var. minima",,BICE,native,5,-5,forb,annual,"nodding beggartick"
"Bidens cernua var. oligodonta",,BICE,native,5,-5,forb,annual,"nodding beggartick"
"Bidens cernua var. radiata",,BICE,native,5,-5,forb,annual,"nodding beggartick"
"Bidens comosa",,BITR,native,5,-3,forb,annual,"threelobe beggarticks"
"Bidens discoidea",,BIDI,native,5,-3,forb,annual,"small beggarticks"
"Bidens frondosa",,BIFR,native,2,-3,forb,annual,"devils beggartick"
"Bidens frondosa var. anomala",,BIFR,native,2,-3,forb,annual,"devils beggartick"
"Bidens frondosa var. caudata",,BIFR,native,2,-3,forb,annual,"devils beggartick"
"Bidens frondosa var. pallida",,BIFR,native,2,-3,forb,annual,"devils beggartick"
"Bidens frondosa var. puberula",,BIVU,native,4,0,forb,annual,"big devils beggartick"
"Bidens frondosa var. stenodonta",,BIFR,native,2,-3,forb,annual,"devils beggartick"
"Bidens glaucescens",,BICE,native,5,-5,forb,annual,"nodding beggartick"
"Bidens involucrata",,BIAR,native,2,-3,forb,annual,"bearded beggarticks"
"Bidens polylepis",,BIAR,native,2,-3,forb,annual,"bearded beggarticks"
"Bidens polylepis var. retrorsa",,BIAR,native,2,-3,forb,annual,"bearded beggarticks"
"Bidens puberula",,BIVU,native,4,0,forb,annual,"big devils beggartick"
"Bidens tripartita",,BITR,native,5,-3,forb,annual,"threelobe beggarticks"
"Bidens vulgata",,BIVU,native,4,0,forb,annual,"big devils beggartick"
"Bidens vulgata var. puberula",,BIVU,native,4,0,forb,annual,"big devils beggartick"
"Bidens vulgata var. schizantha",,BIVU,native,4,0,forb,annual,"big devils beggartick"
"Bignonia capreolata",,BICA,native,5,0,vine,perennial,crossvine
"Bignonia radicans",,CARA2,native,2,0,vine,perennial,"trumpet creeper"
"Bignonia sempervirens",,GESE,native,4,0,vine,perennial,"evening trumpetflower"
"Bigonia sempervirens",,GESE,native,4,0,vine,perennial,"evening trumpetflower"
"Blephariglotis ciliaris",,PLCI2,native,5,-3,forb,perennial,"yellow fringed orchid"
"Blephariglotis cristata",,PLCR,native,8,-3,forb,perennial,"crested yellow orchid"
"Blephariglotis lacera",,PLLA2,native,7,-3,forb,perennial,"green fringed orchid"
"Blephariglotis peramoena",,PLPE,native,7,,forb,perennial,"purple fringeless orchid"
"Boehmeria austrina",,BOCY,native,4,-3,forb,perennial,"smallspike false nettle"
"Boehmeria cylindrica",,BOCY,native,4,-3,forb,perennial,"smallspike false nettle"
"Boehmeria cylindrica var. drummondiana",,BOCY,native,4,-3,forb,perennial,"smallspike false nettle"
"Boehmeria cylindrica var. scabra",,BOCY,native,4,-3,forb,perennial,"smallspike false nettle"
"Boehmeria decurrens",,BOCY,native,4,-3,forb,perennial,"smallspike false nettle"
"Boehmeria drummondiana",,BOCY,native,4,-3,forb,perennial,"smallspike false nettle"
"Boehmeria scabra",,BOCY,native,4,-3,forb,perennial,"smallspike false nettle"
"Boltonia asteroides",,BOAS,native,5,-3,forb,perennial,"white dolls daisy"
"Boltonia caroliniana",,BOCA2,native,6,-3,forb,perennial,"carolina dolls daisy"
"Boltonia diffusa",,BODI,native,2,0,forb,perennial,"smallhead dolls daisy"
"Boltonia ravenelii",,BOCA2,native,6,-3,forb,perennial,"carolina dolls daisy"
"Botrychium biternatum",,BOBI,native,5,,fern,perennial,"sparselobe grapefern"
"Botrychium dissectum",,BODI2,native,5,,fern,perennial,"cutleaf grapefern"
"Botrychium dissectum var. obliquum",,BODI2,native,5,,fern,perennial,"cutleaf grapefern"
"Botrychium dissectum var. oblongifolium",,BODI2,native,5,,fern,perennial,"cutleaf grapefern"
"Botrychium dissectum var. tenuifolium",,BOBI,native,5,,fern,perennial,"sparselobe grapefern"
"Botrychium obliquum",,BODI2,native,5,,fern,perennial,"cutleaf grapefern"
"Botrychium obliquum var. elongatum",,BODI2,native,5,,fern,perennial,"cutleaf grapefern"
"Boykinia aconitifolia",,BOAC,native,9,-3,forb,perennial,"allegheny brookfoam"
"Boykinia turbinata",,BOAC,native,9,-3,forb,perennial,"allegheny brookfoam"
"Brachiaria extensa",,URPL2,non-native,0,0,grass,annual,"broadleaf signalgrass"
"Brachiaria platyphylla",,URPL2,non-native,0,0,grass,annual,"broadleaf signalgrass"
"Brasenia peltata",,BRSC,native,5,-5,forb,perennial,watershield
"Brasenia schreberi",,BRSC,native,5,-5,forb,perennial,watershield
"Briza minor",,BRMI2,non-native,0,-3,grass,annual,"lesser quaking grass"
"Bromus altissimus",,BRLA4,native,7,-3,grass,perennial,"earlyleaf brome"
"Bromus latiglumis",,BRLA4,native,7,-3,grass,perennial,"earlyleaf brome"
"Bromus purgans",,BRLA4,native,7,-3,grass,perennial,"earlyleaf brome"
