"Pennsylvania Piedmont"
2013
"Bowman's Hill Wildflower Preserve in collaboration with Janet Ebert, Jack Holt and Anne Rhoads"
"Pennsylvania Piedmont  , 2013"

"Total Species:",3419
"Native Species:",1579
"Non-native Species:",1840
"Total Mean C:",2.1
"Native Mean C:",4.5

"Scientific Name",Family,Acronym,Native?,C,W,Physiognomy,Duration,"Common Name"
"Amelanchier canadensis",Rosaceae,AMCA4,native,8,0,tree,perennial,"shadbush; juneberry"
"Amelanchier humilis",Rosaceae,AMHU2,non-native,0,,shrub,perennial,"low serviceberry"
"Amelanchier laevis",Rosaceae,AMLA,native,6,,tree,perennial,"shadbush, smooth"
"Amelanchier obovalis",Rosaceae,AMOB2,native,0,3,shrub,perennial,"coastal juneberry"
"Amelanchier sanguinea",Rosaceae,AMSA,non-native,0,,tree,perennial,"round-leaved juneberry"
"Amelanchier spicata",Rosaceae,AMST80,non-native,0,,,,"dwarf juneberry"
"Amelanchier stolonifera",Rosaceae,AMHU2,native,8,3,shrub,perennial,"juneberry, low"
"Amianthium muscaetoxicum",Liliaceae,,native,8,0,,,fly-poison
"Ammannia latifolia",Lythraceae,AMLA3,non-native,0,,forb,annual,"koehnes ammannia/ koehnes toothcup"
"Ammannia robusta",Lythraceae,AMRO3,non-native,0,,,,"sessile ammannia"
"Ammophila breviligulata",Poaceae,AMBR,non-native,0,4,grass,perennial,"american beachgrass"
"Amorpha fruticosa",Fabaceae,AMFR,non-native,0,-3,shrub,perennial,"indigo bush"
"Ampelopsis brevipedunculata",Vitaceae,AMBR7,non-native,0,,vine,perennial,porcelain-berry
"Amphicarpaea bracteata",Fabaceae,AMBR2,native,4,0,vine,annual,"hog peanut"
"Amphicarpum purshii",,AMPU6,non-native,0,,,,"purshs millet-grass"
"Amsonia tabernaemontana",Apocynaceae,AMTA2,non-native,0,-3,forb,perennial,bluestar
"Anagallis arvensis",Myrsinaceae,ANAR,non-native,0,5,forb,annual,"scarlet pimpernel"
"Anaphalis margaritacea",Asteraceae,ANMA,native,3,,forb,perennial,"everlasting, pearly"
"Anchusa arvensis",Boraginaceae,ANAR16,non-native,0,,forb,annual,"small bugloss"
"Andromeda glaucophylla",Ericaceae,ANPOG,non-native,0,,,,"bog rosemary"
"Andropogon gerardii",Poaceae,ANGE,native,7,0,grass,perennial,"grass, big bluestem"
"Andropogon glomeratus",Poaceae,ANGL2,native,8,-4,grass,perennial,broom-sedge
"Andropogon gyrans",Poaceae,ANGY2,native,6,,grass,perennial,"beardgrass, elliots"
"Andropogon ternarius",Poaceae,ANTE2,non-native,0,3,grass,perennial,broomsedge
"Andropogon ternarius var tenerius",Poaceae,,non-native,0,,,,broomsedge
"Andropogon virginicus",Poaceae,ANVI2,native,2,3,grass,perennial,broom-sedge
"Anemone canadensis",Ranunculaceae,ANCA8,non-native,0,-3,forb,perennial,"anemone, canada"
"Anemone cylindrica",Ranunculaceae,ANCY,non-native,0,,forb,perennial,thimbleweed
"Anemone quinquefolia",Ranunculaceae,ANQU,native,5,3,forb,perennial,"anemone, wood"
"Anemone virginiana",Ranunculaceae,ANVI3,native,4,,forb,perennial,thimbleweed
"Anemone virginiana var alba",Ranunculaceae,,non-native,0,,,,"riverbank anemone"
"Anemonella thalichtroides",,,non-native,0,,,,"rue anemone"
"Anethum graveolens",Apiaceae,ANGR2,non-native,0,,forb,annual,dill
"Angelica atropurpurea",Apiaceae,ANAT,native,7,-5,forb,perennial,"angelica, purple-stemmed"
"Angelica venenosa",Apiaceae,ANVE,native,8,,forb,perennial,"angelica, hairy"
"Anoda cristata",,ANCR2,non-native,0,5,forb,annual,anoda
"Antennaria howellii ssp. neodioica",Asteraceae,ANHON,native,3,,forb,perennial,"howells pussytoe"
"Antennaria neglecta",Asteraceae,ANNE,native,2,,forb,perennial,"pussytoes, field"
"Antennaria neglecta var. canadensis",Asteraceae,ANHOC,non-native,0,,,,"canada pussytoes"
"Antennaria neglecta var. neodioica",Asteraceae,ANHON,non-native,0,,,,"small pussytoes"
"Antennaria parlinii ssp. fallax",Asteraceae,ANPAF,native,3,,,,"parlins pussytoe/tall pussytoes"
"Antennaria parlinii ssp. parlinii",Asteraceae,ANPAP,native,3,,,,"parlins pussytoe"
"Antennaria plantaginifolia",Asteraceae,ANPL,native,3,,forb,perennial,"pussytoes, plantain-leaved"
"Antennaria plantaginifolia var. parlinii",Asteraceae,ANPAP,non-native,0,,,,"smooth pussytoes"
"Anthemis arvensis",Asteraceae,ANAR6,non-native,0,,forb,annual,"corn chamomile/ field chamomile"
"Anthemis cotula",Asteraceae,ANCO2,non-native,0,4,forb,annual,mayweed
"Anthemis tinctoria",Asteraceae,ANTI,non-native,0,,forb,perennial,"yellow chamomile"
"Anthoxanthum aristatum",Poaceae,ANAR7,non-native,0,,grass,annual,"sweet vernalgrass"
"Anthoxanthum odoratum",Poaceae,ANOD,non-native,0,3,grass,perennial,"sweet vernal grass"
"Anthriscus caucalis",Apiaceae,ANCA14,non-native,0,,forb,annual,"bur chervil"
"Anthriscus cerefolium",Apiaceae,ANCE,non-native,0,,forb,annual,chervil
"Anthriscus sylvestris",Apiaceae,ANSY,non-native,0,,forb,annual,"chervil/ wild chervil"
"Anthyllis vulneraria",,ANVU,non-native,0,,forb,perennial,"ladys fingers"
"Antirrhinum majus",Plantaginaceae,ANMA3,non-native,0,,forb,annual,snapdragon
"Apera interrupta",,APIN,non-native,0,,,,"interrupted bent-grass"
"Apera spica-venti",,APSP,non-native,0,,grass,annual,"silky bent-grass"
"Apios americana",Fabaceae,APAM,native,6,-3,vine,perennial,ground-nut
"Aplectrum hyemale",Orchidaceae,APHY,native,7,0,forb,perennial,puttyroot
"Apocynum androsaemifolium",Apocynaceae,APAN2,native,4,,forb,perennial,"dogbane, spreading"
"Apocynum androsaemifolium x cannabinum",Apocynaceae,,native,2,,,,dogbane
"Apocynum cannabinum var. cannabinum",Apocynaceae,,native,1,3,,,indian-hemp
"Aquilegia canadensis",Ranunculaceae,AQCA,native,7,0,forb,perennial,"columbine, eastern"
"Aquilegia vulgaris",Ranunculaceae,AQVU,non-native,0,,forb,perennial,"columbine/ european columbine"
"Arabidopsis thaliana",Brassicaceae,ARTH,non-native,0,,forb,annual,"mouse-ear cress"
"Arabis canadensis",Brassiaceae,ARCA,native,5,,forb,biennial,sicklepod
"Arabis drummondii",Brassiaceae,ARDR,non-native,0,,,,"drummonds rock cress"
"Arabis glabra",Brassiaceae,ARGL,native,3,,forb,annual,"towercress; tower-mustard"
"Arabis laevigata var. laevigata",Brassiaceae,ARLAL,native,7,,,,"smooth rockcress"
"Arabis lyrata",Brassiaceae,ARLY2,native,8,3,forb,biennial,"rock-cress, lyre-leaved"
"Arabis missouriensis",Brassiaceae,ARMI5,native,10,,forb,perennial,"missouri rockcress"
"Arabis patens",Brassiaceae,ARPA2,native,10,,forb,biennial,"spreading rockcress"
"Arabis shortii var. shortii",Brassiaceae,,native,4,,,,"toothed rockcress"
"Aralia elata",Araliaceae,AREL8,non-native,0,,tree,perennial,"japanese angelica-tree"
"Aralia hispida",Araliaceae,ARHI2,native,7,,shrub,perennial,"sarsaparilla, bristly"
"Aralia nudicaulis",Araliaceae,ARNU2,native,5,3,shrub,perennial,"sarsaparilla, wild"
"Aralia racemosa",Araliaceae,ARRA,native,6,,shrub,perennial,"spikenard, american"
"Aralia spinosa",Araliaceae,ARSP2,native,0,0,tree,perennial,"devils walking stick"
"Arceuthobium pusillum",Santalaceae,ARPU3,non-native,0,,shrub,perennial,"dwarf mistletoe"
"Arctium lappa",Asteraceae,ARLA3,non-native,0,,forb,biennial,"great burdock"
"Arctium minus",Asteraceae,ARMI2,non-native,0,,forb,biennial,"common burdock"
"Arctium nemorosum",Asteraceae,ARVU2,non-native,0,,,,"woodland burdock"
"Arctium tomentosum",Asteraceae,ARTO,non-native,0,,forb,biennial,"wooly burdock"
"Arctostaphylos uva-ursi",Ericaceae,ARUV,non-native,0,,shrub,perennial,bearberry
"Arenaria caroliniana",Caryophyllaceae,MICA8,non-native,0,,,,"pine barrens sandwort"
"Arenaria lateriflora",Caryophyllaceae,MOLA6,non-native,0,,,,"grove sandwort"
"Arenaria serpyllifolia ssp. leptoclados",Caryophyllaceae,ARSE2,non-native,0,0,,,"thyme-leaved sandwort"
"Arenaria serpyllifolia ssp. serpyllifolia",Caryophyllaceae,ARSE2,non-native,0,,,,"thyme-leaved sandwort"
"Arenaria stricta",Caryophyllaceae,MIMIM,non-native,0,,,,"rock sandwort"
"Arethusa bulbosa",Orchidaceae,ARBU,non-native,0,-5,forb,perennial,"arethusa/ dragon mouth"
"Arethusa bulbosa ssp. leptoclados",Orchidaceae,,native,10,-5,,,dragons-mouth
"Argemone mexicana",Papaveraceae,ARME4,non-native,0,,forb,annual,"mexican poppy"
"Arisaema dracontium",Araceae,ARDR3,native,6,-3,forb,perennial,green-dragon
"Arisaema triphyllum ssp. pusillum",Araceae,ARTRP,native,7,-2,forb,perennial,"small jack-in-the-pulpit"
"Arisaema triphyllum ssp. triphyllum",Araceae,ARTRT3,native,3,-2,,,jack-in-the-pulpit
"Arisaema triphyllum var. stewardsonii",Araceae,,non-native,0,,,,"northern jack-in-the-pulpit"
"Aristida dichotoma var. curtissii",Poaceae,ARDIC,native,0,,grass,annual,povertygrass
"Aristida dichotoma var. dichotoma",Poaceae,ARDID,native,0,5,,,povertygrass
"Aristida lanosa",Poaceae,ARLA6,non-native,0,,grass,perennial,"woolly three-awn"
"Aristida longispica var. geniculata",Poaceae,ARLOG6,native,0,5,,,"slender threeawn"
"Aristida longispica var. longispica",Poaceae,ARLOL3,native,0,5,,,"slender threeawn"
"Aristida oligantha",Poaceae,AROL,native,2,,grass,annual,"prairie threeawn"
"Aristida purpurascens",Poaceae,ARPU8,native,10,0,grass,perennial,"arrow-feather; three-awned grass"
"Aristida tuberculosa",Poaceae,ARTU,non-native,0,,grass,annual,"sea-beach three-awn"
"Aristida virgata",Poaceae,ARPUV,non-native,0,,grass,perennial,wiregrass
"Aristolochia clematitis",Aristolochiaceae,ARCL,non-native,0,,vine,perennial,birthwort
"Aristolochia serpentaria",Aristolochiaceae,ARSE3,native,6,5,forb,perennial,"virginia snakeroot"
"Armoracia lacustris",Brassicaceae,NEAQ2,non-native,0,,,,"lake cress"
"Armoracia rusticana",Brassicaceae,ARRU4,non-native,0,,forb,perennial,horseradish
"Arnoglossum atriplicifolium",Asteraceae,ARAT,non-native,0,,forb,perennial,"pale indian plantain"
"Arnoglossum muhlenbergii",Asteraceae,,non-native,0,,,,"great indian plantain"
"Aronia arbutifolia",Rosaceae,ARAR7,native,7,-3,,,"chokeberry, red"
"Aronia melanocarpa",Rosaceae,ARME6,native,7,0,,,"chokeberry, black"
"Aronia prunifolia",Rosaceae,,native,7,-3,,,"chokeberry, purple"
"Arrhenatherum elatius",Poaceae,AREL3,non-native,0,3,grass,perennial,"tall oat-grass"
"Arrhenatherum elatius var. biaristatum",Poaceae,ARELE,non-native,0,3,,,"tall oatgrass"
"Arrhenatherum elatius var. elatius",Poaceae,ARELE,non-native,0,3,,,"tall oatgrass"
"Artemisia abrotanum",Asteraceae,ARAB2,non-native,0,,grass,perennial,southernwood
"Artemisia absinthium",Asteraceae,ARAB3,non-native,0,,shrub,perennial,"absinthe wormwood"
"Artemisia annua",Asteraceae,ARAN3,non-native,0,3,shrub,perennial,"sweet wormwood/annual wormwood"
"Artemisia biennis",Asteraceae,ARBI2,non-native,0,4,forb,annual,"biennial wormwood"
"Artemisia campestris var claudita",Asteraceae,,non-native,0,,,,"tall wormwood/beach wormwood"
"Artemisia dracunculus",Asteraceae,ARDR4,non-native,0,,,,tarragon
"Artemisia ludoviciana",Asteraceae,ARLU,non-native,0,5,shrub,perennial,"western mugwort/ white sage"
"Artemisia pontica",Asteraceae,ARPO4,non-native,0,,shrub,perennial,"roman wormwood"
"Artemisia stelleriana",Asteraceae,ARST6,non-native,0,3,forb,perennial,"dusty miller"
"Artemisia vulgaris",Asteraceae,ARVU,non-native,0,,shrub,perennial,"common mugwort"
"Arthraxon hispidus",Poaceae,ARHI3,non-native,0,,grass,annual,"grass/ arthraxon"
"Asarum canadense var. acuminatum",Aristolochiaceae,ASCA,native,4,4,,,"wild ginger"
"Asarum canadense var. canadense",Aristolochiaceae,,native,4,4,,,"wild ginger"
"Asarum canadense var. reflexum",Aristolochiaceae,ASCA,native,4,4,,,"short-lobed wild ginger"
"Asclepias amplexicaulis",Asclepiadaceae,ASAM,native,8,,forb,perennial,"milkweed, blunt-leaved"
"Asclepias exaltata",Asclepiadaceae,ASEX,native,7,3,forb,perennial,"milkweed, poke"
"Asclepias incarnata ssp. incarnata",Asclepiadaceae,ASINI,native,4,-5,,,"swamp milkweed"
"Asclepias incarnata ssp. pulchra",Asclepiadaceae,ASINP2,native,4,-5,forb,perennial,"swamp milkweed"
"Asclepias lanceolata",Asclepiadaceae,ASLA2,non-native,0,-5,forb,perennial,"smooth orange milkweed"
"Asclepias purpurascens",Asclepiadaceae,ASPU2,native,6,3,forb,perennial,"milkweed, purple"
"Asclepias quadrifolia",Asclepiadaceae,ASQU,native,8,,forb,perennial,"milkweed, four-leaved"
"Asclepias rubra",Asclepiadaceae,ASRU,native,9,-5,forb,perennial,"red milkweed"
"Asclepias syriaca",Asclepiadaceae,ASSY,native,1,,forb,perennial,"milkweed, common"
"Asclepias tuberosa",Asclepiadaceae,ASTU,native,6,,forb,perennial,butterfly-weed
"Asclepias variegata",Asclepiadaceae,ASVA,native,8,3,forb,perennial,"white milkweed"
"Asclepias verticillata",Asclepiadaceae,ASVE,native,9,,forb,perennial,"milkweed, whorled"
"Asclepias viridiflora",Asclepiadaceae,ASVI,native,7,,forb,perennial,"green milkweed"
"Asimina triloba",Annonaceae,ASTR,native,7,2,tree,perennial,pawpaw
"Asparagus officinalis",Asparagaceae,ASOF,non-native,0,3,forb,perennial,"garden asparagus"
"Asperugo procumbens",,ASPR,non-native,0,,forb,annual,madwort
"Asplenium bradleyi",Polypodiaceae,ASBR2,native,10,,forb,perennial,"bradleys spleenwort"
"Asplenium ebenoides",Polypodiaceae,,native,10,,,,"scotts spleenwort"
"Asplenium gravesii",Polypodiaceae,,native,10,,,,"graves spleenwort"
"Asplenium montanum",Polypodiaceae,ASMO2,native,10,,forb,perennial,"mountain spleenwort"
"Asplenium pinnatifidum",Polypodiaceae,ASPI,native,10,,forb,perennial,"cliff spleenwort"
"Asplenium platyneuron",Polypodiaceae,ASPL,native,3,3,forb,perennial,"ebony spleenwort"
"Asplenium rhizophyllum",Polypodiaceae,ASRH2,native,8,,forb,perennial,"walking fern"
"Asplenium ruta-muraria",Polypodiaceae,ASRU2,native,10,,,,"wall rue spleenwort"
"Asplenium trichomanes ssp trichomenes",Polypodiaceae,,native,8,,,,"maidenhair spleenwort"
"Asplenium trichomanes var quadravalens",Polypodiaceae,,native,8,,,,"maidenhair spleenwort"
"Asplenium trudellii",Polypodiaceae,,native,10,,,,"trudells spleenwort"
"Aster tataricus",Asteraceae,ASTA,non-native,0,,forb,perennial,"tartarian aster"
"Astragalus canadensis var canadensis",Fabaceae,,non-native,0,,,,"canada milk-vetch"
"Athyrium filix-femina var. angustum",Fern,ATFIA,native,3,0,,,"fern, northern lady"
"Athyrium filix-femina var. asplenioides",Fern,ATFIA2,native,3,0,,,"southern lady fern"
"Atriopa belladonna",,,non-native,0,,,,"deadly nightshade"
"Atriplex cristata",Amaranthaceae,ATCR2,non-native,0,,,,"crested saltbush"
"Atriplex littoralis",Amaranthaceae,ATCR2,non-native,0,,shrub,annual,"seashore orach; narrow-leaved orache"
"Atriplex nitens",Amaranthaceae,ATHO,non-native,0,,,,"hoary orache"
"Atriplex patula",Amaranthaceae,ATPA4,non-native,0,-3,,,"spreading orach; orache"
