"Coastal Plain of the Southeast (EPA Ecoregions 63,65)"
2013
"Gianopulos, K. 2014. Coefficient of Conservatism Database Development for Wetland Plants Occurring in the Southeast United States. NC Dept. of Envir. Quality, Div. of Water Resources: Wetlands Branch. Report to the EPA. developed with 15 expert botanists"
"Coastal Plain of the Southeast (EPA Ecoregions 63,65)  , 2013"

"Total Species:",4632
"Native Species:",4345
"Non-native Species:",287
"Total Mean C:",5.5
"Native Mean C:",5.8

"Scientific Name",Family,Acronym,Native?,C,W,Physiognomy,Duration,"Common Name"
"Acuan illinoense",,DEIL,non-native,0,0,shrub,perennial,"illinois bundleflower"
"Adiantum pedatum",,ADPE,native,8,3,forb,perennial,"northern maidenhair"
"Aeschynomene americana",,AEAM,native,5,0,forb,perennial,shyleaf
"Aeschynomene americana var. glandulosa",,AEAM,native,5,0,forb,perennial,shyleaf
"Aeschynomene indica",,AEIN,native,3,-3,forb,perennial,"indian jointvetch"
"Aeschynomene virginica",,AEVI3,native,7,-3,forb,annual,"virginia jointvetch"
"Aesculus georgiana",,AESY,native,6,0,tree,perennial,"painted buckeye"
"Aesculus glabra",,AEGL,native,6,3,tree,perennial,"ohio buckeye"
"Aesculus pavia",,AEPA,native,5,3,tree,perennial,"red buckeye"
"Aesculus sylvatica",,AESY,native,6,0,tree,perennial,"painted buckeye"
"Aesculus sylvatica var. lanceolata",,AESY,native,6,0,tree,perennial,"painted buckeye"
"Afzelia cassioides",,SECA4,native,7,0,forb,annual,"yaupon blacksenna"
"Afzelia macrophylla",,DAMA,native,7,0,forb,annual,"mullein foxglove"
"Agalinis aphylla",,AGAP3,native,8,-3,forb,annual,"scaleleaf false foxglove"
"Agalinis decemloba",,AGOB,native,6,0,forb,annual,"tenlobe false foxglove"
"Agalinis delicatula",,AGHA3,native,7,0,forb,annual,"coastal plain false foxglove"
"Agalinis fasciculata",,AGFA2,native,4,0,forb,annual,"beach false foxglove"
"Agalinis fasciculata var. peninsularis",,AGFA2,native,4,0,forb,annual,"beach false foxglove"
"Agalinis filicaulis",,AGFI,native,8,0,forb,annual,"jackson false foxglove"
"Agalinis georgiana",,AGFA2,native,4,0,forb,annual,"beach false foxglove"
"Agalinis harperi",,AGHA3,native,7,0,forb,annual,"coastal plain false foxglove"
"Agalinis heterophylla",,AGHE4,native,6,3,forb,annual,"prairie false foxglove"
"Agalinis keyensis",,AGOL,native,7,0,forb,annual,"ridgestem false foxglove"
"Agalinis linifolia",,AGLI2,native,7,-5,forb,perennial,"flaxleaf false foxglove"
"Agalinis maritima",,AGMA3,native,8,-5,forb,annual,"saltmarsh false foxglove"
"Agalinis obtusifolia",,AGOB,native,6,0,forb,annual,"tenlobe false foxglove"
"Agalinis oligophylla",,AGOL,native,7,0,forb,annual,"ridgestem false foxglove"
"Agalinis oligophylla var. pseudaphylla",,AGOL,native,7,0,forb,annual,"ridgestem false foxglove"
"Agalinis parvifolia",,AGOB,native,6,0,forb,annual,"tenlobe false foxglove"
"Agalinis pinetorum",,AGHA3,native,7,0,forb,annual,"coastal plain false foxglove"
"Agalinis pinetorum var. delicatula",,AGHA3,native,7,0,forb,annual,"coastal plain false foxglove"
"Agalinis pseudaphylla",,AGOL,native,7,0,forb,annual,"ridgestem false foxglove"
"Agalinis pulchella",,AGPU4,native,8,-3,forb,annual,"st. marks false foxglove"
"Agalinis purpurea",,AGPU5,native,5,-3,forb,annual,"purple false foxglove"
"Agalinis purpurea var. carteri",,AGPU5,native,5,-3,forb,annual,"purple false foxglove"
"Agalinis purpurea var. racemulosa",,AGFA2,native,4,0,forb,annual,"beach false foxglove"
"Agalinis tenella",,AGOB,native,6,0,forb,annual,"tenlobe false foxglove"
"Agalinis tenuifolia",,AGTE3,native,4,3,forb,annual,"slenderleaf false foxglove"
"Agalinis virgata",,AGFA2,native,4,0,forb,annual,"beach false foxglove"
"Agarista populifolia",,AGPO2,native,6,-3,shrub,perennial,"florida hobblebush"
"Agastache nepetoides",,AGNE2,native,6,0,shrub,perennial,"yellow giant hyssop"
"Agrimonia parviflora",,AGPA6,native,4,0,forb,perennial,harvestlice
"Agrimonia rostellata",,AGRO3,native,6,0,forb,perennial,"beaked agrimony"
"Agrostis airoides",,SPAI,non-native,0,0,grass,perennial,"alkali sacaton"
"Agrostis alba",,AGGI2,non-native,0,-3,grass,perennial,"black bent"
"Agrostis altissima",,AGPE,native,6,3,grass,perennial,"upland bentgrass"
"Agrostis antecedens",,AGHY,native,4,0,grass,perennial,"winter bentgrass"
"Agrostis elata",,AGPE,native,6,3,grass,perennial,"upland bentgrass"
"Agrostis geminata",,AGSC5,native,4,0,grass,perennial,"rough bentgrass"
"Agrostis gigantea",,AGGI2,non-native,0,-3,grass,perennial,"black bent"
"Agrostis hyemalis",,AGHY,native,4,0,grass,perennial,"winter bentgrass"
"Agrostis hyemalis var. geminata",,AGSC5,native,4,0,grass,perennial,"rough bentgrass"
"Agrostis hyemalis var. scabra",,AGSC5,native,4,0,grass,perennial,"rough bentgrass"
"Agrostis hyemalis var. tenuis",,AGSC5,native,4,0,grass,perennial,"rough bentgrass"
"Agrostis oreophila",,AGPE,native,6,3,grass,perennial,"upland bentgrass"
"Agrostis perennans",,AGPE,native,6,3,grass,perennial,"upland bentgrass"
"Agrostis perennans var. aestivalis",,AGPE,native,6,3,grass,perennial,"upland bentgrass"
"Agrostis perennans var. elata",,AGPE,native,6,3,grass,perennial,"upland bentgrass"
"Agrostis scabra",,AGSC5,native,4,0,grass,perennial,"rough bentgrass"
"Agrostis scabra ssp. septentrionalis",,AGSC5,native,4,0,grass,perennial,"rough bentgrass"
"Agrostis scabra var. geminata",,AGSC5,native,4,0,grass,perennial,"rough bentgrass"
"Agrostis scabra var. septentrionalis",,AGSC5,native,4,0,grass,perennial,"rough bentgrass"
"Agrostis schweinitzii",,AGPE,native,6,3,grass,perennial,"upland bentgrass"
"Agrostis stolonifera",,AGST2,non-native,0,-3,grass,perennial,"spreading bent"
"Agrostis trichopodes",,MUEX,native,8,-3,grass,perennial,"cutover muhly"
"Agrostis virginica",,SPVI3,native,7,-3,grass,perennial,"seashore dropseed"
"Aira elongata",,DEEL,non-native,0,-3,grass,perennial,"slender hairgrass"
"Aira obtusata",,SPOB,native,4,0,grass,perennial,"prairie wedgescale"
"Aletris aurea",,ALAU,native,8,-3,forb,perennial,"golden colicroot"
"Aletris farinosa",,ALFA2,native,7,0,forb,perennial,"white colicroot"
"Aletris lutea",,ALLU,native,8,-3,forb,perennial,"yellow colicroot"
"Aletris obovata",,ALOB3,native,8,0,forb,perennial,"southern colicroot"
"Alisma plantago-aquatica ssp. subcordatum",,ALSU,native,5,-5,forb,perennial,"american water plantain"
"Alisma plantago-aquatica var. parviflorum",,ALSU,native,5,-5,forb,perennial,"american water plantain"
"Alisma subcordatum",,ALSU,native,5,-5,forb,perennial,"american water plantain"
"Alnus incana var. serrulata",,ALSE2,native,5,-3,tree,perennial,"hazel alder"
"Alnus noveboracensis",,ALSE2,native,5,-3,tree,perennial,"hazel alder"
"Alnus serrulata",,ALSE2,native,5,-3,tree,perennial,"hazel alder"
"Alnus serrulata var. subelliptica",,ALSE2,native,5,-3,tree,perennial,"hazel alder"
"Alopecurus carolinianus",,ALCA4,native,2,-3,grass,annual,"carolina foxtail"
"Alopecurus macounii",,ALCA4,native,2,-3,grass,annual,"carolina foxtail"
"Alopecurus ramosus",,ALCA4,native,2,-3,grass,annual,"carolina foxtail"
"Alternanthera philoxeroides",,ALPH,non-native,0,-5,forb,perennial,alligator-weed
"Alternanthera sessilis",,ALSE4,native,1,-5,forb,perennial,"sessile joyweed"
"Amaranthus altissimus",,AMTU,non-native,0,-3,forb,annual,"roughfruit amaranth"
"Amaranthus ambigens",,AMTU,non-native,0,-3,forb,annual,"roughfruit amaranth"
"Amaranthus australis",,AMAU,native,4,-5,shrub,annual,"southern amaranth"
"Amaranthus blitoides",,AMBL,non-native,0,0,forb,annual,"mat amaranth"
"Amaranthus cannabinus",,AMCA2,native,7,-5,forb,perennial,"tidalmarsh amaranth"
"Amaranthus crassipes",,AMCR,non-native,0,0,forb,annual,"spreading amaranth"
"Amaranthus gracilis",,AMVI,non-native,0,0,forb,annual,"slender amaranth"
"Amaranthus pumilus",,AMPU2,native,9,-3,forb,annual,"seaside amaranth"
"Amaranthus retroflexus",,AMRE,native,2,0,forb,annual,"redroot amaranth"
"Amaranthus retroflexus var. salicifolius",,AMRE,native,2,0,forb,annual,"redroot amaranth"
"Amaranthus rudis",,AMTU,non-native,0,-3,forb,annual,"roughfruit amaranth"
"Amaranthus tamariscinus",,AMTU,non-native,0,-3,forb,annual,"roughfruit amaranth"
"Amaranthus tuberculatus",,AMTU,non-native,0,-3,forb,annual,"roughfruit amaranth"
"Amaranthus tuberculatus var. prostratus",,AMTU,non-native,0,-3,forb,annual,"roughfruit amaranth"
"Amaranthus tuberculatus var. subnudus",,AMTU,non-native,0,-3,forb,annual,"roughfruit amaranth"
"Amaranthus viridis",,AMVI,non-native,0,0,forb,annual,"slender amaranth"
"Amaranthus viridus",,AMVI,non-native,0,0,forb,annual,"slender amaranth"
"Amaryllis atamasca",,ZEAT,native,6,-3,forb,perennial,"atamasco lily"
"Ambrosia californica",,AMPS,native,5,0,forb,perennial,"cuman ragweed"
"Ambrosia coronopifolia",,AMPS,native,5,0,forb,perennial,"cuman ragweed"
"Ambrosia cumanensis",,AMPS,native,5,0,forb,perennial,"cuman ragweed"
"Ambrosia psilostachya",,AMPS,native,5,0,forb,perennial,"cuman ragweed"
"Ambrosia psilostachya var. californica",,AMPS,native,5,0,forb,perennial,"cuman ragweed"
"Ambrosia psilostachya var. coronopifolia",,AMPS,native,5,0,forb,perennial,"cuman ragweed"
"Ambrosia psilostachya var. lindheimeriana",,AMPS,native,5,0,forb,perennial,"cuman ragweed"
"Ambrosia rugelii",,AMPS,native,5,0,forb,perennial,"cuman ragweed"
"Ambrosia trifida",,AMTR,native,2,0,shrub,annual,"great ragweed"
"Amelanchier arborea",,AMAR3,native,6,3,tree,perennial,"common serviceberry"
"Amelanchier canadensis",,AMCA4,native,6,0,tree,perennial,"canadian serviceberry"
"Amelanchier canadensis var. subintegra",,AMCA4,native,6,0,tree,perennial,"canadian serviceberry"
"Amelanchier lucida",,AMCA4,native,6,0,tree,perennial,"canadian serviceberry"
"Amelanchier obovalis",,AMOB2,native,7,,shrub,perennial,"coastal serviceberry"
"Amianthium muscitoxicum",,AMMU,native,7,0,forb,perennial,flypoison
"Ammannia coccinea",,AMCO,native,3,-5,forb,annual,"valley redstem"
"Ammannia coccinea ssp. purpurea",,AMCO,native,3,-5,forb,annual,"valley redstem"
"Ammannia koehnei",,AMLA3,native,4,-5,forb,annual,"pink redstem"
"Ammannia latifolia",,AMLA3,native,4,-5,forb,annual,"pink redstem"
"Ammannia teres",,AMCO,native,3,-5,forb,annual,"valley redstem"
"Ammannia teres var. exauriculata",,AMLA3,native,4,-5,forb,annual,"pink redstem"
"Ammoselinum butleri",,AMBU,native,2,0,forb,annual,"butlers sandparsley"
"Amorpha angustifolia",,AMFR,native,5,-3,shrub,perennial,"false indigo bush"
"Amorpha bushii",,AMFR,native,5,-3,shrub,perennial,"false indigo bush"
"Amorpha croceolanata",,AMFR,native,5,-3,shrub,perennial,"false indigo bush"
"Amorpha curtissii",,AMFR,native,5,-3,shrub,perennial,"false indigo bush"
"Amorpha cyanostachya",,AMGEC,native,6,,shrub,perennial,"georgia false indigo"
"Amorpha dewinkeleri",,AMFR,native,5,-3,shrub,perennial,"false indigo bush"
"Amorpha fruticosa",,AMFR,native,5,-3,shrub,perennial,"false indigo bush"
"Amorpha fruticosa var. angustifolia",,AMFR,native,5,-3,shrub,perennial,"false indigo bush"
"Amorpha fruticosa var. croceolanata",,AMFR,native,5,-3,shrub,perennial,"false indigo bush"
"Amorpha fruticosa var. emarginata",,AMFR,native,5,-3,shrub,perennial,"false indigo bush"
"Amorpha fruticosa var. oblongifolia",,AMFR,native,5,-3,shrub,perennial,"false indigo bush"
"Amorpha fruticosa var. occidentalis",,AMFR,native,5,-3,shrub,perennial,"false indigo bush"
"Amorpha fruticosa var. tennesseensis",,AMFR,native,5,-3,shrub,perennial,"false indigo bush"
"Amorpha georgiana",,AMGE,native,7,-3,shrub,perennial,"georgia false indigo"
"Amorpha georgiana var. confusa",,AMGEC,native,6,,shrub,perennial,"georgia false indigo"
"Amorpha georgiana var. georgiana",,AMGEG,native,7,,shrub,perennial,"georgia false indigo"
"Amorpha herbacea",,AMHE,native,6,0,shrub,perennial,"clusterspike false indigo"
"Amorpha occidentalis",,AMFR,native,5,-3,shrub,perennial,"false indigo bush"
"Amorpha occidentalis var. arizonica",,AMFR,native,5,-3,shrub,perennial,"false indigo bush"
"Amorpha occidentalis var. emarginata",,AMFR,native,5,-3,shrub,perennial,"false indigo bush"
"Amorpha tennesseensis",,AMFR,native,5,-3,shrub,perennial,"false indigo bush"
"Amorpha virgata",,AMFR,native,5,-3,shrub,perennial,"false indigo bush"
"Ampelamus albidus",,CYLA,native,2,0,vine,perennial,honeyvine
"Ampelamus laevis",,CYLA,native,2,0,vine,perennial,honeyvine
"Ampelaster carolinianus",,AMCA14,native,7,-5,shrub,perennial,"climbing aster"
"Ampelopsis arborea",,AMAR5,native,4,0,vine,perennial,peppervine
"Ampelopsis bipinnata",,AMAR5,native,4,0,vine,perennial,peppervine
"Ampelopsis cordata",,AMCO2,native,5,0,vine,perennial,"heartleaf peppervine"
"Ampelothamnus phillyreifolius",,PIPH,native,8,-3,vine,perennial,"climbing fetterbush"
"Amphicarpaea bracteata",,AMBR2,native,5,0,vine,perennial,"american hogpeanut"
"Amphicarpum amphicarpon",,AMPU6,native,9,-3,grass,perennial,"blue maidencane"
"Amphicarpum floridanum",,AMMU2,native,7,-3,grass,perennial,"muhlenberg maidencane"
"Amphicarpum muehlenbergianum",,AMMU2,native,7,-3,grass,perennial,"muhlenberg maidencane"
"Amphicarpum purshii",,AMPU6,native,9,-3,grass,perennial,"blue maidencane"
"Amsonia amsonia",,AMTAT,native,6,,forb,perennial,"eastern bluestar"
"Amsonia glaberrima",,AMTAT,native,6,,forb,perennial,"eastern bluestar"
"Amsonia ludoviciana",,AMLU2,native,7,0,forb,perennial,"louisiana bluestar"
"Amsonia rigida",,AMRI,native,6,-3,forb,perennial,"stiff bluestar"
"Amsonia tabernaemontana",,AMTA2,native,6,-3,forb,perennial,"eastern bluestar"
"Amsonia tabernaemontana var. tabernaemontana",,AMTAT,native,6,,forb,perennial,"eastern bluestar"
"Anacharis canadensis",,ELCA7,native,6,-5,forb,perennial,"canadian waterweed"
"Anacharis canadensis var. planchonii",,ELCA7,native,6,-5,forb,perennial,"canadian waterweed"
"Anacharis nuttallii",,ELNU2,native,6,-5,forb,perennial,"western waterweed"
"Anacharis occidentalis",,ELNU2,native,6,-5,forb,perennial,"western waterweed"
"Anagallis minima",,ANMI4,native,1,,forb,annual,chaffweed
"Anantherix connivens",,ASCO19,native,9,-5,forb,perennial,"largeflower milkweed"
"Anastrophus compressus",,AXCO,native,2,0,grass,perennial,"broadleaf carpetgrass"
"Anastrophus furcatus",,AXFU,native,3,-5,grass,perennial,"big carpetgrass"
"Anatherum virginicum subvar. mohrii",,ANMO3,native,8,-3,grass,perennial,"mohrs bluestem"
"Anchistea virginica",,WOVI,native,7,-5,fern,perennial,"virginia chainfern"
"Andromeda populifolia",,AGPO2,native,6,-3,shrub,perennial,"florida hobblebush"
"Andropogon arctatus",,ANAR2,native,8,0,grass,perennial,"pinewoods bluestem"
"Andropogon capillipes",,ANCA4,native,5,0,grass,perennial,"chalky bluestem"
"Andropogon chrysocomus",,ANGE,native,6,0,grass,perennial,"big bluestem"
"Andropogon furcatus",,ANGE,native,6,0,grass,perennial,"big bluestem"
"Andropogon gerardii",,ANGE,native,6,0,grass,perennial,"big bluestem"
"Andropogon gerardii var. chrysocomus",,ANGE,native,6,0,grass,perennial,"big bluestem"
"Andropogon glaucopsis",,ANGL10,native,6,-3,grass,perennial,"purple bluestem"
"Andropogon glomeratus",,ANGL2,native,3,-3,grass,perennial,"bushy bluestem"
"Andropogon glomeratus var. glaucopsis",,ANGL10,native,6,-3,grass,perennial,"purple bluestem"
"Andropogon gyrans",,ANGY2,native,5,0,grass,perennial,"elliotts bluestem"
"Andropogon gyrans var. stenophyllus",,ANGYS,native,8,,grass,perennial,"elliotts bluestem"
"Andropogon liebmannii",,ANMO3,native,8,-3,grass,perennial,"mohrs bluestem"
"Andropogon liebmannii var. pungensis",,ANMO3,native,8,-3,grass,perennial,"mohrs bluestem"
"Andropogon longiberbis",,ANLO2,native,7,0,grass,perennial,"hairy bluestem"
"Andropogon maritimus",,SCMA3,native,8,0,grass,perennial,"gulf bluestem"
"Andropogon mohrii",,ANMO3,native,8,-3,grass,perennial,"mohrs bluestem"
"Andropogon perangustatus",,ANGYS,native,8,,grass,perennial,"elliotts bluestem"
"Andropogon provincialis",,ANGE,native,6,0,grass,perennial,"big bluestem"
"Andropogon virginicus",,ANVI2,native,3,0,grass,perennial,"broomsedge bluestem"
"Andropogon virginicus var. glaucopsis",,ANGL10,native,6,-3,grass,perennial,"purple bluestem"
"Andropogon virginicus var. glaucus",,ANCA4,native,5,0,grass,perennial,"chalky bluestem"
"Andropogon virginicus var. stenophyllus",,ANGYS,native,8,,grass,perennial,"elliotts bluestem"
"Anemone quinquefolia",,ANQU,native,6,3,forb,perennial,"wood anemone"
"Anisostichus capreolata",,BICA,native,4,0,vine,perennial,crossvine
"Anisostichus crucigera",,BICA,native,4,0,vine,perennial,crossvine
"Anoda acerifolia",,ANCR2,non-native,0,0,forb,annual,"crested anoda"
"Anoda cristata",,ANCR2,non-native,0,0,forb,annual,"crested anoda"
"Anoda cristata var. brachyantha",,ANCR2,non-native,0,0,forb,annual,"crested anoda"
"Anoda cristata var. digitata",,ANCR2,non-native,0,0,forb,annual,"crested anoda"
"Anoda lavaterioides",,ANCR2,non-native,0,0,forb,annual,"crested anoda"
"Antenoron virginianum",,POVI2,native,5,0,forb,perennial,jumpseed
"Apassalus humistratus",,DYHU,native,7,-3,forb,perennial,"swamp snakeherb"
"Apios americana",,APAM,native,5,-3,vine,perennial,groundnut
"Apios americana var. turrigera",,APAM,native,5,-3,vine,perennial,groundnut
"Aplectrum hyemale",,APHY,native,8,0,forb,perennial,"adam and eve"
"Apocynum cannabinum",,APCA,native,2,3,forb,perennial,indianhemp
"Apocynum cannabinum var. angustifolium",,APCA,native,2,3,forb,perennial,indianhemp
"Apocynum cannabinum var. glaberrimum",,APCA,native,2,3,forb,perennial,indianhemp
"Apocynum cannabinum var. greeneanum",,APCA,native,2,3,forb,perennial,indianhemp
"Apocynum cannabinum var. hypericifolium",,APCA,native,2,3,forb,perennial,indianhemp
"Apocynum cannabinum var. nemorale",,APCA,native,2,3,forb,perennial,indianhemp
"Apocynum cannabinum var. pubescens",,APCA,native,2,3,forb,perennial,indianhemp
"Apocynum cannabinum var. suksdorfii",,APCA,native,2,3,forb,perennial,indianhemp
"Apocynum hypericifolium",,APCA,native,2,3,forb,perennial,indianhemp
"Apocynum pubescens",,APCA,native,2,3,forb,perennial,indianhemp
"Apocynum sibiricum",,APCA,native,2,3,forb,perennial,indianhemp
"Apocynum sibiricum var. cordigerum",,APCA,native,2,3,forb,perennial,indianhemp
"Apocynum sibiricum var. farwellii",,APCA,native,2,3,forb,perennial,indianhemp
"Apocynum sibiricum var. salignum",,APCA,native,2,3,forb,perennial,indianhemp
"Apocynum suksdorfii",,APCA,native,2,3,forb,perennial,indianhemp
"Apocynum suksdorfii var. angustifolium",,APCA,native,2,3,forb,perennial,indianhemp
"Apteria aphylla",,APAP,native,9,-3,forb,perennial,"nodding nixie"
"Apteria aphylla var. hymenanthera",,APAP,native,9,-3,forb,perennial,"nodding nixie"
"Apteria hymenanthera",,APAP,native,9,-3,forb,perennial,"nodding nixie"
"Aquilegia australis",,AQCA,native,8,3,forb,perennial,"red columbine"
"Aquilegia canadensis",,AQCA,native,8,3,forb,perennial,"red columbine"
"Aquilegia canadensis var. australis",,AQCA,native,8,3,forb,perennial,"red columbine"
"Aquilegia canadensis var. coccinea",,AQCA,native,8,3,forb,perennial,"red columbine"
"Aquilegia canadensis var. eminens",,AQCA,native,8,3,forb,perennial,"red columbine"
"Aquilegia canadensis var. hybrida",,AQCA,native,8,3,forb,perennial,"red columbine"
"Aquilegia canadensis var. latiuscula",,AQCA,native,8,3,forb,perennial,"red columbine"
"Aquilegia coccinea",,AQCA,native,8,3,forb,perennial,"red columbine"
"Aquilegia latiuscula",,AQCA,native,8,3,forb,perennial,"red columbine"
"Aquilegia phoenicantha",,AQCA,native,8,3,forb,perennial,"red columbine"
"Arabis bulbosa",,CABU3,native,6,-5,forb,perennial,"bulbous bittercress"
"Arabis rhomboidea",,CABU3,native,6,-5,forb,perennial,"bulbous bittercress"
"Aralia spinosa",,ARSP2,native,4,0,tree,perennial,"devils walkingstick"
"Arenaria godfreyi",,MIGO,native,8,-3,forb,perennial,"godfreys stitchwort"
"Arenaria lanuginosa",,ARLA4,native,7,0,forb,perennial,"spreading sandwort"
"Arenaria serpyllifolia",,ARSE2,non-native,0,5,forb,annual,"thyme-leaf sandwort"
"Arethusa racemosa",,PORA4,native,9,-3,forb,perennial,"hairy shadow witch"
"Argentacer saccharinum",,ACSA2,native,5,0,tree,perennial,"silver maple"
"Arisaema dracontium",,ARDR3,native,6,-3,forb,perennial,"green dragon"
"Arisaema triphyllum",,ARTR,native,6,-3,forb,perennial,"jack in the pulpit"
"Aristida affinis",,ARPA26,native,7,,grass,perennial,"longleaf threeawn"
"Aristida palustris",,ARPA26,native,7,,grass,perennial,"longleaf threeawn"
"Aristida patula",,ARPA11,native,5,0,grass,perennial,"tall threeawn"
"Aristida purpurascens",,ARPU8,native,6,-3,grass,perennial,"arrowfeather threeawn"
"Aristida purpurascens var. tenuispica",,ARPUT,native,7,,grass,perennial,"arrowfeather threeawn"
"Aristida purpurascens var. virgata",,ARPUV,native,8,,grass,perennial,"arrowfeather threeawn"
"Aristida simpliciflora",,ARSI3,native,9,0,grass,perennial,"southern threeawn"
"Aristida spiciformis",,ARSP3,native,7,0,grass,perennial,"bottlebrush threeawn"
"Aristida stricta",,ARST5,native,8,0,grass,perennial,"pineland threeawn"
"Aristida tenuispica",,ARPUT,native,7,,grass,perennial,"arrowfeather threeawn"
"Aristida virgata",,ARPUV,native,8,,grass,perennial,"arrowfeather threeawn"
"Aristolochia tomentosa",,ARTO3,native,6,0,vine,perennial,"woolly dutchmans pipe"
"Armoracia aquatica",,NEAQ2,native,8,-5,forb,perennial,lakecress
"Armoracia lacustris",,NEAQ2,native,8,-5,forb,perennial,lakecress
"Arnoglossum diversifolium",,ARDI9,native,9,-3,forb,perennial,"variableleaf indian plantain"
"Arnoglossum ovatum",,AROV,native,9,-3,forb,perennial,"ovateleaf cacalia"
"Arnoglossum plantagineum",,ARPL4,native,8,3,forb,perennial,"groovestem indian plantain"
"Arnoglossum sulcatum",,ARSU5,native,8,-5,forb,perennial,"georgia indian plantain"
"Aronia arbutifolia",,PHPY4,native,7,-3,shrub,perennial,"red chokeberry"
"Aronia arbutifolia var. atropurpurea",,PHFL9,native,7,-3,shrub,perennial,"purple chokeberry"
"Aronia arbutifolia var. brilliantissima",,PHPY4,native,7,-3,shrub,perennial,"red chokeberry"
"Aronia arbutifolia var. glabra",,PHPY4,native,7,-3,shrub,perennial,"red chokeberry"
"Aronia arbutifolia var. nigra",,PHME13,native,7,0,shrub,perennial,"black chokeberry"
"Aronia atropurpurea",,PHFL9,native,7,-3,shrub,perennial,"purple chokeberry"
"Aronia floribunda",,PHFL9,native,7,-3,shrub,perennial,"purple chokeberry"
"Aronia melanocarpa",,PHME13,native,7,0,shrub,perennial,"black chokeberry"
"Aronia nigra",,PHME13,native,7,0,shrub,perennial,"black chokeberry"
"Aronia prunifolia",,PHFL9,native,7,-3,shrub,perennial,"purple chokeberry"
"Arthraxon hispidus",,ARHI3,non-native,0,0,grass,annual,"small carp grass"
"Arthrocnemum perenne",,SAPE11,native,7,,forb,perennial,chickenclaws
"Arundinaria gigantea",,ARGI,native,5,-3,shrub,perennial,"giant cane"
"Arundinaria gigantea ssp. tecta",,ARGIT8,native,8,-3,shrub,perennial,switchcane
