"New Mexico's Middle Rio Grande"
2019
"University of Illinois at Urbana Champaign, publication in review  "
"New Mexico's Middle Rio Grande (NM) (Omernik III Ecoregions: 22, 24), 2019"

"Total Species:",624
"Native Species:",485
"Non-native Species:",139
"Total Mean C:",3.5
"Native Mean C:",4.5

"Scientific Name",Family,Acronym,Native?,C,W,Physiognomy,Duration,"Common Name"
"Dimorphocarpa wislizeni",,,native,4,,forb,,
"Distichlis spicata",,,native,5,,grass,,
"Distichlis spicata var. stricta",,,native,4,,grass,,
"Dyssodia papposa",,,native,3,,forb,,
"Echinochloa colona",,,non-native,0,,grass,,
"Echinochloa crus-galli",,,non-native,0,,grass,,
"Echinochloa muricata",,,native,2,,grass,,
"Echinochloa muricata var. microstachya",,,native,2,,grass,,
"Eclipta prostrata",,,native,2,,forb,,
"Elaeagnus angustifolia",,,non-native,0,,tree,,
"Eleocharis acicularis / will suggests removing, may be more montane",,,native,6,,rush,,
"Eleocharis erythropoda",,,native,6,,rush,,
"Eleocharis geniculata",,,native,6,,rush,,
"Eleocharis macrostachya",,,native,6,,rush,,
"Eleocharis palustris",,,native,7,,rush,,
"Eleocharis parishii",,,native,7,,rush,,
"Eleocharis parvula",,,native,7,,rush,,
"Eleocharis rostellata",,,native,7,,rush,,
"Eleusine indica",,,non-native,0,,grass,,
"Elymus canadensis",,,native,5,,grass,,
"Elymus elmoides",,,native,4,,grass,,
"Elymus trachycaulus",,,native,3,,grass,,
"Elymus virginicus",,,native,6,,grass,,
"Engelmannia peristenia",,,native,5,,forb,,
"Enneapogon desvauxii",,,native,5,,grass,,
"Ephedra torreyana",,,native,7,,shrub,,
"Epilobium ciliatum",,,native,4,,forb,,
"Epipactis helleborine",,,non-native,0,,forb,,
"Epixiphium wislizeni",,,native,4,,vine,,
"Equisetum arvense",,,native,4,,forb,,
"Equisetum laevigatum",,,native,4,,forb,,
"Eragrostis cilianensis",,,non-native,0,,grass,,
"Eragrostis hypnoides",,,native,3,,grass,,
"Eragrostis intermedia",,,native,4,,grass,,
"Eragrostis pectinacea",,,native,1,,grass,,
"Ericameria nauseosa",,,native,4,,shrub,,
"Ericameria nauseosa var. bigelovii",,,native,4,,shrub,,
"Ericameria nauseosa var. graveolens",,,native,4,,shrub,,
"Ericameria nauseosa var. latisquamea",,,native,4,,shrub,,
"Erigeron divergens",,,native,3,,forb,,
"Erigeron flagellaris",,,native,4,,forb,,
"Erigeron philadelphicus",,,native,4,,forb,,
"Eriochloa acuminata",,,native,3,,grass,,
"Eriogonum effusum",,,native,4,,shrub,,
"Eriogonum jamesii",,,native,7,,forb,,
"Eriogonum microthecum",,,native,5,,shrub,,
"Eriogonum polycladon",,,native,4,,forb,,
"Eriogonum racemosum",,,native,6,,forb,,
"Eriogonum rotundifolium",,,native,4,,forb,,
"Eriogonum wrightii",,,native,7,,forb,,
"Erodium cicutarium",,,non-native,0,,forb,,
"Eruca vesicaria",,,non-native,0,,forb,,
"Euphorbia davidii",,,non-native,0,,forb,,
"Eustoma exaltatum",,,native,8,,forb,,
"Euthamia occidentalis",,,native,6,,forb,,
"Evolvulus nuttallianus",,,native,6,,forb,,
"Fallugia paradoxa",,,native,6,,shrub,,
"Flaveria campestris",,,native,5,,forb,,
"Forestiera pubescens",,,native,7,,shrub,,
"Fragaria vesca",,,native,5,,forb,,
"Fraxinus pennsylvanica",,,non-native,0,,tree,,
"Funastrum cynanchoides",,,native,2,,vine,,
"Gaillardia pinnatifida",,,native,4,,forb,,
"Gaillardia pulchella",,,native,4,,forb,,
"Glandularia bipinnatifida",,,native,4,,forb,,
"Gleditsia triacanthos",,,non-native,0,,tree,,
"Glycyrrhiza lepidota",,,native,4,,forb,,
"Grindelia nuda",,,native,3,,forb,,
"Grindelia squarrosa",,,native,3,,forb,,
"Grusonia clavata",,,native,4,,shrub,,
"Gutierrezia sarothrae",,,native,3,,shrub,,
"Gutierrezia sphaerocephala",,,native,4,,forb,,
"Helenium autumnale",,,native,5,,forb,,
"Helianthus annuus",,,native,3,,forb,,
"Helianthus ciliaris",,,native,3,,forb,,
"Helianthus nuttallii",,,native,6,,forb,,
"Helianthus paradoxus",,,native,9,,forb,,
"Helianthus petiolaris",,,native,5,,forb,,
"Heliotropium convolvulaceum",,,native,5,,forb,,
"Heliotropium curassavicum",,,native,4,,forb,,
"Heterotheca villosa",,,native,3,,forb,,
"Hibiscus trionum",,,non-native,0,,forb,,
"Hoffmannseggia drepanocarpa",,,native,5,,forb,,
"Hoffmannseggia glauca",,,native,4,,forb,,
"Hordeum jubatum",,,native,5,,grass,,
"Hordeum murinum",,,non-native,0,,grass,,
"Hordeum pusillum",,,native,1,,grass,,
"Houstonia rubra",,,native,4,,forb,,
"Hydrocotyle verticillata",,,native,3,,forb,,
"Hymenopappus filifolius",,,native,5,,forb,,
"Hymenopappus flavescens",,,native,3,,forb,,
"Hymenoxys odorata",,,native,3,,forb,,
"Ipomoea coccinea",,,non-native,0,,vine,,
"Ipomoea purpurea",,,non-native,0,,vine,,
"Ipomopsis longiflora",,,native,5,,forb,,
"Ipomopsis pumila",,,native,4,,forb,,
"Iris pseudacorus",,,non-native,0,,forb,,
"Isocoma pluriflora",,,native,5,,forb,,
"Iva axillaris",,,native,3,,forb,,
"Juncus acuminatus",,,native,7,,rush,,
"Juncus arcticus",,,native,5,,rush,,
"Juncus bufonius",,,native,3,,rush,,
"Juncus dudleyi",,,native,6,,rush,,
"Juncus torreyi",,,native,6,,rush,,
"Juniperus chinensis",,,non-native,0,,tree,,
"Juniperus monosperma",,,native,6,,tree,,
"Kallstroemia parviflora",,,native,2,,forb,,
"Kochia scoparia",,,non-native,0,,forb,,
"Koeleria macrantha",,,native,7,,grass,,
"Lactuca serriola",,,non-native,0,,forb,,
"Lactuca tatarica",,,native,6,,forb,,
"Lappula occidentalis",,,native,3,,forb,,
"Larrea tridentata",,,native,4,,shrub,,
"Lathyrus latifolius",,,non-native,0,,vine,,
"Leersia oryzoides",,,native,7,,grass,,
"Lemna minuta",,,native,2,,forb,,
"Lepidium densiflorum",,,native,3,,forb,,
"Lepidium lasiocarpum",,,native,3,,forb,,
"Lepidium latifolium",,,non-native,0,,forb,,
"Lepidium montanum",,,native,2,,forb,,
"Leptochloa dubia",,,native,3,,grass,,
"Leptochloa fusca",,,native,4,,grass,,
"Leptochloa fusca var. fascicularis",,,native,2,,grass,,
"Lesquerella fendleri",,,native,7,,forb,,
"Levisticum officinale",,,non-native,0,,forb,,
"Limonium limbatum",,,native,7,,forb,,
"Linaria vulgaris",,,non-native,0,,forb,,
"Lindernia dubia",,,native,7,,forb,,
"Linum aristatum",,,native,5,,forb,,
"Linum australe",,,native,6,,forb,,
"Linum lewisii",,,native,6,,forb,,
"Linum puberulum",,,native,6,,forb,,
"Lolium perenne",,,non-native,0,,grass,,
"Lonicera japonica",,,non-native,0,,shrub,,
"Ludwigia palustris",,,native,7,,forb,,
"Lycium pallidum",,,native,5,,shrub,,
"Lycium torreyi",,,native,5,,shrub,,
"Lycopus americanus",,,native,6,,forb,,
"Lycopus asper",,,native,6,,forb,,
"Machaeranthera canescens",,,native,3,,forb,,
"Machaeranthera pinnatifida",,,native,4,,forb,,
"Machaeranthera tanacetifolia",,,native,4,,forb,,
"Mahonia fremontii",,,native,8,,shrub,,
"Mahonia haematocarpa",,,native,8,,shrub,,
"Malacothrix fendleri",,,native,4,,forb,,
"Malvella leprosa",,,native,3,,forb,,
"Matthiola incana",,,non-native,0,,forb,,
"Matthiola longipetala",,,non-native,0,,forb,,
"Medicago lupulina",,,non-native,0,,forb,,
"Medicago sativa",,,non-native,0,,forb,,
"Melampodium leucanthum",,,native,6,,forb,,
"Melia azedarach",,,non-native,0,,shrub,,
"Melilotus officinalis",,,non-native,0,,forb,,
"Mentha arvensis",,,native,4,,forb,,
"Mentzelia multiflora",,,native,4,,forb,,
"Mentzelia pumila",,,native,4,,forb,,
"Mimulus glabratus",,,native,8,,forb,,
"Mirabilis longiflora",,,native,4,,forb,,
"Mirabilis multiflora",,,native,4,,forb,,
"Monolepis nuttalliana",,,native,3,,forb,,
"Morus alba",,,non-native,0,,tree,,
"Morus microphylla",,,native,4,,tree,,
"Muhlenbergia asperifolia",,,native,7,,grass,,
"Muhlenbergia minutissima",,,native,4,,grass,,
"Muhlenbergia pauciflora",,,native,5,,grass,,
"Muhlenbergia racemosa",,,native,4,,grass,,
"Muhlenbergia setifolia",,,native,5,,grass,,
"Muhlenbergia tenuifolia",,,native,5,,grass,,
"Muhlenbergia torreyi",,,native,4,,grass,,
"Muhlenbergia wrightii",,,native,5,,grass,,
"Myriophyllum aquaticum",,,non-native,0,,forb,,
"Myriophyllum spicatum",,,non-native,0,,forb,,
"Nama dichotomum",,,native,4,,forb,,
"Nama hispidum",,,native,3,,forb,,
"Nasturtium officinale",,,non-native,0,,forb,,
"Nepeta cataria",,,non-native,0,,forb,,
"Nicotiana rustica",,,non-native,0,,forb,,
"Oenothera albicaulis",,,native,3,,forb,,
"Oenothera biennis",,,native,4,,forb,,
"Oenothera curtiflora",,,native,3,,forb,,
"Oenothera elata",,,native,5,,forb,,
"Oenothera elata var. hirsutissima",,,native,4,,forb,,
"Oenothera pallida",,,native,5,,forb,,
"Oenothera pallida var. runcinata",,,native,4,,forb,,
"Oenothera suffrutescens",,,native,4,,forb,,
"Oenothera villosa",,,native,3,,forb,,
"Opuntia engelmannii",,,native,4,,shrub,,
"Opuntia macrorhiza",,,native,4,,shrub,,
"Opuntia macrorhiza var. pottsii",,,native,4,,shrub,,
"Opuntia phaeacantha",,,native,4,,shrub,,
"Opuntia polyacantha",,,native,4,,shrub,,
"Opuntia polyacantha var. polyacantha",,,native,4,,shrub,,
"Orobanche cooperi",,,native,5,,forb,,
"Orobanche ludoviciana",,,native,4,,forb,,
"Oxytropis lambertii",,,native,4,,forb,,
"Oxytropis lambertii var. bigelovii",,,native,4,,forb,,
"Palafoxia sphacelata",,,native,4,,forb,,
"Panicum capillare",,,native,3,,grass,,
"Panicum obtusum",,,native,7,,grass,,
"Parthenocissus vitacea",,,native,5,,vine,,
"Pascopyrum smithii",,,native,7,,grass,,
"Paspalum distichum",,,native,6,,grass,,
"Pectis papposa",,,native,4,,forb,,
"Pennisetum purpureum",,,non-native,0,,grass,,
"Pennisetum setaceum",,,non-native,0,,grass,,
"Penstemon ambiguus",,,native,7,,forb,,
"Phacelia coerulea",,,native,4,,forb,,
"Phacelia crenulata",,,native,4,,forb,,
"Phacelia integrifolia",,,native,4,,forb,,
"Phacelia integrifolia var. integrifolia",,,native,3,,forb,,
"Phalaris arundinacea",,,native,3,,grass,,
"Phalaris canariensis",,,non-native,0,,grass,,
"Philadelphus microphyllus",,,native,8,,shrub,,
"Phoradendron  macrophyllum",,,native,4,,shrub,,
"Phragmites australis",,,native,3,,grass,,
"Phragmites australis ssp. americanus",,,native,3,,grass,,
"Phragmites australis ssp. australis",,,non-native,0,,grass,,
"Phyla nodiflora",,,native,2,,forb,,
"Physalis longifolia",,,native,3,,forb,,
"Physalis virginiana",,,native,6,,forb,,
"Picradeniopsis oppositifolia",,,native,4,,forb,,
"Plantago lanceolata",,,non-native,0,,forb,,
"Plantago major",,,non-native,0,,forb,,
"Plantago patagonica",,,native,3,,forb,,
"Pleuraphis jamesii",,,native,5,,grass,,
"Pleuraphis mutrica",,,native,6,,grass,,
"Pluchea odorata",,,native,6,,forb,,
"Pluchea sericea",,,native,5,,forb,,
"Poa annua",,,non-native,0,,grass,,
"Poa fendleriana",,,native,7,,grass,,
"Poa pratensis",,,non-native,3,,grass,,
"Poa secunda",,,native,7,,grass,,
"Polanisia dodecandra",,,native,4,,forb,,
"Polanisia dodecandra ssp. trachysperma",,,native,3,,forb,,
"Polygonum aviculare",,,non-native,0,,forb,,
"Polygonum douglasii",,,native,3,,forb,,
"Polygonum erectum",,,native,3,,forb,,
"Polygonum lapathafolium",,,non-native,0,,forb,,
"Polygonum pensylvanicum",,,native,4,,forb,,
"Polygonum persicaria",,,non-native,0,,forb,,
"Polypogon monspeliensis",,,non-native,0,,grass,,
"Polypogon viridis",,,non-native,0,,grass,,
"Pomaria jamesii",,,native,6,,forb,,
"Populus deltoides",,,native,6,,tree,,
"Populus deltoides ssp. wislizeni",,,native,6,,tree,,
"Populus fremontii",,,native,4,,tree,,
"Populus nigra",,,non-native,0,,tree,,
"Portulaca oleracea",,,native,1,,forb,,
"Portulaca pilosa",,,native,3,,forb,,
"Potamogeton foliosus",,,native,4,,forb,,
"Potamogeton nodosus",,,native,4,,forb,,
"Potamogeton pusillus",,,native,4,,forb,,
"Potentilla paradoxa",,,native,7,,forb,,
"Potentilla rivalis",,,native,7,,forb,,
"Proboscidea parviflora",,,native,4,,forb,,
"Prosopis glandulosa",,,native,6,,tree,,
"Prosopis pubescens",,,native,6,,tree,,
"Prunus cerasus",,,non-native,0,,tree,,
"Pseudognaphalium jaliscense",,,native,5,,forb,,
"Pseudognaphalium stramineum",,,native,4,,forb,,
"Psilostrophe tagetina",,,native,6,,forb,,
"Psorothamnus scoparius",,,native,6,,shrub,,
"Puccinellia distans",,,non-native,0,,grass,,
"Pyrrhopappus grandiflorus",,,native,5,,forb,,
"Pyrrhopappus pauciflorus",,,native,3,,forb,,
"Quercus emoryi",,,native,4,,tree,,
"Ranunculus cymbalaria",,,native,3,,forb,,
"Ranunculus sceleratus",,,native,6,,forb,,
"Ranunculus sceleratus var. multifidus",,,native,6,,forb,,
"Raphanus sativus",,,non-native,0,,forb,,
"Ratibida columnifera",,,native,4,,forb,,
"Ratibida tagetes",,,native,4,,forb,,
"Rhaponticum repens",,,non-native,0,,forb,,
"Rhus trilobata",,,native,5,,shrub,,
"Ribes aureum",,,native,6,,shrub,,
"Ribes leptanthum",,,native,5,,shrub,,
"Robinia pseudoacacia",,,non-native,0,,tree,,
"Rorippa palustris",,,native,4,,forb,,
"Rorippa sinuata",,,native,2,,forb,,
"Rumex crispus",,,non-native,0,,forb,,
"Rumex hymenosepalus",,,native,5,,forb,,
"Rumex maritimus",,,native,3,,forb,,
"Rumex obtusifolius",,,non-native,0,,forb,,
"Rumex pulcher",,,non-native,0,,forb,,
"Rumex salicifolius",,,native,4,,forb,,
"Saccharum ravennae",,,non-native,0,,grass,,
"Sagittaria cuneata",,,native,7,,forb,,
"Sagittaria latifolia",,,native,7,,forb,,
"Sagittaria longiloba",,,native,7,,forb,,
"Salix amygdaloides",,,native,7,,shrub,,
"Salix babylonica",,,non-native,0,,shrub,,
"Salix exigua",,,native,5,,shrub,,
"Salix gooddingii",,,native,7,,tree,,
"Salsola tragus",,,non-native,0,,forb,,
"Salvia reflexa",,,native,2,,forb,,
"Sanvitalia abertii",,,native,4,,forb,,
"Sarcobatus vermiculatus",,,native,4,,shrub,,
"Sarcocornia utahensis",,,native,5,,forb,,
"Schedonorus arundinaceus",,,non-native,0,,grass,,
"Schedonorus pratensis",,,non-native,0,,grass,,
"Schismus arabicus",,,non-native,0,,grass,,
"Schismus barbatus",,,non-native,0,,grass,,
"Schizachyrium scoparium",,,native,5,,grass,,
"Schoenoplectus acutus",,,native,6,,sedge,,
"Schoenoplectus americanus",,,native,6,,sedge,,
"Schoenoplectus californicus",,,native,6,,sedge,,
"Schoenoplectus pungens",,,native,6,,sedge,,
"Schoenoplectus pungens var. longispicatus",,,native,4,,sedge,,
"Schoenoplectus tabernaemontani",,,native,6,,sedge,,
"Scorzonera laciniata",,,non-native,0,,forb,,
"Selinocarpus diffusus",,,native,5,,forb,,
"Senecio flaccidus",,,native,5,,forb,,
"Senecio riddellii",,,native,5,,forb,,
"Senecio spartioides",,,native,5,,forb,,
"Sesuvium verrucosum",,,native,5,,forb,,
"Setaria italica",,,non-native,0,,grass,,
"Setaria leucopila",,,native,5,,grass,,
"Setaria macrostachya",,,native,4,,grass,,
"Setaria pumila",,,non-native,0,,grass,,
"Setaria viridis",,,non-native,0,,grass,,
"Shepherdia argentea",,,native,8,,forb,,
"Sinapis arvensis",,,non-native,0,,forb,,
"Sisymbrium altissimum",,,non-native,0,,forb,,
"Sisymbrium irio",,,non-native,0,,forb,,
"Sium suave",,,native,4,,forb,,
"Solanum americanum",,,native,3,,forb,,
"Solanum douglasii",,,native,3,,forb,,
"Solanum elaeagnifolium",,,native,2,,forb,,
"Solanum physalifolium",,,non-native,0,,forb,,
"Solanum ptycanthum",,,native,3,,forb,,
"Solanum rostratum",,,native,2,,forb,,
"Solanum triflorum",,,native,1,,forb,,
"Solidago altissima",,,native,5,,forb,,
"Solidago canadensis",,,native,6,,forb,,
"Solidago canadensis var. gilvocanescens",,,native,4,,forb,,
"Solidago canadensis var. salebrosa",,,native,4,,forb,,
"Solidago mollis",,,native,6,,forb,,
"Sonchus arvensis",,,non-native,0,,forb,,
"Sonchus asper",,,non-native,0,,forb,,
"Sonchus oleraceus",,,non-native,0,,forb,,
"Sophora nuttalliana",,,native,7,,forb,,
"Sorghastrum nutans",,,native,6,,grass,,
"Sorghum halepense",,,non-native,0,,grass,,
"Spartium junceum",,,non-native,0,,shrub,,
"Sphaeralcea angustifolia",,,native,4,,forb,,
"Sphaeralcea hastulata",,,native,5,,forb,,
"Sphaeralcea incana",,,native,4,,forb,,
