Colorado
2020
"Colorado Natural Heritage Program"
"Colorado (CO) (Omernik III Ecoregions: 18, 20, 21, 22, 25, 26), 2020"

"Total Species:",3223
"Native Species:",2749
"Non-native Species:",474
"Total Mean C:",5.3
"Native Mean C:",6.2

"Scientific Name",Family,Acronym,Native?,C,W,Physiognomy,Duration,"Common Name"
"Asplenium septentrionale",Aspleniaceae,ASSE,native,9,,forb,perennial,
"Asplenium trichomanes ssp. trichomanes",Aspleniaceae,ASTRT,native,10,,forb,perennial,
"Asplenium trichomanes-ramosum",Aspleniaceae,ASTR10,native,10,,forb,perennial,
"Aster alpinus var. vierhapperi",Asteraceae,ASALV,native,9,,forb,perennial,
"Astragalus agrestis",Fabaceae,ASAG2,native,6,,forb,perennial,
"Astragalus alpinus",Fabaceae,ASAL7,native,6,,forb,perennial,
"Astragalus amphioxys var. vespertinus",Fabaceae,ASAMV,native,5,,forb,perennial,
"Astragalus anisus",Fabaceae,ASAN4,native,6,,forb,perennial,
"Astragalus aretioides",Fabaceae,ASAR3,native,7,,forb,perennial,
"Astragalus argophyllus var. martinii",Fabaceae,ASARM,native,6,,forb,perennial,
"Astragalus asclepiadoides",Fabaceae,ASAS2,native,8,,forb,perennial,
"Astragalus australis",Fabaceae,ASAU4,native,8,,forb,perennial,
"Astragalus bisulcatus",Fabaceae,ASBI2,native,5,,forb,perennial,
"Astragalus bisulcatus var. bisulcatus",Fabaceae,ASBIB,native,5,,forb,perennial,
"Astragalus bisulcatus var. haydenianus",Fabaceae,ASBIH,native,5,,forb,perennial,
"Astragalus bodinii",Fabaceae,ASBO,native,8,,forb,perennial,
"Astragalus brandegeei",Fabaceae,ASBR5,native,7,,forb,perennial,
"Astragalus calycosus",Fabaceae,ASCA9,native,7,,forb,perennial,
"Astragalus calycosus var. calycosus",Fabaceae,ASCAC5,native,7,,forb,perennial,
"Astragalus calycosus var. scaposus",Fabaceae,ASCAS,native,7,,forb,perennial,
"Astragalus canadensis",Fabaceae,ASCA11,native,5,,forb,perennial,
"Astragalus canadensis var. brevidens",Fabaceae,ASCAB,native,5,,forb,perennial,
"Astragalus canadensis var. canadensis",Fabaceae,ASCAC6,native,5,,forb,perennial,
"Astragalus ceramicus",Fabaceae,ASCE,native,7,,forb,perennial,
"Astragalus ceramicus var. ceramicus",Fabaceae,ASCEC,native,6,,forb,perennial,
"Astragalus ceramicus var. filifolius",Fabaceae,ASCEF,native,7,,forb,perennial,
"Astragalus cerussatus",Fabaceae,ASCE2,native,7,,forb,annual,
"Astragalus chamaeleuce var. chamaeleuce",Fabaceae,ASCHC2,native,7,,forb,perennial,
"Astragalus chloodes",Fabaceae,ASCH7,native,8,,forb,perennial,
"Astragalus cibarius",Fabaceae,ASCI2,native,4,,forb,perennial,
"Astragalus cicer",Fabaceae,ASCI4,non-native,0,,forb,perennial,
"Astragalus coltonii",Fabaceae,ASCO8,native,6,,forb,perennial,
"Astragalus coltonii var. coltonii",Fabaceae,ASCOC8,native,6,,forb,perennial,
"Astragalus coltonii var. moabensis",Fabaceae,ASCOM2,native,6,,forb,perennial,
"Astragalus convallarius",Fabaceae,ASCO12,native,6,,forb,perennial,
"Astragalus crassicarpus",Fabaceae,ASCR2,native,6,,forb,perennial,
"Astragalus cronquistii",Fabaceae,ASCR4,native,4,,forb,perennial,
"Astragalus debequaeus",Fabaceae,ASDE11,native,8,,forb,perennial,
"Astragalus desperatus",Fabaceae,ASDE3,native,8,,forb,perennial,
"Astragalus desperatus var. desperatus",Fabaceae,ASDED,native,8,,forb,perennial,
"Astragalus desperatus var. neeseae",Fabaceae,ASDEN,native,8,,shrub,perennial,
"Astragalus deterior",Fabaceae,ASDE4,native,9,,forb,perennial,
"Astragalus detritalis",Fabaceae,ASDE5,native,8,,forb,perennial,
"Astragalus drummondii",Fabaceae,ASDR3,native,6,,forb,perennial,
"Astragalus duchesnensis",Fabaceae,ASDU2,native,9,,forb,perennial,
"Astragalus eastwoodiae",Fabaceae,ASEA2,native,8,,forb,perennial,
"Astragalus eucosmus",Fabaceae,ASEU2,native,7,,forb,perennial,
"Astragalus falcatus",Fabaceae,ASFA3,non-native,0,,forb,perennial,
"Astragalus flavus",Fabaceae,ASFL,native,5,,forb,perennial,
"Astragalus flexuosus",Fabaceae,ASFL2,native,6,,forb,perennial,
"Astragalus flexuosus var. diehlii",Fabaceae,ASFLD,native,6,,forb,perennial,
"Astragalus flexuosus var. flexuosus",Fabaceae,ASFLF,native,6,,forb,perennial,
"Astragalus flexuosus var. greenei",Fabaceae,ASFLG,native,6,,forb,perennial,
"Astragalus gilviflorus",Fabaceae,ASGI5,native,9,,forb,perennial,
"Astragalus gracilis",Fabaceae,ASGR3,native,6,,forb,perennial,
"Astragalus hallii var. hallii",Fabaceae,ASHAH,native,4,,forb,perennial,
"Astragalus humillimus",Fabaceae,ASHU,native,9,,forb,perennial,
"Astragalus humistratus var.�humistratus�",Fabaceae,ASHUH3,native,9,,forb,perennial,
"Astragalus hyalinus",Fabaceae,ASHY2,native,9,,forb,perennial,
"Astragalus iodopetalus",Fabaceae,ASIO2,native,7,,forb,perennial,
"Astragalus jejunus",Fabaceae,ASJE2,native,7,,forb,perennial,
